probe_id,pair_id,token_class_replayed,target_word_norm,strict_word_nonoverlap,source_word_count
rewritecond:839:1:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,nonoverlap,sugar,False,9
rewritecond:839:4:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,nonoverlap,very hard,True,9
rewritecond:839:6:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,nonoverlap,to beat,True,9
rewritecond:839:3:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,overlap,is very,True,9
rewritecond:839:8:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,overlap,for empty,True,9
rewritecond:839:9:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,overlap,empty calorie,True,9
rewritecond:839:10:compact:frontier_consolidation_fwcompact_expansion_010504,compact:frontier_consolidation_fwcompact_expansion_010504,overlap,calorie,False,9
rewritecond:840:1:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,nonoverlap,dentist,False,7
rewritecond:840:6:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,nonoverlap,whiten,True,7
rewritecond:840:8:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,nonoverlap,and clean,True,7
rewritecond:840:2:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,overlap,dentist,False,7
rewritecond:840:3:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,overlap,dentists also,True,7
rewritecond:840:4:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,overlap,also whiten,True,7
rewritecond:840:9:compact:frontier_consolidation_fwcompact_expansion_010622,compact:frontier_consolidation_fwcompact_expansion_010622,overlap,clean teeth,True,7
rewritecond:841:5:compact:frontier_consolidation_fwcompact_expansion_010685,compact:frontier_consolidation_fwcompact_expansion_010685,nonoverlap,and play,True,7
rewritecond:841:0:compact:frontier_consolidation_fwcompact_expansion_010685,compact:frontier_consolidation_fwcompact_expansion_010685,overlap,grab,False,7
rewritecond:841:2:compact:frontier_consolidation_fwcompact_expansion_010685,compact:frontier_consolidation_fwcompact_expansion_010685,overlap,grab ambulance,True,7
rewritecond:841:3:compact:frontier_consolidation_fwcompact_expansion_010685,compact:frontier_consolidation_fwcompact_expansion_010685,overlap,ambulance,False,7
rewritecond:842:1:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,nonoverlap,sex,False,6
rewritecond:842:4:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,nonoverlap,gender matter,True,6
rewritecond:842:13:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,nonoverlap,and heart,True,6
rewritecond:842:3:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,and gender,True,6
rewritecond:842:8:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,atherosclerosi,False,6
rewritecond:842:9:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,atherosclerosi,False,6
rewritecond:842:10:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,atherosclerosi,False,6
rewritecond:842:11:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,atherosclerosi,False,6
rewritecond:842:14:compact:frontier_consolidation_fwcompact_expansion_010789,compact:frontier_consolidation_fwcompact_expansion_010789,overlap,heart disease,True,6
rewritecond:843:3:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,nonoverlap,receive most,True,7
rewritecond:843:10:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,nonoverlap,few,True,7
rewritecond:843:13:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,nonoverlap,from lower,True,7
rewritecond:843:0:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,overlap,receive,False,7
rewritecond:843:1:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,overlap,receive,False,7
rewritecond:843:2:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,overlap,receive,False,7
rewritecond:843:14:compact:frontier_consolidation_fwcompact_expansion_010795,compact:frontier_consolidation_fwcompact_expansion_010795,overlap,lower ed,True,7
rewritecond:844:0:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,nonoverlap,glaucoma,False,10
rewritecond:844:5:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,nonoverlap,treatment use,True,10
rewritecond:844:13:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,nonoverlap,to lower,True,10
rewritecond:844:1:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,glaucoma,False,10
rewritecond:844:4:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,glaucoma treatment,True,10
rewritecond:844:6:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,uses beta-blocker,True,10
rewritecond:844:10:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,beta-blocker,False,10
rewritecond:844:11:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,beta-blocker drop,True,10
rewritecond:844:15:compact:frontier_consolidation_fwcompact_expansion_010848,compact:frontier_consolidation_fwcompact_expansion_010848,overlap,eye pressure,True,10
rewritecond:845:0:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,nonoverlap,each,False,8
rewritecond:845:2:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,nonoverlap,sequence required,True,8
rewritecond:845:3:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,nonoverlap,required manual,True,8
rewritecond:845:4:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,nonoverlap,manual,True,8
rewritecond:845:6:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,nonoverlap,setup,True,8
rewritecond:845:1:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,overlap,each sequence,True,8
rewritecond:845:5:compact:frontier_consolidation_fwcompact_expansion_010880,compact:frontier_consolidation_fwcompact_expansion_010880,overlap,manual setup,True,8
rewritecond:846:1:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,celtic,False,8
rewritecond:846:4:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,druid,False,8
rewritecond:846:6:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,druids probably,True,8
rewritecond:846:9:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,same doctrine,True,8
rewritecond:846:12:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,greek philosopher,True,8
rewritecond:846:14:compact:frontier_consolidation_fwcompact_expansion_010892,compact:frontier_consolidation_fwcompact_expansion_010892,overlap,philosopher,False,8
rewritecond:847:0:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,nonoverlap,avoid,True,8
rewritecond:847:1:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,nonoverlap,avoid,True,8
rewritecond:847:2:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,nonoverlap,avoid all,True,8
rewritecond:847:3:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,nonoverlap,all possible,True,8
rewritecond:847:4:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,overlap,possible offence,True,8
rewritecond:847:5:compact:frontier_consolidation_fwcompact_expansion_010977,compact:frontier_consolidation_fwcompact_expansion_010977,overlap,offence,False,8
rewritecond:848:1:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,source,False,7
rewritecond:848:4:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,are better,True,7
rewritecond:848:5:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,better health,True,7
rewritecond:848:11:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,nsw health,True,7
rewritecond:848:14:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,and health,True,7
rewritecond:848:16:compact:frontier_consolidation_fwcompact_expansion_011020,compact:frontier_consolidation_fwcompact_expansion_011020,overlap,insite,False,7
rewritecond:849:0:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,nonoverlap,control,False,10
rewritecond:849:1:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,nonoverlap,control,False,10
rewritecond:849:3:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,nonoverlap,mice got,True,10
rewritecond:849:10:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,nonoverlap,and died,True,10
rewritecond:849:11:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,nonoverlap,died early,True,10
rewritecond:849:2:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,overlap,control mice,True,10
rewritecond:849:4:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,overlap,got diabete,True,10
rewritecond:849:6:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,overlap,heart,False,10
rewritecond:849:7:compact:frontier_consolidation_fwcompact_expansion_011035,compact:frontier_consolidation_fwcompact_expansion_011035,overlap,heart disease,True,10
rewritecond:850:0:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,university,False,9
rewritecond:850:5:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,aix-marseille,False,9
rewritecond:850:7:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,aix-marseille university,True,9
rewritecond:850:12:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,50 adult,True,9
rewritecond:850:19:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,28-page,False,9
rewritecond:850:21:compact:frontier_consolidation_fwcompact_expansion_011173,compact:frontier_consolidation_fwcompact_expansion_011173,overlap,mystery story,True,9
rewritecond:851:1:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,nonoverlap,i doubt,True,8
rewritecond:851:5:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,nonoverlap,dye survive,True,8
rewritecond:851:6:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,nonoverlap,survive,True,8
rewritecond:851:8:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,nonoverlap,repeated washing,True,8
rewritecond:851:4:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,overlap,dye,False,8
rewritecond:851:7:compact:frontier_consolidation_fwcompact_expansion_011199,compact:frontier_consolidation_fwcompact_expansion_011199,overlap,survives repeated,True,8
rewritecond:852:0:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,nonoverlap,chewing,True,5
rewritecond:852:1:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,nonoverlap,chewing,True,5
rewritecond:852:4:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,nonoverlap,toothbrushe,True,5
rewritecond:852:2:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,overlap,chewing toothbrushe,True,5
rewritecond:852:3:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,overlap,toothbrushe,True,5
rewritecond:852:6:compact:frontier_consolidation_fwcompact_expansion_011308,compact:frontier_consolidation_fwcompact_expansion_011308,overlap,is harmful,True,5
rewritecond:853:0:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,though,True,25
rewritecond:853:5:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,lower,True,25
rewritecond:853:8:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,heating cost,True,25
rewritecond:853:14:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,people choosing,True,25
rewritecond:853:21:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,may find,True,25
rewritecond:853:25:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,nonoverlap,upfront cost,True,25
rewritecond:853:1:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,though good,True,25
rewritecond:853:4:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,insulation lower,True,25
rewritecond:853:13:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,low-income people,True,25
rewritecond:853:19:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,or eating,True,25
rewritecond:853:24:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,upfront,False,25
rewritecond:853:28:compact:frontier_consolidation_fwcompact_expansion_011354,compact:frontier_consolidation_fwcompact_expansion_011354,overlap,unrealistic,False,25
rewritecond:854:7:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,nonoverlap,minimize,False,11
rewritecond:854:10:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,nonoverlap,withdrawal symptom,True,11
rewritecond:854:11:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,nonoverlap,symptom,False,11
rewritecond:854:12:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,nonoverlap,symptom risk,True,11
rewritecond:854:0:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,medically,False,11
rewritecond:854:2:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,medically assisted,True,11
rewritecond:854:3:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,assisted detox,True,11
rewritecond:854:5:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,detox minimize,True,11
rewritecond:854:6:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,minimize,False,11
rewritecond:854:9:compact:frontier_consolidation_fwcompact_expansion_011434,compact:frontier_consolidation_fwcompact_expansion_011434,overlap,dangerous withdrawal,True,11
rewritecond:855:0:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,nonoverlap,darker,False,7
rewritecond:855:3:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,nonoverlap,hair mean,True,7
rewritecond:855:8:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,nonoverlap,lice,True,7
rewritecond:855:1:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,overlap,darker,False,7
rewritecond:855:2:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,overlap,darker hair,True,7
rewritecond:855:4:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,overlap,means darker,True,7
rewritecond:855:5:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,overlap,darker,False,7
rewritecond:855:6:compact:frontier_consolidation_fwcompact_expansion_011512,compact:frontier_consolidation_fwcompact_expansion_011512,overlap,darker adult,True,7
rewritecond:856:0:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,shigella,False,11
rewritecond:856:4:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,causes severe,True,11
rewritecond:856:7:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,diarrhoea,False,11
rewritecond:856:12:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,nausea,False,11
rewritecond:856:18:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,fever,False,11
rewritecond:856:25:compact:frontier_consolidation_fwcompact_expansion_011514,compact:frontier_consolidation_fwcompact_expansion_011514,overlap,mucu,False,11
rewritecond:857:0:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,nonoverlap,objective,False,8
rewritecond:857:1:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,nonoverlap,objective,False,8
rewritecond:857:3:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,nonoverlap,objectives adapt,True,8
rewritecond:857:2:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,overlap,objective,False,8
rewritecond:857:6:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,overlap,the child,True,8
rewritecond:857:8:compact:frontier_consolidation_fwcompact_expansion_011533,compact:frontier_consolidation_fwcompact_expansion_011533,overlap,child's need,True,8
rewritecond:858:0:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,nonoverlap,more,False,10
rewritecond:858:10:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,nonoverlap,helicase,False,10
rewritecond:858:11:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,nonoverlap,helicase change,True,10
rewritecond:858:14:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,nonoverlap,tumor,False,10
rewritecond:858:4:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,dozen,False,10
rewritecond:858:7:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,rna,False,10
rewritecond:858:8:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,rna helicase,True,10
rewritecond:858:9:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,helicase,False,10
rewritecond:858:12:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,changes promote,True,10
rewritecond:858:13:compact:frontier_consolidation_fwcompact_expansion_011735,compact:frontier_consolidation_fwcompact_expansion_011735,overlap,promote tumor,True,10
rewritecond:859:1:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,nonoverlap,ancient,False,10
rewritecond:859:2:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,nonoverlap,ancient roman,True,10
rewritecond:859:3:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,nonoverlap,romans first,True,10
rewritecond:859:5:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,nonoverlap,transplanted,True,10
rewritecond:859:6:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,nonoverlap,transplanted,True,10
rewritecond:859:4:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,overlap,first transplanted,True,10
rewritecond:859:7:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,overlap,transplanted human,True,10
rewritecond:859:8:compact:frontier_consolidation_fwcompact_expansion_011846,compact:frontier_consolidation_fwcompact_expansion_011846,overlap,human skin,True,10
rewritecond:860:6:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,nonoverlap,yet,True,9
rewritecond:860:7:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,nonoverlap,yet other,True,9
rewritecond:860:8:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,nonoverlap,others blocked,True,9
rewritecond:860:1:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,overlap,monsivai,False,9
rewritecond:860:2:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,overlap,monsivai,False,9
rewritecond:860:3:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,overlap,monsivai,False,9
rewritecond:860:4:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,overlap,monsivais said,True,9
rewritecond:860:10:compact:frontier_consolidation_fwcompact_expansion_011930,compact:frontier_consolidation_fwcompact_expansion_011930,overlap,the poor,True,9
rewritecond:861:7:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,nonoverlap,communities want,True,9
rewritecond:861:0:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,creating,False,9
rewritecond:861:2:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,creating resilient,True,9
rewritecond:861:5:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,resilient communitie,True,9
rewritecond:861:8:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,wants holistic,True,9
rewritecond:861:12:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,and adaptive,True,9
rewritecond:861:14:compact:frontier_consolidation_fwcompact_expansion_011947,compact:frontier_consolidation_fwcompact_expansion_011947,overlap,adaptive management,True,9
rewritecond:862:1:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,nonoverlap,the top,True,10
rewritecond:862:2:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,nonoverlap,top blue,True,10
rewritecond:862:3:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,nonoverlap,blue stripe,True,10
rewritecond:862:5:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,nonoverlap,stripe show,True,10
rewritecond:862:4:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,stripe,False,10
rewritecond:862:6:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,shows lake,True,10
rewritecond:862:10:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,the north,True,10
rewritecond:862:11:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,north branch,True,10
rewritecond:862:15:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,the chicago,True,10
rewritecond:862:16:compact:frontier_consolidation_fwcompact_expansion_011983,compact:frontier_consolidation_fwcompact_expansion_011983,overlap,chicago river,True,10
rewritecond:863:6:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,nonoverlap,stripe show,True,10
rewritecond:863:1:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,bottom,False,10
rewritecond:863:3:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,bottom blue,True,10
rewritecond:863:5:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,stripe,False,10
rewritecond:863:10:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,branch,False,10
rewritecond:863:14:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,chicago river,True,10
rewritecond:863:19:compact:frontier_consolidation_fwcompact_expansion_011984,compact:frontier_consolidation_fwcompact_expansion_011984,overlap,canal,False,10
rewritecond:864:4:compact:frontier_consolidation_fwcompact_expansion_011985,compact:frontier_consolidation_fwcompact_expansion_011985,nonoverlap,added,False,10
rewritecond:864:0:compact:frontier_consolidation_fwcompact_expansion_011985,compact:frontier_consolidation_fwcompact_expansion_011985,overlap,fort,False,10
