target,decoder_mode,layer_index,layer,pair_id,family,template_id,alt_type,alt_0,alt_1,correct_AB,correct_BA,margin_AB,margin_BA,four_cell_M,both_correct,swap_both_correct,erased_bias,s_AB_alt0,s_AB_alt1,s_BA_alt0,s_BA_alt1,s_erased_alt0,s_erased_alt1
scale1p75_live_80M,ridge,5,L5,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,11.419219970703125,-11.418245315551758,0.0009746551513671875,False,False,11.78445816040039,-22.1319580078125,-10.712738037109375,-22.040061950683594,-10.621816635131836,-23.21701431274414,-11.43255615234375
scale1p75_live_80M,ridge,5,L5,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-0.2016277313232422,0.20478248596191406,0.003154754638671875,False,False,-0.6666526794433594,-24.12474250793457,-24.326370239257812,-24.144174575805664,-24.348957061767578,-25.63703155517578,-26.30368423461914
scale1p75_live_80M,ridge,5,L5,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-7.612175941467285,7.609482765197754,-0.00269317626953125,False,False,-9.450786590576172,-13.149443626403809,-20.761619567871094,-13.164996147155762,-20.774478912353516,-12.82351303100586,-22.27429962158203
scale1p75_live_80M,ridge,6,L6,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,12.810372352600098,-12.937760353088379,-0.12738800048828125,False,False,14.099204063415527,-23.393150329589844,-10.582777976989746,-23.47587013244629,-10.53810977935791,-25.137908935546875,-11.038704872131348
scale1p75_live_80M,ridge,6,L6,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-11.12376594543457,11.238873481750488,0.11510753631591797,False,False,-12.045345306396484,-11.936443328857422,-23.060209274291992,-11.888731956481934,-23.127605438232422,-12.625991821289062,-24.671337127685547
scale1p75_live_80M,ridge,6,L6,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,1.7104835510253906,-1.8490371704101562,-0.13855361938476562,False,False,2.2970542907714844,-12.603913307189941,-10.89342975616455,-12.627934455871582,-10.778897285461426,-13.633973121643066,-11.336918830871582
scale1p75_live_80M,ridge,6,L6,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-2.3211441040039062,2.3418960571289062,0.020751953125,False,False,-1.8316268920898438,-20.912914276123047,-23.234058380126953,-20.873342514038086,-23.215238571166992,-22.817401885986328,-24.649028778076172
scale1p75_live_80M,ridge,6,L6,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,10.630627632141113,-10.667753219604492,-0.037125587463378906,False,False,11.551736831665039,-21.461257934570312,-10.8306303024292,-21.493289947509766,-10.825536727905273,-22.432880401611328,-10.881143569946289
scale1p75_live_80M,ridge,6,L6,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,10.159793853759766,-10.146272659301758,0.013521194458007812,False,False,11.07332992553711,-21.0200138092041,-10.860219955444336,-20.953340530395508,-10.80706787109375,-22.56940269470215,-11.496072769165039
scale1p75_live_80M,ridge,6,L6,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,0.4855022430419922,-0.43480491638183594,0.05069732666015625,False,False,0.30849647521972656,-23.088647842407227,-22.603145599365234,-23.140146255493164,-22.705341339111328,-24.256193161010742,-23.947696685791016
scale1p75_live_80M,ridge,6,L6,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-6.746747016906738,6.773838996887207,0.02709197998046875,False,False,-7.832061767578125,-13.535014152526855,-20.281761169433594,-13.536112785339355,-20.309951782226562,-13.197990417480469,-21.030052185058594
scale1p75_live_80M,ridge,7,L7,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,13.763571739196777,-16.00330877304077,-2.239737033843994,False,False,13.028833389282227,-22.353832244873047,-8.59026050567627,-23.562484741210938,-7.559175968170166,-23.953903198242188,-10.925069808959961
scale1p75_live_80M,ridge,7,L7,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,-11.552894592285156,9.532401084899902,-2.020493507385254,False,False,-12.235946655273438,-9.677469253540039,-21.230363845825195,-9.659710884094238,-19.19211196899414,-12.318408966064453,-24.55435562133789
scale1p75_live_80M,ridge,7,L7,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,-0.032637596130371094,-4.195004463195801,-4.227642059326172,False,True,2.1321611404418945,-9.413664817810059,-9.44630241394043,-11.884988784790039,-7.689984321594238,-13.176253318786621,-11.044092178344727
scale1p75_live_80M,ridge,7,L7,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-1.0762901306152344,-2.219524383544922,-3.2958145141601562,False,True,-0.0312652587890625,-19.864299774169922,-20.940589904785156,-20.56681251525879,-18.347288131713867,-22.480587005615234,-22.511852264404297
scale1p75_live_80M,ridge,7,L7,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,10.354507446289062,-12.258989334106445,-1.9044818878173828,False,False,11.961236953735352,-20.007583618164062,-9.653076171875,-22.07626724243164,-9.817277908325195,-22.727943420410156,-10.766706466674805
scale1p75_live_80M,ridge,7,L7,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,12.086200714111328,-14.340389728546143,-2.2541890144348145,False,False,9.83942699432373,-20.578598022460938,-8.49239730834961,-22.103378295898438,-7.762988567352295,-21.15032386779785,-11.310896873474121
scale1p75_live_80M,ridge,7,L7,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-0.33478355407714844,-3.9688377380371094,-4.303621292114258,False,True,0.07464981079101562,-19.919952392578125,-20.254735946655273,-22.084177017211914,-18.115339279174805,-22.269115447998047,-22.19446563720703
scale1p75_live_80M,ridge,7,L7,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-8.032309532165527,4.7530975341796875,-3.27921199798584,False,False,-7.123202323913574,-12.384921073913574,-20.4172306060791,-12.81528091430664,-17.568378448486328,-13.511208534240723,-20.634410858154297
scale1p75_live_80M,ridge,8,L8,151000,natural_transfer,nt01,people,Arun,Nina,Nina,Arun,0.049591049551963806,-2.602277297526598,-2.552686247974634,False,False,11.551445007324219,-0.11542027443647385,-0.06582922488451004,-2.6506707668304443,-0.04839346930384636,-18.105514526367188,-6.554069519042969
scale1p75_live_80M,ridge,8,L8,151001,natural_transfer,nt01,people,Leah,Omar,Omar,Leah,0.19120341539382935,-1.2080903202295303,-1.016886904835701,False,False,-12.896444320678711,-0.7688465118408203,-0.577643096446991,-1.2772886753082275,-0.0691983550786972,-9.338584899902344,-22.235029220581055
scale1p75_live_80M,ridge,8,L8,151002,natural_transfer,nt01,people,Clara,Nina,Nina,Clara,-4.263815030455589,-0.3785114288330078,-4.642326459288597,False,True,1.2840399742126465,-0.18143309652805328,-4.445248126983643,-1.3283144235610962,-0.9498029947280884,-8.727201461791992,-7.443161487579346
scale1p75_live_80M,ridge,8,L8,151003,natural_transfer,nt01,people,Mina,Ava,Ava,Mina,-15.102950498461723,-15.209978565573692,-30.312929064035416,False,True,-3.0011558532714844,-0.08484704792499542,-15.187797546386719,-15.271121978759766,-0.0611434131860733,-17.175548553466797,-20.17670440673828
scale1p75_live_80M,ridge,8,L8,151004,natural_transfer,nt01,people,Pia,Leo,Leo,Pia,-0.011096881702542305,-0.18422510661184788,-0.19532198831439018,False,True,8.679878234863281,-0.02351837418973446,-0.034615255892276764,-0.214949369430542,-0.030724262818694115,-15.470051765441895,-6.790173530578613
scale1p75_live_80M,ridge,8,L8,151005,natural_transfer,nt01,people,Rosa,Nina,Nina,Rosa,-0.05870411917567253,-2.9216957837343216,-2.980399902909994,False,True,5.587520122528076,-0.05643310770392418,-0.11513722687959671,-2.988269090652466,-0.06657330691814423,-12.703857421875,-7.116337299346924
scale1p75_live_80M,ridge,8,L8,151006,natural_transfer,nt01,people,Jules,Ava,Ava,Jules,-14.93241161108017,-21.71942761540413,-36.6518392264843,False,True,1.2979850769042969,-0.9586864113807678,-15.891098022460938,-21.829099655151367,-0.10967203974723816,-19.919429779052734,-18.621444702148438
scale1p75_live_80M,ridge,8,L8,151007,natural_transfer,nt01,people,Owen,Zoe,Zoe,Owen,-2.0839943885803223,-0.7463703900575638,-2.830364778637886,False,True,-6.035259246826172,-0.5209834575653076,-2.60497784614563,-0.8135293126106262,-0.06715892255306244,-11.073776245117188,-17.10903549194336
