base_correct,cand_correct,checkpoint,column,gold_completion_full_nll_mean,gold_completion_full_nll_sum,gold_completion_ig_r8_mean,gold_completion_local_r8_nll_mean,gold_completion_token_count_scored,gold_full_nll_delta_chck100_minus_chck82,gold_ig_r8_delta_chck100_minus_chck82,item_id,status_82_to_100,target_tokens_preview,uid
False,False,chck100,EWoK,3.4853312274297843,45.309305956587195,2.088610051486355,5.573941278916139,13,0.21595468501058912,-0.17000788464569094,EWoK:agent-properties:1069,both_wrong,ĠLi Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
False,False,chck100,EWoK,2.9158198041841388,20.41073862928897,2.0419563325122,4.957776136696339,7,-0.01395410565393318,-0.04935890223298767,EWoK:physical-interactions:425,both_wrong,ĠThe Ġwheel Ġis Ġapproaching Ġthe Ġnail .,physical-interactions
False,False,chck100,EWoK,2.204558137455024,17.63646509964019,1.0990282392594963,3.30358637671452,8,0.23669458943186328,-0.173620541987475,EWoK:physical-interactions:452,both_wrong,ĠLi Ġis Ġsitting Ġon Ġthe Ġcool er .,physical-interactions
False,False,chck100,EWoK,3.7024800330400467,22.21488019824028,0.39875344435373944,4.101233477393786,6,-0.2504170636336007,-0.06332246462504065,EWoK:social-relations:1401,both_wrong,ĠJesse Ġis ĠAlex 's Ġstudent .,social-relations
False,False,chck100,EWoK,4.56841704249382,31.97891929745674,0.033193735139710565,4.601610777633531,7,-0.29612547584942384,-0.022460905568940294,EWoK:social-relations:706,both_wrong,ĠJesse Ġis ĠAlex 's Ġlandl ord .,social-relations
False,False,chck100,EWoK,2.212497705593705,13.274986233562231,5.751679028694828,7.964176734288533,6,0.06475058508416032,-0.05647414239744375,EWoK:social-interactions:49,both_wrong,ĠMohammed Ġis Ġhelping ĠCar men .,social-interactions
False,False,chck100,EWoK,2.3702869130564586,16.59200839139521,1.1682781026299511,3.5385650156864097,7,-0.06269769663257296,0.07949853768306125,EWoK:agent-properties:2171,both_wrong,ĠJesse Ġdoes Ġnot Ġsmell Ġthe Ġcookie .,agent-properties
False,False,chck100,EWoK,1.881284713531689,22.57541656238027,2.2918576923160194,4.173142405847709,12,-0.24435106825937214,0.06852571827281917,EWoK:agent-properties:7,both_wrong,ĠLi Ġdoub ts Ġthat Ġthe Ġcool er Ġis Ġin Ġthe Ġhospital .,agent-properties
False,False,chck100,EWoK,1.8928837922091286,17.035954129882157,2.233672497483591,4.1265562896927195,9,0.0660458679517939,-0.1320983871507151,EWoK:physical-relations:610,both_wrong,ĠThe Ġtrain Ġis Ġtouching Ġthe Ġb ould er .,physical-relations
False,False,chck100,EWoK,4.5783404663205145,22.891702331602573,1.360013334453106,5.938353800773621,5,-0.13270061388611776,-0.18097467049956317,EWoK:social-properties:274,both_wrong,ĠLi Ġis Ġtrust worthy .,social-properties
False,False,chck100,EWoK,3.9554040133953094,23.732424080371857,-0.28927994271119434,3.666124070684115,6,-0.1548289656639099,0.054413750767707825,EWoK:social-relations:900,both_wrong,ĠJesse Ġis ĠAlex 's Ġparent .,social-relations
False,False,chck100,EWoK,3.8233078036989485,26.76315462589264,0.05274119547435215,3.8760489991733005,7,-0.1955978636230742,0.06863340096814291,EWoK:spatial-relations:71,both_wrong,ĠThe Ġcandle Ġis Ġbelow Ġthe Ġbaseball .,spatial-relations
False,False,chck100,EWoK,2.1124925472374474,14.787447830662131,2.1089365367910693,4.221429084028516,7,0.16917744944138202,-0.13156629699681455,EWoK:physical-relations:434,both_wrong,ĠThe Ġbox Ġis Ġinside Ġthe Ġbin .,physical-relations
False,False,chck100,EWoK,0.9570195874199271,9.570195874199271,2.767451692558825,3.724471279978752,10,0.05443340567871924,0.01911466894671321,EWoK:spatial-relations:77,both_wrong,ĠThe Ġcool er Ġis Ġbelow Ġthe Ġscrew dri ver .,spatial-relations
False,False,chck100,EWoK,3.2786794028111865,22.950755819678307,-0.12292750179767609,3.1557519010135104,7,-0.18239528579371322,0.02753770990031107,EWoK:social-relations:961,both_wrong,ĠAli Ġis ĠWe i 's Ġchild .,social-relations
False,False,chck100,EWoK,2.404355091708047,16.83048564195633,-0.5745085259633405,1.8298465657447065,7,0.1070028580725193,0.038738425288881606,EWoK:agent-properties:489,both_wrong,ĠMohammed Ġdoes Ġnot Ġfeel Ġthe Ġvolleyball .,agent-properties
False,False,chck100,EWoK,3.4529000424913,24.1703002974391,3.1263234881418094,6.579223530633109,7,0.17419175165040146,-0.21787816711834473,EWoK:social-interactions:193,both_wrong,ĠMohammed Ġis Ġlearning Ġfrom ĠCar men .,social-interactions
False,False,chck100,EWoK,6.192192951838176,37.15315771102905,0.502507209777832,6.694700161616008,6,-0.33426515261332135,0.2594038049379984,EWoK:social-properties:81,both_wrong,ĠAli Ġis Ġsubm iss ive .,social-properties
False,False,chck100,EWoK,3.6680885800677867,33.01279722061008,0.8694640639134579,4.537552643981245,9,-0.03883849312033938,-0.08601475858853924,EWoK:agent-properties:340,both_wrong,ĠJesse Ġchoo ses Ġthe Ġtruck Ġover Ġthe Ġbox .,agent-properties
False,False,chck100,EWoK,2.2052265282433767,28.667944867163897,3.9172793017843595,6.122505830027736,13,0.02901659848598337,0.0515555861191106,EWoK:agent-properties:1646,both_wrong,ĠLi Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠMaria Ġthan Ġwith ĠFat ima,agent-properties
False,False,chck100,EWoK,2.801343227387406,22.410745819099247,-1.1667054404970258,1.63463778689038,8,0.20600679249037057,-0.08306307496968657,EWoK:physical-relations:19,both_wrong,ĠThe Ġtruck Ġis Ġconnected Ġto Ġthe Ġbed .,physical-relations
False,False,chck100,EWoK,3.1756379178592136,22.229465425014496,1.0592949140284742,4.234932831887688,7,0.07021812775305314,0.09240022514547619,EWoK:social-interactions:241,both_wrong,ĠMohammed Ġis Ġlearning Ġfrom ĠCar men .,social-interactions
False,False,chck100,EWoK,3.1433135947833457,18.859881568700075,2.232240552082658,5.375554146866004,6,-0.21549949484566877,0.2808929750074942,EWoK:social-interactions:283,both_wrong,ĠLi Ġis Ġcomfort ing ĠMaria .,social-interactions
False,False,chck100,EWoK,1.741570491875921,12.190993443131447,-0.40908436690058025,1.3324861249753408,7,-0.17414117178746635,0.029096065621290912,EWoK:physical-interactions:49,both_wrong,ĠCha o Ġis Ġfixing Ġthe Ġwheel .,physical-interactions
False,False,chck100,EWoK,1.9062097247689962,19.062097247689962,1.197965255379677,3.104174980148673,10,-0.03990734592080125,0.01952249296009545,EWoK:quantitative-properties:308,both_wrong,ĠThe Ġnumber Ġof Ġrings Ġand Ġballoons Ġis Ġthe Ġsame .,quantitative-properties
False,False,chck100,EWoK,3.5785865435997644,21.471519261598587,-0.27867336695392925,3.2999131766458354,6,-0.059160868016382206,-0.126283075970908,EWoK:material-dynamics:236,both_wrong,ĠCha o Ġfold s Ġit .,material-dynamics
False,False,chck100,EWoK,6.600435066223144,33.00217533111572,-0.23252596855163574,6.367909097671509,5,-0.06565732955932635,0.1433319091796875,EWoK:social-properties:137,both_wrong,ĠMohammed Ġis Ġhost ile .,social-properties
False,False,chck100,EWoK,1.7303993999958038,13.84319519996643,1.5257785245776176,3.2561779245734215,8,-0.04582355031743646,-0.08463480276986957,EWoK:agent-properties:748,both_wrong,ĠJesse Ġmakes Ġan Ġeffort Ġto Ġplay Ġvolleyball .,agent-properties
False,False,chck100,EWoK,1.8893758820590196,26.451262348826276,2.83921749829772,4.72859338035674,14,0.17189035974193478,0.021112907166493056,EWoK:agent-properties:1360,both_wrong,ĠAli Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġairplane Ġthan Ġto Ġget Ġthe,agent-properties
False,False,chck100,EWoK,8.115442855017525,56.80809998512268,1.1169463225773402,9.232389177594866,7,-0.1141244683946887,-0.016933883939470595,EWoK:agent-properties:242,both_wrong,ĠAli Ġchoo ses Ġcards Ġover Ġhockey .,agent-properties
False,False,chck100,EWoK,2.563777473356043,17.946442313492298,0.3362439104488918,2.9000213838049342,7,-0.038140360798154305,0.08083863769258776,EWoK:social-relations:928,both_wrong,ĠCar men Ġis ĠMohammed 's Ġchild .,social-relations
False,False,chck100,EWoK,5.043823003768921,20.175292015075684,0.004337191581726074,5.048160195350647,4,-0.1657482385635376,0.008811712265014648,EWoK:material-dynamics:200,both_wrong,ĠIt Ġfl aps .,material-dynamics
False,False,chck100,EWoK,3.436707930905478,24.05695551633835,-0.4456540516444615,2.991053879261017,7,-0.060157650283404696,-0.1755467823573521,EWoK:social-relations:882,both_wrong,ĠWe i Ġis ĠAli 's Ġchild .,social-relations
False,False,chck100,EWoK,4.212211582188805,25.27326949313283,-0.023297336728622515,4.188914245460182,6,-0.2142408707489576,0.09880558913573623,EWoK:social-relations:504,both_wrong,ĠLi Ġand ĠMaria Ġare Ġfriends .,social-relations
False,False,chck100,EWoK,2.14258135529235,17.1406508423388,1.5790768624283373,3.7216582177206874,8,0.19982043746858835,-0.25422285962849855,EWoK:physical-relations:566,both_wrong,ĠThe Ġpiano Ġis Ġsupported Ġby Ġthe Ġcouch .,physical-relations
False,False,chck100,EWoK,2.3002174480685165,16.101522136479616,1.3480045183428697,3.6482219664113864,7,-0.16914407429950584,0.05228139406868393,EWoK:social-relations:996,both_wrong,ĠWe i Ġis ĠAli 's Ġchild .,social-relations
False,False,chck100,EWoK,1.3728807955048978,12.35592715954408,2.3885504500423043,3.761431245547202,9,0.010777590330690145,-0.11438319350903203,EWoK:quantitative-properties:28,both_wrong,ĠThere Ġis Ġa Ġlot Ġof Ġtooth p aste .,quantitative-properties
False,False,chck100,EWoK,5.581426209666663,50.232835886999965,-0.7411656245175335,4.840260585149129,9,0.10575892895253247,-0.005823014873183485,EWoK:agent-properties:1868,both_wrong,ĠMohammed Ġpre fers Ġthe Ġvolleyball Ġover Ġthe Ġbus .,agent-properties
False,False,chck100,EWoK,2.587020425312221,25.87020425312221,1.5780214847996832,4.1650419101119045,10,-0.03126807473599946,0.010728493332862854,EWoK:agent-properties:324,both_wrong,ĠCha o Ġchoo ses Ġthe Ġwheel Ġover Ġthe Ġtruck .,agent-properties
False,False,chck100,EWoK,1.318015738872678,18.452220344217494,4.10774253373633,5.425758272609008,14,0.029366095816450333,-0.11468508686604295,EWoK:agent-properties:962,both_wrong,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġinteract Ġwith ĠY an Ġthan Ġwith,agent-properties
False,False,chck100,EWoK,6.657036542892456,26.628146171569824,-0.21489429473876953,6.4421422481536865,4,-0.09394383430480957,0.0447697639465332,EWoK:material-dynamics:113,both_wrong,ĠIt Ġwrink les .,material-dynamics
False,False,chck100,EWoK,1.0521246972784866,14.729745761898812,2.8650954406434073,3.917220137921894,14,0.09640095858984365,-0.06098710540598917,EWoK:agent-properties:1002,both_wrong,ĠJesse Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġtruck Ġthan Ġto Ġget Ġthe,agent-properties
False,False,chck100,EWoK,7.326364327754293,51.28455029428005,-1.2100977365459715,6.116266591208322,7,0.048188718301909184,-0.03193259026323059,EWoK:agent-properties:1970,both_wrong,ĠJesse Ġpre fers ĠAlex Ġover ĠMohammed .,agent-properties
False,False,chck100,EWoK,3.8559730304405093,30.847784243524075,1.048194237984717,4.904167268425226,8,-0.034647308522835374,0.02846666402183473,EWoK:physical-interactions:214,both_wrong,ĠThe Ġwheel Ġis Ġhe ating Ġthe Ġnail .,physical-interactions
False,False,chck100,EWoK,2.4377957490484863,34.12914048667881,1.8187271072695563,4.256522856318043,14,0.1296230426419891,-0.04940105625012503,EWoK:agent-properties:1600,both_wrong,ĠJesse Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġbox Ġthan Ġto Ġget Ġthe,agent-properties
False,False,chck100,EWoK,1.688137421456094,21.94578647892922,4.281297456544753,5.969434878000846,13,0.11703885771119249,-0.23300876720951713,EWoK:agent-properties:887,both_wrong,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġinteract Ġwith ĠCar men Ġthan Ġwith ĠLi,agent-properties
False,False,chck100,EWoK,0.8330602692440152,4.998361615464091,0.19220849902679524,1.0252687682708104,6,0.05757179018110037,0.039200905400017916,EWoK:quantitative-properties:110,both_wrong,ĠThere Ġare Ġmany Ġsculpt ures .,quantitative-properties
False,False,chck100,EWoK,1.6463037503417581,13.170430002734065,1.3231818482745439,2.969485598616302,8,0.1318726446479559,-0.04008687799796462,EWoK:agent-properties:485,both_wrong,ĠLi Ġdoes Ġnot Ġfeel Ġthe Ġcool er .,agent-properties
False,False,chck100,EWoK,2.644450534755985,15.86670320853591,2.7708314266055822,5.4152819613615675,6,0.05364010731379176,-0.13376426696777344,EWoK:physical-relations:340,both_wrong,ĠThe Ġairplane Ġcontains Ġthe Ġbox .,physical-relations
False,False,chck100,EWoK,2.1934654265642166,15.354257985949516,-0.22333877852984838,1.9701266480343682,7,-0.06245025566646012,-0.02635726758411952,EWoK:social-relations:477,both_wrong,ĠMohammed Ġand ĠCar men Ġare Ġenemies .,social-relations
False,False,chck100,EWoK,1.9311502780765295,11.586901668459177,3.07425355228285,5.00540383035938,6,0.036894504601756806,-0.19339123306175088,EWoK:social-interactions:280,both_wrong,ĠMohammed Ġis Ġteasing ĠCar men .,social-interactions
False,False,chck100,EWoK,0.3842622340224417,2.689835638157092,3.6398504631360993,4.024112697158541,7,0.03657974023371935,-0.060026302268462395,EWoK:spatial-relations:268,both_wrong,ĠThe Ġhospital Ġis Ġeast Ġof ĠLi .,spatial-relations
False,False,chck100,EWoK,1.3208038243982527,11.887234419584274,0.2129952675766415,1.5337990919748943,9,0.07925078314211631,-0.0703065338958469,EWoK:physical-relations:682,both_wrong,ĠThe Ġb ould er Ġis Ġon Ġthe Ġtrain .,physical-relations
False,False,chck100,EWoK,4.454689240455627,22.273446202278137,-0.13954238891601561,4.315146851539612,5,0.23208773136138916,-0.09469223022460936,EWoK:material-dynamics:634,both_wrong,ĠJesse Ġstir s Ġit .,material-dynamics
False,False,chck100,EWoK,1.3579602420330048,13.579602420330048,2.8985128078609703,4.256473049893975,10,0.07304197982884952,-0.18174507119692862,EWoK:physical-relations:517,both_wrong,ĠThe Ġtrain Ġis Ġsupported Ġby Ġthe Ġb ould er .,physical-relations
False,False,chck100,EWoK,4.294045543670654,21.47022771835327,1.0378559112548829,5.3319014549255375,5,-0.44226446151733434,0.27265696525573735,EWoK:social-properties:228,both_wrong,ĠLi Ġis Ġtoler ant .,social-properties
False,False,chck100,EWoK,6.663512051105499,26.654048204421997,-0.4353271722793579,6.228184878826141,4,0.1484784483909607,-0.05863749980926514,EWoK:material-dynamics:318,both_wrong,ĠJesse Ġhangs Ġit .,material-dynamics
False,False,chck100,EWoK,4.282132637893988,38.53919374104589,0.7274354341336422,5.00956807202763,9,0.1519706944624586,-0.10649677779939448,EWoK:agent-properties:1865,both_wrong,ĠMohammed Ġpre fers Ġthe Ġbus Ġover Ġthe Ġvolleyball .,agent-properties
False,False,chck100,EWoK,4.0035690401813815,28.02498328126967,-0.019239947998097966,3.9843290921832835,7,-0.038478931146008755,-0.14233559423259326,EWoK:material-properties:56,both_wrong,ĠThe Ġbin Ġis Ġfra g ile .,material-properties
False,False,chck100,EWoK,1.1179297781258355,16.768946671887534,2.270966632522565,3.3888964106484005,15,0.040377206896664575,0.03729901501016375,EWoK:agent-properties:1177,both_wrong,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
False,False,chck100,EWoK,3.553269444592297,35.53269444592297,1.4895643582567573,5.042833802849055,10,0.08385419826954577,-0.1519389076158404,EWoK:agent-properties:1789,both_wrong,ĠCha o Ġpre fers Ġthe Ġtruck Ġover Ġthe Ġwheel .,agent-properties
False,False,chck100,EWoK,4.575637865066528,22.87818932533264,1.3143481016159058,5.889985966682434,5,-0.09930161237716728,0.03426386117935176,EWoK:social-properties:8,both_wrong,ĠMohammed Ġis Ġboast ful .,social-properties
False,False,chck100,EWoK,4.880934772746904,34.166543409228325,1.4059382230043411,6.286872995751245,7,-0.19899169036320252,0.14390204633985237,EWoK:spatial-relations:108,both_wrong,ĠThe Ġvolleyball Ġis Ġabove Ġthe Ġbed .,spatial-relations
False,False,chck100,EWoK,3.817658007144928,11.452974021434784,0.09454049666722615,3.9121985038121543,3,-0.06789630651473999,0.015937308470408112,EWoK:material-dynamics:56,both_wrong,ĠIt Ġbreaks .,material-dynamics
False,False,chck100,EWoK,2.5731518923899523,36.024126493459335,1.578785692497539,4.1519375848874915,14,0.11959349559245824,-0.06957793303341275,EWoK:agent-properties:1712,both_wrong,ĠMohammed Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġbus Ġthan Ġto Ġget Ġthe,agent-properties
False,False,chck100,EWoK,5.874428567476571,46.995428539812565,0.69663480296731,6.571063370443881,8,-0.037076120264828205,-0.1198071576654911,EWoK:agent-properties:258,both_wrong,ĠAli Ġchoo ses ĠWe i Ġover ĠJesse .,agent-properties
False,False,chck100,EWoK,4.278595638275147,21.392978191375732,-0.2277987480163574,4.050796890258789,5,-0.291638040542602,0.0033351421356201394,EWoK:material-dynamics:615,both_wrong,ĠMohammed Ġstir s Ġit .,material-dynamics
False,False,chck100,EWoK,4.005851745605469,12.017555236816406,-0.0011084874471028645,4.004743258158366,3,-0.0317604144414263,0.011804580688476562,EWoK:material-dynamics:90,both_wrong,ĠIt Ġbreaks .,material-dynamics
False,False,chck100,EWoK,1.7431712756709505,20.918055308051407,2.944094678387046,4.687265954057996,12,0.04709090674684058,0.11248798697488382,EWoK:agent-properties:1399,both_wrong,ĠAli Ġmakes Ġmore Ġeffort Ġto Ġplay Ġhockey Ġthan Ġto Ġplay Ġcards .,agent-properties
False,False,chck100,EWoK,0.5920481286011636,4.144336900208145,3.626494996449245,4.218543125050409,7,0.04211443486357369,0.05530893978928875,EWoK:spatial-relations:481,both_wrong,ĠThe Ġtruck Ġis Ġsouth Ġof ĠJesse .,spatial-relations
False,False,chck100,EWoK,2.864603022734324,17.187618136405945,-0.3259628713130951,2.538640151421229,6,0.11659247676531459,-0.3324169913927714,EWoK:social-relations:39,both_wrong,ĠAlex Ġis ĠJesse 's Ġboss .,social-relations
False,False,chck100,EWoK,4.9600939239774435,34.7206574678421,-0.02078301565987723,4.939310908317566,7,-0.22763067483901978,-0.10727228437151229,EWoK:social-properties:273,both_wrong,ĠJesse Ġis Ġunt r ust worthy .,social-properties
False,False,chck100,EWoK,4.136400232091546,24.818401392549276,-0.14522834618886313,3.991171885902683,6,-0.14014818612486124,-0.10114610195159912,EWoK:material-dynamics:713,both_wrong,ĠCha o Ġp ours Ġit .,material-dynamics
False,False,chck100,EWoK,3.608027915159861,21.648167490959167,0.6868569652239481,4.294884880383809,6,-0.17612594366073608,-0.20156407356262207,EWoK:social-relations:979,both_wrong,ĠLi Ġis ĠMaria 's Ġchild .,social-relations
False,False,chck100,EWoK,4.037249681140695,28.260747767984867,0.07396023614065987,4.111209917281355,7,0.01763290752257607,-0.13103597451533588,EWoK:material-properties:48,both_wrong,ĠThe Ġvolleyball Ġis Ġfra g ile .,material-properties
False,False,chck100,EWoK,3.0338791321430887,21.23715392500162,0.6238893983619553,3.6577685305050442,7,-0.02422798212085464,-0.06501610683543346,EWoK:social-relations:514,both_wrong,ĠMohammed Ġis ĠCar men 's Ġfriend .,social-relations
False,False,chck100,EWoK,6.772335256849017,47.406346797943115,-0.1097456727709089,6.662589584078107,7,-0.2120648281914841,0.001199551991053996,EWoK:social-relations:853,both_wrong,ĠLi Ġis ĠMaria 's Ġten ant .,social-relations
False,False,chck100,EWoK,2.6867902617901565,13.433951308950782,0.08512649536132813,2.7719167571514847,5,0.2080046158283948,0.029034137725830085,EWoK:physical-dynamics:26,both_wrong,ĠThe Ġfootball Ġis Ġfalling .,physical-dynamics
False,False,chck100,EWoK,4.180178165435791,12.540534496307373,-0.19303496678670248,3.9871431986490884,3,-0.023814400037129424,0.012662092844645173,EWoK:material-dynamics:94,both_wrong,ĠIt Ġbreaks .,material-dynamics
False,False,chck100,EWoK,2.8159498669207097,28.159498669207096,2.718917939811945,5.534867806732654,10,0.055931273847818375,-0.0453533351421358,EWoK:agent-properties:1803,both_wrong,ĠLi Ġpre fers Ġthe Ġcar Ġover Ġthe Ġcool er .,agent-properties
False,False,chck100,EWoK,4.981841145083308,39.854729160666466,2.1857102531939745,7.167551398277283,8,0.11436699517071247,0.005594005808234215,EWoK:agent-properties:427,both_wrong,ĠMohammed Ġchoo ses ĠLi Ġover ĠCar men .,agent-properties
False,False,chck100,EWoK,4.59957891702652,22.9978945851326,0.945271497964859,5.544850414991378,5,-0.29787849783897435,0.10407647788524621,EWoK:social-properties:232,both_wrong,ĠMohammed Ġis Ġtoler ant .,social-properties
False,False,chck100,EWoK,7.302020822252546,51.11414575576782,0.26503680433545795,7.567057626588004,7,-0.3466513156890869,0.020176512854439888,EWoK:social-relations:804,both_wrong,ĠMaria Ġis ĠLi 's Ġten ant .,social-relations
False,False,chck100,EWoK,2.1403183159397616,29.964456423156662,1.3901845126217398,3.5305028285615014,14,0.12661592188149884,-0.18439495231099756,EWoK:agent-properties:1534,both_wrong,ĠJesse Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġtruck Ġthan Ġto Ġget Ġthe,agent-properties
False,False,chck100,EWoK,4.2341679915164905,25.405007949098945,-0.4737553025285403,3.7604126889879503,6,0.201471084728837,-0.13311822588245076,EWoK:physical-dynamics:80,both_wrong,ĠThe Ġballoon Ġis Ġsink ing .,physical-dynamics
False,False,chck100,EWoK,2.2709826044738293,18.167860835790634,2.0763995619490743,4.3473821664229035,8,0.2148314593359828,-0.18904218822717667,EWoK:physical-relations:533,both_wrong,ĠThe Ġstone Ġis Ġsupported Ġby Ġthe Ġbus .,physical-relations
False,False,chck100,EWoK,0.8397707823275898,12.596561734913848,3.201917882814693,4.041688665142283,15,0.09000437749006474,0.12635624909695853,EWoK:agent-properties:1629,both_wrong,ĠLi Ġmakes Ġless Ġeffort Ġto Ġget Ġthe Ġcool er Ġthan Ġto Ġget,agent-properties
False,False,chck100,EWoK,4.278595638275147,21.392978191375732,-0.2277987480163574,4.050796890258789,5,-0.291638040542602,0.0033351421356201394,EWoK:material-dynamics:611,both_wrong,ĠMohammed Ġstir s Ġit .,material-dynamics
False,False,chck100,EWoK,1.2301448156746726,11.071303341072053,2.1651991412250533,3.3953439568997257,9,-0.06836486064518477,0.04177457477069568,EWoK:agent-properties:760,both_wrong,ĠLi Ġmakes Ġan Ġeffort Ġto Ġinteract Ġwith ĠMaria .,agent-properties
False,False,chck100,EWoK,5.042983293533325,20.1719331741333,-0.009369850158691406,5.033613443374634,4,-0.2800309658050537,0.010477304458618164,EWoK:material-dynamics:35,both_wrong,ĠIt Ġfl aps .,material-dynamics
False,False,chck100,EWoK,1.8257674401005108,10.954604640603065,0.15522325535615286,1.9809906954566638,6,-0.1555223912000656,0.008865614732106536,EWoK:quantitative-properties:83,both_wrong,ĠThere Ġis Ġnot Ġenough Ġink .,quantitative-properties
False,False,chck100,EWoK,5.972219464058678,35.833316784352064,0.6274208618948857,6.599640325953563,6,-0.07508161415656378,-0.13766255850593256,EWoK:social-interactions:135,both_wrong,ĠLi Ġis Ġhind ering ĠMaria .,social-interactions
False,False,chck100,EWoK,2.549406315599169,17.845844209194183,-0.03523360618523189,2.5141727094139372,7,0.10134696854012315,-0.005643524229526523,EWoK:quantitative-properties:227,both_wrong,ĠLi Ġhas Ġsome Ġof Ġthe Ġrings .,quantitative-properties
False,False,chck100,EWoK,1.6189489943476825,21.04633692651987,2.8617082324165564,4.480657226764238,13,-0.2247511511668563,0.24217451657526778,EWoK:agent-properties:1707,both_wrong,ĠMohammed Ġmakes Ġmore Ġeffort Ġto Ġplay Ġsoccer Ġthan Ġto Ġplay Ġc hess,agent-properties
False,False,chck100,EWoK,2.1954626633714023,28.541014623828232,2.6006739486295443,4.7961366120009465,13,-0.10921542059916733,0.24389443267136812,EWoK:agent-properties:948,both_wrong,ĠCha o Ġmakes Ġless Ġeffort Ġto Ġplay Ġpool Ġthan Ġto Ġplay Ġfootball,agent-properties
False,False,chck100,EWoK,4.217075666412711,33.73660533130169,0.3385389721952379,4.555614638607949,8,-0.1178157301619649,0.18417884083464742,EWoK:social-relations:708,both_wrong,ĠAli Ġis ĠWe i 's Ġlandl ord .,social-relations
False,False,chck100,EWoK,2.1879509070089886,15.31565634906292,-0.3160981046301978,1.8718528023787908,7,0.16354347978319472,0.004634601729256782,EWoK:quantitative-properties:158,both_wrong,ĠThere Ġare Ġmore Ġrings Ġthan Ġballoons .,quantitative-properties
False,False,chck100,EWoK,4.6823845617473125,37.4590764939785,1.0417254753410816,5.724110037088394,8,-0.022395845502614975,0.2399187535047531,EWoK:social-relations:657,both_wrong,ĠMohammed Ġis ĠCar men 's Ġten ant .,social-relations
False,False,chck100,EWoK,6.643300907569937,53.1464072605595,1.948324887198396,8.591625794768333,8,-0.11271918599959463,0.28286602383013815,EWoK:agent-properties:1897,both_wrong,ĠCha o Ġpre fers Ġpool Ġover Ġfootball .,agent-properties
False,False,chck100,EWoK,2.575983396332179,18.03188377432525,0.6277177376406533,3.203701133972832,7,0.21700046424354857,-0.23149073882294557,EWoK:physical-relations:777,both_wrong,ĠThe Ġcouch Ġis Ġunder Ġthe Ġpiano .,physical-relations
False,False,chck100,EWoK,1.1884788789786398,17.827183184679598,1.9023037121437179,3.0907825911223576,15,0.0017047874939937202,0.020850162134350425,EWoK:agent-properties:1466,both_wrong,ĠCha o Ġmakes Ġmore Ġeffort Ġto Ġget Ġthe Ġwheel Ġthan Ġto Ġget,agent-properties
False,False,chck100,EWoK,2.108170207962394,21.081702079623938,3.0303329383023083,5.138503146264702,10,0.1289607014507057,-0.2299101021839305,EWoK:agent-properties:767,both_wrong,ĠMohammed Ġmakes Ġno Ġeffort Ġto Ġinteract Ġwith ĠCar men .,agent-properties
False,False,chck100,EWoK,3.654174140551024,32.887567264959216,1.0748936891969707,4.7290678297479944,9,0.11123568326648714,-0.0639873926217358,EWoK:agent-properties:252,both_wrong,ĠAli Ġchoo ses Ġthe Ġcandle Ġover Ġthe Ġairplane .,agent-properties
False,False,chck100,EWoK,2.9646036294954166,20.752225406467915,1.9108404591679573,4.875444088663373,7,-0.12707107407706086,-0.0020982878548758688,EWoK:social-relations:1362,both_wrong,ĠAli Ġis ĠWe i 's Ġteacher .,social-relations
False,False,chck100,EWoK,4.88802832365036,29.32816994190216,-0.28802181283632916,4.600006510814031,6,-0.3091773192087812,0.07119777798652649,EWoK:social-relations:1196,both_wrong,ĠLi Ġis ĠMaria 's Ġparent .,social-relations
False,False,chck100,EWoK,6.568782711029053,32.843913555145264,0.2428518295288086,6.811634540557861,5,-0.1396538734436028,0.10868968963623046,EWoK:material-dynamics:79,both_wrong,ĠIt Ġri pp les .,material-dynamics
False,False,chck100,EWoK,5.542812291532755,44.34249833226204,-0.34776758775115013,5.195044703781605,8,-0.380008727312088,0.13013968616724014,EWoK:agent-properties:248,both_wrong,ĠAli Ġchoo ses ĠWe i Ġover ĠJesse .,agent-properties
False,False,chck100,EWoK,3.160126904025674,22.120888328179717,0.3619983284068959,3.5221252324325696,7,0.2019709958029643,-0.07877693777637823,EWoK:physical-relations:712,both_wrong,ĠThe Ġstone Ġis Ġunder Ġthe Ġbus .,physical-relations
False,False,chck100,EWoK,6.094249130123192,54.84824217110872,-0.5297958941923248,5.564453235930866,9,0.1318458906478357,0.07037433236837387,EWoK:agent-properties:1821,both_wrong,ĠAli Ġpre fers Ġthe Ġairplane Ġover Ġthe Ġcandle .,agent-properties
