word,stream_count,occurrence_row_count,char_len,vowel_group_count,suffix_ing,suffix_ed,suffix_plural_s,suffix_y,subword_len,single_piece,first_piece_id_scaled,piece_logfreq_mean,piece_logfreq_min,piece_logfreq_max,whole_logfreq,row_logfreq,occurrences_per_row,count_src__bnc_spoken,logfreq_src__bnc_spoken,count_src__childes,logfreq_src__childes,count_src__cleanqwen_fineweb_compact_view_reinvest,logfreq_src__cleanqwen_fineweb_compact_view_reinvest,count_src__gutenberg,logfreq_src__gutenberg,count_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,logfreq_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,count_src__open_subtitles,logfreq_src__open_subtitles,count_src__qwen_pair_packed,logfreq_src__qwen_pair_packed,count_src__simple_wiki,logfreq_src__simple_wiki,count_src__switchboard,logfreq_src__switchboard,childes_logfreq,childes_enrichment,spoken_logfreq,spoken_enrichment,childes_occurrence_fraction,spoken_occurrence_fraction,qwen_occurrence_fraction,source_presence_count,source_entropy,first_occurrence_log10_position,median_occurrence_log10_position,occurrence_centroid_fraction,occurrence_position_sd_fraction,early_1m_fraction,early_5m_fraction,early_10m_fraction,early_20m_fraction,early_50m_fraction,last_10m_fraction,mean_occurrence_row_words,sd_occurrence_row_words,mean_relative_row_position,first_row_quarter_fraction,last_row_quarter_fraction,mean_clause_words,clause_le3_fraction,clause_le8_fraction,clause_initial_fraction,uppercase_fraction,speaker_tagged_fraction,child_speaker_fraction,prev_determiner_fraction,prev_possessive_fraction,prev_to_fraction,prev_pronoun_fraction,prev_copula_fraction,next_copula_fraction
medicine,4760,3150,8.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33553073307697,3.241939468968893,3.241939468968893,3.241939468968893,3.8629377977376547,8.490107386872104,1.511111111111111,140,3.1945478304311714,770,3.398651630678077,690,5.0940066710566745,510,3.312573202118248,0,8.622553707074063,880,3.8738949258487456,950,4.049515037835201,810,4.3377034107932095,10,3.906324984313508,3.398651630678077,-0.4642861670595777,3.36802004654061,-0.4949177511970446,0.16176470588235295,0.19327731092436976,0.19957983193277312,8.0,0.8491119741824475,4.352915261070723,7.703291386718552,0.5006366938789752,0.2885572429296363,0.010714285714285714,0.052521008403361345,0.1,0.2,0.5,0.09999999999999998,152.49789915966386,12.85675752566981,0.4907932125826408,0.2710084033613445,0.25210084033613445,16.30672268907563,0.052521008403361345,0.23739495798319327,0.014705882352941176,0.20378151260504201,0.16596638655462184,0.058823529411764705,0.14495798319327732,0.052521008403361345,0.0021008403361344537,0.0021008403361344537,0.0,0.023109243697478993
melon,230,160,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3085515473356528,4.6308259554078965,3.170118460418399,6.091533450397395,0.835080676448612,5.513084880060064,1.4375,0,-2.4438068389025744,90,1.256961826623787,0,-2.136556482352618,10,-0.5714421783229946,0,8.622553707074063,60,1.1960483629492806,20,0.2129517620510794,50,1.5620254058987928,0,0.8618025465900853,1.256961826623787,0.421881150175175,1.0484528965733584,0.21337222012474644,0.391304347826087,0.391304347826087,0.08695652173913043,5.0,0.636322618748803,5.585824469438589,7.703291386718552,0.5012347712167675,0.2847685307462038,0.013043478260869565,0.043478260869565216,0.1,0.2,0.5,0.09999999999999998,156.17391304347825,12.397938727389093,0.5341082516482669,0.17391304347826086,0.2608695652173913,12.826086956521738,0.13043478260869565,0.391304347826087,0.2608695652173913,0.17391304347826086,0.391304347826087,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565
milk,17990,9470,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11395959226026979,4.827277662763041,4.827277662763041,4.827277662763041,5.192428933788718,9.59072792058679,1.8996832101372756,230,3.689591204094074,13320,6.248671456845309,880,5.337080626143588,1260,4.216446311141502,0,8.622553707074063,720,3.6733504133520616,1360,4.408134434130018,220,3.0359497645043794,0,0.8618025465900853,6.248671456845309,1.056242523056591,6.057281771863527,0.8648528380748086,0.7404113396331296,0.7531962201222901,0.07559755419677598,7.0,0.45055396246293905,4.265582177916332,7.703291386718552,0.4999483134997682,0.2892180098031207,0.01122846025569761,0.05336297943301834,0.1,0.2,0.5,0.09999999999999998,157.39966648137855,8.362135729114396,0.49275077219732255,0.2595886603668705,0.24180100055586437,9.452473596442468,0.2162312395775431,0.6409116175653141,0.10061145080600334,0.021122846025569762,0.7376320177876599,0.30628126737076156,0.13729849916620346,0.08004446914952751,0.0038910505836575876,0.005002779321845469,0.008337965536409116,0.021122846025569762
mittens,450,270,7.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.012696087407678691,4.751251047646613,3.703410575656609,5.563403425816289,1.5051878910603012,6.035063035776529,1.6666666666666667,0,-2.4438068389025744,300,2.4570597298931687,40,2.2578926723198207,20,0.09760745065789034,0,8.622553707074063,50,1.015378334193799,40,0.8938288500192103,0,-3.0530951109424667,0,0.8618025465900853,2.4570597298931687,0.9518718388328675,2.24855079984274,0.7433629087824387,0.6666666666666666,0.6666666666666666,0.08888888888888889,5.0,0.492945633730548,5.999116086030082,7.703291386718552,0.49979884723110735,0.28647392484653006,0.0022222222222222222,0.042222222222222223,0.1,0.2,0.5,0.09999999999999998,155.2888888888889,10.898771025970909,0.5098688269807586,0.2,0.2222222222222222,8.244444444444444,0.2222222222222222,0.6222222222222222,0.1111111111111111,0.022222222222222223,0.6666666666666666,0.17777777777777778,0.044444444444444446,0.13333333333333333,0.0,0.0,0.0,0.0
mommy,54580,31690,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1571140816700238,4.356126565561482,4.356126565561482,4.356126565561482,6.302261769097063,10.798563167898392,1.7223098769327865,0,-2.4438068389025744,52830,7.626455930350997,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,1130,4.123820289630509,620,3.6230524805513786,0,-3.0530951109424667,0,0.8618025465900853,7.626455930350997,1.324194161253934,7.417947000300568,1.1156852312035053,0.9679369732502748,0.9679369732502748,0.011359472334188348,3.0,0.07404102780123546,3.7763369566537444,7.703291386718552,0.5001591635789523,0.28888257470768003,0.010589959692194943,0.050897764748992304,0.1,0.2,0.5,0.09999999999999998,159.7607182117992,3.091362509714644,0.49900632124881655,0.25229021619640896,0.2528398680835471,5.08702821546354,0.3798094540124588,0.8792598021253206,0.4915720043972151,0.8021253206302675,0.9640894100403078,0.7641993404177354,0.0456211066324661,0.041040674239648224,0.007328691828508612,0.01905459875412239,0.004946866984243312,0.016489556614144377
money,36910,24900,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07141549166819264,5.502192839601546,5.502192839601546,5.502192839601546,5.9110811564085735,10.557434100062471,1.4823293172690764,3740,6.47631491296983,6370,5.511045214339342,910,5.37058459737499,8200,6.089132971516691,0,8.622553707074063,10300,6.333352714641325,5370,5.781203168944819,1680,5.06689871678264,340,7.385364852739598,5.511045214339342,-0.40003594206923143,5.797508149005761,-0.11357300740281229,0.17258195610945543,0.2831211053914928,0.14548902736385802,8.0,0.8106213888340474,3.4338774979404376,7.703291386718552,0.5001651175690507,0.28865793504432447,0.009347060417231103,0.048984015172040096,0.1,0.2,0.5,0.09999999999999998,156.4210241127066,10.154425739785092,0.4971947122754838,0.25602817664589544,0.2506095908967759,17.497697101056623,0.05797886751557844,0.31211053914928205,0.028447575182877268,0.02898943375778922,0.17664589542129505,0.06204280682741804,0.22216201571389868,0.09780547277160662,0.001625575724735844,0.006231373611487402,0.00677323218639935,0.025467353020861554
monkey,5490,2920,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.27034120734908135,3.555169775986661,3.555169775986661,3.555169775986661,4.005604419049677,8.414301050970357,1.88013698630137,0,-2.4438068389025744,3720,4.973225322755223,60,2.6592340632441234,700,3.6289769302905897,0,8.622553707074063,530,3.3672249559665226,310,2.9307107772802503,170,2.7787873663410503,0,0.8618025465900853,4.973225322755223,0.9676209037055461,4.764716392704794,0.7591119736551173,0.6775956284153005,0.6775956284153005,0.056466302367941715,6.0,0.48755712821981206,4.423382148632197,7.703291386718552,0.4995054059298514,0.2884292479442793,0.00947176684881603,0.04845173041894353,0.1,0.2,0.5,0.09999999999999998,158.57559198542805,7.253177550335954,0.5280164157701149,0.23497267759562843,0.29508196721311475,9.052823315118397,0.31876138433515483,0.6812386156648452,0.14754098360655737,0.0692167577413479,0.6648451730418944,0.39344262295081966,0.4681238615664845,0.052823315118397086,0.0,0.0018214936247723133,0.00546448087431694,0.018214936247723135
moon,14880,8980,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13373618995300007,4.524032620457226,4.524032620457226,4.524032620457226,5.002636723984989,9.537601776523509,1.6570155902004455,40,1.9506423157698642,9690,5.930513279058709,560,4.885419940719542,1870,4.611143618301728,0,8.622553707074063,860,3.850918613564079,1260,4.331790622534692,600,4.037814711137517,0,0.8618025465900853,5.930513279058709,0.9278765550737198,5.726123607188698,0.7234868832037087,0.6512096774193549,0.6538978494623656,0.0846774193548387,7.0,0.5382313703871234,3.4497687755012016,7.703291386718552,0.5005675809044628,0.28870004026762597,0.010416666666666666,0.051948924731182795,0.1,0.2,0.5,0.09999999999999998,157.3084677419355,9.391693499681972,0.49946432688042985,0.2567204301075269,0.2547043010752688,14.306451612903226,0.125,0.37836021505376344,0.0678763440860215,0.11223118279569892,0.6270161290322581,0.1821236559139785,0.730510752688172,0.003360215053763441,0.0013440860215053765,0.0,0.0006720430107526882,0.03763440860215054
moose,240,130,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.012696087407678691,4.183799358724366,2.8041952916324435,5.563403425816289,0.8775499035577244,5.306164164252741,1.8461538461538463,0,-2.4438068389025744,50,0.6735853121992207,80,2.944847882631845,40,0.7784845386260214,0,8.622553707074063,0,-3.5997421826474603,20,0.2129517620510794,50,1.5620254058987928,0,0.8618025465900853,0.6735853121992207,-0.20396459135850376,0.46507638214879193,-0.4124735214089325,0.20833333333333334,0.20833333333333334,0.08333333333333333,5.0,0.6942832380945023,5.556129785518441,7.703291386718552,0.4953660848924853,0.28496078489185767,0.004166666666666667,0.0875,0.1,0.2,0.5,0.09999999999999998,151.91666666666666,10.491729547071374,0.5269134059966423,0.2916666666666667,0.25,15.541666666666666,0.16666666666666666,0.25,0.125,0.375,0.20833333333333334,0.125,0.2916666666666667,0.0,0.0,0.0,0.0,0.16666666666666666
mop,390,290,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.012696087407678691,5.277029877898176,4.990656329980062,5.563403425816289,1.3622577832916491,6.106394513781959,1.3448275862068966,20,1.2697652278017333,200,2.0524262226645305,0,-2.136556482352618,50,0.9991559007948418,0,8.622553707074063,110,1.7984205188702924,10,-0.45609786692980536,0,-3.0530951109424667,0,0.8618025465900853,2.0524262226645305,0.6901684393728813,1.9390007407543786,0.5767429574627294,0.5128205128205128,0.5641025641025641,0.02564102564102564,5.0,0.550273767518,5.355864946187924,7.703291386718552,0.5000910672423159,0.2879868396896356,0.015384615384615385,0.05384615384615385,0.1,0.2,0.5,0.09999999999999998,159.97435897435898,0.15806189750290786,0.4799411171914964,0.3333333333333333,0.2564102564102564,11.692307692307692,0.15384615384615385,0.6923076923076923,0.05128205128205128,0.02564102564102564,0.48717948717948717,0.1282051282051282,0.23076923076923078,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.0,0.0
morning,33750,26020,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07709210767258744,5.395167645401369,5.395167645401369,5.395167645401369,5.821580325017661,10.601430905359566,1.2970791698693314,2920,6.228850455137735,7110,5.6209398197306575,250,4.080049618732247,9190,6.203108185347347,0,8.622553707074063,7530,6.020121717564388,6170,5.920062026799955,550,3.9508790257802135,30,4.9726764107633965,5.6209398197306575,-0.20064050528700328,5.75947519007538,-0.062105134942281204,0.21066666666666667,0.29807407407407405,0.18281481481481482,8.0,0.7505301042472177,3.5095939269558674,7.703291386718552,0.5000234686422269,0.2886640392706534,0.009925925925925927,0.04965925925925926,0.1,0.2,0.5,0.09999999999999998,155.92592592592592,10.75052427981131,0.5010217210940182,0.25155555555555553,0.25451851851851853,17.442962962962962,0.11259259259259259,0.30962962962962964,0.03674074074074074,0.04325925925925926,0.21896296296296297,0.06933333333333333,0.48118518518518516,0.005925925925925926,0.0,0.0011851851851851852,0.0017777777777777779,0.008296296296296296
motorcycle,1310,890,10.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.676310809985961,2.1521728814996095,2.1521728814996095,2.1521728814996095,2.5729938367753697,7.22657404021971,1.4719101123595506,10,0.6007155988208485,600,3.149374617437945,20,1.57701558435169,0,-3.6159646160464174,0,8.622553707074063,330,2.894011657204226,220,2.5884245707936175,120,2.4317018225481886,10,3.906324984313508,3.149374617437945,0.5763807806625754,2.97362865051214,0.4006348137367701,0.4580152671755725,0.4732824427480916,0.16793893129770993,7.0,0.6197871630485323,5.097873232804641,7.703291386718552,0.49778642516190147,0.28953983264362704,0.01450381679389313,0.048091603053435114,0.1,0.2,0.5,0.09999999999999998,157.7709923664122,6.678625910573205,0.4988206866587199,0.25190839694656486,0.22137404580152673,12.01526717557252,0.12213740458015267,0.4961832061068702,0.030534351145038167,0.03816793893129771,0.5190839694656488,0.2824427480916031,0.48091603053435117,0.19083969465648856,0.0,0.007633587786259542,0.0,0.05343511450381679
mouse,7040,3380,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2714399072208997,3.5493065670075734,3.5493065670075734,3.5493065670075734,4.254264283369275,8.560569844020726,2.0828402366863905,0,-2.4438068389025744,4710,5.2091613144066296,270,4.156862796493864,820,3.7870964750436733,0,8.622553707074063,540,3.385899634991748,450,3.3028849529551096,250,3.1635109901423983,0,0.8618025465900853,5.2091613144066296,0.9548970310373548,5.0006523843562,0.7463881009869251,0.6690340909090909,0.6690340909090909,0.06392045454545454,6.0,0.5168700230464504,3.6922921974742757,7.703291386718552,0.5000224661749478,0.2877908874075694,0.008380681818181818,0.044744318181818184,0.1,0.2,0.5,0.09999999999999998,157.62642045454547,8.846284256194581,0.4986004683396211,0.25,0.23295454545454544,10.697443181818182,0.18039772727272727,0.6136363636363636,0.048295454545454544,0.2627840909090909,0.6576704545454546,0.29829545454545453,0.43323863636363635,0.019886363636363636,0.0,0.0,0.0,0.05113636363636364
mouth,11890,8970,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14502838308002197,4.39725759528214,4.39725759528214,4.39725759528214,4.778324854957229,9.536487632349433,1.3255295429208473,60,2.3519837066941665,6300,5.499996250227654,440,4.644501143583562,2050,4.703021509345642,0,8.622553707074063,1120,4.114935291153467,1640,4.595283228307873,280,3.2766257945802297,0,0.8618025465900853,5.499996250227654,0.721671395270425,5.300965315463744,0.5226404605065147,0.5298570227081582,0.5349032800672834,0.13793103448275862,7.0,0.6245836510868995,3.6584446257729053,7.703291386718552,0.5002316519886291,0.28893263216968224,0.008662741799831791,0.05172413793103448,0.1,0.2,0.5,0.09999999999999998,155.9714045416316,10.957254194088003,0.5046191718580912,0.2413793103448276,0.2624053826745164,13.946173254835996,0.10260723296888141,0.4348191757779647,0.0336417157275021,0.014297729184188394,0.5239697224558453,0.23549201009251472,0.12867956265769553,0.5298570227081582,0.00336417157275021,0.002523128679562658,0.0008410428931875525,0.04373423044575273
movie,18350,10770,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11798815845693707,4.778027758816429,4.778027758816429,4.778027758816429,5.21224191507981,9.719357131818148,1.7038068709377903,20,1.2697652278017333,2750,4.671149968233419,140,3.501798186981128,10,-0.5714421783229946,0,8.622553707074063,2200,4.789844884163631,2560,5.040484706809322,10610,6.909651425468583,60,5.6575930921868265,4.671149968233419,-0.5410919468463904,4.491311699344193,-0.720930215735617,0.14986376021798364,0.1542234332425068,0.13950953678474115,8.0,0.5451133125349354,4.184737958804631,7.703291386718552,0.5000812258305494,0.28815697243150706,0.01013623978201635,0.048446866485013625,0.1,0.2,0.5,0.09999999999999998,156.7983651226158,9.813614385124987,0.5044573201391591,0.24795640326975477,0.2768392370572207,16.706267029972754,0.035422343324250684,0.22288828337874658,0.023978201634877384,0.027247956403269755,0.15476839237057222,0.04741144414168937,0.41634877384196184,0.026158038147138966,0.0010899182561307902,0.0010899182561307902,0.0,0.0784741144414169
muffin,270,210,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6799121040102545,4.273640587669428,2.1361938464417203,6.411087328897136,0.9951019122984449,5.784276590612429,1.2857142857142858,0,-2.4438068389025744,190,2.0012641704846623,20,1.57701558435169,10,-0.5714421783229946,0,8.622553707074063,30,0.5111316815258509,20,0.2129517620510794,0,-3.0530951109424667,0,0.8618025465900853,2.0012641704846623,1.0061622581862175,1.7927552404342335,0.7976533281357886,0.7037037037037037,0.7037037037037037,0.07407407407407407,5.0,0.4546953270376488,5.60733264202079,7.703291386718552,0.5028345246450867,0.28967071418632373,0.011111111111111112,0.044444444444444446,0.1,0.2,0.5,0.09999999999999998,155.4814814814815,10.836735774653503,0.567700424522651,0.18518518518518517,0.37037037037037035,8.037037037037036,0.2962962962962963,0.7407407407407407,0.0,0.07407407407407407,0.7037037037037037,0.3333333333333333,0.4074074074074074,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407
nail,2610,1540,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42892022218152964,2.8564860237198446,2.8564860237198446,2.8564860237198446,3.262126866862516,7.774653255526715,1.6948051948051948,160,3.3276342842274413,1570,4.110761294896608,50,2.4785640344886417,280,2.7137562894762786,0,8.622553707074063,340,2.923820123502052,210,2.542012529029153,0,-3.0530951109424667,0,0.8618025465900853,4.110761294896608,0.8486344280340918,3.9992687089428767,0.7371418420803608,0.6015325670498084,0.6628352490421456,0.08045977011494253,6.0,0.5736384634599018,4.022701169580402,7.703291386718552,0.5009827572689258,0.28999360649579276,0.010727969348659003,0.04789272030651341,0.1,0.2,0.5,0.09999999999999998,157.66283524904213,8.147662500490709,0.5102873106137322,0.21455938697318008,0.23371647509578544,14.10344827586207,0.1724137931034483,0.5325670498084292,0.04980842911877394,0.034482758620689655,0.6053639846743295,0.1417624521072797,0.5172413793103449,0.034482758620689655,0.019157088122605363,0.01532567049808429,0.007662835249042145,0.05747126436781609
nap,2480,1580,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2849295000915583,3.0386987132772862,3.0386987132772862,3.0386987132772862,3.211045245753012,7.800287469145665,1.5696202531645569,0,-2.4438068389025744,2050,4.377450920750021,20,1.57701558435169,150,2.091145648702458,0,8.622553707074063,140,2.0386124866862856,110,1.8975423968645244,0,-3.0530951109424667,10,3.906324984313508,4.377450920750021,1.1664056749970086,4.17380699664635,0.9627617508933382,0.8266129032258065,0.8306451612903226,0.04435483870967742,6.0,0.313413323375767,4.644697619381401,7.703291386718552,0.5002769400082152,0.28955268341476964,0.013709677419354839,0.04838709677419355,0.1,0.2,0.5,0.09999999999999998,159.49193548387098,3.2291414212476357,0.5118311034268436,0.22580645161290322,0.28225806451612906,9.84274193548387,0.08064516129032258,0.6008064516129032,0.012096774193548387,0.0,0.8104838709677419,0.2661290322580645,0.5161290322580645,0.24596774193548387,0.008064516129032258,0.028225806451612902,0.004032258064516129,0.004032258064516129
napkin,1700,1030,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5592992736373069,2.4513474462268263,2.4513474462268263,2.4513474462268263,2.833507418459159,7.372590337820506,1.6504854368932038,0,-2.4438068389025744,1490,4.058478889036032,0,-2.136556482352618,40,0.7784845386260214,0,8.622553707074063,130,1.964778224675233,40,0.8938288500192103,0,-3.0530951109424667,0,0.8618025465900853,4.058478889036032,1.2249714705768735,3.849969958985604,1.0164625405264451,0.8764705882352941,0.8764705882352941,0.023529411764705882,4.0,0.22237422244484056,4.638176698770144,7.703291386718552,0.49942103808320537,0.2881717471079442,0.012352941176470587,0.05058823529411765,0.1,0.2,0.5,0.09999999999999998,159.6,3.6660605559644934,0.4959657652256186,0.21176470588235294,0.2411764705882353,6.129411764705883,0.31176470588235294,0.7941176470588235,0.09411764705882353,0.0058823529411764705,0.8588235294117647,0.36470588235294116,0.4117647058823529,0.15294117647058825,0.0058823529411764705,0.0058823529411764705,0.0,0.011764705882352941
naughty,1580,1220,7.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6473783800280779,2.2210776821775737,2.2210776821775737,2.2210776821775737,2.760326345667581,7.541806827323008,1.2950819672131149,90,2.754690192363251,500,2.967219574673182,0,-2.136556482352618,650,3.5549238624660875,0,8.622553707074063,260,2.6560078591059066,80,1.5807840603312346,0,-3.0530951109424667,0,0.8618025465900853,2.967219574673182,0.20689322900560114,2.924072681504895,0.16374633583731413,0.31645569620253167,0.37341772151898733,0.05063291139240506,5.0,0.6101847097821868,5.472503402731271,7.703291386718552,0.5006041689208313,0.2878398737452247,0.00569620253164557,0.04810126582278481,0.1,0.2,0.5,0.09999999999999998,158.78481012658227,5.513323071711414,0.5124904477628416,0.2721518987341772,0.31645569620253167,16.759493670886076,0.17721518987341772,0.4430379746835443,0.0759493670886076,0.14556962025316456,0.2974683544303797,0.0759493670886076,0.21518987341772153,0.0189873417721519,0.006329113924050633,0.0379746835443038,0.16455696202531644,0.012658227848101266
necklace,1410,970,8.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6469511078557041,2.2210776821775737,2.2210776821775737,2.2210776821775737,2.6465293444539597,7.312602340099058,1.4536082474226804,0,-2.4438068389025744,930,3.587334052000212,30,1.9743173818206934,90,1.5825324152194082,0,8.622553707074063,320,2.8632872742732096,30,0.610253559520083,10,-0.008572673219043673,0,0.8618025465900853,3.587334052000212,0.9408047075462522,3.378825121949783,0.7322957774958234,0.6595744680851063,0.6595744680851063,0.02127659574468085,6.0,0.4485773426674016,4.142591916026497,7.703291386718552,0.5005207125390579,0.28846851727033307,0.012056737588652482,0.04893617021276596,0.1,0.2,0.5,0.09999999999999998,159.1418439716312,4.644193446658202,0.4889455946555823,0.2624113475177305,0.24822695035460993,8.539007092198581,0.23404255319148937,0.7092198581560284,0.03546099290780142,0.0070921985815602835,0.6382978723404256,0.3404255319148936,0.475177304964539,0.09929078014184398,0.0070921985815602835,0.0070921985815602835,0.0,0.028368794326241134
new,84650,56320,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04822071659647195,5.900572921366696,5.900572921366696,5.900572921366696,6.741116108230288,11.373604806123419,1.5030184659090908,4980,6.762625908242591,9880,5.949930372666764,7050,7.417444513484613,11250,6.405350415602913,0,8.622553707074063,12910,6.559201210670124,18600,7.023470616967133,19880,7.537546700417198,100,6.165107454649161,5.949930372666764,-0.7911857355635235,6.1562717192973215,-0.5848443889329662,0.1167158889545186,0.17672770230360307,0.21972829297105728,8.0,0.8467858541256813,3.8233859745066154,7.703291386718552,0.5000282166912734,0.28867916481720934,0.009627879503839339,0.05110454813939752,0.1,0.2,0.5,0.09999999999999998,153.6383933845245,12.767659427142366,0.50467441806977,0.2474896633195511,0.26190194920259896,19.09899586532782,0.03260484347312463,0.20661547548730064,0.03685764914353219,0.377082102776137,0.12805670407560543,0.04583579444772593,0.39917306556408744,0.06839929119905493,0.016302421736562316,0.0034258712344949795,0.009686946249261665,0.0005906674542232723
nice,41800,33380,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06726484770798999,5.560259730261255,5.560259730261255,5.560259730261255,6.035493394175703,10.850518113622993,1.2522468544038345,2520,6.0815529151800565,19810,6.645579355069875,60,2.6592340632441234,6130,5.79821415618597,0,8.622553707074063,11020,6.400917451640927,1850,4.715738027732928,140,2.585259558391279,270,7.155221825436567,6.645579355069875,0.610085960894172,6.568830354776931,0.5333369606012273,0.4739234449760766,0.5406698564593302,0.04425837320574163,8.0,0.6167997885091525,3.5285380872067615,7.703291386718552,0.49967684616030456,0.28888882885869865,0.011124401913875598,0.05098086124401914,0.1,0.2,0.5,0.09999999999999998,158.97822966507178,5.650486258016657,0.4988266214951206,0.25478468899521534,0.25143540669856457,10.607177033492823,0.21578947368421053,0.615311004784689,0.11937799043062201,0.08133971291866028,0.4698564593301435,0.0861244019138756,0.2437799043062201,0.008851674641148326,0.0007177033492822966,0.014114832535885167,0.12894736842105264,0.0014354066985645933
night,56080,41020,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05578953793566502,5.890439918323865,5.890439918323865,5.890439918323865,6.329373251515157,11.05661815821809,1.3671379814724525,3080,6.282187542111996,11150,6.07085159485008,730,5.150319929398082,14010,6.62474489200147,0,8.622553707074063,16180,6.784967090396078,9360,6.33678086275504,1530,4.973401828002946,40,5.256251701262524,6.07085159485008,-0.258521656665077,6.109052794266921,-0.2203204572482358,0.19882310984308132,0.25445791726105566,0.16690442225392296,8.0,0.7484109440502407,2.4947374301929672,7.703291386718552,0.4999371899276683,0.28874284435972347,0.009682596291012839,0.05121255349500713,0.1,0.2,0.5,0.09999999999999998,156.05937945791726,10.644756756508224,0.5035862995891098,0.24839514978601998,0.24964336661911554,17.388552068473608,0.08505706134094151,0.33166904422253923,0.019079885877318115,0.03905135520684736,0.20809557774607704,0.05456490727532097,0.2812054208273894,0.006597717546362339,0.04386590584878745,0.0010699001426533524,0.0019614835948644793,0.018544935805991442
noisy,810,720,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.904352072270036,1.6734123965084402,1.6734123965084402,1.6734123965084402,2.0924811551876394,7.01473635292957,1.125,10,0.6007155988208485,200,2.0524262226645305,30,1.9743173818206934,370,2.992036009249669,0,8.622553707074063,70,1.349017707730708,130,2.063900102669465,0,-3.0530951109424667,0,0.8618025465900853,2.0524262226645305,-0.04005493252310899,1.8925886989899139,-0.19989245619772555,0.24691358024691357,0.25925925925925924,0.16049382716049382,6.0,0.6302576401322889,5.071471701784503,7.703291386718552,0.5004905545196827,0.2896086404172222,0.009876543209876543,0.04814814814814815,0.1,0.2,0.5,0.09999999999999998,155.8641975308642,11.938890787880284,0.4538316674126504,0.345679012345679,0.2345679012345679,20.530864197530864,0.06172839506172839,0.25925925925925924,0.012345679012345678,0.024691358024691357,0.24691358024691357,0.12345679012345678,0.2962962962962963,0.037037037037037035,0.0,0.0,0.06172839506172839,0.0
noodles,1130,590,7.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7275224317890496,2.0345549577068884,2.0345549577068884,2.0345549577068884,2.425245105729933,6.8157605731274105,1.9152542372881356,0,-2.4438068389025744,950,3.6086001378463903,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,110,1.7984205188702924,30,0.610253559520083,40,1.3413540437299722,0,0.8618025465900853,3.6086001378463903,1.1833550321164572,3.4000912077959615,0.9748461020660284,0.8407079646017699,0.8407079646017699,0.02654867256637168,4.0,0.26726660253817447,4.546465629906778,7.703291386718552,0.49909046966065035,0.2886133931075806,0.006194690265486726,0.05486725663716814,0.1,0.2,0.5,0.09999999999999998,159.86725663716814,0.8038009789624927,0.5282498736619642,0.22123893805309736,0.26548672566371684,6.1946902654867255,0.24778761061946902,0.831858407079646,0.07079646017699115,0.0,0.831858407079646,0.35398230088495575,0.19469026548672566,0.07079646017699115,0.0,0.0,0.008849557522123894,0.017699115044247787
