model_key,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,score_candidate0_context1_target1,score_candidate1_context2_target1,margin_c0_minus_c1,pred_candidate_index,correct,official_prediction_match,num_cand0_completion_tokens,num_cand1_completion_tokens
reinv430,social-interactions_178,social-interactions,178,respect,insult,indirect,antonym,concept swap,0000,0,-41.80523681640625,-39.17182159423828,-2.6334152221679688,1,0,1,7,7
reinv430,social-interactions_181,social-interactions,181,teach,learn,direct,variable swap,concept swap,0000,0,-26.29082489013672,-21.95830726623535,-4.332517623901367,1,0,1,7,7
reinv430,social-interactions_183,social-interactions,183,teach,learn,direct,variable swap,concept swap,0000,0,-26.29082489013672,-21.95830726623535,-4.332517623901367,1,0,1,7,7
reinv430,social-interactions_189,social-interactions,189,teach,learn,direct,variable swap,concept swap,0000,0,-31.572559356689453,-28.39867401123047,-3.1738853454589844,1,0,1,6,6
reinv430,social-interactions_33,social-interactions,33,deceive,help,direct,antonym,concept swap,1001,2,-18.30171775817871,-15.276937484741211,-3.0247802734375,1,0,1,6,6
reinv430,social-interactions_49,social-interactions,49,deceive,help,direct,antonym,concept swap,1001,2,-17.965099334716797,-16.466039657592773,-1.4990596771240234,1,0,1,6,6
reinv430,social-interactions_65,social-interactions,65,evade,chase,direct,antonym,concept swap,1001,2,-13.158684730529785,-10.301291465759277,-2.857393264770508,1,0,1,5,5
reinv430,social-interactions_67,social-interactions,67,evade,chase,direct,antonym,concept swap,1001,2,-16.59523582458496,-12.029293060302734,-4.565942764282227,1,0,1,5,5
reinv430,social-interactions_69,social-interactions,69,evade,chase,direct,antonym,concept swap,1001,2,-17.226211547851562,-13.341175079345703,-3.8850364685058594,1,0,1,6,6
reinv430,social-interactions_70,social-interactions,70,evade,chase,indirect,antonym,concept swap,1001,2,-29.99127960205078,-28.68193244934082,-1.309347152709961,1,0,1,7,7
reinv430,social-interactions_80,social-interactions,80,evade,seek,direct,antonym,concept swap,1001,2,-29.610843658447266,-28.887706756591797,-0.7231369018554688,1,0,1,7,7
reinv430,social-interactions_86,social-interactions,86,evade,seek,direct,antonym,concept swap,1001,2,-30.474645614624023,-27.38922882080078,-3.085416793823242,1,0,1,6,6
reinv430,social-interactions_119,social-interactions,119,flirt,insult,indirect,antonym,concept swap,1001,2,-33.28254318237305,-33.276039123535156,-0.006504058837890625,1,0,1,7,7
reinv430,social-interactions_172,social-interactions,172,respect,insult,indirect,antonym,concept swap,1001,2,-34.28965759277344,-31.126909255981445,-3.162748336791992,1,0,1,7,7
reinv430,social-interactions_174,social-interactions,174,respect,insult,indirect,antonym,concept swap,1001,2,-33.50748062133789,-32.12751388549805,-1.3799667358398438,1,0,1,6,6
reinv430,social-interactions_240,social-interactions,240,teach,learn,indirect,antonym,variable swap,1001,2,-28.89834213256836,-28.191265106201172,-0.7070770263671875,1,0,1,7,7
reinv430,social-interactions_250,social-interactions,250,tease,comfort,direct,other,concept swap,1001,2,-15.4738187789917,-12.759925842285156,-2.713892936706543,1,0,1,5,5
reinv430,social-interactions_252,social-interactions,252,tease,comfort,direct,other,concept swap,1001,2,-21.38862419128418,-15.709540367126465,-5.679083824157715,1,0,1,6,6
reinv430,social-interactions_258,social-interactions,258,tease,comfort,indirect,antonym,concept swap,1001,2,-33.64910125732422,-32.184234619140625,-1.4648666381835938,1,0,1,6,6
clean431,material-dynamics_0,material-dynamics,0,break,drip,direct,material,concept swap,0110,-2,-11.048032760620117,-12.768967628479004,1.7209348678588867,0,1,1,3,3
clean431,material-dynamics_4,material-dynamics,4,break,drip,direct,material,concept swap,0110,-2,-12.55059814453125,-13.701770782470703,1.1511726379394531,0,1,1,3,3
clean431,material-dynamics_20,material-dynamics,20,break,flap,direct,material,concept swap,0110,-2,-11.048032760620117,-12.515568733215332,1.4675359725952148,0,1,1,3,3
clean431,material-dynamics_22,material-dynamics,22,break,flap,direct,material,concept swap,0110,-2,-11.680558204650879,-12.906885147094727,1.2263269424438477,0,1,1,3,3
clean431,material-dynamics_24,material-dynamics,24,break,flap,direct,material,concept swap,0110,-2,-12.55059814453125,-14.066808700561523,1.5162105560302734,0,1,1,3,3
clean431,material-dynamics_26,material-dynamics,26,break,flap,direct,material,concept swap,0110,-2,-11.800331115722656,-13.150918960571289,1.3505878448486328,0,1,1,3,3
clean431,material-dynamics_28,material-dynamics,28,break,flap,direct,material,concept swap,0110,-2,-11.375984191894531,-12.89569091796875,1.5197067260742188,0,1,1,3,3
clean431,material-dynamics_40,material-dynamics,40,break,rip ,direct,material,concept swap,0110,-2,-11.048032760620117,-12.515568733215332,1.4675359725952148,0,1,1,3,3
clean431,material-dynamics_42,material-dynamics,42,break,rip ,direct,material,concept swap,0110,-2,-11.680558204650879,-12.906885147094727,1.2263269424438477,0,1,1,3,3
clean431,material-dynamics_44,material-dynamics,44,break,rip ,direct,material,concept swap,0110,-2,-12.55059814453125,-14.066808700561523,1.5162105560302734,0,1,1,3,3
clean431,material-dynamics_46,material-dynamics,46,break,rip ,direct,material,concept swap,0110,-2,-11.800331115722656,-13.150918960571289,1.3505878448486328,0,1,1,3,3
clean431,material-dynamics_48,material-dynamics,48,break,rip ,direct,material,concept swap,0110,-2,-11.375984191894531,-12.89569091796875,1.5197067260742188,0,1,1,3,3
clean431,material-dynamics_50,material-dynamics,50,break,ripple,direct,material,concept swap,0110,-2,-11.048032760620117,-12.515568733215332,1.4675359725952148,0,1,1,3,3
clean431,material-dynamics_52,material-dynamics,52,break,ripple,direct,material,concept swap,0110,-2,-11.048032760620117,-12.768967628479004,1.7209348678588867,0,1,1,3,3
clean431,material-dynamics_54,material-dynamics,54,break,ripple,direct,material,concept swap,0110,-2,-11.680558204650879,-12.906885147094727,1.2263269424438477,0,1,1,3,3
clean431,material-dynamics_58,material-dynamics,58,break,ripple,direct,material,concept swap,0110,-2,-12.55059814453125,-14.066808700561523,1.5162105560302734,0,1,1,3,3
clean431,material-dynamics_60,material-dynamics,60,break,ripple,direct,material,concept swap,0110,-2,-12.55059814453125,-13.701770782470703,1.1511726379394531,0,1,1,3,3
clean431,material-dynamics_62,material-dynamics,62,break,ripple,direct,material,concept swap,0110,-2,-11.800331115722656,-13.150918960571289,1.3505878448486328,0,1,1,3,3
clean431,material-dynamics_66,material-dynamics,66,break,ripple,direct,material,concept swap,0110,-2,-11.375984191894531,-12.89569091796875,1.5197067260742188,0,1,1,3,3
clean431,material-dynamics_90,material-dynamics,90,break,splash,direct,material,concept swap,0110,-2,-11.048032760620117,-12.768967628479004,1.7209348678588867,0,1,1,3,3
clean431,material-dynamics_94,material-dynamics,94,break,splash,direct,material,concept swap,0110,-2,-12.55059814453125,-13.701770782470703,1.1511726379394531,0,1,1,3,3
clean431,material-dynamics_110,material-dynamics,110,break,wrinkle,direct,material,concept swap,0110,-2,-11.048032760620117,-12.515568733215332,1.4675359725952148,0,1,1,3,3
clean431,material-dynamics_112,material-dynamics,112,break,wrinkle,direct,material,concept swap,0110,-2,-11.680558204650879,-12.906885147094727,1.2263269424438477,0,1,1,3,3
clean431,material-dynamics_114,material-dynamics,114,break,wrinkle,direct,material,concept swap,0110,-2,-12.55059814453125,-14.066808700561523,1.5162105560302734,0,1,1,3,3
clean431,material-dynamics_116,material-dynamics,116,break,wrinkle,direct,material,concept swap,0110,-2,-11.800331115722656,-13.150918960571289,1.3505878448486328,0,1,1,3,3
clean431,material-dynamics_118,material-dynamics,118,break,wrinkle,direct,material,concept swap,0110,-2,-11.375984191894531,-12.89569091796875,1.5197067260742188,0,1,1,3,3
clean431,material-dynamics_130,material-dynamics,130,drape,pour,direct,material,concept swap,0110,-2,-35.72120666503906,-36.25082015991211,0.5296134948730469,0,1,1,5,5
clean431,material-dynamics_134,material-dynamics,134,drape,pour,direct,material,concept swap,0110,-2,-37.86277770996094,-38.38930892944336,0.5265312194824219,0,1,1,5,5
clean431,material-dynamics_136,material-dynamics,136,drape,pour,direct,material,concept swap,0110,-2,-33.28184509277344,-33.54826354980469,0.26641845703125,0,1,1,5,5
clean431,material-dynamics_138,material-dynamics,138,drape,pour,direct,material,concept swap,0110,-2,-37.73604965209961,-39.25012969970703,1.5140800476074219,0,1,1,5,5
clean431,material-dynamics_152,material-dynamics,152,drape,stir,direct,material,concept swap,0110,-2,-35.72120666503906,-36.25082015991211,0.5296134948730469,0,1,1,5,5
clean431,material-dynamics_160,material-dynamics,160,drape,stir,direct,material,concept swap,0110,-2,-37.86277770996094,-38.38930892944336,0.5265312194824219,0,1,1,5,5
clean431,material-dynamics_164,material-dynamics,164,drape,stir,direct,material,concept swap,0110,-2,-33.28184509277344,-33.54826354980469,0.26641845703125,0,1,1,5,5
clean431,material-dynamics_168,material-dynamics,168,drape,stir,direct,material,concept swap,0110,-2,-37.73604965209961,-39.25012969970703,1.5140800476074219,0,1,1,5,5
clean431,material-dynamics_404,material-dynamics,404,rip ,pour,direct,material,concept swap,0110,-2,-23.28900909423828,-24.41008758544922,1.1210784912109375,0,1,1,5,5
clean431,material-dynamics_406,material-dynamics,406,rip ,pour,direct,material,concept swap,0110,-2,-19.623214721679688,-19.838571548461914,0.21535682678222656,0,1,1,5,5
clean431,material-dynamics_408,material-dynamics,408,rip ,pour,direct,material,concept swap,0110,-2,-23.959381103515625,-25.699859619140625,1.740478515625,0,1,1,5,5
clean431,material-dynamics_440,material-dynamics,440,rip ,stir,direct,material,concept swap,0110,-2,-23.28900909423828,-24.41008758544922,1.1210784912109375,0,1,1,5,5
clean431,material-dynamics_444,material-dynamics,444,rip ,stir,direct,material,concept swap,0110,-2,-19.623214721679688,-19.838571548461914,0.21535682678222656,0,1,1,5,5
clean431,material-dynamics_448,material-dynamics,448,rip ,stir,direct,material,concept swap,0110,-2,-23.959381103515625,-25.699859619140625,1.740478515625,0,1,1,5,5
clean431,material-dynamics_478,material-dynamics,478,squeeze,pour,direct,material,concept swap,0110,-2,-24.777612686157227,-25.387409210205078,0.6097965240478516,0,1,1,5,5
clean431,material-dynamics_482,material-dynamics,482,squeeze,pour,direct,material,concept swap,0110,-2,-21.567825317382812,-21.692262649536133,0.12443733215332031,0,1,1,5,5
clean431,material-dynamics_486,material-dynamics,486,squeeze,pour,direct,material,concept swap,0110,-2,-25.573135375976562,-26.510135650634766,0.9370002746582031,0,1,1,5,5
clean431,material-dynamics_525,material-dynamics,525,squeeze,stir,direct,material,concept swap,0110,-2,-24.828645706176758,-26.1597900390625,1.3311443328857422,0,1,1,5,5
clean431,material-dynamics_538,material-dynamics,538,squeeze,stir,direct,material,concept swap,0110,-2,-24.777612686157227,-25.387409210205078,0.6097965240478516,0,1,1,5,5
clean431,material-dynamics_541,material-dynamics,541,squeeze,stir,direct,material,concept swap,0110,-2,-24.447607040405273,-25.616945266723633,1.1693382263183594,0,1,1,5,5
clean431,material-dynamics_546,material-dynamics,546,squeeze,stir,direct,material,concept swap,0110,-2,-21.567825317382812,-21.692262649536133,0.12443733215332031,0,1,1,5,5
clean431,material-dynamics_554,material-dynamics,554,squeeze,stir,direct,material,concept swap,0110,-2,-25.573135375976562,-26.510135650634766,0.9370002746582031,0,1,1,5,5
clean431,material-dynamics_661,material-dynamics,661,tap,stir,direct,material,concept swap,0110,-2,-24.828645706176758,-26.1597900390625,1.3311443328857422,0,1,1,5,5
clean431,material-dynamics_665,material-dynamics,665,tap,stir,direct,material,concept swap,0110,-2,-24.447607040405273,-25.616945266723633,1.1693382263183594,0,1,1,5,5
clean431,material-dynamics_31,material-dynamics,31,break,flap,indirect,material,concept swap,0110,-2,-15.78582763671875,-16.311275482177734,0.5254478454589844,0,1,1,4,4
clean431,material-dynamics_177,material-dynamics,177,drape,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_187,material-dynamics,187,drape,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_257,material-dynamics,257,fold,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_260,material-dynamics,260,fold,stir,indirect,material,concept swap,0110,-2,-20.278902053833008,-20.771360397338867,0.4924583435058594,0,1,1,5,5
clean431,material-dynamics_267,material-dynamics,267,fold,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_317,material-dynamics,317,hang,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_320,material-dynamics,320,hang,stir,indirect,material,concept swap,0110,-2,-20.714534759521484,-22.547224044799805,1.8326892852783203,0,1,1,5,5
clean431,material-dynamics_327,material-dynamics,327,hang,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_457,material-dynamics,457,rip ,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_467,material-dynamics,467,rip ,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_503,material-dynamics,503,squeeze,pour,indirect,material,concept swap,0110,-2,-19.971179962158203,-20.15410041809082,0.1829204559326172,0,1,1,5,5
clean431,material-dynamics_579,material-dynamics,579,squeeze,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_585,material-dynamics,585,squeeze,stir,indirect,material,concept swap,0110,-2,-21.112499237060547,-21.667570114135742,0.5550708770751953,0,1,1,5,5
clean431,material-dynamics_611,material-dynamics,611,squeeze,stir,indirect,material,concept swap,0110,-2,-20.15205955505371,-20.51028060913086,0.35822105407714844,0,1,1,5,5
clean431,material-dynamics_617,material-dynamics,617,squeeze,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_682,material-dynamics,682,tap,stir,indirect,material,concept swap,0110,-2,-15.417377471923828,-15.593777656555176,0.17640018463134766,0,1,1,4,4
clean431,material-dynamics_687,material-dynamics,687,tap,stir,indirect,material,concept swap,0110,-2,-20.15205955505371,-20.51028060913086,0.35822105407714844,0,1,1,5,5
clean431,material-dynamics_757,material-dynamics,757,wrinkle,stir,indirect,material,concept swap,0110,-2,-17.531517028808594,-18.010231018066406,0.4787139892578125,0,1,1,6,6
clean431,material-dynamics_767,material-dynamics,767,wrinkle,stir,indirect,material,concept swap,0110,-2,-20.41147232055664,-20.812116622924805,0.40064430236816406,0,1,1,5,5
clean431,material-dynamics_2,material-dynamics,2,break,drip,direct,material,concept swap,1110,-1,-11.680558204650879,-13.453286170959473,1.7727279663085938,0,1,1,3,3
clean431,material-dynamics_6,material-dynamics,6,break,drip,direct,material,concept swap,0010,-1,-11.800331115722656,-13.310858726501465,1.5105276107788086,0,1,1,3,3
clean431,material-dynamics_8,material-dynamics,8,break,drip,direct,material,concept swap,0010,-1,-11.375984191894531,-12.958463668823242,1.582479476928711,0,1,1,3,3
clean431,material-dynamics_21,material-dynamics,21,break,flap,direct,material,concept swap,1110,-1,-18.12570571899414,-18.836227416992188,0.7105216979980469,0,1,1,4,4
clean431,material-dynamics_23,material-dynamics,23,break,flap,direct,material,concept swap,1110,-1,-19.5679931640625,-19.986186981201172,0.4181938171386719,0,1,1,4,4
clean431,material-dynamics_25,material-dynamics,25,break,flap,direct,material,concept swap,1110,-1,-19.388851165771484,-20.612428665161133,1.2235774993896484,0,1,1,4,4
clean431,material-dynamics_27,material-dynamics,27,break,flap,direct,material,concept swap,1110,-1,-19.303430557250977,-20.23296546936035,0.929534912109375,0,1,1,4,4
clean431,material-dynamics_29,material-dynamics,29,break,flap,direct,material,concept swap,1110,-1,-18.34897232055664,-19.241806030273438,0.8928337097167969,0,1,1,4,4
clean431,material-dynamics_56,material-dynamics,56,break,ripple,direct,material,concept swap,1110,-1,-11.680558204650879,-13.453286170959473,1.7727279663085938,0,1,1,3,3
clean431,material-dynamics_64,material-dynamics,64,break,ripple,direct,material,concept swap,0010,-1,-11.800331115722656,-13.310858726501465,1.5105276107788086,0,1,1,3,3
clean431,material-dynamics_68,material-dynamics,68,break,ripple,direct,material,concept swap,0010,-1,-11.375984191894531,-12.958463668823242,1.582479476928711,0,1,1,3,3
clean431,material-dynamics_92,material-dynamics,92,break,splash,direct,material,concept swap,1110,-1,-11.680558204650879,-13.453286170959473,1.7727279663085938,0,1,1,3,3
clean431,material-dynamics_96,material-dynamics,96,break,splash,direct,material,concept swap,0010,-1,-11.800331115722656,-13.310858726501465,1.5105276107788086,0,1,1,3,3
clean431,material-dynamics_98,material-dynamics,98,break,splash,direct,material,concept swap,0010,-1,-11.375984191894531,-12.958463668823242,1.582479476928711,0,1,1,3,3
clean431,material-dynamics_155,material-dynamics,155,drape,stir,direct,material,concept swap,1110,-1,-18.36318588256836,-18.410484313964844,0.047298431396484375,0,1,1,6,6
clean431,material-dynamics_157,material-dynamics,157,drape,stir,direct,material,concept swap,1110,-1,-17.453689575195312,-18.410484313964844,0.9567947387695312,0,1,1,6,6
clean431,material-dynamics_159,material-dynamics,159,drape,stir,direct,material,concept swap,1110,-1,-24.447607040405273,-24.822629928588867,0.37502288818359375,0,1,1,5,5
clean431,material-dynamics_162,material-dynamics,162,drape,stir,direct,material,concept swap,0010,-1,-33.28184509277344,-34.00204086303711,0.7201957702636719,0,1,1,5,5
clean431,material-dynamics_166,material-dynamics,166,drape,stir,direct,material,concept swap,0111,-1,-37.73604965209961,-38.47325134277344,0.7372016906738281,0,1,1,5,5
clean431,material-dynamics_191,material-dynamics,191,flap,drip,direct,material,concept swap,0111,-1,-23.41366958618164,-24.854331970214844,1.4406623840332031,0,1,1,4,4
clean431,material-dynamics_193,material-dynamics,193,flap,drip,direct,material,concept swap,0111,-1,-24.27968406677246,-25.16529083251953,0.8856067657470703,0,1,1,4,4
clean431,material-dynamics_195,material-dynamics,195,flap,drip,direct,material,concept swap,0111,-1,-24.448326110839844,-25.96709442138672,1.518768310546875,0,1,1,4,4
clean431,material-dynamics_197,material-dynamics,197,flap,drip,direct,material,concept swap,0111,-1,-24.273752212524414,-25.38412857055664,1.1103763580322266,0,1,1,4,4
clean431,material-dynamics_199,material-dynamics,199,flap,drip,direct,material,concept swap,0111,-1,-23.79859733581543,-25.25954818725586,1.4609508514404297,0,1,1,4,4
clean431,material-dynamics_210,material-dynamics,210,fold,pour,direct,material,concept swap,0111,-1,-21.31639862060547,-22.452007293701172,1.1356086730957031,0,1,1,5,5
clean431,material-dynamics_214,material-dynamics,214,fold,pour,direct,material,concept swap,0111,-1,-21.816177368164062,-23.340229034423828,1.5240516662597656,0,1,1,5,5
clean431,material-dynamics_218,material-dynamics,218,fold,pour,direct,material,concept swap,0111,-1,-21.85171890258789,-23.381591796875,1.5298728942871094,0,1,1,5,5
clean431,material-dynamics_232,material-dynamics,232,fold,stir,direct,material,concept swap,0111,-1,-21.31639862060547,-22.452007293701172,1.1356086730957031,0,1,1,5,5
clean431,material-dynamics_234,material-dynamics,234,fold,stir,direct,material,concept swap,0111,-1,-17.370380401611328,-18.186647415161133,0.8162670135498047,0,1,1,6,6
clean431,material-dynamics_235,material-dynamics,235,fold,stir,direct,material,concept swap,1110,-1,-18.36318588256836,-18.410484313964844,0.047298431396484375,0,1,1,6,6
clean431,material-dynamics_13,material-dynamics,13,break,drip,indirect,material,concept swap,1111,0,-20.451744079589844,-21.724895477294922,1.2731513977050781,0,1,1,4,4
clean431,material-dynamics_15,material-dynamics,15,break,drip,indirect,material,concept swap,1111,0,-21.389766693115234,-24.36878776550293,2.9790210723876953,0,1,1,4,4
clean431,material-dynamics_17,material-dynamics,17,break,drip,indirect,material,concept swap,1111,0,-21.000041961669922,-21.37382698059082,0.37378501892089844,0,1,1,4,4
clean431,material-dynamics_19,material-dynamics,19,break,drip,indirect,material,concept swap,1111,0,-20.339223861694336,-21.323192596435547,0.9839687347412109,0,1,1,4,4
clean431,material-dynamics_30,material-dynamics,30,break,flap,indirect,material,concept swap,1111,0,-10.623896598815918,-11.150323867797852,0.5264272689819336,0,1,1,3,3
clean431,material-dynamics_34,material-dynamics,34,break,flap,indirect,material,concept swap,1111,0,-12.279956817626953,-13.32588005065918,1.0459232330322266,0,1,1,3,3
clean431,material-dynamics_39,material-dynamics,39,break,flap,indirect,material,concept swap,1111,0,-15.297491073608398,-17.578285217285156,2.280794143676758,0,1,1,4,4
clean431,material-dynamics_53,material-dynamics,53,break,ripple,direct,material,concept swap,1111,0,-30.637216567993164,-30.693748474121094,0.05653190612792969,0,1,1,5,5
clean431,material-dynamics_61,material-dynamics,61,break,ripple,direct,material,concept swap,1111,0,-31.264686584472656,-31.756372451782227,0.4916858673095703,0,1,1,5,5
clean431,material-dynamics_65,material-dynamics,65,break,ripple,direct,material,concept swap,1111,0,-30.798824310302734,-30.90740966796875,0.10858535766601562,0,1,1,5,5
clean431,material-dynamics_12,material-dynamics,12,break,drip,indirect,material,concept swap,0000,0,-11.286797523498535,-10.703512191772461,-0.5832853317260742,1,0,1,3,3
clean431,material-dynamics_16,material-dynamics,16,break,drip,indirect,material,concept swap,0000,0,-10.420060157775879,-9.626738548278809,-0.7933216094970703,1,0,1,3,3
clean431,material-dynamics_18,material-dynamics,18,break,drip,indirect,material,concept swap,0000,0,-11.932636260986328,-11.91900634765625,-0.013629913330078125,1,0,1,3,3
clean431,material-dynamics_33,material-dynamics,33,break,flap,indirect,material,concept swap,0000,0,-19.286300659179688,-17.197019577026367,-2.0892810821533203,1,0,1,4,4
clean431,material-dynamics_38,material-dynamics,38,break,flap,indirect,material,concept swap,0000,0,-11.932636260986328,-11.924190521240234,-0.00844573974609375,1,0,1,3,3
clean431,material-dynamics_76,material-dynamics,76,break,ripple,indirect,material,concept swap,0000,0,-11.286797523498535,-10.703512191772461,-0.5832853317260742,1,0,1,3,3
clean431,material-dynamics_82,material-dynamics,82,break,ripple,indirect,material,concept swap,0000,0,-10.420060157775879,-9.626738548278809,-0.7933216094970703,1,0,1,3,3
clean431,material-dynamics_86,material-dynamics,86,break,ripple,indirect,material,concept swap,0000,0,-11.932636260986328,-11.91900634765625,-0.013629913330078125,1,0,1,3,3
clean431,material-dynamics_88,material-dynamics,88,break,ripple,indirect,material,concept swap,0000,0,-11.932636260986328,-11.924190521240234,-0.00844573974609375,1,0,1,3,3
clean431,material-dynamics_102,material-dynamics,102,break,splash,indirect,material,concept swap,0000,0,-11.286797523498535,-10.703512191772461,-0.5832853317260742,1,0,1,3,3
clean431,physical-dynamics_5,physical-dynamics,5,accelerate,slow down,direct,antonym,concept swap,0110,-2,-16.701839447021484,-16.757328033447266,0.05548858642578125,0,1,1,7,7
clean431,physical-dynamics_7,physical-dynamics,7,accelerate,slow down,direct,antonym,concept swap,0110,-2,-20.42198944091797,-20.769805908203125,0.34781646728515625,0,1,1,7,7
clean431,physical-dynamics_1,physical-dynamics,1,accelerate,slow down,direct,antonym,concept swap,0100,-1,-17.503063201904297,-17.272563934326172,-0.230499267578125,1,0,1,7,7
clean431,physical-dynamics_3,physical-dynamics,3,accelerate,slow down,direct,antonym,concept swap,1110,-1,-18.553058624267578,-19.08625030517578,0.5331916809082031,0,1,1,7,7
clean431,physical-dynamics_9,physical-dynamics,9,accelerate,slow down,direct,antonym,concept swap,0100,-1,-17.050918579101562,-16.954761505126953,-0.09615707397460938,1,0,1,7,7
clean431,physical-dynamics_24,physical-dynamics,24,fall,rise,direct,antonym,concept swap,0111,-1,-14.523036003112793,-14.951711654663086,0.42867565155029297,0,1,1,5,5
clean431,physical-dynamics_26,physical-dynamics,26,fall,rise,direct,antonym,concept swap,0100,-1,-16.988143920898438,-15.547801971435547,-1.4403419494628906,1,0,1,5,5
clean431,physical-dynamics_40,physical-dynamics,40,grow,shrink,direct,antonym,concept swap,0010,-1,-15.462273597717285,-16.326892852783203,0.864619255065918,0,1,1,5,5
clean431,physical-dynamics_42,physical-dynamics,42,grow,shrink,direct,antonym,concept swap,0010,-1,-15.49009895324707,-16.180496215820312,0.6903972625732422,0,1,1,5,5
clean431,physical-dynamics_44,physical-dynamics,44,grow,shrink,direct,antonym,concept swap,0010,-1,-15.498233795166016,-16.035858154296875,0.5376243591308594,0,1,1,5,5
clean431,physical-dynamics_45,physical-dynamics,45,grow,shrink,direct,antonym,concept swap,1110,-1,-17.709054946899414,-17.978506088256836,0.2694511413574219,0,1,1,6,6
clean431,physical-dynamics_46,physical-dynamics,46,grow,shrink,direct,antonym,concept swap,0010,-1,-15.849876403808594,-16.815322875976562,0.9654464721679688,0,1,1,5,5
clean431,physical-dynamics_48,physical-dynamics,48,grow,shrink,direct,antonym,concept swap,0010,-1,-15.073209762573242,-15.770476341247559,0.6972665786743164,0,1,1,5,5
clean431,physical-dynamics_49,physical-dynamics,49,grow,shrink,direct,antonym,concept swap,1110,-1,-19.37299156188965,-19.82004165649414,0.4470500946044922,0,1,1,6,6
clean431,physical-dynamics_81,physical-dynamics,81,sink,float,direct,antonym,concept swap,0100,-1,-16.706050872802734,-14.170846939086914,-2.5352039337158203,1,0,1,5,5
clean431,physical-dynamics_83,physical-dynamics,83,sink,float,direct,antonym,concept swap,0100,-1,-18.844432830810547,-17.328189849853516,-1.5162429809570312,1,0,1,5,5
clean431,physical-dynamics_95,physical-dynamics,95,sink,float,direct,antonym,concept swap,0100,-1,-18.768762588500977,-16.846282958984375,-1.9224796295166016,1,0,1,5,5
clean431,physical-dynamics_99,physical-dynamics,99,sink,float,direct,antonym,concept swap,0100,-1,-18.760061264038086,-17.25652503967285,-1.5035362243652344,1,0,1,5,5
clean431,physical-dynamics_103,physical-dynamics,103,sink,float,indirect,antonym,concept swap,1110,-1,-16.917686462402344,-17.915185928344727,0.9974994659423828,0,1,1,5,5
clean431,physical-dynamics_107,physical-dynamics,107,sink,float,indirect,antonym,concept swap,1110,-1,-16.645471572875977,-16.891036987304688,0.24556541442871094,0,1,1,5,5
clean431,physical-dynamics_110,physical-dynamics,110,sink,float,indirect,antonym,concept swap,0010,-1,-16.461009979248047,-17.787548065185547,1.3265380859375,0,1,1,5,5
clean431,physical-dynamics_112,physical-dynamics,112,sink,float,indirect,antonym,concept swap,0010,-1,-17.747241973876953,-17.88348960876465,0.1362476348876953,0,1,1,5,5
clean431,physical-dynamics_114,physical-dynamics,114,sink,float,indirect,antonym,concept swap,0010,-1,-16.889476776123047,-17.160993576049805,0.2715167999267578,0,1,1,5,5
clean431,physical-dynamics_115,physical-dynamics,115,sink,float,indirect,antonym,concept swap,0111,-1,-17.091184616088867,-17.933866500854492,0.842681884765625,0,1,1,5,5
clean431,physical-dynamics_116,physical-dynamics,116,sink,float,indirect,antonym,concept swap,0010,-1,-17.916461944580078,-18.177507400512695,0.2610454559326172,0,1,1,5,5
clean431,physical-dynamics_118,physical-dynamics,118,sink,float,indirect,antonym,concept swap,0010,-1,-16.480167388916016,-17.63094711303711,1.1507797241210938,0,1,1,5,5
clean431,physical-dynamics_51,physical-dynamics,51,roll,slide,indirect,negation,concept swap,0010,-1,-15.922126770019531,-16.90038299560547,0.9782562255859375,0,1,1,5,5
clean431,physical-dynamics_52,physical-dynamics,52,roll,slide,indirect,negation,concept swap,1110,-1,-13.125679969787598,-13.141351699829102,0.015671730041503906,0,1,1,5,5
clean431,physical-dynamics_59,physical-dynamics,59,roll,slide,indirect,negation,concept swap,0010,-1,-15.77584457397461,-16.75006103515625,0.9742164611816406,0,1,1,5,5
