pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0004189,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7809,16616,gutenberg,childes,fresh,apple,into,through
p0004190,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11138,11920,gutenberg,childes,deep,apple,into,through
p0004191,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,4587,8201,gutenberg,bnc_spoken,channel,problems,through,between
p0004192,0,0.0,spatial,content,1,S,501-1000,501-1000,0,5-8,5-8,0,16605,5385,open_subtitles,childes,month,puts,inside,onto
p0004193,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13996,18224,bnc_spoken,childes,private,woods,into,through
p0004194,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17058,17487,gutenberg,childes,ocean,apple,across,through
p0004195,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1654,14090,gutenberg,open_subtitles,snow,lie,into,below
p0004196,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1733,3208,gutenberg,childes,class,neck,within,through
p0004197,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,64,18941,gutenberg,childes,fear,apple,between,through
p0004198,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,9766,18867,childes,gutenberg,doll,woods,into,through
p0004199,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,951,1831,childes,gutenberg,apple,skin,through,under
p0004200,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12716,859,simple_wiki,gutenberg,title,rich,under,against
p0004201,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13386,489,childes,bnc_spoken,apple,process,through,under
p0004202,0,0.002,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7494,10514,qwen_pair_packed,childes,entire,sky,across,across
p0004203,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2610,875,gutenberg,childes,doubt,pieces,beyond,into
p0004204,1,2.1,spatial,content,1,S,501-1000,501-1000,0,5-8,3-4,1,19061,662,childes,gutenberg,lose,brave,under,into
p0004205,0,0.028,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17983,14242,qwen_pair_packed,fw_preserved_compact_view,class,bottom,into,towards
p0004206,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,7671,1036,childes,simple_wiki,puts,spread,through,towards
p0004207,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16785,4416,childes,open_subtitles,apple,channel,through,through
p0004208,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,5530,2268,gutenberg,simple_wiki,sight,ancient,within,through
p0004209,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6827,7082,gutenberg,simple_wiki,bridge,radio,across,onto
p0004210,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17478,9245,gutenberg,childes,hill,apple,behind,through
p0004211,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13877,1322,bnc_spoken,childes,view,apple,towards,through
p0004212,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13452,18417,open_subtitles,childes,offer,woods,through,through
p0004213,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6266,3636,gutenberg,open_subtitles,level,tears,below,through
p0004214,0,0.052000000000000005,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,7058,7039,fw_preserved_compact_view,gutenberg,bus,countries,outside,between
p0004215,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,5928,15639,gutenberg,simple_wiki,species,subject,into,against
p0004216,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,119,11478,bnc_spoken,switchboard,spoke,process,through,through
p0004217,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6438,732,childes,simple_wiki,apple,process,through,through
p0004218,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,8796,17236,gutenberg,open_subtitles,wide,gas,across,behind
p0004219,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16884,4060,gutenberg,simple_wiki,corner,western,against,into
p0004220,0,0.02,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14149,6362,qwen_pair_packed,fw_preserved_compact_view,union,practice,through,against
p0004221,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,13100,9690,gutenberg,childes,bright,starts,outside,towards
p0004222,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19944,8243,childes,open_subtitles,bottom,windows,into,through
p0004223,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,7417,16439,bnc_spoken,gutenberg,points,sixty,into,between
p0004224,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11138,10183,gutenberg,open_subtitles,field,forward,across,behind
p0004225,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17762,1467,childes,gutenberg,apple,arm,through,under
p0004226,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,723,651,childes,gutenberg,apple,deep,through,into
p0004227,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6577,18177,simple_wiki,childes,couple,corner,between,into
p0004228,0,0.001,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6391,18892,fw_preserved_compact_view,qwen_pair_packed,wild,reach,between,beyond
p0004229,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11361,8980,childes,open_subtitles,apple,computer,through,through
p0004230,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,10199,19899,simple_wiki,gutenberg,southern,fresh,across,into
p0004231,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,4667,3910,gutenberg,childes,corner,arm,across,under
p0004232,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,12532,5321,bnc_spoken,open_subtitles,cost,heavy,between,under
p0004233,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16002,1036,gutenberg,simple_wiki,hole,soft,into,inside
p0004234,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11009,11359,childes,gutenberg,apple,wide,through,into
p0004235,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,13734,2651,childes,gutenberg,dere,modern,under,within
p0004236,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,4160,5714,childes,gutenberg,apple,stone,through,behind
p0004237,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,5157,10712,childes,simple_wiki,apple,western,through,into
p0004238,0,0.002,spatial,content,1,S,501-1000,501-1000,0,1,1,0,11696,2329,fw_preserved_compact_view,qwen_pair_packed,except,cover,above,under
p0004239,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,914,4434,gutenberg,childes,castle,apple,through,through
p0004240,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19209,15472,gutenberg,childes,spell,apple,under,through
p0004241,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13118,1701,childes,open_subtitles,apple,fellow,through,against
p0004242,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6680,15866,childes,simple_wiki,bag,skin,through,under
p0004243,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,1202,2092,gutenberg,childes,glass,mike,under,between
p0004244,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19146,2701,gutenberg,simple_wiki,flat,process,against,through
p0004245,0,0.003,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2569,12393,qwen_pair_packed,fw_preserved_compact_view,battle,account,into,into
p0004246,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17201,13189,gutenberg,bnc_spoken,gun,particular,against,between
p0004247,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14175,11761,simple_wiki,gutenberg,houses,quiet,under,beside
p0004248,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,15481,14983,gutenberg,childes,difficult,apple,through,through
p0004249,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,8137,16933,gutenberg,childes,doubt,bag,beyond,into
p0004250,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19952,14408,open_subtitles,gutenberg,bottom,older,toward,under
p0004251,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,8186,12902,gutenberg,open_subtitles,deep,hall,under,across
p0004252,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12025,5432,qwen_pair_packed,fw_preserved_compact_view,current,channel,into,across
p0004253,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16263,5594,open_subtitles,childes,breakfast,apple,across,through
p0004254,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,10529,4735,gutenberg,childes,fourth,apple,within,through
p0004255,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17978,6553,gutenberg,childes,press,apple,beside,through
p0004256,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12502,19411,gutenberg,childes,title,chocolate,under,into
p0004257,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,4314,358,gutenberg,childes,enemy,apple,into,through
p0004258,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7342,10413,childes,gutenberg,legs,period,through,within
p0004259,0,0.004,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6377,2031,qwen_pair_packed,fw_preserved_compact_view,hole,enemy,through,against
p0004260,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19582,11493,childes,simple_wiki,grass,private,across,into
p0004261,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,6745,13550,gutenberg,simple_wiki,wind,includes,against,below
p0004262,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11492,7725,childes,gutenberg,brain,fingers,into,between
p0004263,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11535,10546,gutenberg,childes,quiet,apple,into,through
p0004264,0,0.017,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14863,2741,qwen_pair_packed,gutenberg,check,weight,inside,under
p0004265,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,3423,5897,gutenberg,simple_wiki,yesterday,groups,across,between
p0004266,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2469,6735,gutenberg,simple_wiki,tears,southern,into,across
p0004267,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,217,10810,open_subtitles,childes,bank,apple,into,through
p0004268,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,8393,14756,childes,gutenberg,apple,interest,through,through
p0004269,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,3151,76,simple_wiki,childes,lines,apple,between,through
p0004270,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18804,12446,gutenberg,bnc_spoken,lawyer,corner,between,into
p0004271,0,0.002,spatial,content,1,S,501-1000,501-1000,0,1,1,0,13983,3841,qwen_pair_packed,gutenberg,account,reach,into,within
p0004272,0,0.009000000000000001,spatial,content,1,S,501-1000,501-1000,0,1,1,0,17672,17602,gutenberg,fw_preserved_compact_view,view,parts,into,through
p0004273,0,0.035,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17422,11567,qwen_pair_packed,gutenberg,entire,corner,through,into
p0004274,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,15610,865,childes,simple_wiki,class,centre,into,through
p0004275,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,9080,19697,gutenberg,childes,further,happens,across,outside
p0004276,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,9792,4441,simple_wiki,gutenberg,entire,wood,within,through
p0004277,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11113,3891,gutenberg,childes,title,bridge,under,under
p0004278,1,2.2,spatial,content,1,S,501-1000,501-1000,0,5-8,3-4,1,3182,1072,childes,gutenberg,bus,none,outside,against
p0004279,0,0.018000000000000002,spatial,content,1,S,501-1000,501-1000,0,2,2,0,9292,11966,qwen_pair_packed,gutenberg,earlier,secret,into,against
p0004280,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1309,575,gutenberg,open_subtitles,charge,data,under,through
p0004281,0,0.022,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17336,12650,qwen_pair_packed,gutenberg,modern,spirit,into,into
p0004282,0,0.055,spatial,content,1,S,501-1000,501-1000,0,1,1,0,8724,1179,gutenberg,qwen_pair_packed,cover,account,under,into
p0004283,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18742,212,childes,gutenberg,beach,busy,beside,into
p0004284,0,0.007,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1550,18479,qwen_pair_packed,gutenberg,entire,bright,across,into
p0004285,1,2.1390000000000002,spatial,content,1,S,501-1000,501-1000,0,2,1,1,12956,15659,qwen_pair_packed,gutenberg,wind,sight,into,within
p0004286,1,2.115,spatial,content,1,S,501-1000,501-1000,0,1,2,1,15253,11637,gutenberg,qwen_pair_packed,bread,simple,beyond,onto
p0004287,0,0.002,spatial,content,1,S,1001+,1001+,0,1,1,0,2027,13342,qwen_pair_packed,gutenberg,every,camp,across,into
p0004288,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,4698,2402,qwen_pair_packed,fw_preserved_compact_view,side,group,onto,into
p0004289,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11412,208,childes,gutenberg,sea,fish,under,into
p0004290,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5677,7152,open_subtitles,gutenberg,air,area,into,across
p0004291,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,9770,14201,childes,gutenberg,lady,heart,into,into
p0004292,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,14314,3046,gutenberg,simple_wiki,years,state,across,across
p0004293,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,15569,4812,open_subtitles,gutenberg,dark,own,towards,into
p0004294,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,6637,5694,simple_wiki,gutenberg,both,dark,against,through
p0004295,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16077,10532,childes,simple_wiki,air,father,through,through
p0004296,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2324,5774,gutenberg,bnc_spoken,present,group,under,within
p0004297,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,3206,3467,childes,simple_wiki,four,sea,through,above
p0004298,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,6038,5652,childes,gutenberg,nice,saw,through,within
p0004299,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,1878,17879,gutenberg,childes,sat,end,behind,onto
p0004300,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,12098,18820,simple_wiki,childes,nine,four,against,through
p0004301,0,0.002,spatial,content,1,S,1001+,1001+,0,2,2,0,17341,7654,qwen_pair_packed,fw_preserved_compact_view,land,second,into,inside
p0004302,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,15938,8694,gutenberg,childes,both,stop,towards,across
p0004303,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16996,7625,childes,gutenberg,air,help,across,across
p0004304,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,910,19091,gutenberg,bnc_spoken,blue,whole,through,into
p0004305,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,17224,16568,gutenberg,childes,dark,nice,through,through
p0004306,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,3521,11575,childes,gutenberg,little,water,behind,into
p0004307,0,0.004,spatial,content,1,S,1001+,1001+,0,2,2,0,2353,13413,qwen_pair_packed,fw_preserved_compact_view,river,country,into,within
p0004308,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,15244,2951,gutenberg,bnc_spoken,body,now,through,against
p0004309,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,11256,8299,childes,gutenberg,now,every,between,into
p0004310,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,8851,9980,gutenberg,open_subtitles,little,help,into,within
p0004311,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6742,842,gutenberg,bnc_spoken,soon,near,below,against
p0004312,0,0.001,spatial,content,1,S,1001+,1001+,0,2,2,0,10916,4269,qwen_pair_packed,fw_preserved_compact_view,hands,air,into,into
p0004313,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,7542,7321,bnc_spoken,gutenberg,four,own,between,into
p0004314,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10807,18585,open_subtitles,childes,last,air,within,into
p0004315,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,17134,8259,gutenberg,childes,hands,book,into,into
p0004316,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16617,12119,childes,gutenberg,certain,house,inside,into
p0004317,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2314,9109,simple_wiki,gutenberg,group,room,under,into
p0004318,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,17910,19768,bnc_spoken,gutenberg,lost,course,inside,through
p0004319,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,6003,15338,gutenberg,simple_wiki,water,different,against,between
p0004320,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,681,7663,gutenberg,childes,such,about,behind,between
p0004321,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,2052,9514,gutenberg,simple_wiki,twenty,sea,within,above
p0004322,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,15146,12605,open_subtitles,gutenberg,lives,store,into,into
p0004323,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,17216,5696,open_subtitles,gutenberg,room,made,through,between
p0004324,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,3881,15340,bnc_spoken,childes,wall,maybe,outside,against
p0004325,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,76,18104,childes,gutenberg,four,such,through,across
p0004326,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2772,10079,open_subtitles,childes,white,air,inside,into
p0004327,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,103,9917,gutenberg,childes,own,nice,into,through
p0004328,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10711,5104,open_subtitles,gutenberg,floor,street,between,into
p0004329,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,7206,5751,childes,bnc_spoken,over,well,inside,into
p0004330,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,15896,9458,childes,bnc_spoken,four,minutes,through,within
p0004331,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10752,11548,open_subtitles,childes,rock,window,between,through
p0004332,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,8376,14013,gutenberg,childes,kind,walk,between,outside
p0004333,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5292,15971,childes,gutenberg,chair,same,through,into
p0004334,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,18221,87,childes,simple_wiki,rest,law,through,between
p0004335,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11690,15835,gutenberg,childes,little,fire,into,into
p0004336,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,8660,520,bnc_spoken,gutenberg,use,sea,against,across
p0004337,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,5250,14133,bnc_spoken,childes,drink,mommy,across,between
p0004338,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6231,18038,childes,simple_wiki,window,ground,outside,under
p0004339,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,9066,6494,childes,simple_wiki,way,sea,inside,above
p0004340,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,7588,9285,open_subtitles,gutenberg,white,own,behind,into
p0004341,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11270,15355,simple_wiki,gutenberg,late,new,between,against
p0004342,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,3699,17305,childes,gutenberg,dog,such,into,across
p0004343,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,14218,9804,simple_wiki,childes,sea,four,above,through
p0004344,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,12854,13686,bnc_spoken,childes,town,three,into,through
p0004345,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,4965,10370,simple_wiki,bnc_spoken,short,place,into,into
p0004346,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,2080,4204,childes,bnc_spoken,four,little,through,into
p0004347,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,16705,7114,open_subtitles,gutenberg,four,court,within,into
p0004348,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16535,14362,childes,gutenberg,paper,house,inside,into
p0004349,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,3994,3206,gutenberg,childes,such,three,under,through
p0004350,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,14624,4143,simple_wiki,gutenberg,end,great,toward,between
p0004351,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,11574,9551,gutenberg,simple_wiki,each,sea,towards,above
p0004352,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5172,17287,gutenberg,childes,poor,nice,against,through
p0004353,0,0.007,spatial,content,1,S,1001+,1001+,0,2,2,0,19051,8572,qwen_pair_packed,fw_preserved_compact_view,world,hands,within,into
p0004354,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,782,2314,gutenberg,simple_wiki,air,new,through,into
p0004355,0,0.012,spatial,content,1,S,1001+,1001+,0,1,1,0,6619,1212,qwen_pair_packed,fw_preserved_compact_view,means,both,through,under
p0004356,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,4297,2561,gutenberg,simple_wiki,world,sea,outside,above
p0004357,0,0.011,spatial,content,1,S,1001+,1001+,0,1,1,0,19430,3833,qwen_pair_packed,fw_preserved_compact_view,other,single,into,into
p0004358,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,8432,2444,gutenberg,childes,great,room,between,across
p0004359,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11777,16193,open_subtitles,childes,club,world,into,above
p0004360,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,18398,5714,childes,gutenberg,three,water,through,above
p0004361,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,1712,2696,gutenberg,childes,watch,well,through,into
p0004362,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,19513,9729,gutenberg,open_subtitles,such,play,under,into
p0004363,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,4139,7617,gutenberg,open_subtitles,man,still,outside,into
p0004364,0,0.005,spatial,content,1,S,1001+,1001+,0,1,1,0,11570,15519,fw_preserved_compact_view,qwen_pair_packed,times,such,through,into
p0004365,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,12699,6721,simple_wiki,gutenberg,use,tree,against,between
p0004366,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,19908,14671,gutenberg,open_subtitles,arms,office,into,outside
p0004367,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10989,14845,gutenberg,simple_wiki,night,country,through,across
p0004368,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,12293,14926,childes,open_subtitles,eat,trouble,outside,into
p0004369,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,13844,19590,open_subtitles,gutenberg,town,water,into,through
p0004370,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,3683,12703,childes,simple_wiki,nice,state,through,across
p0004371,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,13386,7551,childes,bnc_spoken,four,road,through,through
p0004372,0,0.02,spatial,content,1,S,1001+,1001+,0,2,2,0,17960,10511,qwen_pair_packed,fw_preserved_compact_view,head,use,into,through
p0004373,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,12491,2151,gutenberg,open_subtitles,house,box,into,outside
p0004374,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,3840,18908,gutenberg,open_subtitles,few,father,within,through
p0004375,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,8730,6356,open_subtitles,bnc_spoken,eyes,area,into,into
p0004376,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,1190,2523,bnc_spoken,childes,way,hold,across,through
p0004377,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,167,202,gutenberg,bnc_spoken,things,both,into,through
p0004378,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11690,18152,gutenberg,childes,front,box,into,through
p0004379,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,10196,6670,childes,bnc_spoken,dark,base,outside,through
p0004380,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,17084,6292,open_subtitles,childes,hours,words,within,through
p0004381,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,9267,9214,bnc_spoken,childes,hours,alright,between,outside
p0004382,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10718,2432,bnc_spoken,gutenberg,road,still,across,across
p0004383,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5184,7162,gutenberg,open_subtitles,sea,room,into,into
p0004384,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11678,15488,open_subtitles,childes,eyes,toy,through,into
p0004385,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,3786,6463,open_subtitles,bnc_spoken,such,over,below,through
p0004386,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10030,14432,childes,open_subtitles,door,should,through,between
p0004387,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,9619,19992,gutenberg,simple_wiki,hands,control,into,under
p0004388,0,0.0,spatial,content,1,S,1001+,1001+,0,5-8,5-8,0,10097,513,childes,open_subtitles,went,else,through,through
p0004389,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5426,2588,simple_wiki,childes,call,now,beyond,under
p0004390,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,15827,3047,gutenberg,childes,either,kept,between,behind
p0004391,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2859,18714,open_subtitles,childes,back,year,through,through
p0004392,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2799,9790,gutenberg,open_subtitles,things,home,above,into
p0004393,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,5909,8547,gutenberg,childes,great,head,under,through
p0004394,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,13872,10389,childes,gutenberg,nice,last,through,within
p0004395,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6651,19453,bnc_spoken,gutenberg,hours,north,between,towards
p0004396,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,17940,8126,gutenberg,simple_wiki,next,main,into,under
p0004397,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,8421,14029,gutenberg,bnc_spoken,big,back,outside,against
