domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
physical-relations,171,bigger,smaller,indirect,variable swap,variable swap,-10.771064,-8.192157,-2.578907,0
physical-relations,172,bigger,smaller,indirect,variable swap,variable swap,-14.480855,-17.1192,2.638345,1
physical-relations,173,bigger,smaller,indirect,variable swap,variable swap,-11.786845,-12.978077,1.191232,1
physical-relations,174,bigger,smaller,indirect,variable swap,variable swap,-12.612275,-11.373686,-1.238589,0
physical-relations,175,bigger,smaller,indirect,variable swap,variable swap,-16.962681,-13.778417,-3.184264,0
physical-relations,176,bigger,smaller,indirect,variable swap,variable swap,-8.070432,-13.076809,5.006377,1
physical-relations,177,bigger,smaller,indirect,variable swap,variable swap,-8.652126,-8.119837,-0.53229,0
physical-relations,178,bigger,smaller,indirect,variable swap,variable swap,-7.266955,-8.005975,0.73902,1
physical-relations,179,bigger,smaller,indirect,variable swap,variable swap,-12.228969,-7.260675,-4.968293,0
physical-relations,180,bigger,smaller,indirect,variable swap,variable swap,-13.742487,-8.230452,-5.512035,0
physical-relations,181,bigger,smaller,indirect,variable swap,variable swap,-7.466969,-8.596967,1.129998,1
physical-relations,182,bigger,smaller,indirect,variable swap,variable swap,-8.087723,-7.148037,-0.939685,0
physical-relations,183,bigger,smaller,indirect,variable swap,variable swap,-7.388396,-13.48163,6.093235,1
physical-relations,184,bigger,smaller,indirect,variable swap,variable swap,-12.394761,-12.262943,-0.131818,0
physical-relations,185,bigger,smaller,indirect,variable swap,variable swap,-12.581078,-10.082287,-2.498791,0
physical-relations,186,bigger,smaller,indirect,variable swap,variable swap,-11.261849,-13.859064,2.597215,1
physical-relations,187,bigger,smaller,indirect,variable swap,variable swap,-13.1843,-13.20434,0.02004,1
physical-relations,188,bigger,smaller,indirect,variable swap,variable swap,-16.39694,-14.404761,-1.992179,0
physical-relations,189,bigger,smaller,indirect,variable swap,variable swap,-13.572878,-11.781173,-1.791705,0
physical-relations,190,bigger,smaller,indirect,variable swap,variable swap,-11.130148,-14.102946,2.972798,1
physical-relations,191,bigger,smaller,indirect,variable swap,variable swap,-13.453213,-16.597677,3.144464,1
physical-relations,192,bigger,smaller,indirect,variable swap,variable swap,-10.256367,-10.083361,-0.173006,0
physical-relations,193,bigger,smaller,indirect,variable swap,variable swap,-10.680342,-10.678104,-0.002237,0
physical-relations,194,bigger,smaller,indirect,variable swap,variable swap,-9.503816,-9.440043,-0.063772,0
physical-relations,195,bigger,smaller,indirect,variable swap,variable swap,-8.837406,-8.99814,0.160734,1
physical-relations,196,bigger,smaller,indirect,variable swap,variable swap,-10.863963,-8.624349,-2.239614,0
physical-relations,197,bigger,smaller,indirect,variable swap,variable swap,-17.908264,-12.346603,-5.561661,0
physical-relations,198,bigger,smaller,indirect,variable swap,variable swap,-10.058127,-15.663299,5.605171,1
physical-relations,199,bigger,smaller,indirect,variable swap,variable swap,-7.225245,-10.210209,2.984964,1
physical-relations,200,block,-,indirect,antonym,variable swap,-18.095551,-20.059952,1.964401,1
physical-relations,201,block,-,indirect,antonym,variable swap,-33.85421,-28.261953,-5.592257,0
physical-relations,202,block,-,indirect,antonym,variable swap,-16.319271,-19.452425,3.133154,1
physical-relations,203,block,-,indirect,antonym,variable swap,-30.598736,-28.13619,-2.462545,0
physical-relations,204,block,-,indirect,antonym,variable swap,-15.164868,-18.022694,2.857825,1
physical-relations,205,block,-,indirect,antonym,variable swap,-42.17165,-36.767838,-5.403812,0
physical-relations,206,block,-,indirect,antonym,variable swap,-18.722376,-20.433756,1.71138,1
physical-relations,207,block,-,indirect,antonym,variable swap,-20.552618,-17.989824,-2.562794,0
physical-relations,208,block,-,indirect,antonym,variable swap,-16.47238,-18.674465,2.202085,1
physical-relations,209,block,-,indirect,antonym,variable swap,-28.125359,-25.481503,-2.643856,0
physical-relations,210,block,-,indirect,variable swap,variable swap,-20.571262,-22.476681,1.905418,1
physical-relations,211,block,-,indirect,variable swap,variable swap,-18.522823,-19.905315,1.382492,1
physical-relations,212,block,-,indirect,variable swap,variable swap,-14.572799,-15.893532,1.320733,1
physical-relations,213,block,-,indirect,variable swap,variable swap,-14.264853,-16.209,1.944147,1
physical-relations,214,block,-,indirect,variable swap,variable swap,-28.84635,-29.829453,0.983103,1
physical-relations,215,block,-,indirect,variable swap,variable swap,-17.412699,-15.523449,-1.88925,0
physical-relations,216,block,-,indirect,variable swap,variable swap,-15.608232,-16.951124,1.342893,1
physical-relations,217,block,-,indirect,variable swap,variable swap,-15.586512,-16.320044,0.733532,1
physical-relations,218,block,-,indirect,variable swap,variable swap,-22.555878,-23.689547,1.133669,1
physical-relations,219,block,-,indirect,variable swap,variable swap,-21.184017,-25.362953,4.178936,1
physical-relations,220,block,-,indirect,variable swap,variable swap,-18.095551,-31.27581,13.18026,1
physical-relations,221,block,-,indirect,variable swap,variable swap,-17.978731,-28.261953,10.283222,1
physical-relations,222,block,-,indirect,variable swap,variable swap,-32.14109,-18.674465,-13.466625,0
physical-relations,223,block,-,indirect,variable swap,variable swap,-28.125359,-18.070314,-10.055044,0
physical-relations,224,block,-,indirect,variable swap,variable swap,-18.656828,-20.433756,1.776928,1
physical-relations,225,block,-,indirect,variable swap,variable swap,-20.552618,-21.03841,0.485792,1
physical-relations,226,block,-,indirect,variable swap,variable swap,-39.509254,-18.022694,-21.486561,0
physical-relations,227,block,-,indirect,variable swap,variable swap,-42.17165,-17.816664,-24.354986,0
physical-relations,228,block,-,indirect,variable swap,variable swap,-30.800505,-19.452425,-11.34808,0
physical-relations,229,block,-,indirect,variable swap,variable swap,-30.598736,-17.962959,-12.635777,0
physical-relations,230,block,-,indirect,variable swap,variable swap,-16.319271,-25.861057,9.541786,1
physical-relations,231,block,-,indirect,variable swap,variable swap,-14.327445,-28.13619,13.808745,1
physical-relations,232,block,-,indirect,variable swap,variable swap,-34.445023,-20.059952,-14.385071,0
physical-relations,233,block,-,indirect,variable swap,variable swap,-33.85421,-19.035549,-14.818661,0
physical-relations,234,block,-,indirect,variable swap,variable swap,-15.164868,-33.415668,18.2508,1
physical-relations,235,block,-,indirect,variable swap,variable swap,-16.241304,-36.767838,20.526533,1
physical-relations,236,block,-,indirect,variable swap,variable swap,-18.722376,-15.905979,-2.816397,0
physical-relations,237,block,-,indirect,variable swap,variable swap,-19.142399,-17.989824,-1.152575,0
physical-relations,238,block,-,indirect,variable swap,variable swap,-16.47238,-26.848724,10.376345,1
physical-relations,239,block,-,indirect,variable swap,variable swap,-15.547398,-25.481503,9.934105,1
physical-relations,240,contain,cover,indirect,antonym,concept swap,-16.650402,-16.983927,0.333525,1
physical-relations,241,contain,cover,indirect,antonym,concept swap,-12.124471,-11.972365,-0.152105,0
physical-relations,242,contain,cover,indirect,antonym,concept swap,-14.980347,-15.090057,0.109711,1
physical-relations,243,contain,cover,indirect,antonym,concept swap,-11.982335,-11.988588,0.006253,1
physical-relations,244,contain,cover,indirect,antonym,concept swap,-16.810658,-16.634281,-0.176376,0
physical-relations,245,contain,cover,indirect,antonym,concept swap,-11.703482,-11.845721,0.14224,1
physical-relations,246,contain,cover,indirect,antonym,concept swap,-17.1649,-17.411888,0.246988,1
physical-relations,247,contain,cover,indirect,antonym,concept swap,-12.507901,-12.279441,-0.22846,0
physical-relations,248,contain,cover,indirect,antonym,concept swap,-17.021473,-17.262232,0.240759,1
physical-relations,249,contain,cover,indirect,antonym,concept swap,-11.751416,-11.836597,0.085181,1
physical-relations,250,contain,inside,indirect,antonym,concept swap,-16.115793,-15.672143,-0.44365,0
physical-relations,251,contain,inside,indirect,antonym,concept swap,-7.723854,-10.028724,2.30487,1
physical-relations,252,contain,inside,indirect,antonym,concept swap,-20.227116,-18.675354,-1.551762,0
physical-relations,253,contain,inside,indirect,antonym,concept swap,-11.660728,-13.624014,1.963285,1
physical-relations,254,contain,inside,indirect,antonym,concept swap,-17.260387,-16.073154,-1.187233,0
physical-relations,255,contain,inside,indirect,antonym,concept swap,-10.000185,-11.473858,1.473673,1
physical-relations,256,contain,inside,indirect,antonym,concept swap,-21.193502,-20.093668,-1.099834,0
physical-relations,257,contain,inside,indirect,antonym,concept swap,-13.653508,-15.088999,1.435491,1
physical-relations,258,contain,inside,indirect,antonym,concept swap,-21.738869,-20.470171,-1.268698,0
physical-relations,259,contain,inside,indirect,antonym,concept swap,-16.811398,-17.839697,1.028299,1
physical-relations,260,contain,inside,indirect,antonym,variable swap,-16.115793,-15.672143,-0.44365,0
physical-relations,261,contain,inside,indirect,antonym,variable swap,-13.189645,-13.236485,0.04684,1
physical-relations,262,contain,inside,indirect,antonym,variable swap,-9.839403,-8.46695,-1.372453,0
physical-relations,263,contain,inside,indirect,antonym,variable swap,-7.723854,-10.028724,2.30487,1
physical-relations,264,contain,inside,indirect,antonym,variable swap,-10.041313,-7.987771,-2.053542,0
physical-relations,265,contain,inside,indirect,antonym,variable swap,-11.660728,-13.624014,1.963285,1
physical-relations,266,contain,inside,indirect,antonym,variable swap,-20.227116,-18.675354,-1.551762,0
physical-relations,267,contain,inside,indirect,antonym,variable swap,-15.376312,-16.126854,0.750542,1
physical-relations,268,contain,inside,indirect,antonym,variable swap,-11.098698,-7.773707,-3.324991,0
physical-relations,269,contain,inside,indirect,antonym,variable swap,-10.000185,-11.473858,1.473673,1
physical-relations,270,contain,inside,indirect,antonym,variable swap,-17.260387,-16.073154,-1.187233,0
physical-relations,271,contain,inside,indirect,antonym,variable swap,-13.993094,-15.590374,1.59728,1
physical-relations,272,contain,inside,indirect,antonym,variable swap,-11.878901,-9.404884,-2.474017,0
physical-relations,273,contain,inside,indirect,antonym,variable swap,-13.653508,-15.088999,1.435491,1
physical-relations,274,contain,inside,indirect,antonym,variable swap,-21.193502,-20.093668,-1.099834,0
physical-relations,275,contain,inside,indirect,antonym,variable swap,-15.612188,-16.452801,0.840612,1
physical-relations,276,contain,inside,indirect,antonym,variable swap,-13.807186,-11.174263,-2.632923,0
physical-relations,277,contain,inside,indirect,antonym,variable swap,-16.811398,-17.839697,1.028299,1
physical-relations,278,contain,inside,indirect,antonym,variable swap,-21.738869,-20.470171,-1.268698,0
physical-relations,279,contain,inside,indirect,antonym,variable swap,-15.18704,-16.450649,1.263609,1
physical-relations,280,contain,inside,indirect,variable swap,concept swap,-16.115793,-14.88027,-1.235523,0
physical-relations,281,contain,inside,indirect,variable swap,concept swap,-10.251867,-10.028724,-0.223144,0
physical-relations,282,contain,inside,indirect,variable swap,concept swap,-13.722232,-15.672143,1.949911,1
physical-relations,283,contain,inside,indirect,variable swap,concept swap,-7.723854,-7.543796,-0.180058,0
physical-relations,284,contain,inside,indirect,variable swap,concept swap,-15.028458,-18.675354,3.646896,1
physical-relations,285,contain,inside,indirect,variable swap,concept swap,-11.660728,-9.374316,-2.286412,0
physical-relations,286,contain,inside,indirect,variable swap,concept swap,-20.227116,-15.767826,-4.45929,0
physical-relations,287,contain,inside,indirect,variable swap,concept swap,-11.236952,-13.624014,2.387062,1
physical-relations,288,contain,inside,indirect,variable swap,concept swap,-13.973875,-16.073154,2.099279,1
physical-relations,289,contain,inside,indirect,variable swap,concept swap,-10.000185,-8.377321,-1.622864,0
physical-relations,290,contain,inside,indirect,variable swap,concept swap,-17.260387,-14.687676,-2.572711,0
physical-relations,291,contain,inside,indirect,variable swap,concept swap,-9.623115,-11.473858,1.850743,1
physical-relations,292,contain,inside,indirect,variable swap,concept swap,-14.927457,-20.093668,5.166211,1
physical-relations,293,contain,inside,indirect,variable swap,concept swap,-13.653508,-8.997759,-4.655749,0
physical-relations,294,contain,inside,indirect,variable swap,concept swap,-21.193502,-15.875878,-5.317624,0
physical-relations,295,contain,inside,indirect,variable swap,concept swap,-11.256113,-15.088999,3.832886,1
physical-relations,296,contain,inside,indirect,variable swap,concept swap,-14.543173,-20.470171,5.926998,1
physical-relations,297,contain,inside,indirect,variable swap,concept swap,-16.811398,-9.563831,-7.247566,0
physical-relations,298,contain,inside,indirect,variable swap,concept swap,-21.738869,-15.599213,-6.139656,0
physical-relations,299,contain,inside,indirect,variable swap,concept swap,-11.709625,-17.839697,6.130072,1
physical-relations,300,contain,inside,indirect,variable swap,variable swap,-16.115793,-14.88027,-1.235523,0
physical-relations,301,contain,inside,indirect,variable swap,variable swap,-15.700184,-13.236485,-2.463699,0
physical-relations,302,contain,inside,indirect,variable swap,variable swap,-9.839403,-11.863385,2.023982,1
physical-relations,303,contain,inside,indirect,variable swap,variable swap,-10.251867,-10.028724,-0.223144,0
physical-relations,304,contain,inside,indirect,variable swap,variable swap,-13.722232,-15.672143,1.949911,1
physical-relations,305,contain,inside,indirect,variable swap,variable swap,-13.189645,-16.037878,2.848233,1
physical-relations,306,contain,inside,indirect,variable swap,variable swap,-12.175683,-8.46695,-3.708733,0
physical-relations,307,contain,inside,indirect,variable swap,variable swap,-7.723854,-7.543796,-0.180058,0
physical-relations,308,contain,inside,indirect,variable swap,variable swap,-9.385378,-7.987771,-1.397607,0
physical-relations,309,contain,inside,indirect,variable swap,variable swap,-11.660728,-9.374316,-2.286412,0
physical-relations,310,contain,inside,indirect,variable swap,variable swap,-15.028458,-18.675354,3.646896,1
physical-relations,311,contain,inside,indirect,variable swap,variable swap,-15.376312,-18.538126,3.161814,1
physical-relations,312,contain,inside,indirect,variable swap,variable swap,-10.041313,-11.538391,1.497078,1
physical-relations,313,contain,inside,indirect,variable swap,variable swap,-11.236952,-13.624014,2.387062,1
physical-relations,314,contain,inside,indirect,variable swap,variable swap,-20.227116,-15.767826,-4.45929,0
physical-relations,315,contain,inside,indirect,variable swap,variable swap,-19.581062,-16.126854,-3.454208,0
physical-relations,316,contain,inside,indirect,variable swap,variable swap,-11.903316,-7.773707,-4.12961,0
physical-relations,317,contain,inside,indirect,variable swap,variable swap,-10.000185,-8.377321,-1.622864,0
physical-relations,318,contain,inside,indirect,variable swap,variable swap,-13.973875,-16.073154,2.099279,1
physical-relations,319,contain,inside,indirect,variable swap,variable swap,-13.993094,-19.221678,5.228583,1
physical-relations,320,contain,inside,indirect,variable swap,variable swap,-11.098698,-15.329062,4.230364,1
physical-relations,321,contain,inside,indirect,variable swap,variable swap,-9.623115,-11.473858,1.850743,1
physical-relations,322,contain,inside,indirect,variable swap,variable swap,-17.260387,-14.687676,-2.572711,0
physical-relations,323,contain,inside,indirect,variable swap,variable swap,-21.411585,-15.590374,-5.821211,0
physical-relations,324,contain,inside,indirect,variable swap,variable swap,-14.525068,-9.404884,-5.120184,0
physical-relations,325,contain,inside,indirect,variable swap,variable swap,-13.653508,-8.997759,-4.655749,0
physical-relations,326,contain,inside,indirect,variable swap,variable swap,-14.927457,-20.093668,5.166211,1
physical-relations,327,contain,inside,indirect,variable swap,variable swap,-15.612188,-22.602436,6.990248,1
physical-relations,328,contain,inside,indirect,variable swap,variable swap,-11.878901,-17.475105,5.596204,1
physical-relations,329,contain,inside,indirect,variable swap,variable swap,-11.256113,-15.088999,3.832886,1
physical-relations,330,contain,inside,indirect,variable swap,variable swap,-21.193502,-15.875878,-5.317624,0
physical-relations,331,contain,inside,indirect,variable swap,variable swap,-23.675365,-16.452801,-7.222565,0
physical-relations,332,contain,inside,indirect,variable swap,variable swap,-15.063543,-11.174263,-3.88928,0
physical-relations,333,contain,inside,indirect,variable swap,variable swap,-16.811398,-9.563831,-7.247566,0
physical-relations,334,contain,inside,indirect,variable swap,variable swap,-14.543173,-20.470171,5.926998,1
physical-relations,335,contain,inside,indirect,variable swap,variable swap,-15.18704,-20.066713,4.879673,1
physical-relations,336,contain,inside,indirect,variable swap,variable swap,-13.807186,-17.398813,3.591627,1
physical-relations,337,contain,inside,indirect,variable swap,variable swap,-11.709625,-17.839697,6.130072,1
physical-relations,338,contain,inside,indirect,variable swap,variable swap,-21.738869,-15.599213,-6.139656,0
physical-relations,339,contain,inside,indirect,variable swap,variable swap,-21.643497,-16.450649,-5.192848,0
physical-relations,340,contain,outside,indirect,antonym,concept swap,-16.115793,-15.672143,-0.44365,0
physical-relations,341,contain,outside,indirect,antonym,concept swap,-10.891356,-12.967968,2.076612,1
physical-relations,342,contain,outside,indirect,antonym,concept swap,-20.227116,-18.675354,-1.551762,0
physical-relations,343,contain,outside,indirect,antonym,concept swap,-14.229508,-15.991154,1.761645,1
physical-relations,344,contain,outside,indirect,antonym,concept swap,-17.260387,-16.073154,-1.187233,0
physical-relations,345,contain,outside,indirect,antonym,concept swap,-12.592024,-14.262644,1.67062,1
physical-relations,346,contain,outside,indirect,antonym,concept swap,-21.193502,-20.093668,-1.099834,0
physical-relations,347,contain,outside,indirect,antonym,concept swap,-15.471855,-16.950005,1.478149,1
physical-relations,348,contain,outside,indirect,antonym,concept swap,-21.738869,-20.470171,-1.268698,0
physical-relations,349,contain,outside,indirect,antonym,concept swap,-18.60457,-20.54389,1.93932,1
physical-relations,350,contain,outside,indirect,antonym,variable swap,-16.115793,-15.672143,-0.44365,0
physical-relations,351,contain,outside,indirect,antonym,variable swap,-13.189645,-13.236485,0.04684,1
physical-relations,352,contain,outside,indirect,antonym,variable swap,-20.227116,-18.675354,-1.551762,0
physical-relations,353,contain,outside,indirect,antonym,variable swap,-15.376312,-16.126854,0.750542,1
physical-relations,354,contain,outside,indirect,antonym,variable swap,-17.260387,-16.073154,-1.187233,0
physical-relations,355,contain,outside,indirect,antonym,variable swap,-13.993094,-15.590374,1.59728,1
physical-relations,356,contain,outside,indirect,antonym,variable swap,-21.193502,-20.093668,-1.099834,0
physical-relations,357,contain,outside,indirect,antonym,variable swap,-15.612188,-16.452801,0.840612,1
physical-relations,358,contain,outside,indirect,antonym,variable swap,-21.738869,-20.470171,-1.268698,0
physical-relations,359,contain,outside,indirect,antonym,variable swap,-15.18704,-16.450649,1.263609,1
physical-relations,360,contain,support,indirect,other,concept swap,-25.484854,-21.990982,-3.493872,0
physical-relations,361,contain,support,indirect,other,concept swap,-22.407589,-26.010349,3.60276,1
physical-relations,362,contain,support,indirect,other,concept swap,-15.567945,-13.340857,-2.227089,0
physical-relations,363,contain,support,indirect,other,concept swap,-13.775662,-15.285989,1.510326,1
physical-relations,364,contain,support,indirect,other,concept swap,-29.900311,-27.141903,-2.758408,0
physical-relations,365,contain,support,indirect,other,concept swap,-28.338768,-31.561695,3.222927,1
physical-relations,366,contain,support,indirect,other,concept swap,-20.271088,-19.370975,-0.900112,0
physical-relations,367,contain,support,indirect,other,concept swap,-20.053965,-20.346157,0.292192,1
physical-relations,368,contain,support,indirect,other,concept swap,-21.884941,-18.955648,-2.929293,0
physical-relations,369,contain,support,indirect,other,concept swap,-19.920408,-21.476763,1.556355,1
physical-relations,370,inside,outside,direct,antonym,concept swap,-11.039759,-10.453339,-0.58642,0
physical-relations,371,inside,outside,direct,antonym,concept swap,-13.195061,-12.85293,-0.342131,0
physical-relations,372,inside,outside,direct,antonym,concept swap,-12.075686,-11.923535,-0.15215,0
physical-relations,373,inside,outside,direct,antonym,concept swap,-14.14374,-13.40326,-0.740479,0
physical-relations,374,inside,outside,direct,antonym,concept swap,-11.24135,-10.818027,-0.423323,0
physical-relations,375,inside,outside,direct,antonym,concept swap,-13.281733,-12.541086,-0.740646,0
physical-relations,376,inside,outside,direct,antonym,concept swap,-11.766605,-11.480371,-0.286234,0
physical-relations,377,inside,outside,direct,antonym,concept swap,-14.211414,-13.726021,-0.485394,0
physical-relations,378,inside,outside,direct,antonym,concept swap,-12.811015,-12.003567,-0.807448,0
physical-relations,379,inside,outside,direct,antonym,concept swap,-14.680731,-14.326108,-0.354623,0
physical-relations,380,inside,outside,direct,antonym,variable swap,-11.039759,-10.453339,-0.58642,0
physical-relations,381,inside,outside,direct,antonym,variable swap,-20.137022,-20.757767,0.620745,1
physical-relations,382,inside,outside,direct,antonym,variable swap,-12.075686,-11.923535,-0.15215,0
physical-relations,383,inside,outside,direct,antonym,variable swap,-20.520393,-21.517536,0.997143,1
physical-relations,384,inside,outside,direct,antonym,variable swap,-11.24135,-10.818027,-0.423323,0
physical-relations,385,inside,outside,direct,antonym,variable swap,-20.40909,-21.24045,0.83136,1
physical-relations,386,inside,outside,direct,antonym,variable swap,-11.766605,-11.480371,-0.286234,0
physical-relations,387,inside,outside,direct,antonym,variable swap,-25.530602,-27.142485,1.611883,1
physical-relations,388,inside,outside,direct,antonym,variable swap,-12.811015,-12.003567,-0.807448,0
physical-relations,389,inside,outside,direct,antonym,variable swap,-17.9674,-18.591644,0.624245,1
physical-relations,390,inside,outside,direct,variable swap,concept swap,-21.524578,-12.003567,-9.521011,0
physical-relations,391,inside,outside,direct,variable swap,concept swap,-14.680731,-24.412037,9.731306,1
physical-relations,392,inside,outside,direct,variable swap,concept swap,-11.039759,-20.2626,9.222841,1
physical-relations,393,inside,outside,direct,variable swap,concept swap,-23.279247,-12.85293,-10.426317,0
physical-relations,394,inside,outside,direct,variable swap,concept swap,-17.233105,-11.923535,-5.309569,0
physical-relations,395,inside,outside,direct,variable swap,concept swap,-14.14374,-20.267553,6.123814,1
physical-relations,396,inside,outside,direct,variable swap,concept swap,-18.774963,-10.453339,-8.321625,0
physical-relations,397,inside,outside,direct,variable swap,concept swap,-13.195061,-22.233236,9.038176,1
physical-relations,398,inside,outside,direct,variable swap,concept swap,-12.075686,-17.384277,5.308592,1
physical-relations,399,inside,outside,direct,variable swap,concept swap,-20.014275,-13.40326,-6.611014,0
physical-relations,400,inside,outside,direct,variable swap,concept swap,-19.976912,-10.818027,-9.158884,0
physical-relations,401,inside,outside,direct,variable swap,concept swap,-13.281733,-21.713894,8.432161,1
physical-relations,402,inside,outside,direct,variable swap,concept swap,-23.497084,-11.480371,-12.016712,0
physical-relations,403,inside,outside,direct,variable swap,concept swap,-14.211414,-25.454933,11.243519,1
physical-relations,404,inside,outside,direct,variable swap,concept swap,-11.24135,-20.174263,8.932913,1
physical-relations,405,inside,outside,direct,variable swap,concept swap,-21.044512,-12.541086,-8.503426,0
physical-relations,406,inside,outside,direct,variable swap,concept swap,-11.766605,-23.909407,12.142801,1
physical-relations,407,inside,outside,direct,variable swap,concept swap,-25.41802,-13.726021,-11.691999,0
physical-relations,408,inside,outside,direct,variable swap,concept swap,-12.811015,-22.160667,9.349652,1
physical-relations,409,inside,outside,direct,variable swap,concept swap,-24.337826,-14.326108,-10.011718,0
physical-relations,410,inside,outside,direct,variable swap,variable swap,-21.524578,-12.003567,-9.521011,0
physical-relations,411,inside,outside,direct,variable swap,variable swap,-17.9674,-10.909417,-7.057982,0
physical-relations,412,inside,outside,direct,variable swap,variable swap,-11.039759,-20.2626,9.222841,1
physical-relations,413,inside,outside,direct,variable swap,variable swap,-12.110874,-20.757767,8.646893,1
physical-relations,414,inside,outside,direct,variable swap,variable swap,-17.233105,-11.923535,-5.309569,0
physical-relations,415,inside,outside,direct,variable swap,variable swap,-20.520393,-11.461592,-9.058802,0
physical-relations,416,inside,outside,direct,variable swap,variable swap,-18.774963,-10.453339,-8.321625,0
physical-relations,417,inside,outside,direct,variable swap,variable swap,-20.137022,-12.000418,-8.136604,0
physical-relations,418,inside,outside,direct,variable swap,variable swap,-12.075686,-17.384277,5.308592,1
physical-relations,419,inside,outside,direct,variable swap,variable swap,-11.998066,-21.517536,9.51947,1
physical-relations,420,inside,outside,direct,variable swap,variable swap,-19.976912,-10.818027,-9.158884,0
physical-relations,421,inside,outside,direct,variable swap,variable swap,-20.40909,-10.857,-9.55209,0
physical-relations,422,inside,outside,direct,variable swap,variable swap,-23.497084,-11.480371,-12.016712,0
physical-relations,423,inside,outside,direct,variable swap,variable swap,-25.530602,-12.952971,-12.577631,0
physical-relations,424,inside,outside,direct,variable swap,variable swap,-11.24135,-20.174263,8.932913,1
physical-relations,425,inside,outside,direct,variable swap,variable swap,-11.708481,-21.24045,9.531969,1
physical-relations,426,inside,outside,direct,variable swap,variable swap,-11.766605,-23.909407,12.142801,1
physical-relations,427,inside,outside,direct,variable swap,variable swap,-13.400728,-27.142485,13.741756,1
physical-relations,428,inside,outside,direct,variable swap,variable swap,-12.811015,-22.160667,9.349652,1
physical-relations,429,inside,outside,direct,variable swap,variable swap,-11.528351,-18.591644,7.063293,1
physical-relations,430,inside,outside,indirect,antonym,concept swap,-10.028724,-7.723854,-2.30487,0
physical-relations,431,inside,outside,indirect,antonym,concept swap,-10.891356,-12.967968,2.076612,1
physical-relations,432,inside,outside,indirect,antonym,concept swap,-13.624014,-11.660728,-1.963285,0
physical-relations,433,inside,outside,indirect,antonym,concept swap,-14.229508,-15.991154,1.761645,1
physical-relations,434,inside,outside,indirect,antonym,concept swap,-11.473858,-10.000185,-1.473673,0
physical-relations,435,inside,outside,indirect,antonym,concept swap,-12.592024,-14.262644,1.67062,1
physical-relations,436,inside,outside,indirect,antonym,concept swap,-15.088999,-13.653508,-1.435491,0
physical-relations,437,inside,outside,indirect,antonym,concept swap,-15.471855,-16.950005,1.478149,1
physical-relations,438,inside,outside,indirect,antonym,concept swap,-17.839697,-16.811398,-1.028299,0
physical-relations,439,inside,outside,indirect,antonym,concept swap,-18.60457,-20.54389,1.93932,1
physical-relations,440,inside,outside,indirect,antonym,concept swap,-11.032267,-9.663236,-1.369031,0
physical-relations,441,inside,outside,indirect,antonym,concept swap,-12.670777,-13.544476,0.873698,1
physical-relations,442,inside,outside,indirect,antonym,concept swap,-11.850561,-9.575178,-2.275383,0
physical-relations,443,inside,outside,indirect,antonym,concept swap,-12.346334,-13.888437,1.542104,1
physical-relations,444,inside,outside,indirect,antonym,concept swap,-13.034958,-8.874344,-4.160614,0
physical-relations,445,inside,outside,indirect,antonym,concept swap,-11.6768,-14.987284,3.310484,1
physical-relations,446,inside,outside,indirect,antonym,concept swap,-13.653435,-10.53784,-3.115595,0
physical-relations,447,inside,outside,indirect,antonym,concept swap,-13.648657,-15.801737,2.15308,1
physical-relations,448,inside,outside,indirect,antonym,concept swap,-14.615918,-10.144946,-4.470972,0
physical-relations,449,inside,outside,indirect,antonym,concept swap,-13.542561,-17.214085,3.671524,1
physical-relations,450,support,supported,indirect,antonym,concept swap,-19.219419,-18.711035,-0.508385,0
physical-relations,451,support,supported,indirect,antonym,concept swap,-14.464437,-13.009831,-1.454606,0
physical-relations,452,support,supported,indirect,antonym,concept swap,-17.915773,-16.296143,-1.619631,0
physical-relations,453,support,supported,indirect,antonym,concept swap,-15.974241,-14.082937,-1.891304,0
physical-relations,454,support,supported,indirect,antonym,concept swap,-14.150991,-13.935743,-0.215248,0
physical-relations,455,support,supported,indirect,antonym,concept swap,-11.423021,-10.999516,-0.423505,0
physical-relations,456,support,supported,indirect,antonym,concept swap,-16.338823,-15.394418,-0.944406,0
physical-relations,457,support,supported,indirect,antonym,concept swap,-11.138741,-10.38974,-0.749001,0
physical-relations,458,support,supported,indirect,antonym,concept swap,-23.818501,-21.818657,-1.999844,0
physical-relations,459,support,supported,indirect,antonym,concept swap,-16.346668,-15.904099,-0.442569,0
physical-relations,460,support,supported,indirect,antonym,variable swap,-19.219419,-18.711035,-0.508385,0
physical-relations,461,support,supported,indirect,antonym,variable swap,-12.467642,-13.956792,1.48915,1
physical-relations,462,support,supported,indirect,antonym,variable swap,-13.274458,-12.152328,-1.122129,0
physical-relations,463,support,supported,indirect,antonym,variable swap,-14.464437,-13.009831,-1.454606,0
physical-relations,464,support,supported,indirect,antonym,variable swap,-11.485222,-11.704079,0.218857,1
physical-relations,465,support,supported,indirect,antonym,variable swap,-15.974241,-14.082937,-1.891304,0
physical-relations,466,support,supported,indirect,antonym,variable swap,-17.915773,-16.296143,-1.619631,0
physical-relations,467,support,supported,indirect,antonym,variable swap,-12.475766,-13.211091,0.735325,1
physical-relations,468,support,supported,indirect,antonym,variable swap,-10.023695,-11.234007,1.210312,1
physical-relations,469,support,supported,indirect,antonym,variable swap,-11.423021,-10.999516,-0.423505,0
