label,pred_id,entity_type,reported_numops,total_ops,irrelevant_ops,irrelevant_bin,base_correct,label_correct,gold,pred,pred_item_count,gold_item_count,pred_item_hits,gold_item_hits,pred_minus_gold_item_hits,pred_item_hit_fraction,gold_item_hit_fraction,pred_token_hits,gold_token_hits,pred_minus_gold_token_hits,pred_token_hit_fraction,gold_token_hit_fraction,pred_more_items,pred_more_tokens,pred_less_items,pred_less_tokens,pred_hit_items,gold_hit_items,operation_items,operations
binding_ep25_alpha0p75,regular_0_ops_245,regular,0,2,2,1-3,1,1,the bag and the cream.,the bag and the cream.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the boat || the crown,Remove the boat from Box 4. || Move the crown from Box 4 to Box 0.
binding_ep25_alpha0p75,regular_0_ops_246,regular,0,2,2,1-3,1,0,the beer and the branch and the fan.,the picture and the branch and the fan.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the file || the shirt,Remove the file from Box 1. || Move the shirt from Box 3 to Box 4.
binding_ep25_alpha0p75,regular_0_ops_247,regular,0,2,2,1-3,0,0,the plant.,the coffee.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the game || the stone || the game,Put the game and the stone into Box 0. || Remove the game from Box 0.
binding_ep25_alpha0p75,regular_0_ops_248,regular,0,2,2,1-3,1,1,the tissue.,the tissue.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the milk || the guitar || the painting,Put the milk into Box 1. || Put the guitar and the painting into Box 2.
binding_ep25_alpha0p75,regular_0_ops_249,regular,0,2,2,1-3,0,1,the cigarette.,the cigarette.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wire || the hat,Move the wire from Box 0 to Box 1. || Put the hat into Box 6.
binding_ep25_alpha0p75,regular_0_ops_250,regular,0,2,2,1-3,0,1,the bone and the cheese and the coffee.,the bone and the cheese and the coffee.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the shell || the disk,Put the shell into Box 5. || Move the disk from Box 6 to Box 0.
binding_ep25_alpha0p75,regular_0_ops_251,regular,0,2,2,1-3,0,0,the jacket.,the meat.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the meat,,the drug || the meat,Put the drug into Box 3. || Remove the meat from Box 5.
binding_ep25_alpha0p75,regular_0_ops_252,regular,0,2,2,1-3,0,0,the bill.,the jacket.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the jacket,,the jacket || the bell || the file || the stone,Remove the jacket from Box 3. || Remove the bell and the file and the stone from Box 5.
binding_ep25_alpha0p75,regular_0_ops_253,regular,0,2,2,1-3,1,0,the letter.,the ring.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the flower || the gift || the drink || the painting,Remove the flower and the gift from Box 0. || Move the drink and the painting from Box 4 to Box 2.
binding_ep25_alpha0p75,regular_0_ops_254,regular,0,2,2,1-3,0,0,the hat and the painting and the shell.,the bone and the drink and the mirror.,3,3,2.0,0.0,2.0,0.6666666666666666,0.0,4.0,2.0,2.0,0.8,0.4,True,True,False,False,the bone || the mirror,,the bone || the mirror || the beer,Remove the bone and the mirror from Box 3. || Remove the beer from Box 0.
binding_ep25_alpha0p75,regular_0_ops_255,regular,0,2,2,1-3,0,0,the flower.,the ticket.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the ticket,,the boot || the ticket,Move the boot from Box 3 to Box 4. || Remove the ticket from Box 4.
binding_ep25_alpha0p75,regular_0_ops_256,regular,0,2,2,1-3,0,0,the ball and the file and the milk.,the fish and the file and the milk.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the bone || the bowl || the knife || the apple || the clock,Remove the bone and the bowl and the knife from Box 4. || Remove the apple and the clock from Box 6.
binding_ep25_alpha0p75,regular_0_ops_257,regular,0,2,2,1-3,0,0,the fig.,the mirror.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the cake || the cheese || the ring,Remove the cake and the cheese from Box 3. || Move the ring from Box 2 to Box 1.
binding_ep25_alpha0p75,regular_0_ops_258,regular,0,2,2,1-3,0,0,the cake and the painting.,the wire and the painting.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the bone || the chemical || the plant,Move the bone from Box 4 to Box 3. || Remove the chemical and the plant from Box 5.
binding_ep25_alpha0p75,regular_0_ops_259,regular,0,2,2,1-3,0,0,the guitar and the jacket.,the disk and the seed.,2,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.6666666666666666,0.0,True,True,False,False,the disk || the seed,,the disk || the seed,Remove the disk from Box 6. || Remove the seed from Box 6.
binding_ep25_alpha0p75,regular_0_ops_260,regular,0,2,2,1-3,1,0,the disk.,the tea.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the tea,,the tea || the plane,Move the tea from Box 2 to Box 4. || Move the plane from Box 5 to Box 1.
binding_ep25_alpha0p75,regular_0_ops_261,regular,0,2,2,1-3,1,1,the branch and the painting and the sheet.,the branch and the painting and the sheet.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the letter || the map || the bell || the bus,Remove the letter and the map from Box 3. || Remove the bell and the bus from Box 4.
binding_ep25_alpha0p75,regular_0_ops_262,regular,0,2,2,1-3,1,0,the car and the ring and the ticket.,the car and the knife and the ticket.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the egg || the fig,Put the egg into Box 0. || Remove the fig from Box 0.
binding_ep25_alpha0p75,regular_0_ops_263,regular,0,2,2,1-3,1,0,the camera and the fish and the letter.,the apple and the clock and the ticket.,3,3,2.0,0.0,2.0,0.6666666666666666,0.0,4.0,2.0,2.0,0.8,0.4,True,True,False,False,the apple || the clock,,the bone || the bowl || the knife || the apple || the clock,Remove the bone and the bowl and the knife from Box 4. || Remove the apple and the clock from Box 6.
binding_ep25_alpha0p75,regular_0_ops_264,regular,0,2,2,1-3,0,0,the cigarette and the rose.,the bread and the tape.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the cash || the tea || the string,Remove the cash and the tea from Box 6. || Put the string into Box 4.
binding_ep25_alpha0p75,regular_0_ops_265,regular,0,3,3,1-3,1,1,the cup and the phone and the rock.,the cup and the phone and the rock.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the painting || the seed || the game || the crown,Put the painting and the seed into Box 3. || Remove the game from Box 0. || Move the crown from Box 5 to Box 2.
binding_ep25_alpha0p75,regular_0_ops_266,regular,0,3,3,1-3,1,1,the chemical and the rock.,the chemical and the rock.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the machine || the car || the pipe,Remove the machine from Box 0. || Move the car from Box 4 to Box 2. || Move the pipe from Box 1 to Box 3.
binding_ep25_alpha0p75,regular_0_ops_267,regular,0,3,3,1-3,0,0,the creature and the magazine and the stone.,the bell and the plate and the watch.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wire || the machine || the machine,Remove the wire from Box 0. || Put the machine into Box 5. || Remove the machine from Box 5.
binding_ep25_alpha0p75,regular_0_ops_268,regular,0,3,3,1-3,1,1,the ball and the chemical and the tea.,the ball and the chemical and the tea.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the bomb || the shirt || the fan,Remove the bomb from Box 5. || Remove the shirt from Box 0. || Move the fan from Box 6 to Box 4.
binding_ep25_alpha0p75,regular_0_ops_269,regular,0,3,3,1-3,1,1,the flower and the shoe.,the flower and the shoe.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the milk || the dress || the rock || the milk,Put the milk into Box 3. || Remove the dress and the rock from Box 0. || Move the milk from Box 3 to Box 0.
binding_ep25_alpha0p75,regular_0_ops_270,regular,0,3,3,1-3,1,1,the cake and the clock.,the cake and the clock.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the flower || the cash || the key || the picture,Remove the flower from Box 5. || Put the cash and the key into Box 6. || Remove the picture from Box 4.
binding_ep25_alpha0p75,regular_0_ops_271,regular,0,3,3,1-3,0,0,the file and the tissue.,the chemical and the rock.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,True,False,False,the chemical,,the block || the television || the chemical,Remove the block from Box 6. || Move the television from Box 5 to Box 1. || Remove the chemical from Box 2.
binding_ep25_alpha0p75,regular_0_ops_272,regular,0,3,3,1-3,0,0,the cup and the flower.,the cup and the milk.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the knife || the radio || the cream || the drink,Move the knife and the radio from Box 5 to Box 0. || Remove the cream from Box 3. || Move the drink from Box 6 to Box 3.
binding_ep25_alpha0p75,regular_0_ops_273,regular,0,3,3,1-3,0,0,the plate.,the mirror.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wheel || the camera || the cross,Put the wheel into Box 3. || Put the camera into Box 1. || Remove the cross from Box 2.
binding_ep25_alpha0p75,regular_0_ops_274,regular,0,3,3,1-3,0,0,the pipe.,the fan.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the fan,,the flower || the magazine || the fan || the cake || the string,Remove the flower and the magazine from Box 3. || Remove the fan from Box 1. || Move the cake and the string from Box 5 to Box 2.
binding_ep25_alpha0p75,regular_0_ops_275,regular,0,3,3,1-3,0,0,the plant.,the painting.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the painting,,the branch || the chemical || the cigarette || the fan || the fan || the painting,Put the branch and the chemical and the cigarette into Box 3. || Put the fan into Box 5. || Remove the fan and the painting from Box 5.
binding_ep25_alpha0p75,regular_0_ops_276,regular,0,3,3,1-3,1,1,the block and the car and the clock.,the block and the car and the clock.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the crown || the bomb || the card,Remove the crown from Box 1. || Put the bomb into Box 0. || Put the card into Box 6.
binding_ep25_alpha0p75,regular_0_ops_277,regular,0,3,3,1-3,1,0,the fish and the wire.,the bag and the radio.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the glass || the plant || the meat,Put the glass into Box 5. || Remove the plant from Box 5. || Move the meat from Box 1 to Box 5.
binding_ep25_alpha0p75,regular_0_ops_278,regular,0,3,3,1-3,1,1,the card and the cup and the note.,the card and the cup and the note.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the beer || the leaf || the boot,Remove the beer from Box 5. || Remove the leaf from Box 0. || Move the boot from Box 3 to Box 0.
binding_ep25_alpha0p75,regular_0_ops_279,regular,0,3,3,1-3,0,0,the key and the ring and the tissue.,the drink and the milk and the note.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the egg || the cross || the glass || the car,Remove the egg from Box 3. || Put the cross and the glass into Box 2. || Move the car from Box 1 to Box 4.
binding_ep25_alpha0p75,regular_0_ops_280,regular,0,3,3,1-3,0,0,the shoe.,the game.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the book || the tea || the document,Put the book into Box 4. || Remove the tea from Box 5. || Remove the document from Box 3.
binding_ep25_alpha0p75,regular_0_ops_281,regular,0,3,3,1-3,0,1,the coffee and the tie.,the coffee and the tie.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the bread || the egg || the note || the tea,Remove the bread and the egg from Box 4. || Put the note into Box 4. || Put the tea into Box 1.
binding_ep25_alpha0p75,regular_0_ops_282,regular,0,3,3,1-3,0,0,the car.,the drink.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the drink,,the bottle || the flower || the letter || the magazine || the drink,Remove the bottle and the flower and the letter from Box 0. || Move the magazine from Box 6 to Box 2. || Remove the drink from Box 4.
binding_ep25_alpha0p75,regular_0_ops_283,regular,0,3,3,1-3,0,0,the paper and the shirt.,the paper and the medicine.,2,2,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,True,False,False,the medicine,,the seed || the medicine || the seed,Put the seed into Box 6. || Put the medicine into Box 3. || Remove the seed from Box 6.
binding_ep25_alpha0p75,regular_0_ops_284,regular,0,3,3,1-3,0,0,the leaf and the plate and the string.,the picture and the seed and the wheel.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the rock || the crown || the note || the guitar,Move the rock from Box 6 to Box 2. || Put the crown and the note into Box 0. || Put the guitar into Box 6.
binding_ep25_alpha0p75,regular_0_ops_285,regular,0,3,3,1-3,1,1,the shell and the stone.,the shell and the stone.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the bell || the game || the letter || the fig,Remove the bell from Box 4. || Remove the game and the letter from Box 3. || Put the fig into Box 1.
binding_ep25_alpha0p75,regular_0_ops_286,regular,0,3,3,1-3,0,0,the bill and the mirror and the shoe.,the computer and the knife and the tie.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the stone || the cheese || the cheese || the rock || the stone,Move the stone from Box 5 to Box 3. || Put the cheese into Box 3. || Remove the cheese and the rock and the stone from Box 3.
binding_ep25_alpha0p75,regular_0_ops_287,regular,0,3,3,1-3,1,1,the coat and the ring and the tie.,the coat and the ring and the tie.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the file || the brick || the magazine,Remove the file from Box 2. || Move the brick from Box 6 to Box 5. || Remove the magazine from Box 4.
binding_ep25_alpha0p75,regular_0_ops_288,regular,0,3,3,1-3,0,0,the apple and the paper and the rock.,the block and the plate and the wire.,3,3,2.0,0.0,2.0,0.6666666666666666,0.0,4.0,2.0,2.0,0.8,0.4,True,True,False,False,the block || the wire,,the block || the wire || the bus || the shirt || the note,Remove the block and the wire from Box 1. || Remove the bus and the shirt from Box 2. || Move the note from Box 2 to Box 3.
binding_ep25_alpha0p75,regular_0_ops_289,regular,0,3,3,1-3,0,1,the shirt and the television.,the shirt and the television.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the file || the file || the clock || the watch,Move the file from Box 4 to Box 0. || Remove the file from Box 0. || Put the clock and the watch into Box 3.
binding_ep25_alpha0p75,regular_0_ops_290,regular,0,3,3,1-3,1,0,the cream and the dress.,the bone and the coat.,2,2,1.0,0.0,1.0,0.5,0.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,True,True,False,False,the bone,,the cake || the chemical || the painting || the pot || the bone,Remove the cake and the chemical from Box 1. || Remove the painting and the pot from Box 6. || Put the bone into Box 1.
binding_ep25_alpha0p75,regular_0_ops_291,regular,0,3,3,1-3,1,1,the egg and the paper.,the egg and the paper.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the cash || the ring || the fig || the note || the cream || the plane,Move the cash and the ring from Box 4 to Box 3. || Move the fig and the note from Box 0 to Box 2. || Put the cream and the plane into Box 4.
binding_ep25_alpha0p75,regular_0_ops_292,regular,0,3,3,1-3,1,0,the gift and the plate and the suit.,the bottle and the flower and the letter.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the bottle || the flower || the letter,,the bottle || the flower || the letter || the magazine || the drink,Remove the bottle and the flower and the letter from Box 0. || Move the magazine from Box 6 to Box 2. || Remove the drink from Box 4.
binding_ep25_alpha0p75,regular_0_ops_293,regular,0,3,3,1-3,1,1,the painting and the wheel.,the painting and the wheel.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the glass || the plant || the meat,Put the glass into Box 5. || Remove the plant from Box 5. || Move the meat from Box 1 to Box 5.
binding_ep25_alpha0p75,regular_0_ops_294,regular,0,3,3,1-3,0,1,the milk and the newspaper.,the milk and the newspaper.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the camera || the bowl || the cheese || the tie,Remove the camera from Box 3. || Remove the bowl from Box 0. || Remove the cheese and the tie from Box 2.
binding_ep25_alpha0p75,regular_0_ops_295,regular,0,3,3,1-3,0,0,the document and the leaf and the ticket.,the cream and the leaf and the ticket.,3,3,1.0,0.0,1.0,0.3333333333333333,0.0,3.0,2.0,1.0,0.6,0.4,True,True,False,False,the cream,,the string || the crown || the newspaper || the cream,Remove the string from Box 6. || Remove the crown and the newspaper from Box 5. || Move the cream from Box 4 to Box 6.
binding_ep25_alpha0p75,regular_0_ops_296,regular,0,3,3,1-3,1,1,the ball and the crown.,the ball and the crown.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the game || the fan || the cake,Move the game from Box 5 to Box 6. || Put the fan into Box 4. || Remove the cake from Box 2.
binding_ep25_alpha0p75,regular_0_ops_297,regular,0,3,3,1-3,1,1,the radio and the tea.,the radio and the tea.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the dish || the paper || the drug || the brick || the cup,Move the dish and the paper from Box 1 to Box 5. || Remove the drug from Box 4. || Remove the brick and the cup from Box 0.
binding_ep25_alpha0p75,regular_0_ops_298,regular,0,3,3,1-3,0,1,the leaf and the picture and the rose.,the leaf and the picture and the rose.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the disk || the seed || the computer,Remove the disk from Box 6. || Remove the seed from Box 6. || Move the computer from Box 1 to Box 6.
binding_ep25_alpha0p75,regular_0_ops_299,regular,0,3,3,1-3,0,1,the brain.,the brain.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the dish || the paper || the drug || the brick || the cup,Move the dish and the paper from Box 1 to Box 5. || Remove the drug from Box 4. || Remove the brick and the cup from Box 0.
binding_ep25_alpha0p75,regular_0_ops_300,regular,0,3,3,1-3,1,0,the pot and the train.,the pot and the car.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the disk || the tie || the boat || the stone,Remove the disk and the tie from Box 0. || Move the boat from Box 4 to Box 1. || Put the stone into Box 3.
binding_ep25_alpha0p75,regular_0_ops_301,regular,0,3,3,1-3,0,0,the engine and the hat and the train.,the coat and the file and the pipe.,3,3,2.0,0.0,2.0,0.6666666666666666,0.0,4.0,2.0,2.0,0.8,0.4,True,True,False,False,the file || the pipe,,the file || the pipe || the ball || the bell,Remove the file and the pipe from Box 3. || Put the ball into Box 3. || Remove the bell from Box 4.
binding_ep25_alpha0p75,regular_0_ops_302,regular,0,3,3,1-3,0,0,the ball and the branch.,the apple and the shell.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the card || the key || the tape || the magazine,Move the card and the key from Box 6 to Box 2. || Put the tape into Box 0. || Remove the magazine from Box 1.
binding_ep25_alpha0p75,regular_0_ops_303,regular,0,3,3,1-3,1,1,the block.,the block.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the watch || the glass || the picture,Move the watch from Box 5 to Box 4. || Remove the glass from Box 5. || Move the picture from Box 3 to Box 5.
binding_ep25_alpha0p75,regular_0_ops_304,regular,0,3,3,1-3,0,0,the apple and the leaf and the watch.,the bottle and the coffee and the painting.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the car || the rose || the mirror || the tea || the machine,Remove the car and the rose from Box 0. || Move the mirror and the tea from Box 2 to Box 3. || Remove the machine from Box 1.
binding_ep25_alpha0p75,regular_0_ops_305,regular,0,3,3,1-3,0,0,the block and the boot and the cross.,the picture and the seed and the wheel.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the rock || the crown || the note || the guitar,Move the rock from Box 6 to Box 2. || Put the crown and the note into Box 0. || Put the guitar into Box 6.
binding_ep25_alpha0p75,regular_0_ops_306,regular,0,3,3,1-3,0,1,the ice and the machine and the mirror.,the ice and the machine and the mirror.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the fig || the boat || the wheel || the apple || the egg,Put the fig into Box 6. || Remove the boat and the wheel from Box 2. || Remove the apple and the egg from Box 5.
binding_ep25_alpha0p75,regular_0_ops_307,regular,0,3,3,1-3,0,0,the key.,the egg.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the egg,,the jacket || the letter || the ring || the egg,Remove the jacket from Box 3. || Remove the letter and the ring from Box 0. || Put the egg into Box 4.
binding_ep25_alpha0p75,regular_0_ops_308,regular,0,3,3,1-3,1,1,the beer and the branch and the fan.,the beer and the branch and the fan.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the file || the shirt || the engine,Remove the file from Box 1. || Move the shirt from Box 3 to Box 4. || Remove the engine from Box 6.
binding_ep25_alpha0p75,regular_0_ops_309,regular,0,3,3,1-3,1,0,the guitar and the stone.,the car and the stone.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the crown || the bomb || the card,Remove the crown from Box 1. || Put the bomb into Box 0. || Put the card into Box 6.
binding_ep25_alpha0p75,regular_0_ops_310,regular,0,3,3,1-3,1,0,the brick and the coffee and the knife.,the machine and the coffee and the knife.,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the fan || the ice || the cup,Move the fan from Box 4 to Box 6. || Remove the ice from Box 3. || Remove the cup from Box 1.
binding_ep25_alpha0p75,regular_0_ops_311,regular,0,3,3,1-3,1,1,the cup and the ice.,the cup and the ice.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the game || the coat || the computer,Remove the game from Box 2. || Remove the coat from Box 5. || Put the computer into Box 2.
binding_ep25_alpha0p75,regular_0_ops_312,regular,0,3,3,1-3,1,0,the creature.,the tape.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the tape,,the tape || the string || the picture,Move the tape from Box 1 to Box 3. || Remove the string from Box 2. || Remove the picture from Box 3.
binding_ep25_alpha0p75,regular_0_ops_313,regular,0,3,3,1-3,1,1,the computer and the leaf.,the computer and the leaf.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the wire || the machine || the machine,Remove the wire from Box 0. || Put the machine into Box 5. || Remove the machine from Box 5.
binding_ep25_alpha0p75,regular_0_ops_314,regular,0,3,3,1-3,1,1,the drug and the tea.,the drug and the tea.,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,False,,,the gift || the card || the gift || the clock,Move the gift from Box 6 to Box 5. || Move the card and the gift from Box 5 to Box 3. || Move the clock from Box 1 to Box 5.
binding_ep25_alpha0p75,regular_0_ops_315,regular,0,3,3,1-3,0,0,the bus.,the apple.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the apple,,the bread || the jacket || the apple,Put the bread into Box 0. || Remove the jacket from Box 6. || Remove the apple from Box 2.
binding_ep25_alpha0p75,regular_0_ops_316,regular,0,3,3,1-3,1,0,the bus and the magazine and the meat.,the bowl and the glass and the ring.,3,3,3.0,0.0,3.0,1.0,0.0,5.0,2.0,3.0,1.0,0.4,True,True,False,False,the bowl || the glass || the ring,,the bowl || the glass || the ring || the disk || the ice,Remove the bowl and the glass and the ring from Box 0. || Move the disk from Box 1 to Box 0. || Move the ice from Box 2 to Box 4.
binding_ep25_alpha0p75,regular_0_ops_317,regular,0,3,3,1-3,1,1,the flower and the key.,the flower and the key.,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the string || the tape || the engine,Move the string from Box 3 to Box 1. || Put the tape into Box 3. || Move the engine from Box 2 to Box 4.
binding_ep25_alpha0p75,regular_0_ops_318,regular,0,3,3,1-3,1,1,the book and the ring and the shirt.,the book and the ring and the shirt.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the camera || the leaf || the engine || the picture || the hat || the tissue,Remove the camera and the leaf from Box 2. || Put the engine and the picture into Box 2. || Move the hat and the tissue from Box 3 to Box 5.
binding_ep25_alpha0p75,regular_0_ops_319,regular,0,3,3,1-3,0,0,the cigarette.,the crown.,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,the crown,,the wire || the hat || the crown || the magazine,Move the wire from Box 0 to Box 1. || Put the hat into Box 6. || Put the crown and the magazine into Box 5.
binding_ep25_alpha0p75,regular_0_ops_320,regular,0,3,3,1-3,0,1,the bottle and the pot and the tea.,the bottle and the pot and the tea.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the coffee || the coffee || the bill || the cake,Put the coffee into Box 1. || Remove the coffee from Box 1. || Remove the bill and the cake from Box 3.
binding_ep25_alpha0p75,regular_0_ops_321,regular,0,4,4,4-6,1,1,the stone and the tea and the watch.,the stone and the tea and the watch.,3,3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4,0.4,False,False,False,False,,,the glass || the plant || the bag || the bowl || the brick,Move the glass from Box 5 to Box 1. || Remove the plant from Box 6. || Move the bag from Box 0 to Box 1. || Remove the bowl and the brick from Box 2.
binding_ep25_alpha0p75,regular_0_ops_322,regular,0,4,4,4-6,1,1,the knife.,the knife.,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,,,the jacket || the file || the tie || the coat || the letter || the ring || the coat || the letter || the ring,Remove the jacket from Box 2. || Remove the file and the tie from Box 4. || Put the coat and the letter and the ring into Box 2. || Remove the coat and the letter and the ring from Box 2.
