example_id,source,source_pos,words,c_score,s_score,c_residual_surface,s_residual_surface,s_residual_surface_plus_c,c_residual_surface_plus_s,source_pos,char_per_word,alpha_word_rate,noise_word_rate,digit_word_rate,punct_only_rate,filler_rate,pronoun_rate,function_word_rate,dialogue_marker_rate_row,upper_word_rate,sent_end_per_word,quote_char_per_word,word_ttr,tokens_per_word_row,token_ttr_row,moderate_token_ratio_union,bigram_diversity_token,in_r_a,in_r_b,in_c_high,in_c_control,in_s_high
30299,gutenberg.train.txt,0.4866437284954645,160,0.6125,0.618352,-0.007953125533225247,0.03751628000669682,0.03945151969502059,-0.07235595520368943,0.4866437284954645,4.69375,1.0,0.0,0.0,0.0,0.0,0.06875,0.4125,0.0,0.0,0.025,0.0,0.7,1.225,0.6785714285714286,0.24489795918367346,0.9794871794871794,0,0,0,0,1
30300,gutenberg.train.txt,0.48670628714419767,160,0.559375,0.547961,-0.04667558098804103,-0.008564092821790159,0.0027935094725881626,-0.03197391517295134,0.48670628714419767,4.63125,1.0,0.0,0.0,0.0,0.0,0.0625,0.48125,0.0,0.0,0.025,0.0,0.65,1.25625,0.6119402985074627,0.24875621890547264,0.935,1,0,0,1,0
30301,gutenberg.train.txt,0.4867688457929309,160,0.55625,0.554345,-0.04327889464740309,-0.005293058881721824,0.0052380253113479824,-0.034192493502769095,0.4867688457929309,4.20625,1.0,0.0,0.0,0.0,0.0,0.075,0.39375,0.0,0.0,0.03125,0.0,0.66875,1.2125,0.6237113402061856,0.25257731958762886,0.9533678756476683,0,1,0,1,1
30302,gutenberg.train.txt,0.48683140444166406,160,0.634375,0.571535,0.022523985087974263,0.007491625119076639,0.0020108478197155,0.009663385465284446,0.48683140444166406,4.75625,1.0,0.0,0.0,0.0,0.0,0.0875,0.36875,0.0,0.0,0.0375,0.0,0.7125,1.2875,0.6699029126213593,0.22815533980582525,0.9560975609756097,0,1,1,0,1
30303,gutenberg.train.txt,0.48689396309039723,160,0.703125,0.648378,0.09566501210029066,0.042126756361691275,0.01884852097774492,0.02334754581507159,0.48689396309039723,5.13125,1.0,0.0,0.0,0.0,0.0,0.05625,0.3625,0.0,0.0,0.03125,0.0,0.68125,1.375,0.6318181818181818,0.36363636363636365,0.954337899543379,0,1,1,0,1
30304,gutenberg.train.txt,0.48695652173913045,160,0.621875,0.538325,0.019762291736695192,-0.029262138837279794,-0.034070911330725595,0.06999553828977567,0.48695652173913045,4.56875,1.0,0.0,0.0,0.0,0.0,0.075,0.3625,0.0,0.0,0.04375,0.0,0.66875,1.2125,0.6185567010309279,0.27319587628865977,0.9481865284974094,1,0,1,0,0
30305,gutenberg.train.txt,0.4870190803878636,160,0.578125,0.556083,-0.016843038273963717,-0.01548849903625027,-0.011390070562619092,0.009745503156709412,0.4870190803878636,5.13125,1.0,0.0,0.0,0.0,0.0,0.075,0.375,0.0,0.0,0.04375,0.0,0.6625,1.39375,0.6367713004484304,0.27802690582959644,0.9594594594594594,0,0,0,1,1
30306,gutenberg.train.txt,0.4870816390365968,160,0.6375,0.551709,0.017425167134921038,0.0003441942572960377,-0.00389588404579444,0.016834301406169705,0.4870816390365968,4.78125,1.0,0.0,0.0,0.0,0.0,0.1,0.3875,0.0,0.0,0.03125,0.0,0.5875,1.2875,0.5728155339805825,0.2669902912621359,0.9024390243902439,1,1,1,0,0
30308,gutenberg.train.txt,0.4872067563340632,160,0.63125,0.602847,0.03883766184045223,0.04940178076254165,0.039951384904791776,-0.04596857351389716,0.4872067563340632,4.3875,1.0,0.0,0.0,0.0,0.0,0.075,0.4125,0.0,0.0,0.025,0.0,0.6125,1.30625,0.6124401913875598,0.24401913875598086,0.9663461538461539,0,0,1,0,1
30309,gutenberg.train.txt,0.48726931498279635,160,0.5875,0.569472,-0.04401118122422554,0.005483730029727685,0.01619300203597529,-0.053424900574873146,0.48726931498279635,4.4625,1.0,0.0,0.0,0.0,0.0,0.13125,0.34375,0.0,0.0,0.0375,0.0,0.66875,1.25625,0.6368159203980099,0.24378109452736318,0.95,1,1,0,0,1
30310,gutenberg.train.txt,0.4873318736315296,160,0.634375,0.580886,0.00716230998073375,-0.000847469055367922,-0.002590279033268139,0.008617129200925833,0.4873318736315296,4.4,1.0,0.0,0.0,0.0,0.0,0.10625,0.36875,0.0,0.0125,0.03125,0.0,0.68125,1.21875,0.6666666666666666,0.2564102564102564,0.9845360824742269,1,0,1,0,1
30311,gutenberg.train.txt,0.48739443228026275,160,0.575,0.543049,-0.05433631753819579,-0.025670850087941788,-0.012449155324292138,-0.010268105406965433,0.48739443228026275,4.65,1.0,0.0,0.0,0.0,0.0,0.08125,0.35625,0.0,0.0,0.01875,0.0,0.7,1.23125,0.6802030456852792,0.2182741116751269,0.9540816326530612,0,0,0,1,0
30312,gutenberg.train.txt,0.4874569909289959,160,0.528125,0.610734,-0.06468706999571516,0.04212569761365448,0.057866048329121456,-0.1370027187667926,0.4874569909289959,4.74375,1.0,0.0,0.0,0.0,0.0,0.03125,0.36875,0.0,0.0,0.025,0.0,0.6,1.21875,0.5948717948717949,0.28205128205128205,0.9536082474226805,0,0,0,1,1
30313,gutenberg.train.txt,0.48751954957772914,160,0.609375,0.609153,0.014765369228917358,0.047534082955824064,0.043941215167532466,-0.06683465741549399,0.48751954957772914,4.71875,1.0,0.0,0.0,0.0,0.0,0.05,0.425,0.0,0.0,0.01875,0.0,0.6625,1.35625,0.631336405529954,0.2764976958525346,0.9074074074074074,1,0,0,0,1
30314,gutenberg.train.txt,0.4875821082264623,160,0.615625,0.559029,0.03513854385165338,0.009535289053260398,0.000985002204705765,0.01876966088548071,0.4875821082264623,4.50625,1.0,0.0,0.0,0.0,0.0,0.04375,0.38125,0.0,0.0,0.03125,0.0,0.59375,1.2375,0.5959595959595959,0.26262626262626265,0.9187817258883249,1,0,0,0,1
30315,gutenberg.train.txt,0.4876446668751955,160,0.628125,0.592288,0.012636591442913625,-0.01319341727474832,-0.016268288051438984,0.03528524971514435,0.4876446668751955,4.68125,1.0,0.0,0.0,0.0,0.0,0.05,0.3375,0.0,0.0,0.025,0.0,0.725,1.21875,0.6923076923076923,0.3076923076923077,0.9742268041237113,1,1,1,0,1
30316,gutenberg.train.txt,0.4877072255239287,160,0.525,0.52768,-0.0443831778428031,-0.041843213110815514,-0.03104342290298978,0.027447540084447386,0.4877072255239287,4.46875,1.0,0.0,0.0,0.0,0.0,0.0375,0.425,0.0,0.0,0.04375,0.0,0.65,1.2375,0.6464646464646465,0.2828282828282828,0.9543147208121827,1,0,0,1,0
30317,gutenberg.train.txt,0.48776978417266187,160,0.528125,0.570416,-0.06285200871896479,0.005747299691284735,0.02104112364209343,-0.07271818849523415,0.48776978417266187,4.4375,1.0,0.0,0.0,0.0,0.0,0.05625,0.41875,0.0,0.0,0.03125,0.0,0.65625,1.2375,0.6565656565656566,0.25252525252525254,0.949238578680203,0,1,0,1,1
30318,gutenberg.train.txt,0.48783234282139504,160,0.625,0.59795,-0.0284631089697982,0.037574565204170574,0.04450051373865915,-0.0929659947131074,0.48783234282139504,4.1875,1.0,0.0,0.0,0.0,0.0,0.1625,0.3625,0.0,0.0,0.025,0.0,0.65,1.23125,0.6446700507614214,0.20812182741116753,0.9744897959183674,1,1,1,0,1
30319,gutenberg.train.txt,0.48789490147012826,160,0.659375,0.554944,0.0503683702176142,-0.017844390815005884,-0.030100562137100106,0.08100118514561061,0.48789490147012826,4.6875,1.0,0.0,0.0,0.0,0.0,0.09375,0.375,0.0,0.0,0.04375,0.0,0.70625,1.2875,0.6699029126213593,0.25728155339805825,0.9560975609756097,0,1,1,0,1
30320,gutenberg.train.txt,0.48795746011886143,160,0.6,0.615902,-0.01556950640099175,0.043545900530743364,0.04733443958861905,-0.09032316572509969,0.48795746011886143,4.51875,1.0,0.0,0.0,0.0,0.0,0.0875,0.3875,0.0,0.0,0.025,0.0,0.63125,1.275,0.6029411764705882,0.28431372549019607,0.9605911330049262,0,1,0,0,1
30321,gutenberg.train.txt,0.4880200187675946,160,0.575,0.59647,-0.009750205979765614,0.0242714281131301,0.02664395266370423,-0.05141608144369236,0.4880200187675946,4.6125,1.0,0.0,0.0,0.0,0.0,0.0875,0.36875,0.0,0.0,0.05625,0.0,0.66875,1.3,0.6826923076923077,0.2692307692307692,0.9565217391304348,0,0,0,1,1
30322,gutenberg.train.txt,0.4880825774163278,160,0.490625,0.559263,-0.1163422177804273,0.005989187000306706,0.03429882153778885,-0.1266236366784752,0.4880825774163278,4.45625,1.0,0.0,0.0,0.0,0.0,0.0875,0.35,0.0,0.0,0.03125,0.0,0.68125,1.275,0.6274509803921569,0.24019607843137256,0.9310344827586207,0,0,0,1,1
30323,gutenberg.train.txt,0.488145136065061,160,0.625,0.543244,-0.006554705199411259,0.007834562968536907,0.009429524043169768,-0.02000401372134253,0.488145136065061,4.35625,1.0,0.0,0.0,0.0,0.0,0.15,0.39375,0.0,0.0,0.0375,0.0,0.60625,1.25,0.595,0.195,0.9447236180904522,0,1,1,0,0
30324,gutenberg.train.txt,0.48820769471379416,160,0.5125,0.527081,-0.0787894198868182,-0.021078655057711893,-0.0019067695206348434,-0.042604461486839273,0.48820769471379416,4.7125,1.0,0.0,0.0,0.0,0.0,0.08125,0.40625,0.0,0.0,0.04375,0.0,0.6375,1.3125,0.6238095238095238,0.24761904761904763,0.9138755980861244,1,0,0,1,0
30325,gutenberg.train.txt,0.4882702533625274,160,0.528125,0.582638,-0.0741996845803915,0.04982213202189656,0.06787719400491377,-0.15972752161148407,0.4882702533625274,4.5125,1.0,0.0,0.0,0.0,0.0,0.09375,0.4125,0.0,0.0,0.025,0.0,0.60625,1.3375,0.5981308411214953,0.22429906542056074,0.8967136150234741,0,1,0,1,1
30326,gutenberg.train.txt,0.48833281201126055,160,0.459375,0.552066,-0.14980098196399694,-0.06113745803129411,-0.02468627862572015,-0.044848537441997904,0.48833281201126055,4.78125,1.0,0.0,0.0,0.0,0.0,0.10625,0.3375,0.0,0.04375,0.03125,0.0,0.6875,1.4875,0.6974789915966386,0.3697478991596639,0.9451476793248945,0,0,0,1,0
30327,gutenberg.train.txt,0.4883953706599937,160,0.63125,0.621381,0.028139956677940448,0.047765629096295004,0.04091831343864949,-0.05385755678134008,0.4883953706599937,4.65625,1.0,0.0,0.0,0.0,0.0,0.09375,0.375,0.0,0.0,0.03125,0.0,0.5875,1.35625,0.6267281105990783,0.30414746543778803,0.9305555555555556,1,0,1,0,1
30328,gutenberg.train.txt,0.48845792930872695,160,0.578125,0.579612,-0.036019532849893676,0.006526419609800493,0.015291078137419256,-0.04722319937581043,0.48845792930872695,4.60625,1.0,0.0,0.0,0.0,0.0,0.1,0.34375,0.0,0.0,0.0375,0.0,0.675,1.28125,0.6731707317073171,0.25853658536585367,0.946078431372549,1,1,0,1,1
30329,gutenberg.train.txt,0.4885204879574601,160,0.5875,0.620264,-0.05213697990193833,0.03407974785062384,0.046766276224163184,-0.1106404401502441,0.4885204879574601,4.69375,1.0,0.0,0.0,0.0,0.0,0.0875,0.4,0.0,0.0,0.0125,0.0,0.675,1.2625,0.6584158415841584,0.2722772277227723,0.9552238805970149,0,1,0,0,1
30330,gutenberg.train.txt,0.4885830466061933,160,0.625,0.623383,0.04023659985901218,0.04834851209161317,0.038557711651575066,-0.042761527580614356,0.4885830466061933,5.0125,1.0,0.0,0.0,0.0,0.0,0.0375,0.375,0.0,0.0,0.025,0.0,0.64375,1.4,0.6383928571428571,0.3080357142857143,0.9192825112107623,0,1,1,0,1
30331,gutenberg.train.txt,0.4886456052549265,160,0.603125,0.586579,0.018641318781403293,0.01486512397426143,0.010329118626707712,-0.006877097414813349,0.4886456052549265,4.625,1.0,0.0,0.0,0.0,0.0,0.0625,0.39375,0.0,0.0,0.0375,0.0,0.68125,1.34375,0.641860465116279,0.28837209302325584,0.9532710280373832,0,0,0,0,1
30332,gutenberg.train.txt,0.4887081639036597,160,0.625,0.607837,-0.010795892364603099,0.03657409486486807,0.03920106702663895,-0.07358130716353939,0.4887081639036597,4.7,1.0,0.0,0.0,0.0,0.0,0.1125,0.36875,0.0,0.0,0.03125,0.0,0.63125,1.23125,0.6345177664974619,0.24873096446700507,0.9591836734693877,1,0,1,0,1
30333,gutenberg.train.txt,0.48877072255239284,160,0.5875,0.587955,-0.022933979226835488,0.0053894601195745295,0.010970001584128863,-0.03218586886074226,0.48877072255239284,4.875,1.0,0.0,0.0,0.0,0.0,0.08125,0.375,0.0,0.0,0.0375,0.0,0.70625,1.31875,0.6824644549763034,0.27014218009478674,0.9619047619047619,1,1,0,0,1
30334,gutenberg.train.txt,0.48883328120112607,160,0.65,0.571153,0.03820960806480278,-0.007581323315832389,-0.01687889440199264,0.05122418931057482,0.48883328120112607,4.725,1.0,0.0,0.0,0.0,0.0,0.075,0.35,0.0,0.0,0.025,0.0,0.675,1.3125,0.6619047619047619,0.2761904761904762,0.9473684210526315,1,1,1,0,1
30335,gutenberg.train.txt,0.48889583984985924,160,0.678125,0.619613,0.0881286877619144,0.04868769803070472,0.027243281804117392,0.00454829219074504,0.48889583984985924,4.8,1.0,0.0,0.0,0.0,0.0,0.0625,0.4125,0.0,0.0,0.03125,0.0,0.66875,1.36875,0.6666666666666666,0.2602739726027397,0.9678899082568807,0,0,1,0,1
30336,gutenberg.train.txt,0.4889583984985924,160,0.546875,0.521665,-0.025412771020238423,0.013319034216753067,0.01950274185008527,-0.04827707131556458,0.4889583984985924,4.49375,1.0,0.0,0.0,0.0,0.0,0.05,0.41875,0.0,0.0,0.03125,0.0,0.6125,1.28125,0.5853658536585366,0.18048780487804877,0.8872549019607843,0,1,0,1,0
30337,gutenberg.train.txt,0.48902095714732563,160,0.65625,0.56126,0.06611850222315963,-0.0041986371497063635,-0.02028729928640427,0.07332614949395422,0.48902095714732563,4.7625,1.0,0.0,0.0,0.0,0.0,0.0375,0.35625,0.0,0.0,0.025,0.0,0.69375,1.3,0.6586538461538461,0.25,0.9468599033816425,0,0,1,0,1
30338,gutenberg.train.txt,0.4890835157960588,160,0.625,0.57758,0.018641476893958453,0.011262198158607295,0.006726154337413193,-0.0006919279530656075,0.4890835157960588,4.9125,1.0,0.0,0.0,0.0,0.0,0.1,0.2875,0.0,0.0,0.0375,0.0,0.66875,1.40625,0.6355555555555555,0.27111111111111114,0.9419642857142857,1,1,1,0,1
30339,gutenberg.train.txt,0.48914607444479197,160,0.615625,0.576676,0.0036505616720915457,-0.005520734064779265,-0.006409027830921343,0.013127804500177476,0.48914607444479197,5.05,1.0,0.0,0.0,0.0,0.0,0.0875,0.35,0.0,0.0,0.025,0.0,0.68125,1.4625,0.6410256410256411,0.3034188034188034,0.9484978540772532,0,0,0,0,1
30340,gutenberg.train.txt,0.4892086330935252,160,0.5625,0.53228,-0.017641524398946284,-0.022072824054878537,-0.017780099384967607,0.020250087661170313,0.4892086330935252,4.63125,1.0,0.0,0.0,0.0,0.0,0.04375,0.45625,0.0,0.0,0.0375,0.0,0.64375,1.25,0.64,0.24,0.9447236180904522,0,0,0,1,0
30341,gutenberg.train.txt,0.48927119174225836,160,0.590625,0.567774,0.007259597849526234,0.00846129496915704,0.006694811865000427,-0.007265598640981641,0.48927119174225836,4.45,1.0,0.0,0.0,0.0,0.0,0.05625,0.43125,0.0,0.0,0.03125,0.0,0.65,1.2875,0.6310679611650486,0.2524271844660194,0.9658536585365853,1,0,0,0,1
30342,gutenberg.train.txt,0.48933375039099153,160,0.61875,0.604171,0.011302901350439654,0.04337444836862048,0.04062410534999139,-0.06315643229980439,0.48933375039099153,4.4875,1.0,0.0,0.0,0.0,0.0,0.0875,0.41875,0.0,0.0,0.03125,0.0,0.6375,1.2625,0.6336633663366337,0.24752475247524752,0.9502487562189055,0,0,1,0,1
30343,gutenberg.train.txt,0.48939630903972475,160,0.640625,0.597053,0.07237187771570475,0.056543312301037596,0.03893301186143483,-0.02469396437944882,0.48939630903972475,4.375,1.0,0.0,0.0,0.0,0.0,0.08125,0.30625,0.0,0.00625,0.05625,0.0,0.63125,1.30625,0.5789473684210527,0.2822966507177033,0.8942307692307693,1,0,1,0,1
30344,gutenberg.train.txt,0.4894588676884579,160,0.60625,0.546269,-0.004620769614151143,-0.013212148982183147,-0.012087773827968995,0.018060044697087996,0.4894588676884579,4.375,1.0,0.0,0.0,0.0,0.0,0.13125,0.3375,0.0,0.0,0.04375,0.0,0.65,1.3125,0.6619047619047619,0.24285714285714285,0.9425837320574163,0,1,0,0,0
30345,gutenberg.train.txt,0.4895214263371911,160,0.65625,0.601639,0.049291333820040695,0.043855613587145736,0.03186151829712813,-0.02599399861277174,0.4895214263371911,4.65625,1.0,0.0,0.0,0.0,0.0,0.0875,0.38125,0.0,0.0,0.03125,0.0,0.68125,1.3125,0.6619047619047619,0.21904761904761905,0.9617224880382775,0,0,1,0,1
30346,gutenberg.train.txt,0.4895839849859243,160,0.603125,0.566922,0.03220305552208891,0.025332021635966262,0.01749602924891025,-0.011283502162692916,0.4895839849859243,4.78125,1.0,0.0,0.0,0.0,0.0,0.06875,0.39375,0.0,0.0,0.04375,0.0,0.63125,1.40625,0.6044444444444445,0.25333333333333335,0.9241071428571429,0,0,0,0,1
30347,gutenberg.train.txt,0.4896465436346575,160,0.54375,0.581315,-0.03530327007350553,0.02620506735497863,0.034795437152167374,-0.0802885535041783,0.4896465436346575,4.41875,1.0,0.0,0.0,0.0,0.0,0.08125,0.39375,0.0,0.0,0.05,0.0,0.64375,1.3,0.6009615384615384,0.27884615384615385,0.9420289855072463,0,0,0,1,1
30348,gutenberg.train.txt,0.48970910228339065,160,0.578125,0.536851,-0.018104381083426713,-0.0005253685978876543,0.0038799833180125365,-0.017202499971602503,0.48970910228339065,4.41875,1.0,0.0,0.0,0.0,0.0,0.0875,0.41875,0.0,0.0,0.03125,0.0,0.60625,1.2875,0.587378640776699,0.22330097087378642,0.9414634146341463,0,0,0,1,0
30349,gutenberg.train.txt,0.4897716609321239,160,0.596875,0.559037,-0.018534081069128572,-0.0037928570953513763,0.0007170540234594514,-0.01202302161886537,0.4897716609321239,4.35625,1.0,0.0,0.0,0.0,0.0,0.10625,0.3875,0.0,0.0125,0.01875,0.0,0.6625,1.34375,0.6651162790697674,0.2372093023255814,0.9532710280373832,0,0,0,0,1
30350,gutenberg.train.txt,0.48983421958085704,160,0.528125,0.512142,-0.08884204074151414,-0.016943629107493696,0.00467436780660202,-0.059755530586066086,0.48983421958085704,4.6125,1.0,0.0,0.0,0.0,0.0,0.09375,0.425,0.0,0.0,0.01875,0.0,0.58125,1.3125,0.5571428571428572,0.2523809523809524,0.8325358851674641,1,1,0,1,0
30351,gutenberg.train.txt,0.48989677822959027,160,0.53125,0.534472,-0.09199456314921473,-0.0392815382696069,-0.01689643583753253,-0.024561378997701278,0.48989677822959027,4.76875,1.0,0.0,0.0,0.0,0.0,0.1125,0.38125,0.0,0.0,0.03125,0.0,0.66875,1.38125,0.6334841628959276,0.3031674208144796,0.9,0,0,0,1,0
30352,gutenberg.train.txt,0.48995933687832344,160,0.615625,0.554808,0.0027599579209339753,-0.006424660675901861,-0.007096243198318475,0.013788938596170808,0.48995933687832344,4.58125,1.0,0.0,0.0,0.0,0.0,0.0875,0.3875,0.0,0.0,0.025,0.0,0.625,1.2875,0.6213592233009708,0.25728155339805825,0.9365853658536586,1,0,0,0,1
30353,gutenberg.train.txt,0.4900218955270566,160,0.5125,0.56682,-0.06401978166418654,0.007149260170073002,0.022727239141584366,-0.0762926558649566,0.4900218955270566,4.55,1.0,0.0,0.0,0.0,0.0,0.04375,0.44375,0.0,0.0,0.03125,0.0,0.66875,1.31875,0.6492890995260664,0.26066350710900477,0.9380952380952381,0,0,0,1,1
30354,gutenberg.train.txt,0.49008445417578983,160,0.5875,0.605448,-0.04624187393788248,0.03682799656119784,0.04808006461082359,-0.10946315251912475,0.49008445417578983,4.3625,1.0,0.0,0.0,0.0,0.0,0.1,0.34375,0.0,0.0,0.01875,0.0,0.66875,1.2,0.6458333333333334,0.22916666666666666,0.9738219895287958,0,0,0,0,1
30355,gutenberg.train.txt,0.490147012824523,160,0.571875,0.571643,-0.01334150127846423,0.010530968917918826,0.01377736590587586,-0.03141963155589644,0.490147012824523,4.55,1.0,0.0,0.0,0.0,0.0,0.06875,0.44375,0.0,0.0,0.03125,0.0,0.61875,1.35625,0.6175115207373272,0.2903225806451613,0.9212962962962963,0,0,0,1,1
30356,gutenberg.train.txt,0.49020957147325617,160,0.56875,0.514355,-0.036240385637761,-0.038191411724019075,-0.029373012930567488,0.029321418029807256,0.49020957147325617,4.48125,1.0,0.0,0.0,0.0,0.0,0.08125,0.38125,0.0,0.0,0.03125,0.0,0.65,1.2375,0.6464646464646465,0.21717171717171718,0.949238578680203,0,0,0,1,0
30357,gutenberg.train.txt,0.4902721301219894,160,0.54375,0.627832,-0.07081133470919254,0.0407359309074935,0.057966503308235384,-0.14074122166053216,0.4902721301219894,4.3375,1.0,0.0,0.0,0.0,0.0,0.08125,0.38125,0.0,0.0,0.025,0.0,0.65,1.24375,0.6331658291457286,0.32663316582914576,0.9242424242424242,0,0,0,1,1
30358,gutenberg.train.txt,0.49033468877072256,160,0.6375,0.554712,0.004974908975804326,-0.0251250432842417,-0.026335591421016158,0.04810615447267186,0.49033468877072256,4.65625,1.0,0.0,0.0,0.0,0.0,0.1,0.36875,0.0,0.0,0.01875,0.0,0.64375,1.2875,0.6407766990291263,0.2669902912621359,0.9707317073170731,1,0,1,0,1
30359,gutenberg.train.txt,0.49039724741945573,160,0.4875,0.588448,-0.12735712355662882,-0.010139969491470335,0.02084992989688106,-0.10995020773484915,0.49039724741945573,4.6,1.0,0.0,0.0,0.0,0.0,0.08125,0.35,0.0,0.0,0.025,0.0,0.68125,1.3,0.7019230769230769,0.2932692307692308,0.9806763285024155,0,1,0,1,1
30360,gutenberg.train.txt,0.49045980606818895,160,0.596875,0.577458,-0.02764554418955001,0.04394459923683636,0.050671609152299735,-0.10308363504188445,0.49045980606818895,3.9,1.0,0.0,0.0,0.0,0.0,0.11875,0.38125,0.0,0.0,0.01875,0.0,0.6125,1.18125,0.5873015873015873,0.20105820105820105,0.9308510638297872,0,1,0,0,1
30361,gutenberg.train.txt,0.4905223647169221,160,0.628125,0.554741,0.017147234367936637,0.018012092009307645,0.01383964328393572,-0.013773467084262636,0.4905223647169221,4.28125,1.0,0.0,0.0,0.0,0.0,0.13125,0.3375,0.0,0.0,0.04375,0.0,0.5875,1.25625,0.582089552238806,0.24378109452736318,0.895,1,0,1,0,1
30362,gutenberg.train.txt,0.4905849233656553,160,0.546875,0.579295,-0.09624281662268841,0.0042974169044835975,0.02771624987351251,-0.10362003549601562,0.4905849233656553,4.6875,1.0,0.0,0.0,0.0,0.0,0.15625,0.36875,0.0,0.0,0.04375,0.0,0.61875,1.30625,0.6124401913875598,0.3014354066985646,0.9134615384615384,0,1,0,1,1
30363,gutenberg.train.txt,0.4906474820143885,160,0.509375,0.527563,-0.11017155331720285,-0.04158669899043066,-0.014778576622305972,-0.038781183825358556,0.4906474820143885,4.44375,1.0,0.0,0.0,0.0,0.0,0.09375,0.38125,0.0,0.0,0.025,0.0,0.63125,1.25625,0.6069651741293532,0.2835820895522388,0.935,0,0,0,1,0
30364,gutenberg.train.txt,0.4907100406631217,160,0.60625,0.577667,-0.021955357284853205,0.04036577851350864,0.04570819120540903,-0.09124981712088043,0.4907100406631217,4.54375,1.0,0.0,0.0,0.0,0.0,0.09375,0.43125,0.0,0.0,0.0125,0.0,0.59375,1.25,0.595,0.215,0.8894472361809045,1,0,0,0,1
30365,gutenberg.train.txt,0.49077259931185485,160,0.628125,0.613629,0.017846583054585086,0.043873334137173314,0.039530712398848644,-0.05746916960019244,0.49077259931185485,4.74375,1.0,0.0,0.0,0.0,0.0,0.08125,0.4125,0.0,0.0,0.03125,0.0,0.6125,1.3,0.6057692307692307,0.3076923076923077,0.8985507246376812,1,0,1,0,1
30366,gutenberg.train.txt,0.4908351579605881,160,0.534375,0.619973,-0.061774643294913334,0.04481381705022913,0.0598454849067146,-0.1387048886671639,0.4908351579605881,4.76875,1.0,0.0,0.0,0.0,0.0,0.05,0.39375,0.0,0.0,0.025,0.0,0.66875,1.3125,0.6619047619047619,0.26666666666666666,0.9617224880382775,0,0,0,1,1
30367,gutenberg.train.txt,0.49089771660932124,160,0.45,0.513645,-0.15190105631073375,-0.04558247639148705,-0.008620284402588774,-0.07365128148031658,0.49089771660932124,4.6875,1.0,0.0,0.0,0.0,0.0,0.10625,0.375,0.0,0.04375,0.0375,0.0,0.60625,1.38125,0.6244343891402715,0.2850678733031674,0.8954545454545455,0,0,0,1,0
30368,gutenberg.train.txt,0.4909602752580544,160,0.625,0.614818,-0.009542663533158802,0.035953380478141006,0.03827540357768078,-0.07126252058182592,0.4909602752580544,4.875,1.0,0.0,0.0,0.0,0.0,0.10625,0.33125,0.0,0.0,0.025,0.0,0.6625,1.325,0.6462264150943396,0.27358490566037735,0.943127962085308,0,0,1,0,1
30369,gutenberg.train.txt,0.49102283390678764,160,0.553125,0.607425,-0.06267395065168746,0.04103317803610751,0.056283674990858845,-0.1331141109081294,0.49102283390678764,4.30625,1.0,0.0,0.0,0.0,0.0,0.08125,0.40625,0.0,0.0,0.025,0.0,0.6625,1.175,0.675531914893617,0.21808510638297873,0.9732620320855615,0,0,0,1,1
30370,gutenberg.train.txt,0.4910853925555208,160,0.61875,0.577226,0.0064204704438660665,0.0030325543838843894,0.0014702567477189454,0.0012145949301725079,0.4910853925555208,4.46875,1.0,0.0,0.0,0.0,0.0,0.1,0.40625,0.0,0.0,0.03125,0.0,0.60625,1.2875,0.616504854368932,0.2961165048543689,0.9463414634146341,0,0,1,0,1
30371,gutenberg.train.txt,0.491147951204254,160,0.54375,0.629301,-0.043342532519744514,0.048888423434487294,0.05943499267626151,-0.127267506071141,0.491147951204254,4.7,1.0,0.0,0.0,0.0,0.0,0.04375,0.4,0.0,0.0,0.025,0.0,0.675,1.3625,0.6467889908256881,0.3211009174311927,0.9170506912442397,0,0,0,1,1
30372,gutenberg.train.txt,0.4912105098529872,160,0.621875,0.524819,-0.015778591332091252,-0.015150617894171159,-0.01131120205141345,0.010229921864484015,0.4912105098529872,4.69375,1.0,0.0,0.0,0.0,0.0,0.1,0.39375,0.0,0.0,0.025,0.0,0.63125,1.16875,0.6096256684491979,0.17647058823529413,0.9408602150537635,1,1,1,0,0
30373,gutenberg.train.txt,0.49127306850172037,160,0.55,0.597877,-0.07871561906353675,0.03791911642303003,0.05707304395332724,-0.14380998331849504,0.49127306850172037,4.54375,1.0,0.0,0.0,0.0,0.0,0.08125,0.45625,0.0,0.0,0.0125,0.0,0.59375,1.21875,0.6102564102564103,0.2564102564102564,0.9072164948453608,0,1,0,1,1
30374,gutenberg.train.txt,0.49133562715045354,160,0.628125,0.533395,0.02782860790998365,-0.015567606309475734,-0.02233916125013724,0.05455294991156345,0.49133562715045354,4.45,1.0,0.0,0.0,0.0,0.0,0.09375,0.4125,0.0,0.00625,0.04375,0.0,0.6375,1.225,0.6275510204081632,0.21428571428571427,0.9692307692307692,0,0,1,0,0
30375,gutenberg.train.txt,0.49139818579918676,160,0.70625,0.564106,0.09269155866455847,0.01792489463281799,-0.004629808213363673,0.061920545768494595,0.49139818579918676,4.23125,1.0,0.0,0.0,0.0,0.0,0.14375,0.38125,0.0,0.0,0.04375,0.0,0.60625,1.2875,0.6019417475728155,0.23300970873786409,0.9560975609756097,0,1,1,0,1
