model_key,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,score_candidate0_context1_target1,score_candidate1_context2_target1,margin_c0_minus_c1,pred_candidate_index,correct,official_prediction_match,num_cand0_completion_tokens,num_cand1_completion_tokens
clean431,material-properties_36,material-properties,36,cold,warm,direct,antonym,concept swap,,,-19.749645233154297,-19.136564254760742,-0.6130809783935547,1,0,1,5,5
clean431,material-properties_37,material-properties,37,cold,warm,direct,antonym,concept swap,,,-22.25131607055664,-20.46241569519043,-1.788900375366211,1,0,1,5,5
clean431,material-properties_38,material-properties,38,cold,warm,direct,antonym,concept swap,,,-21.384380340576172,-20.08962631225586,-1.2947540283203125,1,0,1,8,8
clean431,material-properties_39,material-properties,39,cold,warm,direct,antonym,concept swap,,,-22.77547836303711,-22.67078971862793,-0.10468864440917969,1,0,1,8,8
clean431,material-properties_40,material-properties,40,cold,warm,direct,antonym,concept swap,,,-22.556011199951172,-20.321725845336914,-2.234285354614258,1,0,1,8,8
clean431,material-properties_41,material-properties,41,cold,warm,direct,antonym,concept swap,,,-23.233142852783203,-22.749252319335938,-0.4838905334472656,1,0,1,8,8
clean431,material-properties_42,material-properties,42,cold,warm,direct,antonym,concept swap,,,-20.327564239501953,-18.701770782470703,-1.62579345703125,1,0,1,5,5
clean431,material-properties_43,material-properties,43,cold,warm,direct,antonym,concept swap,,,-21.802684783935547,-19.75259017944336,-2.0500946044921875,1,0,1,5,5
clean431,material-properties_44,material-properties,44,cold,warm,direct,antonym,concept swap,,,-17.490638732910156,-16.3944149017334,-1.0962238311767578,1,0,1,8,8
clean431,material-properties_45,material-properties,45,cold,warm,direct,antonym,concept swap,,,-19.985944747924805,-19.001073837280273,-0.9848709106445312,1,0,1,8,8
clean431,material-properties_46,material-properties,46,cold,warm,direct,antonym,concept swap,,,-11.751398086547852,-11.610763549804688,-0.14063453674316406,1,0,1,5,5
clean431,material-properties_47,material-properties,47,cold,warm,direct,antonym,concept swap,,,-17.148136138916016,-13.93142032623291,-3.2167158126831055,1,0,1,5,5
clean431,material-properties_48,material-properties,48,fragile,sturdy,direct,antonym,concept swap,,,-24.986492156982422,-27.474605560302734,2.4881134033203125,0,1,1,6,6
clean431,material-properties_49,material-properties,49,fragile,sturdy,direct,antonym,concept swap,,,-26.332229614257812,-21.782440185546875,-4.5497894287109375,1,0,1,6,6
clean431,material-properties_50,material-properties,50,fragile,sturdy,direct,antonym,concept swap,,,-23.60857391357422,-24.730682373046875,1.1221084594726562,0,1,1,6,6
clean431,material-properties_51,material-properties,51,fragile,sturdy,direct,antonym,concept swap,,,-24.038536071777344,-16.923381805419922,-7.115154266357422,1,0,1,6,6
clean431,material-properties_52,material-properties,52,fragile,sturdy,direct,antonym,concept swap,,,-20.184982299804688,-23.739835739135742,3.5548534393310547,0,1,1,6,6
clean431,material-properties_53,material-properties,53,fragile,sturdy,direct,antonym,concept swap,,,-24.498851776123047,-18.05659294128418,-6.442258834838867,1,0,1,6,6
clean431,material-properties_54,material-properties,54,fragile,sturdy,direct,antonym,concept swap,,,-23.833633422851562,-27.458833694458008,3.6252002716064453,0,1,1,6,6
clean431,material-properties_55,material-properties,55,fragile,sturdy,direct,antonym,concept swap,,,-26.998502731323242,-21.455474853515625,-5.543027877807617,1,0,1,6,6
clean431,material-properties_56,material-properties,56,fragile,sturdy,direct,antonym,concept swap,,,-22.60809898376465,-25.89455795288086,3.286458969116211,0,1,1,6,6
clean431,material-properties_57,material-properties,57,fragile,sturdy,direct,antonym,concept swap,,,-26.843137741088867,-20.22263526916504,-6.620502471923828,1,0,1,6,6
clean431,material-properties_58,material-properties,58,fragile,sturdy,direct,antonym,concept swap,,,-16.76945686340332,-16.430402755737305,-0.3390541076660156,1,0,1,6,6
clean431,material-properties_59,material-properties,59,fragile,sturdy,direct,antonym,concept swap,,,-16.1599063873291,-16.260635375976562,0.10072898864746094,0,1,1,6,6
clean431,material-properties_60,material-properties,60,fragile,sturdy,direct,antonym,concept swap,,,-17.34914207458496,-16.94744873046875,-0.40169334411621094,1,0,1,6,6
clean431,material-properties_61,material-properties,61,fragile,sturdy,direct,antonym,concept swap,,,-16.23635482788086,-16.02281379699707,-0.21354103088378906,1,0,1,6,6
clean431,material-properties_62,material-properties,62,fragile,sturdy,direct,antonym,concept swap,,,-18.223087310791016,-17.957809448242188,-0.2652778625488281,1,0,1,6,6
clean431,material-properties_63,material-properties,63,fragile,sturdy,direct,antonym,concept swap,,,-17.544105529785156,-17.2706298828125,-0.27347564697265625,1,0,1,6,6
clean431,material-properties_64,material-properties,64,fragile,sturdy,direct,antonym,concept swap,,,-19.571840286254883,-20.04654312133789,0.4747028350830078,0,1,1,6,6
clean431,material-properties_65,material-properties,65,fragile,sturdy,direct,antonym,concept swap,,,-18.2252140045166,-17.497329711914062,-0.7278842926025391,1,0,1,6,6
clean431,material-properties_66,material-properties,66,fragile,sturdy,direct,antonym,concept swap,,,-16.65700340270996,-16.263378143310547,-0.39362525939941406,1,0,1,6,6
clean431,material-properties_67,material-properties,67,fragile,sturdy,direct,antonym,concept swap,,,-16.757978439331055,-16.976760864257812,0.2187824249267578,0,1,1,6,6
clean431,material-properties_68,material-properties,68,fragile,sturdy,indirect,material,concept swap,,,-17.13433837890625,-14.452789306640625,-2.681549072265625,1,0,1,6,6
clean431,material-properties_69,material-properties,69,fragile,sturdy,indirect,material,concept swap,,,-13.513723373413086,-15.610647201538086,2.096923828125,0,1,1,6,6
clean431,material-properties_70,material-properties,70,fragile,sturdy,indirect,material,concept swap,,,-15.98539924621582,-17.85068130493164,1.8652820587158203,0,1,1,6,6
clean431,material-properties_71,material-properties,71,fragile,sturdy,indirect,material,concept swap,,,-15.029586791992188,-13.122401237487793,-1.9071855545043945,1,0,1,6,6
clean431,material-properties_72,material-properties,72,fragile,sturdy,indirect,material,concept swap,,,-16.259639739990234,-17.41373062133789,1.1540908813476562,0,1,1,6,6
clean431,material-properties_73,material-properties,73,fragile,sturdy,indirect,material,concept swap,,,-18.087562561035156,-15.95368766784668,-2.1338748931884766,1,0,1,6,6
clean431,material-properties_74,material-properties,74,fragile,sturdy,indirect,material,concept swap,,,-18.55457305908203,-17.1307315826416,-1.4238414764404297,1,0,1,6,6
clean431,material-properties_75,material-properties,75,fragile,sturdy,indirect,material,concept swap,,,-16.5108642578125,-17.15157127380371,0.6407070159912109,0,1,1,6,6
clean431,material-properties_76,material-properties,76,fragile,sturdy,indirect,material,concept swap,,,-18.69232940673828,-16.909889221191406,-1.782440185546875,1,0,1,6,6
clean431,material-properties_77,material-properties,77,fragile,sturdy,indirect,material,concept swap,,,-13.65323257446289,-16.126815795898438,2.473583221435547,0,1,1,6,6
clean431,material-properties_78,material-properties,78,heavy,light,direct,antonym,concept swap,,,-8.615339279174805,-7.048802375793457,-1.5665369033813477,1,0,1,5,5
clean431,material-properties_79,material-properties,79,heavy,light,direct,antonym,concept swap,,,-11.824771881103516,-12.00255298614502,0.1777811050415039,0,1,1,5,5
clean431,material-properties_80,material-properties,80,heavy,light,direct,antonym,concept swap,,,-8.697355270385742,-7.216383934020996,-1.480971336364746,1,0,1,5,5
clean431,material-properties_81,material-properties,81,heavy,light,direct,antonym,concept swap,,,-11.97219467163086,-13.064504623413086,1.0923099517822266,0,1,1,5,5
clean431,material-properties_82,material-properties,82,heavy,light,direct,antonym,concept swap,,,-7.37037467956543,-6.290657997131348,-1.079716682434082,1,0,1,5,5
clean431,material-properties_83,material-properties,83,heavy,light,direct,antonym,concept swap,,,-11.975503921508789,-14.322980880737305,2.3474769592285156,0,1,1,5,5
clean431,material-properties_84,material-properties,84,heavy,light,direct,antonym,concept swap,,,-8.943355560302734,-8.329141616821289,-0.6142139434814453,1,0,1,5,5
clean431,material-properties_85,material-properties,85,heavy,light,direct,antonym,concept swap,,,-14.171258926391602,-15.883214950561523,1.7119560241699219,0,1,1,5,5
clean431,material-properties_86,material-properties,86,heavy,light,direct,antonym,concept swap,,,-8.508085250854492,-6.399023056030273,-2.1090621948242188,1,0,1,5,5
clean431,material-properties_87,material-properties,87,heavy,light,direct,antonym,concept swap,,,-11.257484436035156,-11.777251243591309,0.5197668075561523,0,1,1,5,5
clean431,material-properties_88,material-properties,88,heavy,light,indirect,material,concept swap,,,-8.849276542663574,-9.36986255645752,0.5205860137939453,0,1,1,5,5
clean431,material-properties_89,material-properties,89,heavy,light,indirect,material,concept swap,,,-14.197500228881836,-12.551654815673828,-1.6458454132080078,1,0,1,5,5
clean431,material-properties_90,material-properties,90,heavy,light,indirect,material,concept swap,,,-9.228007316589355,-12.012266159057617,2.7842588424682617,0,1,1,5,5
clean431,material-properties_91,material-properties,91,heavy,light,indirect,material,concept swap,,,-17.2882080078125,-13.691534996032715,-3.596673011779785,1,0,1,5,5
clean431,material-properties_92,material-properties,92,heavy,light,indirect,material,concept swap,,,-9.512401580810547,-6.641657829284668,-2.870743751525879,1,0,1,5,5
clean431,material-properties_93,material-properties,93,heavy,light,indirect,material,concept swap,,,-9.63895320892334,-14.022878646850586,4.383925437927246,0,1,1,5,5
clean431,material-properties_94,material-properties,94,smooth,rough,direct,antonym,concept swap,,,-14.673377990722656,-11.938287734985352,-2.7350902557373047,1,0,1,8,8
clean431,material-properties_95,material-properties,95,smooth,rough,direct,antonym,concept swap,,,-14.042473793029785,-15.350390434265137,1.3079166412353516,0,1,1,8,8
clean431,material-properties_96,material-properties,96,smooth,rough,direct,antonym,concept swap,,,-15.2503662109375,-12.7449951171875,-2.50537109375,1,0,1,8,8
clean431,material-properties_97,material-properties,97,smooth,rough,direct,antonym,concept swap,,,-14.997368812561035,-15.599154472351074,0.6017856597900391,0,1,1,8,8
clean431,material-properties_98,material-properties,98,smooth,rough,direct,antonym,concept swap,,,-14.8914155960083,-12.24389934539795,-2.6475162506103516,1,0,1,8,8
clean431,material-properties_99,material-properties,99,smooth,rough,direct,antonym,concept swap,,,-13.849100112915039,-15.372567176818848,1.5234670639038086,0,1,1,8,8
clean431,material-properties_100,material-properties,100,smooth,rough,direct,antonym,concept swap,,,-17.594226837158203,-13.870494842529297,-3.7237319946289062,1,0,1,8,8
clean431,material-properties_101,material-properties,101,smooth,rough,direct,antonym,concept swap,,,-16.206653594970703,-17.814659118652344,1.6080055236816406,0,1,1,8,8
clean431,material-properties_102,material-properties,102,smooth,rough,direct,antonym,concept swap,,,-13.897566795349121,-11.679645538330078,-2.217921257019043,1,0,1,8,8
clean431,material-properties_103,material-properties,103,smooth,rough,direct,antonym,concept swap,,,-14.114721298217773,-14.76303768157959,0.6483163833618164,0,1,1,8,8
clean431,material-properties_104,material-properties,104,smooth,rough,indirect,material,concept swap,,,-20.38675308227539,-18.24005889892578,-2.1466941833496094,1,0,1,8,8
clean431,material-properties_105,material-properties,105,smooth,rough,indirect,material,concept swap,,,-16.119287490844727,-20.36446762084961,4.245180130004883,0,1,1,8,8
clean431,material-properties_106,material-properties,106,smooth,rough,indirect,material,concept swap,,,-16.759075164794922,-18.5285587310791,1.7694835662841797,0,1,1,8,8
clean431,material-properties_107,material-properties,107,smooth,rough,indirect,material,concept swap,,,-18.973316192626953,-16.972476959228516,-2.0008392333984375,1,0,1,8,8
clean431,material-properties_108,material-properties,108,smooth,rough,indirect,material,concept swap,,,-22.285400390625,-20.260292053222656,-2.0251083374023438,1,0,1,8,8
clean431,material-properties_109,material-properties,109,smooth,rough,indirect,material,concept swap,,,-20.82805633544922,-22.475778579711914,1.6477222442626953,0,1,1,8,8
clean431,material-properties_110,material-properties,110,smooth,rough,indirect,material,concept swap,,,-22.327857971191406,-19.272933959960938,-3.0549240112304688,1,0,1,8,8
clean431,material-properties_111,material-properties,111,smooth,rough,indirect,material,concept swap,,,-19.68103790283203,-22.76120948791504,3.080171585083008,0,1,1,8,8
clean431,material-properties_112,material-properties,112,soft,hard,indirect,antonym,concept swap,,,-18.480501174926758,-19.270483016967773,0.7899818420410156,0,1,1,8,8
clean431,material-properties_113,material-properties,113,soft,hard,indirect,antonym,concept swap,,,-21.500568389892578,-21.189678192138672,-0.31089019775390625,1,0,1,8,8
clean431,material-properties_114,material-properties,114,soft,hard,indirect,antonym,concept swap,,,-14.062456130981445,-15.396758079528809,1.3343019485473633,0,1,1,5,5
clean431,material-properties_115,material-properties,115,soft,hard,indirect,antonym,concept swap,,,-18.347658157348633,-17.399545669555664,-0.9481124877929688,1,0,1,5,5
clean431,material-properties_116,material-properties,116,soft,hard,indirect,antonym,concept swap,,,-16.021574020385742,-16.6737117767334,0.6521377563476562,0,1,1,8,8
clean431,material-properties_117,material-properties,117,soft,hard,indirect,antonym,concept swap,,,-18.988754272460938,-18.351369857788086,-0.6373844146728516,1,0,1,8,8
clean431,material-properties_118,material-properties,118,soft,hard,indirect,antonym,concept swap,,,-12.073506355285645,-13.600319862365723,1.5268135070800781,0,1,1,5,5
clean431,material-properties_119,material-properties,119,soft,hard,indirect,antonym,concept swap,,,-15.80404281616211,-14.286824226379395,-1.5172185897827148,1,0,1,5,5
clean431,material-properties_120,material-properties,120,soft,hard,indirect,antonym,concept swap,,,-11.615560531616211,-12.609705924987793,0.994145393371582,0,1,1,5,5
clean431,material-properties_121,material-properties,121,soft,hard,indirect,antonym,concept swap,,,-15.7002592086792,-14.968106269836426,-0.7321529388427734,1,0,1,5,5
clean431,material-properties_122,material-properties,122,soft,hard,indirect,antonym,concept swap,,,-16.18526840209961,-16.50035858154297,0.3150901794433594,0,1,1,8,8
clean431,material-properties_123,material-properties,123,soft,hard,indirect,antonym,concept swap,,,-19.325986862182617,-19.119029998779297,-0.2069568634033203,1,0,1,8,8
clean431,material-properties_124,material-properties,124,soft,hard,indirect,antonym,concept swap,,,-14.067378997802734,-15.410091400146484,1.34271240234375,0,1,1,5,5
clean431,material-properties_125,material-properties,125,soft,hard,indirect,antonym,concept swap,,,-14.988962173461914,-14.0067138671875,-0.9822483062744141,1,0,1,5,5
clean431,material-properties_126,material-properties,126,soft,hard,indirect,antonym,concept swap,,,-18.08241844177246,-18.754302978515625,0.6718845367431641,0,1,1,8,8
clean431,material-properties_127,material-properties,127,soft,hard,indirect,antonym,concept swap,,,-19.255834579467773,-18.896114349365234,-0.35972023010253906,1,0,1,8,8
clean431,material-properties_128,material-properties,128,soft,hard,indirect,antonym,concept swap,,,-11.958548545837402,-13.501594543457031,1.543045997619629,0,1,1,5,5
clean431,material-properties_129,material-properties,129,soft,hard,indirect,antonym,concept swap,,,-17.15913963317871,-16.006961822509766,-1.1521778106689453,1,0,1,5,5
clean431,material-properties_130,material-properties,130,soft,hard,indirect,antonym,concept swap,,,-15.144205093383789,-15.823758125305176,0.6795530319213867,0,1,1,8,8
clean431,material-properties_131,material-properties,131,soft,hard,indirect,antonym,concept swap,,,-18.997581481933594,-18.730823516845703,-0.2667579650878906,1,0,1,8,8
clean431,material-properties_132,material-properties,132,soft,hard,indirect,material,concept swap,,,-8.37741470336914,-11.04548454284668,2.668069839477539,0,1,1,5,5
clean431,material-properties_133,material-properties,133,soft,hard,indirect,material,concept swap,,,-13.755916595458984,-11.3355712890625,-2.4203453063964844,1,0,1,5,5
clean431,material-properties_134,material-properties,134,soft,hard,indirect,material,concept swap,,,-15.850068092346191,-17.67161750793457,1.821549415588379,0,1,1,8,8
clean431,material-properties_135,material-properties,135,soft,hard,indirect,material,concept swap,,,-19.373750686645508,-17.862560272216797,-1.511190414428711,1,0,1,8,8
clean431,material-properties_136,material-properties,136,soft,hard,indirect,material,concept swap,,,-7.752756118774414,-7.192886829376221,-0.5598692893981934,1,0,1,5,5
clean431,material-properties_137,material-properties,137,soft,hard,indirect,material,concept swap,,,-11.294629096984863,-10.735408782958984,-0.5592203140258789,1,0,1,5,5
clean431,material-properties_138,material-properties,138,soft,hard,indirect,material,concept swap,,,-14.149375915527344,-13.275627136230469,-0.873748779296875,1,0,1,8,8
clean431,material-properties_139,material-properties,139,soft,hard,indirect,material,concept swap,,,-16.121166229248047,-16.25625991821289,0.13509368896484375,0,1,1,8,8
clean431,material-properties_140,material-properties,140,soft,hard,indirect,material,concept swap,,,-11.573614120483398,-9.818552017211914,-1.7550621032714844,1,0,1,5,5
clean431,material-properties_141,material-properties,141,soft,hard,indirect,material,concept swap,,,-10.807577133178711,-11.955618858337402,1.1480417251586914,0,1,1,5,5
clean431,material-properties_142,material-properties,142,soft,hard,indirect,material,concept swap,,,-18.408523559570312,-17.232479095458984,-1.1760444641113281,1,0,1,8,8
clean431,material-properties_143,material-properties,143,soft,hard,indirect,material,concept swap,,,-17.760494232177734,-18.50465202331543,0.7441577911376953,0,1,1,8,8
clean431,material-properties_144,material-properties,144,soft,hard,indirect,material,concept swap,,,-20.099594116210938,-18.690326690673828,-1.4092674255371094,1,0,1,8,8
clean431,material-properties_145,material-properties,145,soft,hard,indirect,material,concept swap,,,-18.790355682373047,-21.490764617919922,2.700408935546875,0,1,1,8,8
clean431,material-properties_146,material-properties,146,soft,hard,indirect,material,concept swap,,,-12.117975234985352,-10.095771789550781,-2.0222034454345703,1,0,1,5,5
clean431,material-properties_147,material-properties,147,soft,hard,indirect,material,concept swap,,,-12.125959396362305,-14.66356372833252,2.537604331970215,0,1,1,5,5
clean431,material-properties_148,material-properties,148,soft,hard,indirect,material,concept swap,,,-15.192641258239746,-15.297938346862793,0.10529708862304688,0,1,1,8,8
clean431,material-properties_149,material-properties,149,soft,hard,indirect,material,concept swap,,,-15.827455520629883,-16.434465408325195,0.6070098876953125,0,1,1,8,8
clean431,material-properties_150,material-properties,150,soft,hard,indirect,material,concept swap,,,-10.464437484741211,-9.487853050231934,-0.9765844345092773,1,0,1,5,5
clean431,material-properties_151,material-properties,151,soft,hard,indirect,material,concept swap,,,-10.627974510192871,-12.174163818359375,1.546189308166504,0,1,1,5,5
clean431,material-properties_152,material-properties,152,transparent,opaque,direct,negation,concept swap,,,-25.43963050842285,-25.037431716918945,-0.40219879150390625,1,0,1,6,6
clean431,material-properties_153,material-properties,153,transparent,opaque,direct,negation,concept swap,,,-34.80223083496094,-34.395835876464844,-0.40639495849609375,1,0,1,7,7
clean431,material-properties_154,material-properties,154,transparent,opaque,direct,negation,concept swap,,,-24.582002639770508,-24.264022827148438,-0.3179798126220703,1,0,1,6,6
clean431,material-properties_155,material-properties,155,transparent,opaque,direct,negation,concept swap,,,-39.765201568603516,-39.58978271484375,-0.17541885375976562,1,0,1,7,7
clean431,material-properties_156,material-properties,156,transparent,opaque,direct,negation,concept swap,,,-24.10921287536621,-24.10322380065918,-0.00598907470703125,1,0,1,6,6
clean431,material-properties_157,material-properties,157,transparent,opaque,direct,negation,concept swap,,,-32.3315315246582,-31.490812301635742,-0.8407192230224609,1,0,1,7,7
clean431,material-properties_158,material-properties,158,transparent,opaque,direct,negation,concept swap,,,-26.156341552734375,-25.67556381225586,-0.4807777404785156,1,0,1,6,6
clean431,material-properties_159,material-properties,159,transparent,opaque,direct,negation,concept swap,,,-37.959449768066406,-37.65317153930664,-0.3062782287597656,1,0,1,7,7
clean431,material-properties_160,material-properties,160,transparent,opaque,direct,negation,concept swap,,,-24.646575927734375,-24.523441314697266,-0.12313461303710938,1,0,1,6,6
clean431,material-properties_161,material-properties,161,transparent,opaque,direct,negation,concept swap,,,-33.359840393066406,-32.773033142089844,-0.5868072509765625,1,0,1,7,7
clean431,material-properties_162,material-properties,162,transparent,opaque,indirect,material,concept swap,,,-22.979557037353516,-21.192283630371094,-1.7872734069824219,1,0,1,6,6
clean431,material-properties_163,material-properties,163,transparent,opaque,indirect,material,concept swap,,,-34.46873092651367,-31.172283172607422,-3.29644775390625,1,0,1,7,7
clean431,material-properties_164,material-properties,164,transparent,opaque,indirect,material,concept swap,,,-22.61878204345703,-23.786853790283203,1.1680717468261719,0,1,1,6,6
clean431,material-properties_165,material-properties,165,transparent,opaque,indirect,material,concept swap,,,-35.15736389160156,-31.718820571899414,-3.4385433197021484,1,0,1,7,7
clean431,material-properties_166,material-properties,166,transparent,opaque,indirect,material,concept swap,,,-24.855894088745117,-23.877429962158203,-0.9784641265869141,1,0,1,6,6
clean431,material-properties_167,material-properties,167,transparent,opaque,indirect,material,concept swap,,,-32.573673248291016,-37.117061614990234,4.543388366699219,0,1,1,7,7
clean431,material-properties_168,material-properties,168,transparent,opaque,indirect,material,concept swap,,,-24.70236587524414,-24.07436752319336,-0.6279983520507812,1,0,1,6,6
clean431,material-properties_169,material-properties,169,transparent,opaque,indirect,material,concept swap,,,-33.572200775146484,-33.28807067871094,-0.2841300964355469,1,0,1,7,7
clean431,physical-dynamics_0,physical-dynamics,0,accelerate,slow down,direct,antonym,concept swap,,,-15.362771987915039,-17.742143630981445,2.3793716430664062,0,1,1,6,6
clean431,physical-dynamics_1,physical-dynamics,1,accelerate,slow down,direct,antonym,concept swap,,,-17.5030574798584,-17.272567749023438,-0.23048973083496094,1,0,1,7,7
clean431,physical-dynamics_2,physical-dynamics,2,accelerate,slow down,direct,antonym,concept swap,,,-15.792330741882324,-17.521326065063477,1.7289953231811523,0,1,1,6,6
clean431,physical-dynamics_3,physical-dynamics,3,accelerate,slow down,direct,antonym,concept swap,,,-18.553056716918945,-19.08624839782715,0.5331916809082031,0,1,1,7,7
clean431,physical-dynamics_4,physical-dynamics,4,accelerate,slow down,direct,antonym,concept swap,,,-14.373047828674316,-16.572887420654297,2.1998395919799805,0,1,1,6,6
clean431,physical-dynamics_5,physical-dynamics,5,accelerate,slow down,direct,antonym,concept swap,,,-16.70183753967285,-16.75732421875,0.05548667907714844,0,1,1,7,7
clean431,physical-dynamics_6,physical-dynamics,6,accelerate,slow down,direct,antonym,concept swap,,,-16.293651580810547,-18.433509826660156,2.1398582458496094,0,1,1,6,6
clean431,physical-dynamics_7,physical-dynamics,7,accelerate,slow down,direct,antonym,concept swap,,,-20.421985626220703,-20.769804000854492,0.34781837463378906,0,1,1,7,7
clean431,physical-dynamics_8,physical-dynamics,8,accelerate,slow down,direct,antonym,concept swap,,,-14.344215393066406,-17.253273010253906,2.9090576171875,0,1,1,6,6
clean431,physical-dynamics_9,physical-dynamics,9,accelerate,slow down,direct,antonym,concept swap,,,-17.050922393798828,-16.954761505126953,-0.096160888671875,1,0,1,7,7
clean431,physical-dynamics_10,physical-dynamics,10,accelerate,slow down,indirect,antonym,concept swap,,,-14.817605972290039,-14.824710845947266,0.0071048736572265625,0,1,1,6,6
clean431,physical-dynamics_11,physical-dynamics,11,accelerate,slow down,indirect,antonym,concept swap,,,-15.467302322387695,-15.907815933227539,0.44051361083984375,0,1,1,7,7
clean431,physical-dynamics_12,physical-dynamics,12,accelerate,slow down,indirect,antonym,concept swap,,,-14.987997055053711,-15.170438766479492,0.18244171142578125,0,1,1,6,6
clean431,physical-dynamics_13,physical-dynamics,13,accelerate,slow down,indirect,antonym,concept swap,,,-15.99554443359375,-16.289493560791016,0.2939491271972656,0,1,1,7,7
clean431,physical-dynamics_14,physical-dynamics,14,accelerate,slow down,indirect,antonym,concept swap,,,-13.951784133911133,-14.106836318969727,0.15505218505859375,0,1,1,6,6
clean431,physical-dynamics_15,physical-dynamics,15,accelerate,slow down,indirect,antonym,concept swap,,,-14.925451278686523,-15.236709594726562,0.31125831604003906,0,1,1,7,7
clean431,physical-dynamics_16,physical-dynamics,16,accelerate,slow down,indirect,antonym,concept swap,,,-15.229854583740234,-15.505002975463867,0.2751483917236328,0,1,1,6,6
clean431,physical-dynamics_17,physical-dynamics,17,accelerate,slow down,indirect,antonym,concept swap,,,-16.879783630371094,-16.29088020324707,-0.5889034271240234,1,0,1,7,7
clean431,physical-dynamics_18,physical-dynamics,18,accelerate,slow down,indirect,antonym,concept swap,,,-14.372061729431152,-14.439563751220703,0.06750202178955078,0,1,1,6,6
clean431,physical-dynamics_19,physical-dynamics,19,accelerate,slow down,indirect,antonym,concept swap,,,-14.579185485839844,-15.024767875671387,0.44558238983154297,0,1,1,7,7
clean431,physical-dynamics_20,physical-dynamics,20,fall,rise,direct,antonym,concept swap,,,-15.614749908447266,-15.246973037719727,-0.36777687072753906,1,0,1,5,5
clean431,physical-dynamics_21,physical-dynamics,21,fall,rise,direct,antonym,concept swap,,,-12.238544464111328,-12.585695266723633,0.3471508026123047,0,1,1,5,5
clean431,physical-dynamics_22,physical-dynamics,22,fall,rise,direct,antonym,concept swap,,,-16.276538848876953,-15.081979751586914,-1.194559097290039,1,0,1,5,5
clean431,physical-dynamics_23,physical-dynamics,23,fall,rise,direct,antonym,concept swap,,,-13.93690299987793,-13.037399291992188,-0.8995037078857422,1,0,1,5,5
clean431,physical-dynamics_24,physical-dynamics,24,fall,rise,direct,antonym,concept swap,,,-14.523033142089844,-14.951713562011719,0.428680419921875,0,1,1,5,5
clean431,physical-dynamics_25,physical-dynamics,25,fall,rise,direct,antonym,concept swap,,,-13.247909545898438,-12.621885299682617,-0.6260242462158203,1,0,1,5,5
clean431,physical-dynamics_26,physical-dynamics,26,fall,rise,direct,antonym,concept swap,,,-16.988149642944336,-15.547800064086914,-1.4403495788574219,1,0,1,5,5
clean431,physical-dynamics_27,physical-dynamics,27,fall,rise,direct,antonym,concept swap,,,-14.808526992797852,-14.125764846801758,-0.6827621459960938,1,0,1,5,5
clean431,physical-dynamics_28,physical-dynamics,28,fall,rise,direct,antonym,concept swap,,,-14.082893371582031,-13.58840560913086,-0.4944877624511719,1,0,1,5,5
clean431,physical-dynamics_29,physical-dynamics,29,fall,rise,direct,antonym,concept swap,,,-11.156904220581055,-11.436018943786621,0.2791147232055664,0,1,1,5,5
clean431,physical-dynamics_30,physical-dynamics,30,fall,rise,direct,antonym,concept swap,,,-16.352277755737305,-14.818624496459961,-1.5336532592773438,1,0,1,5,5
clean431,physical-dynamics_31,physical-dynamics,31,fall,rise,direct,antonym,concept swap,,,-13.914731979370117,-12.992349624633789,-0.9223823547363281,1,0,1,5,5
clean431,physical-dynamics_32,physical-dynamics,32,fall,rise,direct,antonym,concept swap,,,-17.26806640625,-17.513347625732422,0.24528121948242188,0,1,1,5,5
clean431,physical-dynamics_33,physical-dynamics,33,fall,rise,direct,antonym,concept swap,,,-15.439325332641602,-15.181081771850586,-0.2582435607910156,1,0,1,5,5
clean431,physical-dynamics_34,physical-dynamics,34,fall,rise,direct,antonym,concept swap,,,-16.313133239746094,-14.758983612060547,-1.5541496276855469,1,0,1,5,5
clean431,physical-dynamics_35,physical-dynamics,35,fall,rise,direct,antonym,concept swap,,,-14.218179702758789,-13.580795288085938,-0.6373844146728516,1,0,1,5,5
clean431,physical-dynamics_36,physical-dynamics,36,fall,rise,direct,antonym,concept swap,,,-15.840490341186523,-15.694629669189453,-0.1458606719970703,1,0,1,5,5
clean431,physical-dynamics_37,physical-dynamics,37,fall,rise,direct,antonym,concept swap,,,-11.667104721069336,-11.832108497619629,0.16500377655029297,0,1,1,5,5
clean431,physical-dynamics_38,physical-dynamics,38,fall,rise,direct,antonym,concept swap,,,-16.74704933166504,-15.691112518310547,-1.0559368133544922,1,0,1,5,5
clean431,physical-dynamics_39,physical-dynamics,39,fall,rise,direct,antonym,concept swap,,,-13.244405746459961,-12.103264808654785,-1.1411409378051758,1,0,1,5,5
clean431,physical-dynamics_40,physical-dynamics,40,grow,shrink,direct,antonym,concept swap,,,-15.462275505065918,-16.326892852783203,0.8646173477172852,0,1,1,5,5
clean431,physical-dynamics_41,physical-dynamics,41,grow,shrink,direct,antonym,concept swap,,,-18.515857696533203,-18.849384307861328,0.333526611328125,0,1,1,6,6
clean431,physical-dynamics_42,physical-dynamics,42,grow,shrink,direct,antonym,concept swap,,,-15.490102767944336,-16.180500030517578,0.6903972625732422,0,1,1,5,5
clean431,physical-dynamics_43,physical-dynamics,43,grow,shrink,direct,antonym,concept swap,,,-19.9591064453125,-20.20952606201172,0.25041961669921875,0,1,1,6,6
