domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
material-dynamics,639,stir,hang,indirect,material,concept swap,-24.551199,-23.901981,-0.649218,0
material-dynamics,640,stir,rip ,indirect,material,concept swap,-27.538822,-24.403015,-3.135807,0
material-dynamics,641,stir,rip ,indirect,material,concept swap,-19.837284,-24.668226,4.830942,1
material-dynamics,642,stir,rip ,indirect,material,concept swap,-20.335762,-22.790096,2.454334,1
material-dynamics,643,stir,rip ,indirect,material,concept swap,-22.872877,-19.726902,-3.145975,0
material-dynamics,644,stir,rip ,indirect,material,concept swap,-27.279062,-26.386822,-0.892241,0
material-dynamics,645,stir,rip ,indirect,material,concept swap,-24.847807,-25.189171,0.341364,1
material-dynamics,646,stir,rip ,indirect,material,concept swap,-23.264395,-23.812145,0.54775,1
material-dynamics,647,stir,rip ,indirect,material,concept swap,-21.408266,-21.951771,0.543505,1
material-dynamics,648,stir,rip ,indirect,material,concept swap,-25.33707,-25.000896,-0.336174,0
material-dynamics,649,stir,rip ,indirect,material,concept swap,-24.343435,-23.582996,-0.760439,0
material-dynamics,650,stir,wrinkle,indirect,material,concept swap,-27.538822,-24.403015,-3.135807,0
material-dynamics,651,stir,wrinkle,indirect,material,concept swap,-39.10207,-40.05191,0.949841,1
material-dynamics,652,stir,wrinkle,indirect,material,concept swap,-20.335762,-22.790096,2.454334,1
material-dynamics,653,stir,wrinkle,indirect,material,concept swap,-33.283875,-31.156307,-2.127567,0
material-dynamics,654,stir,wrinkle,indirect,material,concept swap,-27.279062,-26.386822,-0.892241,0
material-dynamics,655,stir,wrinkle,indirect,material,concept swap,-39.32048,-37.720428,-1.600052,0
material-dynamics,656,stir,wrinkle,indirect,material,concept swap,-23.264395,-23.812145,0.54775,1
material-dynamics,657,stir,wrinkle,indirect,material,concept swap,-35.942131,-37.184395,1.242264,1
material-dynamics,658,stir,wrinkle,indirect,material,concept swap,-25.33707,-25.000896,-0.336174,0
material-dynamics,659,stir,wrinkle,indirect,material,concept swap,-36.300095,-37.473618,1.173523,1
material-dynamics,660,tap,stir,direct,material,concept swap,-18.585037,-19.802137,1.2171,1
material-dynamics,661,tap,stir,direct,material,concept swap,-22.798334,-24.850882,2.052547,1
material-dynamics,662,tap,stir,direct,material,concept swap,-17.315006,-18.922874,1.607868,1
material-dynamics,663,tap,stir,direct,material,concept swap,-21.999626,-21.910471,-0.089155,0
material-dynamics,664,tap,stir,direct,material,concept swap,-19.348671,-19.982578,0.633907,1
material-dynamics,665,tap,stir,direct,material,concept swap,-26.213497,-27.198881,0.985384,1
material-dynamics,666,tap,stir,direct,material,concept swap,-17.949116,-17.017296,-0.93182,0
material-dynamics,667,tap,stir,direct,material,concept swap,-22.582491,-24.649851,2.06736,1
material-dynamics,668,tap,stir,direct,material,concept swap,-20.053717,-20.469912,0.416195,1
material-dynamics,669,tap,stir,direct,material,concept swap,-26.019173,-28.415766,2.396593,1
material-dynamics,670,tap,stir,indirect,material,concept swap,-18.755741,-22.066595,3.310854,1
material-dynamics,671,tap,stir,indirect,material,concept swap,-26.368965,-23.440626,-2.928339,0
material-dynamics,672,tap,stir,indirect,material,concept swap,-19.363091,-22.066595,2.703505,1
material-dynamics,673,tap,stir,indirect,material,concept swap,-26.368965,-24.601931,-1.767035,0
material-dynamics,674,tap,stir,indirect,material,concept swap,-15.84586,-18.154016,2.308156,1
material-dynamics,675,tap,stir,indirect,material,concept swap,-23.14143,-20.613241,-2.528189,0
material-dynamics,676,tap,stir,indirect,material,concept swap,-16.671774,-18.154016,1.482243,1
material-dynamics,677,tap,stir,indirect,material,concept swap,-23.14143,-23.0042,-0.13723,0
material-dynamics,678,tap,stir,indirect,material,concept swap,-20.575012,-21.778591,1.203579,1
material-dynamics,679,tap,stir,indirect,material,concept swap,-25.990705,-26.950325,0.95962,1
material-dynamics,680,tap,stir,indirect,material,concept swap,-20.700531,-21.778591,1.07806,1
material-dynamics,681,tap,stir,indirect,material,concept swap,-25.990705,-29.95689,3.966185,1
material-dynamics,682,tap,stir,indirect,material,concept swap,-17.596966,-19.927254,2.330288,1
material-dynamics,683,tap,stir,indirect,material,concept swap,-25.413521,-23.585365,-1.828156,0
material-dynamics,684,tap,stir,indirect,material,concept swap,-18.643703,-19.927254,1.28355,1
material-dynamics,685,tap,stir,indirect,material,concept swap,-25.413521,-25.53277,0.119249,1
material-dynamics,686,tap,stir,indirect,material,concept swap,-18.343685,-20.554253,2.210567,1
material-dynamics,687,tap,stir,indirect,material,concept swap,-25.754055,-25.835291,0.081236,1
material-dynamics,688,tap,stir,indirect,material,concept swap,-17.874973,-20.554253,2.679279,1
material-dynamics,689,tap,stir,indirect,material,concept swap,-25.754055,-23.436039,-2.318016,0
material-dynamics,690,wrinkle,drip,direct,material,concept swap,-36.545113,-36.270794,-0.274319,0
material-dynamics,691,wrinkle,drip,direct,material,concept swap,-25.546038,-26.350264,0.804226,1
material-dynamics,692,wrinkle,drip,direct,material,concept swap,-34.692307,-34.279652,-0.412655,0
material-dynamics,693,wrinkle,drip,direct,material,concept swap,-24.89423,-26.242981,1.348751,1
material-dynamics,694,wrinkle,drip,direct,material,concept swap,-37.135105,-37.119843,-0.015263,0
material-dynamics,695,wrinkle,drip,direct,material,concept swap,-26.004456,-26.924072,0.919617,1
material-dynamics,696,wrinkle,drip,direct,material,concept swap,-36.156643,-36.241825,0.085182,1
material-dynamics,697,wrinkle,drip,direct,material,concept swap,-25.285557,-26.046663,0.761106,1
material-dynamics,698,wrinkle,drip,direct,material,concept swap,-37.686241,-37.304306,-0.381935,0
material-dynamics,699,wrinkle,drip,direct,material,concept swap,-25.678738,-26.475098,0.79636,1
material-dynamics,700,wrinkle,pour,direct,material,concept swap,-36.619293,-36.729187,0.109894,1
material-dynamics,701,wrinkle,pour,direct,material,concept swap,-23.0478,-22.130674,-0.917126,0
material-dynamics,702,wrinkle,pour,direct,material,concept swap,-34.444077,-34.174957,-0.269119,0
material-dynamics,703,wrinkle,pour,direct,material,concept swap,-21.648436,-20.057873,-1.590563,0
material-dynamics,704,wrinkle,pour,direct,material,concept swap,-38.946518,-38.897652,-0.048866,0
material-dynamics,705,wrinkle,pour,direct,material,concept swap,-26.384672,-25.600683,-0.783989,0
material-dynamics,706,wrinkle,pour,direct,material,concept swap,-36.85817,-36.244026,-0.614143,0
material-dynamics,707,wrinkle,pour,direct,material,concept swap,-22.048866,-21.683601,-0.365265,0
material-dynamics,708,wrinkle,pour,direct,material,concept swap,-38.542313,-39.642052,1.099739,1
material-dynamics,709,wrinkle,pour,direct,material,concept swap,-25.901392,-23.957993,-1.943399,0
material-dynamics,710,wrinkle,pour,indirect,material,concept swap,-39.10207,-37.510059,-1.59201,0
material-dynamics,711,wrinkle,pour,indirect,material,concept swap,-22.028612,-19.285004,-2.743608,0
material-dynamics,712,wrinkle,pour,indirect,material,concept swap,-33.283875,-33.584759,0.300884,1
material-dynamics,713,wrinkle,pour,indirect,material,concept swap,-21.243473,-19.44622,-1.797253,0
material-dynamics,714,wrinkle,pour,indirect,material,concept swap,-39.32048,-34.540485,-4.779995,0
material-dynamics,715,wrinkle,pour,indirect,material,concept swap,-22.47489,-24.070717,1.595827,1
material-dynamics,716,wrinkle,pour,indirect,material,concept swap,-35.942131,-38.324833,2.382702,1
material-dynamics,717,wrinkle,pour,indirect,material,concept swap,-22.773308,-19.867271,-2.906036,0
material-dynamics,718,wrinkle,pour,indirect,material,concept swap,-36.300095,-37.392204,1.09211,1
material-dynamics,719,wrinkle,pour,indirect,material,concept swap,-22.614174,-22.911594,0.297421,1
material-dynamics,720,wrinkle,splash,direct,material,concept swap,-36.545113,-36.270794,-0.274319,0
material-dynamics,721,wrinkle,splash,direct,material,concept swap,-26.858929,-27.26461,0.405682,1
material-dynamics,722,wrinkle,splash,direct,material,concept swap,-34.692307,-34.279652,-0.412655,0
material-dynamics,723,wrinkle,splash,direct,material,concept swap,-26.14711,-27.174992,1.027882,1
material-dynamics,724,wrinkle,splash,direct,material,concept swap,-37.135105,-37.119843,-0.015263,0
material-dynamics,725,wrinkle,splash,direct,material,concept swap,-27.609392,-27.797663,0.188271,1
material-dynamics,726,wrinkle,splash,direct,material,concept swap,-36.156643,-36.241825,0.085182,1
material-dynamics,727,wrinkle,splash,direct,material,concept swap,-27.082546,-27.456573,0.374027,1
material-dynamics,728,wrinkle,splash,direct,material,concept swap,-37.686241,-37.304306,-0.381935,0
material-dynamics,729,wrinkle,splash,direct,material,concept swap,-26.994402,-27.187376,0.192974,1
material-dynamics,730,wrinkle,stir,direct,material,concept swap,-36.619293,-36.429077,-0.190216,0
material-dynamics,731,wrinkle,stir,direct,material,concept swap,-22.798334,-24.463572,1.665237,1
material-dynamics,732,wrinkle,stir,direct,material,concept swap,-36.619293,-36.729187,0.109894,1
material-dynamics,733,wrinkle,stir,direct,material,concept swap,-23.740978,-24.463572,0.722593,1
material-dynamics,734,wrinkle,stir,direct,material,concept swap,-34.444077,-34.450375,0.006298,1
material-dynamics,735,wrinkle,stir,direct,material,concept swap,-21.999626,-22.353544,0.353918,1
material-dynamics,736,wrinkle,stir,direct,material,concept swap,-34.444077,-34.174957,-0.269119,0
material-dynamics,737,wrinkle,stir,direct,material,concept swap,-22.342476,-22.353544,0.011068,1
material-dynamics,738,wrinkle,stir,direct,material,concept swap,-38.946518,-38.036835,-0.909683,0
material-dynamics,739,wrinkle,stir,direct,material,concept swap,-26.213497,-27.604527,1.391029,1
material-dynamics,740,wrinkle,stir,direct,material,concept swap,-38.946518,-38.897652,-0.048866,0
material-dynamics,741,wrinkle,stir,direct,material,concept swap,-27.774752,-27.604527,-0.170225,0
material-dynamics,742,wrinkle,stir,direct,material,concept swap,-36.85817,-35.600334,-1.257835,0
material-dynamics,743,wrinkle,stir,direct,material,concept swap,-22.582491,-25.012024,2.429533,1
material-dynamics,744,wrinkle,stir,direct,material,concept swap,-36.85817,-36.244026,-0.614143,0
material-dynamics,745,wrinkle,stir,direct,material,concept swap,-24.182571,-25.012024,0.829453,1
material-dynamics,746,wrinkle,stir,direct,material,concept swap,-38.542313,-37.918037,-0.624275,0
material-dynamics,747,wrinkle,stir,direct,material,concept swap,-26.019173,-27.422943,1.40377,1
material-dynamics,748,wrinkle,stir,direct,material,concept swap,-38.542313,-39.642052,1.099739,1
material-dynamics,749,wrinkle,stir,direct,material,concept swap,-28.100929,-27.422943,-0.677986,0
material-dynamics,750,wrinkle,stir,indirect,material,concept swap,-39.10207,-37.510059,-1.59201,0
material-dynamics,751,wrinkle,stir,indirect,material,concept swap,-23.569971,-24.403015,0.833044,1
material-dynamics,752,wrinkle,stir,indirect,material,concept swap,-39.10207,-39.038361,-0.063709,0
material-dynamics,753,wrinkle,stir,indirect,material,concept swap,-26.368965,-24.403015,-1.96595,0
material-dynamics,754,wrinkle,stir,indirect,material,concept swap,-33.283875,-33.907303,0.623428,1
material-dynamics,755,wrinkle,stir,indirect,material,concept swap,-23.14143,-22.790096,-0.351334,0
material-dynamics,756,wrinkle,stir,indirect,material,concept swap,-33.283875,-33.584759,0.300884,1
material-dynamics,757,wrinkle,stir,indirect,material,concept swap,-22.558329,-22.790096,0.231768,1
material-dynamics,758,wrinkle,stir,indirect,material,concept swap,-39.32048,-34.540485,-4.779995,0
material-dynamics,759,wrinkle,stir,indirect,material,concept swap,-24.272779,-26.386822,2.114042,1
material-dynamics,760,wrinkle,stir,indirect,material,concept swap,-39.32048,-37.452,-1.868481,0
material-dynamics,761,wrinkle,stir,indirect,material,concept swap,-25.990705,-26.386822,0.396116,1
material-dynamics,762,wrinkle,stir,indirect,material,concept swap,-35.942131,-38.324833,2.382702,1
material-dynamics,763,wrinkle,stir,indirect,material,concept swap,-24.168194,-23.812145,-0.356049,0
material-dynamics,764,wrinkle,stir,indirect,material,concept swap,-35.942131,-37.474373,1.532242,1
material-dynamics,765,wrinkle,stir,indirect,material,concept swap,-25.413521,-23.812145,-1.601376,0
material-dynamics,766,wrinkle,stir,indirect,material,concept swap,-36.300095,-37.392204,1.09211,1
material-dynamics,767,wrinkle,stir,indirect,material,concept swap,-23.996738,-25.000896,1.004158,1
material-dynamics,768,wrinkle,stir,indirect,material,concept swap,-36.300095,-39.225269,2.925175,1
material-dynamics,769,wrinkle,stir,indirect,material,concept swap,-25.754055,-25.000896,-0.753159,0
material-properties,0,bouncy,not bouncy,indirect,antonym,concept swap,-21.141399,-20.739199,-0.402201,0
material-properties,1,bouncy,not bouncy,indirect,antonym,concept swap,-26.261383,-27.148546,0.887163,1
material-properties,2,bouncy,not bouncy,indirect,antonym,concept swap,-23.685177,-23.44643,-0.238747,0
material-properties,3,bouncy,not bouncy,indirect,antonym,concept swap,-28.854183,-29.073357,0.219173,1
material-properties,4,bouncy,not bouncy,indirect,antonym,concept swap,-21.502636,-21.252552,-0.250084,0
material-properties,5,bouncy,not bouncy,indirect,antonym,concept swap,-25.655306,-26.271017,0.615711,1
material-properties,6,bouncy,not bouncy,indirect,antonym,concept swap,-23.908009,-23.604925,-0.303083,0
material-properties,7,bouncy,not bouncy,indirect,antonym,concept swap,-29.446985,-30.373976,0.926991,1
material-properties,8,bouncy,not bouncy,indirect,antonym,concept swap,-22.334351,-22.171137,-0.163214,0
material-properties,9,bouncy,not bouncy,indirect,antonym,concept swap,-26.933119,-27.240915,0.307796,1
material-properties,10,bouncy,not bouncy,indirect,material,concept swap,-17.182524,-18.125362,0.942839,1
material-properties,11,bouncy,not bouncy,indirect,material,concept swap,-24.758804,-22.588638,-2.170166,0
material-properties,12,bouncy,not bouncy,indirect,material,concept swap,-20.483437,-20.729757,0.246321,1
material-properties,13,bouncy,not bouncy,indirect,material,concept swap,-26.116993,-24.623119,-1.493874,0
material-properties,14,bouncy,not bouncy,indirect,material,concept swap,-19.293444,-19.205456,-0.087988,0
material-properties,15,bouncy,not bouncy,indirect,material,concept swap,-25.15163,-23.154705,-1.996925,0
material-properties,16,bouncy,not bouncy,indirect,material,concept swap,-18.306026,-19.119947,0.813921,1
material-properties,17,bouncy,not bouncy,indirect,material,concept swap,-25.997437,-25.034605,-0.962831,0
material-properties,18,bouncy,not bouncy,indirect,material,concept swap,-18.346943,-18.134472,-0.212471,0
material-properties,19,bouncy,not bouncy,indirect,material,concept swap,-24.352352,-23.545219,-0.807133,0
material-properties,20,bouncy,not bouncy,indirect,material,concept swap,-17.979801,-16.312954,-1.666847,0
material-properties,21,bouncy,not bouncy,indirect,material,concept swap,-21.884428,-23.7929,1.908472,1
material-properties,22,bouncy,not bouncy,indirect,material,concept swap,-15.497985,-19.178431,3.680446,1
material-properties,23,bouncy,not bouncy,indirect,material,concept swap,-22.90893,-21.858498,-1.050432,0
material-properties,24,bouncy,not bouncy,indirect,material,concept swap,-18.269266,-16.463852,-1.805414,0
material-properties,25,bouncy,not bouncy,indirect,material,concept swap,-22.071869,-24.497925,2.426056,1
material-properties,26,bouncy,not bouncy,indirect,material,concept swap,-17.87339,-16.363729,-1.509661,0
material-properties,27,bouncy,not bouncy,indirect,material,concept swap,-21.693604,-22.150509,0.456905,1
material-properties,28,cold,warm,direct,antonym,concept swap,-12.584703,-8.58758,-3.997124,0
material-properties,29,cold,warm,direct,antonym,concept swap,-9.383297,-12.440994,3.057697,1
material-properties,30,cold,warm,direct,antonym,concept swap,-18.42774,-17.346886,-1.080854,0
material-properties,31,cold,warm,direct,antonym,concept swap,-19.249458,-20.151943,0.902485,1
material-properties,32,cold,warm,direct,antonym,concept swap,-12.378496,-8.587717,-3.790779,0
material-properties,33,cold,warm,direct,antonym,concept swap,-11.247599,-13.141256,1.893658,1
material-properties,34,cold,warm,direct,antonym,concept swap,-18.743683,-16.663553,-2.08013,0
material-properties,35,cold,warm,direct,antonym,concept swap,-19.662014,-20.637192,0.975178,1
material-properties,36,cold,warm,direct,antonym,concept swap,-13.859167,-10.329288,-3.529879,0
material-properties,37,cold,warm,direct,antonym,concept swap,-10.68751,-13.202456,2.514946,1
material-properties,38,cold,warm,direct,antonym,concept swap,-20.205406,-18.166725,-2.038681,0
material-properties,39,cold,warm,direct,antonym,concept swap,-18.622643,-20.48105,1.858408,1
material-properties,40,cold,warm,direct,antonym,concept swap,-19.791475,-18.003288,-1.788187,0
material-properties,41,cold,warm,direct,antonym,concept swap,-19.058895,-20.455891,1.396996,1
material-properties,42,cold,warm,direct,antonym,concept swap,-14.763102,-10.700834,-4.062267,0
material-properties,43,cold,warm,direct,antonym,concept swap,-10.568325,-13.731758,3.163433,1
material-properties,44,cold,warm,direct,antonym,concept swap,-19.993958,-17.750122,-2.243835,0
material-properties,45,cold,warm,direct,antonym,concept swap,-20.387238,-21.696728,1.30949,1
material-properties,46,cold,warm,direct,antonym,concept swap,-12.600231,-8.407481,-4.19275,0
material-properties,47,cold,warm,direct,antonym,concept swap,-10.287815,-12.894558,2.606743,1
material-properties,48,fragile,sturdy,direct,antonym,concept swap,-20.989204,-27.220547,6.231342,1
material-properties,49,fragile,sturdy,direct,antonym,concept swap,-24.741058,-18.788597,-5.952461,0
material-properties,50,fragile,sturdy,direct,antonym,concept swap,-23.973198,-29.192215,5.219017,1
material-properties,51,fragile,sturdy,direct,antonym,concept swap,-26.157337,-21.467211,-4.690126,0
material-properties,52,fragile,sturdy,direct,antonym,concept swap,-20.84758,-26.329039,5.481459,1
material-properties,53,fragile,sturdy,direct,antonym,concept swap,-24.904116,-20.053123,-4.850992,0
material-properties,54,fragile,sturdy,direct,antonym,concept swap,-20.609169,-27.494701,6.885532,1
material-properties,55,fragile,sturdy,direct,antonym,concept swap,-25.690823,-19.564022,-6.126801,0
material-properties,56,fragile,sturdy,direct,antonym,concept swap,-22.238804,-26.704681,4.465878,1
material-properties,57,fragile,sturdy,direct,antonym,concept swap,-25.866726,-23.484047,-2.382679,0
material-properties,58,fragile,sturdy,direct,antonym,concept swap,-18.830557,-18.604126,-0.226431,0
material-properties,59,fragile,sturdy,direct,antonym,concept swap,-17.360229,-18.075262,0.715033,1
material-properties,60,fragile,sturdy,direct,antonym,concept swap,-20.059074,-19.996174,-0.062901,0
material-properties,61,fragile,sturdy,direct,antonym,concept swap,-19.549355,-20.784683,1.235329,1
material-properties,62,fragile,sturdy,direct,antonym,concept swap,-21.62607,-20.749868,-0.876202,0
material-properties,63,fragile,sturdy,direct,antonym,concept swap,-18.734531,-19.721283,0.986752,1
material-properties,64,fragile,sturdy,direct,antonym,concept swap,-20.389559,-19.839634,-0.549925,0
material-properties,65,fragile,sturdy,direct,antonym,concept swap,-17.249716,-17.896898,0.647182,1
material-properties,66,fragile,sturdy,direct,antonym,concept swap,-19.993614,-19.848263,-0.145351,0
material-properties,67,fragile,sturdy,direct,antonym,concept swap,-17.185961,-18.203403,1.017443,1
material-properties,68,fragile,sturdy,indirect,material,concept swap,-20.524208,-18.640354,-1.883854,0
material-properties,69,fragile,sturdy,indirect,material,concept swap,-17.337259,-22.106236,4.768976,1
material-properties,70,fragile,sturdy,indirect,material,concept swap,-19.447296,-18.65534,-0.791956,0
material-properties,71,fragile,sturdy,indirect,material,concept swap,-20.068432,-19.921745,-0.146687,0
material-properties,72,fragile,sturdy,indirect,material,concept swap,-23.069386,-23.509737,0.440351,1
material-properties,73,fragile,sturdy,indirect,material,concept swap,-22.032869,-19.76775,-2.26512,0
material-properties,74,fragile,sturdy,indirect,material,concept swap,-18.749905,-19.968342,1.218437,1
material-properties,75,fragile,sturdy,indirect,material,concept swap,-18.187788,-17.582748,-0.60504,0
material-properties,76,fragile,sturdy,indirect,material,concept swap,-19.642643,-20.274578,0.631935,1
material-properties,77,fragile,sturdy,indirect,material,concept swap,-17.30163,-18.016048,0.714418,1
material-properties,78,heavy,light,direct,antonym,concept swap,-8.002382,-6.799128,-1.203255,0
material-properties,79,heavy,light,direct,antonym,concept swap,-11.100564,-11.849908,0.749344,1
material-properties,80,heavy,light,direct,antonym,concept swap,-9.426327,-7.942631,-1.483696,0
material-properties,81,heavy,light,direct,antonym,concept swap,-12.323603,-12.744753,0.42115,1
material-properties,82,heavy,light,direct,antonym,concept swap,-8.610418,-7.46438,-1.146038,0
material-properties,83,heavy,light,direct,antonym,concept swap,-13.33363,-13.95257,0.61894,1
material-properties,84,heavy,light,direct,antonym,concept swap,-7.582758,-7.163496,-0.419262,0
material-properties,85,heavy,light,direct,antonym,concept swap,-13.055561,-13.481443,0.425882,1
material-properties,86,heavy,light,direct,antonym,concept swap,-7.493284,-6.644812,-0.848473,0
material-properties,87,heavy,light,direct,antonym,concept swap,-11.608839,-12.08946,0.480621,1
material-properties,88,heavy,light,indirect,material,concept swap,-14.247471,-16.076534,1.829063,1
material-properties,89,heavy,light,indirect,material,concept swap,-17.103529,-14.363667,-2.739861,0
material-properties,90,heavy,light,indirect,material,concept swap,-8.345745,-14.356392,6.010647,1
material-properties,91,heavy,light,indirect,material,concept swap,-16.827782,-12.678409,-4.149373,0
material-properties,92,heavy,light,indirect,material,concept swap,-14.089471,-12.13978,-1.949691,0
material-properties,93,heavy,light,indirect,material,concept swap,-11.90074,-15.067171,3.166431,1
material-properties,94,smooth,rough,direct,antonym,concept swap,-16.186583,-12.641426,-3.545156,0
material-properties,95,smooth,rough,direct,antonym,concept swap,-13.718575,-14.960718,1.242143,1
material-properties,96,smooth,rough,direct,antonym,concept swap,-16.454252,-12.359842,-4.09441,0
material-properties,97,smooth,rough,direct,antonym,concept swap,-13.251287,-14.771547,1.52026,1
material-properties,98,smooth,rough,direct,antonym,concept swap,-15.313158,-12.18517,-3.127988,0
material-properties,99,smooth,rough,direct,antonym,concept swap,-12.266672,-14.003293,1.736621,1
material-properties,100,smooth,rough,direct,antonym,concept swap,-16.132004,-12.66355,-3.468453,0
material-properties,101,smooth,rough,direct,antonym,concept swap,-12.867579,-14.825824,1.958245,1
material-properties,102,smooth,rough,direct,antonym,concept swap,-15.812758,-12.665903,-3.146855,0
material-properties,103,smooth,rough,direct,antonym,concept swap,-13.730585,-14.890804,1.160219,1
material-properties,104,smooth,rough,indirect,material,concept swap,-18.200298,-16.277367,-1.922932,0
material-properties,105,smooth,rough,indirect,material,concept swap,-17.598396,-20.072088,2.473692,1
material-properties,106,smooth,rough,indirect,material,concept swap,-17.16176,-19.906349,2.744589,1
material-properties,107,smooth,rough,indirect,material,concept swap,-22.455557,-20.074156,-2.381401,0
material-properties,108,smooth,rough,indirect,material,concept swap,-24.442659,-22.713335,-1.729324,0
material-properties,109,smooth,rough,indirect,material,concept swap,-22.796795,-23.811161,1.014366,1
material-properties,110,smooth,rough,indirect,material,concept swap,-16.212086,-17.128057,0.915972,1
material-properties,111,smooth,rough,indirect,material,concept swap,-17.17144,-19.400515,2.229074,1
material-properties,112,soft,hard,indirect,antonym,concept swap,-15.947366,-15.999584,0.052218,1
material-properties,113,soft,hard,indirect,antonym,concept swap,-17.719484,-18.515528,0.796043,1
material-properties,114,soft,hard,indirect,antonym,concept swap,-10.252653,-10.197046,-0.055607,0
material-properties,115,soft,hard,indirect,antonym,concept swap,-11.912873,-14.002872,2.089999,1
material-properties,116,soft,hard,indirect,antonym,concept swap,-18.400105,-18.484541,0.084436,1
material-properties,117,soft,hard,indirect,antonym,concept swap,-21.534283,-22.826666,1.292383,1
material-properties,118,soft,hard,indirect,antonym,concept swap,-11.503676,-11.914793,0.411117,1
material-properties,119,soft,hard,indirect,antonym,concept swap,-15.371099,-16.610256,1.239158,1
material-properties,120,soft,hard,indirect,antonym,concept swap,-9.744297,-9.650181,-0.094116,0
material-properties,121,soft,hard,indirect,antonym,concept swap,-12.738373,-14.63682,1.898447,1
material-properties,122,soft,hard,indirect,antonym,concept swap,-15.637611,-15.60678,-0.030831,0
material-properties,123,soft,hard,indirect,antonym,concept swap,-18.678885,-20.044462,1.365578,1
material-properties,124,soft,hard,indirect,antonym,concept swap,-11.699491,-12.520179,0.820688,1
material-properties,125,soft,hard,indirect,antonym,concept swap,-13.21733,-14.080768,0.863438,1
material-properties,126,soft,hard,indirect,antonym,concept swap,-20.1395,-20.455578,0.316078,1
material-properties,127,soft,hard,indirect,antonym,concept swap,-21.234806,-21.609146,0.37434,1
material-properties,128,soft,hard,indirect,antonym,concept swap,-10.037581,-10.680895,0.643313,1
material-properties,129,soft,hard,indirect,antonym,concept swap,-15.497322,-15.769774,0.272452,1
material-properties,130,soft,hard,indirect,antonym,concept swap,-16.228121,-16.463905,0.235785,1
material-properties,131,soft,hard,indirect,antonym,concept swap,-19.732487,-20.265383,0.532896,1
material-properties,132,soft,hard,indirect,material,concept swap,-12.652974,-14.180775,1.527801,1
material-properties,133,soft,hard,indirect,material,concept swap,-17.287609,-14.142078,-3.145531,0
material-properties,134,soft,hard,indirect,material,concept swap,-18.239546,-18.922565,0.68302,1
material-properties,135,soft,hard,indirect,material,concept swap,-21.6563,-18.451538,-3.204762,0
material-properties,136,soft,hard,indirect,material,concept swap,-12.282036,-12.287882,0.005846,1
material-properties,137,soft,hard,indirect,material,concept swap,-14.806434,-16.747307,1.940873,1
material-properties,138,soft,hard,indirect,material,concept swap,-18.275932,-18.787611,0.511679,1
material-properties,139,soft,hard,indirect,material,concept swap,-20.484112,-22.100895,1.616783,1
material-properties,140,soft,hard,indirect,material,concept swap,-16.523308,-16.690128,0.166821,1
material-properties,141,soft,hard,indirect,material,concept swap,-16.249031,-16.13084,-0.118191,0
material-properties,142,soft,hard,indirect,material,concept swap,-23.082706,-22.404293,-0.678413,0
material-properties,143,soft,hard,indirect,material,concept swap,-23.727764,-24.707552,0.979788,1
material-properties,144,soft,hard,indirect,material,concept swap,-19.680399,-17.010838,-2.669561,0
material-properties,145,soft,hard,indirect,material,concept swap,-17.473541,-21.990038,4.516497,1
material-properties,146,soft,hard,indirect,material,concept swap,-16.000196,-12.539223,-3.460974,0
material-properties,147,soft,hard,indirect,material,concept swap,-12.127758,-16.870626,4.742868,1
material-properties,148,soft,hard,indirect,material,concept swap,-18.158558,-18.440746,0.282188,1
material-properties,149,soft,hard,indirect,material,concept swap,-20.025921,-20.462399,0.436478,1
material-properties,150,soft,hard,indirect,material,concept swap,-13.945298,-14.454625,0.509327,1
material-properties,151,soft,hard,indirect,material,concept swap,-16.533279,-16.558136,0.024857,1
material-properties,152,transparent,opaque,direct,negation,concept swap,-21.876862,-21.787457,-0.089405,0
material-properties,153,transparent,opaque,direct,negation,concept swap,-35.218388,-35.75663,0.538242,1
material-properties,154,transparent,opaque,direct,negation,concept swap,-23.195526,-23.419619,0.224092,1
material-properties,155,transparent,opaque,direct,negation,concept swap,-34.043884,-33.775402,-0.268482,0
material-properties,156,transparent,opaque,direct,negation,concept swap,-21.506454,-21.868771,0.362316,1
material-properties,157,transparent,opaque,direct,negation,concept swap,-30.718092,-30.149662,-0.56843,0
material-properties,158,transparent,opaque,direct,negation,concept swap,-22.853699,-22.948364,0.094666,1
material-properties,159,transparent,opaque,direct,negation,concept swap,-36.98484,-37.049679,0.064838,1
material-properties,160,transparent,opaque,direct,negation,concept swap,-24.190376,-24.169359,-0.021017,0
material-properties,161,transparent,opaque,direct,negation,concept swap,-33.21093,-33.127068,-0.083862,0
material-properties,162,transparent,opaque,indirect,material,concept swap,-23.526505,-22.128695,-1.39781,0
material-properties,163,transparent,opaque,indirect,material,concept swap,-28.265511,-33.106609,4.841099,1
material-properties,164,transparent,opaque,indirect,material,concept swap,-24.298611,-25.058231,0.759621,1
material-properties,165,transparent,opaque,indirect,material,concept swap,-34.415543,-33.400867,-1.014675,0
material-properties,166,transparent,opaque,indirect,material,concept swap,-24.01973,-28.738291,4.718561,1
material-properties,167,transparent,opaque,indirect,material,concept swap,-36.0849,-37.179176,1.094276,1
material-properties,168,transparent,opaque,indirect,material,concept swap,-21.107063,-22.55818,1.451117,1
