pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0010939,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,1,1,0,3785,26051,gutenberg,open_subtitles,cadiz,unleash,against,inside
p0010940,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,2,2,0,43490,3949,simple_wiki,gutenberg,sahara,seine,through,across
p0010941,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,2,2,0,24339,50318,simple_wiki,open_subtitles,adriatic,primo,into,outside
p0010942,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,1,1,0,12830,30228,simple_wiki,gutenberg,guam,celia's,inside,under
p0010943,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,1,1,0,20155,22699,simple_wiki,gutenberg,dachau,bargen,between,into
p0010944,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,1,1,0,54472,58029,open_subtitles,simple_wiki,d'you,cristina,inside,towards
p0010945,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,1,1,0,22500,15135,open_subtitles,gutenberg,berta's,davenport,behind,between
p0010946,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,2,2,0,32360,52125,gutenberg,simple_wiki,stuarts,gujarati,under,into
p0010947,0,0.0,spatial,capitalized,3,SCC,11-25,11-25,0,3-4,3-4,0,49242,47210,open_subtitles,gutenberg,rangeela,justs,between,towards
p0010948,1,2.2,spatial,capitalized,3,SCC,11-25,11-25,0,3-4,2,1,29285,59050,gutenberg,simple_wiki,statten,mughal,between,against
p0010949,1,2.1,spatial,capitalized,3,SCC,11-25,11-25,0,3-4,2,1,20609,13279,gutenberg,open_subtitles,borgo,orient,behind,toward
p0010950,1,2.1,spatial,capitalized,3,SCC,11-25,11-25,0,3-4,2,1,62338,62589,gutenberg,open_subtitles,ramsays,hawaiian,behind,outside
p0010951,1,2.1,spatial,capitalized,3,SCC,11-25,11-25,0,1,2,1,32163,4526,open_subtitles,gutenberg,herakles,whigs,beyond,against
p0010952,0,0.005,spatial,capitalized,3,SCC,26-50,26-50,0,1,1,0,46038,61067,qwen_pair_packed,simple_wiki,consuming,paraguay,inside,against
p0010953,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,2,2,0,56006,9472,simple_wiki,gutenberg,rim,unseen,above,into
p0010954,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,1,1,0,31745,12874,bnc_spoken,simple_wiki,mafia,namibia,against,within
p0010955,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,2,2,0,49139,2837,simple_wiki,gutenberg,andes,wildtree,through,under
p0010956,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,1,1,0,52548,35742,bnc_spoken,simple_wiki,abingdon,río,between,between
p0010957,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,2,2,0,12035,36324,bnc_spoken,simple_wiki,republics,punjab,between,under
p0010958,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,2,2,0,23119,28439,gutenberg,simple_wiki,moors,baden,against,outside
p0010959,0,0.0,spatial,capitalized,3,SCC,26-50,26-50,0,2,2,0,21099,42765,gutenberg,simple_wiki,devil's,nato,within,under
p0010960,1,2.1,spatial,capitalized,3,SCC,26-50,26-50,0,2,1,1,40476,51342,gutenberg,bnc_spoken,briggs,abingdon,against,between
p0010961,0,0.015,spatial,capitalized,3,SCC,51-100,51-100,0,1,1,0,38363,59196,qwen_pair_packed,simple_wiki,comparing,croatia,inside,between
p0010962,0,0.0,spatial,capitalized,3,SCC,51-100,51-100,0,1,1,0,13853,337,gutenberg,simple_wiki,panama,guinea,against,against
p0010963,0,0.0,spatial,capitalized,3,SCC,51-100,51-100,0,1,1,0,13243,19906,simple_wiki,gutenberg,miracles,providence,between,under
p0010964,0,0.0,spatial,capitalized,3,SCC,51-100,51-100,0,2,2,0,46246,50352,open_subtitles,gutenberg,mm-hmm,forum,through,into
p0010965,0,0.0,spatial,capitalized,3,SCC,51-100,51-100,0,1,1,0,9314,51304,open_subtitles,gutenberg,marilyn,carrie,between,beside
p0010966,0,0.0,spatial,capitalized,3,SCC,51-100,51-100,0,2,2,0,18894,516,open_subtitles,childes,buddha,presidency,inside,into
p0010967,1,2.1,spatial,capitalized,3,SCC,51-100,51-100,0,2,1,1,17316,45327,gutenberg,open_subtitles,protector,panama,against,within
p0010968,1,2.1,spatial,capitalized,3,SCC,51-100,51-100,0,1,2,1,40106,61697,bnc_spoken,gutenberg,ambulance,possum,between,across
p0010969,0,0.0,spatial,capitalized,3,SCC,101-250,101-250,0,1,1,0,31056,24661,simple_wiki,open_subtitles,evidently,accounts,across,between
p0010970,0,0.0,spatial,capitalized,3,SCC,101-250,101-250,0,2,2,0,63468,37993,open_subtitles,simple_wiki,tent,category,under,into
p0010971,0,0.0,spatial,capitalized,3,SCC,101-250,101-250,0,2,2,0,62846,33215,open_subtitles,gutenberg,cave,knights,across,into
p0010972,0,0.0,spatial,capitalized,3,SCC,101-250,101-250,0,2,2,0,49034,60299,simple_wiki,childes,towers,beep,between,into
p0010973,0,0.0,spatial,capitalized,3,SCC,501-1000,501-1000,0,2,2,0,3955,46976,open_subtitles,simple_wiki,dress,lines,under,between
p0010974,1,2.1,spatial,capitalized,3,SCC,501-1000,501-1000,0,1,2,1,23031,693,gutenberg,childes,henry,woods,under,through
p0010975,0,0.0,spatial,capitalized,3,SCC,501-1000,501-1000,0,2,2,0,34212,15947,gutenberg,open_subtitles,holding,magic,beside,under
p0010976,1,2.1,spatial,capitalized,3,SCC,501-1000,501-1000,0,2,3-4,1,16990,25825,gutenberg,simple_wiki,future,involved,into,into
p0010977,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,38427,17018,simple_wiki,open_subtitles,merzifon,"deniel,i'm",between,inside
p0010978,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,63480,38356,simple_wiki,bnc_spoken,inadequacy,lancashire's,between,under
p0010979,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,46947,50001,bnc_spoken,simple_wiki,deklerk,fardalen,between,through
p0010980,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,25630,705,gutenberg,open_subtitles,feejee,"well,danny",under,into
p0010981,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,12834,52892,open_subtitles,gutenberg,tavistock,bleecker,under,through
p0010982,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,32042,61240,simple_wiki,open_subtitles,sahyadri,replicator's,within,into
p0010983,0,0.008,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,15132,1605,fw_preserved_compact_view,open_subtitles,sewell's,cro-magnon,toward,into
p0010984,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,19922,39955,open_subtitles,simple_wiki,armpit,sōsuke,under,under
p0010985,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,15562,56464,open_subtitles,simple_wiki,harrisonburg,vyazma,outside,between
p0010986,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,3117,50984,gutenberg,simple_wiki,bosphorus,zaragozan,into,against
p0010987,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,32905,45579,open_subtitles,bnc_spoken,frohnau,bracknell,between,against
p0010988,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,28523,33550,open_subtitles,simple_wiki,asshai,anderlecht,beyond,behind
p0010989,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,1,1,0,8121,24249,open_subtitles,simple_wiki,harrisonburg,kelly-moore,outside,against
p0010990,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,24911,13083,simple_wiki,childes,irouquois,altrosauros,between,through
p0010991,0,0.0,spatial,capitalized,4,SCCC,1-2,1-2,0,2,2,0,2247,50004,simple_wiki,gutenberg,c171,shenandoah,through,into
p0010992,1,2.1,spatial,capitalized,4,SCCC,1-2,1-2,0,2,3-4,1,52815,28295,simple_wiki,gutenberg,voskhod,all-fool's,outside,between
p0010993,0,0.0,spatial,capitalized,4,SCCC,3-5,3-5,0,2,2,0,12101,21034,open_subtitles,gutenberg,chihuahua,dauphin’s,onto,into
p0010994,0,0.019,spatial,capitalized,4,SCCC,3-5,3-5,0,2,2,0,38109,31150,qwen_pair_packed,gutenberg,eec,dauphin’s,within,into
p0010995,0,0.0,spatial,capitalized,4,SCCC,3-5,3-5,0,2,2,0,59636,41953,gutenberg,open_subtitles,albigenses,schadchen,against,through
p0010996,0,0.0,spatial,capitalized,4,SCCC,3-5,3-5,0,1,1,0,12778,46897,simple_wiki,bnc_spoken,trabzon,woolworths,between,within
p0010997,0,0.0,spatial,capitalized,4,SCCC,3-5,3-5,0,2,2,0,21977,19125,gutenberg,simple_wiki,drive-way,indo-lanka,through,against
p0010998,0,0.0,spatial,capitalized,4,SCCC,3-5,3-5,0,1,1,0,41295,12616,simple_wiki,open_subtitles,sudheendra,patacão,under,behind
p0010999,1,2.2,spatial,capitalized,4,SCCC,3-5,3-5,0,3-4,2,1,32254,20936,gutenberg,open_subtitles,beefsteak,aerodytech,between,into
p0011000,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,1,1,0,2921,29308,gutenberg,simple_wiki,su-nan,wiltshire,against,through
p0011001,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,1,1,0,42761,1785,simple_wiki,fw_preserved_compact_view,conservatism,neptune's,against,beyond
p0011002,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,1,1,0,3630,63905,gutenberg,simple_wiki,vanceboro,mcpherson,through,into
p0011003,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,2,2,0,15581,26541,simple_wiki,gutenberg,looking-glass,tchernaya,through,into
p0011004,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,1,1,0,25838,29698,gutenberg,simple_wiki,cavaliers,grassroots,between,through
p0011005,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,1,1,0,4955,27347,gutenberg,open_subtitles,farnham,sci-fi,into,into
p0011006,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,2,2,0,23937,62218,gutenberg,childes,styx,decepticons,into,between
p0011007,0,0.0,spatial,capitalized,4,SCCC,6-10,6-10,0,2,2,0,48181,62126,simple_wiki,childes,fulbright,batmobile,through,into
p0011008,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,1,1,0,4218,52809,gutenberg,open_subtitles,doncaster,yotsuba,toward,against
p0011009,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,35230,35588,simple_wiki,open_subtitles,istván,ngos,under,inside
p0011010,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,26945,22890,open_subtitles,simple_wiki,sycamore,mcu,inside,within
p0011011,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,1,1,0,51847,57750,gutenberg,bnc_spoken,zurich,gorbachov,towards,under
p0011012,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,1,1,0,54170,6520,gutenberg,bnc_spoken,christendom,stokenchurch,through,between
p0011013,0,0.003,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,35133,51924,fw_preserved_compact_view,switchboard,conveyance,seniors,within,into
p0011014,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,50473,21405,gutenberg,simple_wiki,syrians,indianapolis,against,against
p0011015,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,32874,51614,simple_wiki,open_subtitles,archdiocese,irs,within,through
p0011016,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,1,1,0,4471,60311,simple_wiki,gutenberg,uppsala,nicaragua,between,between
p0011017,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,1,1,0,3652,25516,simple_wiki,gutenberg,a&amp;m,warwickshire,through,through
p0011018,0,0.0,spatial,capitalized,4,SCCC,11-25,11-25,0,2,2,0,38948,62513,gutenberg,bnc_spoken,ægean,kuomintang,across,between
p0011019,1,2.1,spatial,capitalized,4,SCCC,11-25,11-25,0,1,2,1,60128,62473,simple_wiki,gutenberg,cretaceous,newfoundland,through,toward
p0011020,0,0.0,spatial,capitalized,4,SCCC,26-50,26-50,0,3-4,3-4,0,9222,683,open_subtitles,childes,isabella,aimee,through,inside
p0011021,0,0.0,spatial,capitalized,4,SCCC,26-50,26-50,0,1,1,0,13086,5014,simple_wiki,gutenberg,unfamiliar,syracuse,through,above
p0011022,0,0.0,spatial,capitalized,4,SCCC,26-50,26-50,0,2,2,0,6007,2110,bnc_spoken,simple_wiki,episcopal,quadronno,into,inside
p0011023,0,0.0,spatial,capitalized,4,SCCC,26-50,26-50,0,1,1,0,50465,10660,bnc_spoken,gutenberg,nato,balaclava,within,into
p0011024,0,0.0,spatial,capitalized,4,SCCC,26-50,26-50,0,2,2,0,13604,31326,simple_wiki,gutenberg,köppen,balkans,under,toward
p0011025,1,2.1,spatial,capitalized,4,SCCC,26-50,26-50,0,2,1,1,54272,59786,simple_wiki,open_subtitles,knesset,punjab,into,between
p0011026,1,2.2,spatial,capitalized,4,SCCC,51-100,51-100,0,3-4,2,1,61654,57028,childes,gutenberg,mitchell,phantom,outside,towards
p0011027,1,2.1,spatial,capitalized,4,SCCC,51-100,51-100,0,2,1,1,6889,14326,gutenberg,simple_wiki,sunset,renaissance,into,through
p0011028,0,0.0,spatial,capitalized,4,SCCC,101-250,101-250,0,2,2,0,35312,5930,open_subtitles,simple_wiki,grief,establishment,against,against
p0011029,0,0.0,spatial,capitalized,4,SCCC,251-500,251-500,0,2,2,0,63456,11718,gutenberg,open_subtitles,smoke,chimney,through,through
p0011030,0,0.0,spatial,content,1,S,1-2,1-2,0,2,2,0,51946,48251,bnc_spoken,simple_wiki,proble,ambit,through,outside
p0011031,0,0.025,spatial,content,1,S,26-50,26-50,0,2,2,0,11495,30656,qwen_pair_packed,simple_wiki,triumphant,blond,under,into
p0011032,0,0.004,spatial,content,1,S,26-50,26-50,0,2,2,0,23107,44269,gutenberg,qwen_pair_packed,mast,span,between,within
p0011033,1,2.124,spatial,content,1,S,26-50,26-50,0,2,3-4,1,32412,56712,gutenberg,qwen_pair_packed,hedge,rein,above,through
p0011034,0,0.0,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,1094,52202,gutenberg,open_subtitles,leak,actors,above,into
p0011035,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,3016,13273,childes,gutenberg,remainder,blank,through,into
p0011036,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,16814,7438,gutenberg,childes,curtains,grocery,between,into
p0011037,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,24453,37038,simple_wiki,childes,extinct,lid,under,into
p0011038,0,0.0,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,28471,17433,open_subtitles,bnc_spoken,tense,tha,through,inside
p0011039,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,7240,47884,bnc_spoken,gutenberg,altar,bows,behind,through
p0011040,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,3178,10428,open_subtitles,gutenberg,velvet,wounds,behind,into
p0011041,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,50765,42891,gutenberg,bnc_spoken,dim,markets,into,into
p0011042,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,16713,26875,gutenberg,childes,halt,bathtub,into,into
p0011043,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,61062,54430,open_subtitles,childes,herd,prairie,through,across
p0011044,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,39134,46901,open_subtitles,gutenberg,herd,orchard,behind,through
p0011045,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,24550,16730,gutenberg,open_subtitles,lace,beam,under,under
p0011046,0,0.013000000000000001,spatial,content,1,S,51-100,51-100,0,1,1,0,54158,54565,qwen_pair_packed,fw_preserved_compact_view,custody,floors,into,across
p0011047,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,50738,31859,gutenberg,bnc_spoken,hatch,balcony,behind,within
p0011048,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,59174,18419,open_subtitles,gutenberg,lawyers,luxury,between,against
p0011049,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,14249,40074,gutenberg,open_subtitles,convenient,compound,behind,against
p0011050,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,19164,1636,gutenberg,open_subtitles,bonds,bushes,through,behind
p0011051,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,51264,37364,qwen_pair_packed,fw_preserved_compact_view,aspects,breach,across,into
p0011052,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,22740,30932,gutenberg,simple_wiki,intervals,organisations,between,within
p0011053,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,36509,17350,gutenberg,simple_wiki,compare,layers,beyond,between
p0011054,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,6176,7458,childes,gutenberg,peach,tub,through,into
p0011055,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,21505,7824,simple_wiki,gutenberg,luxury,quarrel,across,into
p0011056,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,53175,28059,gutenberg,fw_preserved_compact_view,excess,topics,against,between
p0011057,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,7152,63256,gutenberg,childes,moonlight,sleeve,into,through
p0011058,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,58596,61654,gutenberg,childes,peasant,grocery,between,inside
p0011059,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,43942,63852,bnc_spoken,gutenberg,magazines,immense,through,against
p0011060,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,33004,4561,gutenberg,open_subtitles,solemn,flip,under,inside
p0011061,0,0.001,spatial,content,1,S,51-100,51-100,0,2,2,0,27005,27779,fw_preserved_compact_view,qwen_pair_packed,ruins,conquest,under,through
p0011062,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,36140,24694,gutenberg,childes,dense,sleeve,through,through
p0011063,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,29699,16728,simple_wiki,open_subtitles,idle,countryside,into,into
p0011064,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,8997,18591,childes,gutenberg,ramp,grim,into,under
p0011065,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,7735,23078,gutenberg,open_subtitles,doorway,swamp,into,through
p0011066,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,60639,38944,gutenberg,bnc_spoken,pools,orbit,through,into
p0011067,0,0.0,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,17370,43507,open_subtitles,childes,tomb,lays,within,behind
p0011068,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,14156,21139,gutenberg,open_subtitles,noisy,backs,above,behind
p0011069,0,0.003,spatial,content,1,S,51-100,51-100,0,2,2,0,9505,50115,fw_preserved_compact_view,qwen_pair_packed,estimate,format,across,into
p0011070,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,45825,19294,bnc_spoken,gutenberg,bucket,gloomy,into,outside
p0011071,0,0.0,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,4904,9434,gutenberg,childes,seals,wears,through,outside
p0011072,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,20400,62501,gutenberg,bnc_spoken,dim,twentieth,through,into
p0011073,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,63095,49811,gutenberg,open_subtitles,scope,senses,within,beyond
p0011074,0,0.1,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,41630,54496,open_subtitles,gutenberg,intend,humour,against,into
p0011075,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,4877,50984,gutenberg,simple_wiki,heavens,conquest,through,through
p0011076,0,0.0,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,15778,6650,open_subtitles,bnc_spoken,pipes,relevant,behind,through
p0011077,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,50454,2618,gutenberg,open_subtitles,mist,helicopter,through,into
p0011078,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,38123,50153,open_subtitles,gutenberg,ruins,barrier,outside,behind
p0011079,0,0.0,spatial,content,1,S,51-100,51-100,0,1,1,0,64171,45681,gutenberg,simple_wiki,curtains,rape,behind,against
p0011080,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,52181,16805,open_subtitles,gutenberg,flour,shadows,between,into
p0011081,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,63370,5742,gutenberg,simple_wiki,excess,tub,through,into
p0011082,0,0.022,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,64253,51139,childes,qwen_pair_packed,nails,intend,outside,into
p0011083,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,18490,62756,gutenberg,childes,greedy,freezer,into,into
p0011084,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,60015,60306,gutenberg,simple_wiki,chorus,successor,into,against
p0011085,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,60909,6215,gutenberg,childes,bushes,sack,through,into
p0011086,0,0.003,spatial,content,1,S,51-100,51-100,0,2,2,0,19301,12912,fw_preserved_compact_view,open_subtitles,layers,caps,between,under
p0011087,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,17990,30918,gutenberg,open_subtitles,doorway,backs,inside,behind
p0011088,0,0.0,spatial,content,1,S,51-100,51-100,0,2,2,0,52639,41569,gutenberg,open_subtitles,cloak,flip,under,inside
p0011089,0,0.007,spatial,content,1,S,51-100,51-100,0,2,2,0,30295,41565,gutenberg,fw_preserved_compact_view,snowy,depths,through,into
p0011090,0,0.012,spatial,content,1,S,51-100,51-100,0,2,2,0,51459,16673,gutenberg,qwen_pair_packed,saddle,greedy,into,against
p0011091,0,0.021,spatial,content,1,S,51-100,51-100,0,1,1,0,55555,7190,qwen_pair_packed,open_subtitles,sheer,breach,through,under
p0011092,0,0.016,spatial,content,1,S,51-100,51-100,0,2,2,0,30314,25489,gutenberg,fw_preserved_compact_view,dim,fluid,through,inside
p0011093,0,0.029,spatial,content,1,S,51-100,51-100,0,2,2,0,55148,3873,gutenberg,fw_preserved_compact_view,canvas,spacecraft,under,between
p0011094,0,0.043000000000000003,spatial,content,1,S,51-100,51-100,0,3-4,3-4,0,1219,56639,childes,qwen_pair_packed,nails,gratitude,outside,beside
p0011095,0,0.036000000000000004,spatial,content,1,S,51-100,51-100,0,2,2,0,19877,10431,gutenberg,qwen_pair_packed,robe,mob,under,into
p0011096,0,0.038,spatial,content,1,S,51-100,51-100,0,2,2,0,21443,23858,gutenberg,fw_preserved_compact_view,seas,array,across,through
p0011097,1,2.1,spatial,content,1,S,51-100,51-100,0,2,1,1,37142,48519,gutenberg,simple_wiki,blank,speakers,into,between
p0011098,1,2.1,spatial,content,1,S,51-100,51-100,0,2,1,1,21569,1918,gutenberg,simple_wiki,ban,tan,under,between
p0011099,1,2.113,spatial,content,1,S,51-100,51-100,0,2,1,1,33992,25853,gutenberg,qwen_pair_packed,wept,edges,across,inside
p0011100,0,0.0,spatial,content,1,S,101-250,101-250,0,1,1,0,288,15805,simple_wiki,bnc_spoken,debt,businesses,into,into
p0011101,0,0.0,spatial,content,1,S,101-250,101-250,0,1,1,0,26539,7337,gutenberg,open_subtitles,ranks,sometime,between,inside
p0011102,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,13513,41286,gutenberg,childes,railway,sofa,between,under
p0011103,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,48446,26804,gutenberg,simple_wiki,settle,mix,below,between
p0011104,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,19507,38756,gutenberg,open_subtitles,sofa,ceremony,under,across
p0011105,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,38974,52330,bnc_spoken,open_subtitles,outer,gardens,beyond,into
p0011106,0,0.001,spatial,content,1,S,101-250,101-250,0,2,2,0,45414,2680,qwen_pair_packed,fw_preserved_compact_view,distant,lands,toward,across
p0011107,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,39910,52742,simple_wiki,gutenberg,attacks,bars,against,through
p0011108,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,63434,2865,gutenberg,simple_wiki,lawn,wealthy,across,into
p0011109,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,33741,8970,bnc_spoken,simple_wiki,review,wealthy,into,into
p0011110,0,0.004,spatial,content,1,S,101-250,101-250,0,3-4,3-4,0,26512,49608,fw_preserved_compact_view,qwen_pair_packed,represent,conclusion,into,behind
p0011111,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,51897,40483,gutenberg,childes,minds,bottles,into,between
p0011112,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,12578,50156,childes,gutenberg,bottles,cheek,between,against
p0011113,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,21633,13763,gutenberg,open_subtitles,bitter,gardens,through,into
p0011114,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,33976,46823,gutenberg,simple_wiki,farther,whip,towards,against
p0011115,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,10383,51691,gutenberg,childes,error,limit,through,beyond
p0011116,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,44951,55409,open_subtitles,gutenberg,bomb,cabin,behind,into
p0011117,0,0.039,spatial,content,1,S,101-250,101-250,0,3-4,3-4,0,49444,49757,qwen_pair_packed,childes,funds,spoons,across,into
p0011118,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,45495,27290,simple_wiki,gutenberg,discovery,bade,through,outside
p0011119,0,0.0,spatial,content,1,S,101-250,101-250,0,1,1,0,44472,13766,gutenberg,simple_wiki,debt,challenges,into,through
p0011120,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,1395,42476,gutenberg,bnc_spoken,strings,tide,across,against
p0011121,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,46329,30106,childes,simple_wiki,cameras,portrait,under,through
p0011122,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,6474,59830,childes,gutenberg,scare,sunshine,between,into
p0011123,0,0.002,spatial,content,1,S,101-250,101-250,0,2,2,0,32127,45202,qwen_pair_packed,fw_preserved_compact_view,brilliant,concept,into,under
p0011124,0,0.0,spatial,content,1,S,101-250,101-250,0,3-4,3-4,0,6488,36444,childes,gutenberg,cows,surrender,through,below
p0011125,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,575,39199,open_subtitles,childes,pockets,nursery,into,outside
p0011126,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,31365,7835,simple_wiki,gutenberg,beliefs,plot,against,into
p0011127,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,36985,43314,gutenberg,childes,porch,bottles,inside,between
p0011128,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,42520,38927,gutenberg,open_subtitles,vast,mystery,into,through
p0011129,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,10208,11621,gutenberg,childes,mask,pumpkin,under,into
p0011130,0,0.0,spatial,content,1,S,101-250,101-250,0,2,2,0,35022,33735,open_subtitles,gutenberg,impression,gates,under,into
