pair_id,match_level,pair_cost,category,target_class,target_token_len,target_token_pattern,target_freq_bin_a,target_freq_bin_b,target_freq_bin_delta,distance_bin_a,distance_bin_b,distance_bin_delta,row_a,row_b,source_a,source_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b
p0004053,0,0.008,spatial,content,1,S,251-500,251-500,0,2,2,0,6369,4893,fw_preserved_compact_view,qwen_pair_packed,method,narrow,against,beyond
p0004054,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,12615,10470,gutenberg,open_subtitles,pile,crowd,towards,across
p0004055,0,0.013000000000000001,spatial,content,1,S,251-500,251-500,0,2,2,0,5382,18211,fw_preserved_compact_view,qwen_pair_packed,upper,recent,through,behind
p0004056,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,874,19890,childes,gutenberg,cookie,desk,onto,beside
p0004057,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,811,2419,gutenberg,childes,rough,breath,beside,under
p0004058,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,14480,2620,childes,gutenberg,kinds,laws,into,into
p0004059,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,12492,19218,gutenberg,open_subtitles,fought,walls,behind,inside
p0004060,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,6583,3483,gutenberg,simple_wiki,bedroom,plain,into,above
p0004061,1,2.1,spatial,content,1,S,251-500,251-500,0,3-4,5-8,1,18461,7447,gutenberg,childes,hide,hadta,within,into
p0004062,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,17542,16747,childes,gutenberg,couch,shape,under,into
p0004063,0,0.003,spatial,content,1,S,251-500,251-500,0,1,1,0,13416,6403,fw_preserved_compact_view,qwen_pair_packed,communities,nations,within,across
p0004064,0,0.038,spatial,content,1,S,251-500,251-500,0,2,2,0,16743,17795,fw_preserved_compact_view,gutenberg,network,streets,within,through
p0004065,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,14960,1082,gutenberg,childes,pale,breath,into,under
p0004066,0,0.0,spatial,content,1,S,251-500,251-500,0,5-8,5-8,0,13630,6320,childes,open_subtitles,trick,decision,into,through
p0004067,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,2295,13881,gutenberg,simple_wiki,shape,hills,into,between
p0004068,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,14983,11190,childes,gutenberg,pears,text,through,within
p0004069,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,19237,19361,gutenberg,simple_wiki,forests,seventy,through,beyond
p0004070,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,12432,11602,gutenberg,childes,pocket,covers,into,under
p0004071,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,11797,3206,gutenberg,childes,narrow,pears,into,through
p0004072,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,14306,10896,gutenberg,bnc_spoken,seats,lack,into,through
p0004073,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,17193,5788,gutenberg,childes,universe,bedroom,through,towards
p0004074,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,20148,17368,gutenberg,childes,wagon,shape,toward,into
p0004075,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,18367,8731,childes,simple_wiki,bedroom,remain,into,behind
p0004076,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,3684,981,childes,gutenberg,covers,wings,under,under
p0004077,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,13264,11805,open_subtitles,gutenberg,edge,ages,onto,between
p0004078,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,5655,7369,bnc_spoken,gutenberg,lane,pocket,outside,inside
p0004079,1,2.1,spatial,content,1,S,251-500,251-500,0,3-4,2,1,16978,2380,gutenberg,childes,suit,pears,into,through
p0004080,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,9382,5322,gutenberg,open_subtitles,gate,rough,through,through
p0004081,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,6920,13664,gutenberg,childes,evil,clouds,into,above
p0004082,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,17366,4858,gutenberg,childes,coat,bunch,under,into
p0004083,1,2.1,spatial,content,1,S,251-500,251-500,0,3-4,2,1,10440,8487,gutenberg,childes,sides,breath,toward,under
p0004084,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,17586,4155,gutenberg,bnc_spoken,thick,sites,through,within
p0004085,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,18368,358,gutenberg,childes,banks,pears,under,through
p0004086,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,7678,3872,gutenberg,childes,opposite,pages,between,through
p0004087,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,2619,8352,open_subtitles,simple_wiki,edge,nearby,between,into
p0004088,0,0.027,spatial,content,1,S,251-500,251-500,0,1,1,0,8505,1916,fw_preserved_compact_view,gutenberg,surface,narrow,under,into
p0004089,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,18405,19547,gutenberg,childes,orders,pears,under,through
p0004090,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,2643,18941,gutenberg,childes,remains,pears,behind,through
p0004091,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,568,6587,gutenberg,open_subtitles,towns,bathroom,through,into
p0004092,1,2.1,spatial,content,1,S,251-500,251-500,0,3-4,2,1,9673,8161,gutenberg,childes,parties,pair,between,against
p0004093,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,1700,9089,simple_wiki,gutenberg,address,gentle,within,through
p0004094,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,7679,9270,gutenberg,open_subtitles,smell,thousands,within,into
p0004095,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,12046,11211,gutenberg,childes,crowd,pears,through,through
p0004096,0,0.0,spatial,content,1,S,251-500,251-500,0,2,2,0,18270,17956,gutenberg,childes,fields,pears,across,through
p0004097,0,0.0,spatial,content,1,S,251-500,251-500,0,1,1,0,2504,19642,gutenberg,childes,banks,camera,between,between
p0004098,0,0.017,spatial,content,1,S,251-500,251-500,0,2,2,0,14283,14258,gutenberg,fw_preserved_compact_view,ages,streets,through,through
p0004099,0,0.025,spatial,content,1,S,251-500,251-500,0,2,2,0,2471,5640,gutenberg,fw_preserved_compact_view,corn,command,through,under
p0004100,1,2.126,spatial,content,1,S,251-500,251-500,0,1,2,1,17652,1922,gutenberg,fw_preserved_compact_view,command,decision,under,into
p0004101,0,0.028,spatial,content,1,S,251-500,251-500,0,2,2,0,3838,7706,gutenberg,fw_preserved_compact_view,circumstances,length,under,across
p0004102,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,19899,5321,gutenberg,open_subtitles,fresh,heavy,into,under
p0004103,0,0.002,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2329,11696,qwen_pair_packed,fw_preserved_compact_view,cover,except,under,above
p0004104,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,16439,12532,gutenberg,bnc_spoken,sixty,cost,between,between
p0004105,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16616,5673,childes,open_subtitles,apple,bank,through,into
p0004106,0,0.001,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18892,6391,qwen_pair_packed,fw_preserved_compact_view,reach,wild,beyond,between
p0004107,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,13550,2610,simple_wiki,gutenberg,includes,doubt,below,beyond
p0004108,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,996,14756,bnc_spoken,gutenberg,parents,interest,behind,through
p0004109,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12768,16002,childes,gutenberg,apple,hole,through,into
p0004110,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19519,2701,gutenberg,simple_wiki,smile,process,into,through
p0004111,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2651,2092,gutenberg,childes,modern,mike,within,between
p0004112,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,15659,19140,gutenberg,simple_wiki,sight,dry,within,between
p0004113,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,10546,1036,childes,simple_wiki,apple,soft,through,inside
p0004114,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,3636,11966,open_subtitles,gutenberg,tears,secret,through,against
p0004115,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13803,5237,childes,gutenberg,apple,wood,through,through
p0004116,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18804,11493,gutenberg,simple_wiki,lawyer,private,between,into
p0004117,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,6735,20034,simple_wiki,gutenberg,southern,reach,across,beyond
p0004118,0,0.005,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14242,7263,fw_preserved_compact_view,qwen_pair_packed,bottom,type,towards,within
p0004119,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,4667,8980,gutenberg,open_subtitles,corner,computer,across,through
p0004120,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11361,4416,childes,open_subtitles,apple,channel,through,through
p0004121,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19952,865,open_subtitles,simple_wiki,bottom,centre,toward,through
p0004122,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,723,7796,childes,gutenberg,apple,wide,through,through
p0004123,0,0.1,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,662,1036,gutenberg,simple_wiki,brave,spread,into,towards
p0004124,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,20034,11920,gutenberg,childes,couple,apple,within,through
p0004125,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,9080,18786,gutenberg,childes,further,objects,across,between
p0004126,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13375,13452,simple_wiki,open_subtitles,program,offer,through,through
p0004127,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,597,10199,gutenberg,simple_wiki,sight,southern,within,across
p0004128,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16263,4587,open_subtitles,gutenberg,breakfast,channel,across,through
p0004129,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18177,13189,childes,bnc_spoken,corner,particular,into,between
p0004130,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,13675,8201,childes,bnc_spoken,apple,problems,through,between
p0004131,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,15639,4434,simple_wiki,childes,subject,apple,against,through
p0004132,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18417,20179,childes,gutenberg,woods,western,through,beyond
p0004133,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11211,6577,childes,simple_wiki,apple,couple,through,between
p0004134,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,18941,1083,childes,gutenberg,apple,forest,through,into
p0004135,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12650,3151,gutenberg,simple_wiki,spirit,lines,into,between
p0004136,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11478,4314,switchboard,gutenberg,process,enemy,through,into
p0004137,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,5530,2268,gutenberg,simple_wiki,sight,ancient,within,through
p0004138,0,0.003,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2569,12393,qwen_pair_packed,fw_preserved_compact_view,battle,account,into,into
p0004139,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6827,12902,gutenberg,open_subtitles,bridge,hall,across,across
p0004140,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,3423,9690,gutenberg,childes,yesterday,starts,across,towards
p0004141,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14175,17201,simple_wiki,gutenberg,houses,gun,under,against
p0004142,0,0.002,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14863,6362,qwen_pair_packed,fw_preserved_compact_view,check,practice,inside,against
p0004143,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,17672,7417,gutenberg,bnc_spoken,view,points,into,into
p0004144,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,8724,15822,gutenberg,open_subtitles,cover,practice,under,through
p0004145,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19209,15472,gutenberg,childes,spell,apple,under,through
p0004146,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,8393,2346,childes,open_subtitles,apple,touch,through,outside
p0004147,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1467,14090,gutenberg,open_subtitles,arm,lie,under,below
p0004148,0,0.006,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1550,5432,qwen_pair_packed,fw_preserved_compact_view,entire,channel,across,across
p0004149,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17478,10712,gutenberg,simple_wiki,hill,western,behind,into
p0004150,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,875,3841,childes,gutenberg,pieces,reach,into,within
p0004151,0,0.002,spatial,content,1,S,501-1000,501-1000,0,1,1,0,13983,16933,qwen_pair_packed,childes,account,bag,into,into
p0004152,0,0.0,spatial,content,1,S,501-1000,501-1000,0,5-8,5-8,0,19061,16605,childes,open_subtitles,lose,month,under,inside
p0004153,0,0.013000000000000001,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17336,14248,qwen_pair_packed,fw_preserved_compact_view,modern,key,into,through
p0004154,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,5714,951,gutenberg,childes,stone,apple,behind,through
p0004155,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,10514,859,childes,gutenberg,sky,rich,across,against
p0004156,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,9245,14408,childes,gutenberg,apple,older,through,under
p0004157,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17487,2741,childes,gutenberg,apple,weight,through,under
p0004158,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,19697,1072,childes,gutenberg,happens,none,outside,against
p0004159,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12938,4441,childes,gutenberg,apple,wood,through,through
p0004160,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1322,13877,childes,bnc_spoken,apple,view,through,towards
p0004161,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,8137,4759,gutenberg,bnc_spoken,doubt,forty,beyond,above
p0004162,0,0.0,spatial,content,1,S,501-1000,501-1000,0,1,1,0,6745,13734,gutenberg,childes,wind,dere,against,under
p0004163,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,8671,7342,bnc_spoken,childes,duck,legs,under,through
p0004164,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6680,489,childes,bnc_spoken,bag,process,through,under
p0004165,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19411,10529,childes,gutenberg,chocolate,fourth,into,within
p0004166,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14983,17058,childes,gutenberg,apple,ocean,through,across
p0004167,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6438,1831,childes,gutenberg,apple,skin,through,under
p0004168,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,477,914,childes,gutenberg,apple,castle,through,through
p0004169,0,0.056,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17983,2031,qwen_pair_packed,fw_preserved_compact_view,class,enemy,into,against
p0004170,0,0.039,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12956,16709,qwen_pair_packed,childes,wind,apple,into,through
p0004171,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,15259,6266,childes,gutenberg,apple,level,through,below
p0004172,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16785,17978,childes,gutenberg,apple,press,through,beside
p0004173,0,0.039,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14149,18867,qwen_pair_packed,gutenberg,union,woods,through,through
p0004174,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,15481,15610,gutenberg,childes,difficult,class,through,into
p0004175,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7082,8796,simple_wiki,gutenberg,radio,wide,onto,across
p0004176,0,0.0,spatial,content,1,S,501-1000,501-1000,0,3-4,3-4,0,7671,13100,childes,gutenberg,puts,bright,through,outside
p0004177,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,2154,4060,childes,simple_wiki,apple,western,through,into
p0004178,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,10810,14960,childes,gutenberg,apple,spread,through,below
p0004179,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17236,10413,open_subtitles,gutenberg,gas,period,behind,within
p0004180,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1654,18742,gutenberg,childes,snow,beach,into,beside
p0004181,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1733,1701,gutenberg,open_subtitles,class,fellow,within,against
p0004182,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,5157,575,childes,open_subtitles,apple,data,through,through
p0004183,0,0.002,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7494,5928,qwen_pair_packed,gutenberg,entire,species,across,into
p0004184,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,20210,11009,gutenberg,childes,province,apple,within,through
p0004185,1,2.2,spatial,content,1,S,501-1000,501-1000,0,5-8,3-4,1,13597,5897,childes,simple_wiki,happens,groups,through,between
p0004186,0,0.006,spatial,content,1,S,501-1000,501-1000,0,2,2,0,6377,19146,qwen_pair_packed,gutenberg,hole,flat,through,against
p0004187,0,0.049,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16136,20046,qwen_pair_packed,open_subtitles,level,woods,above,into
p0004188,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12502,732,gutenberg,simple_wiki,title,process,under,through
p0004189,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,358,11138,childes,gutenberg,apple,deep,through,into
p0004190,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,3910,11761,childes,gutenberg,arm,quiet,under,beside
p0004191,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,1309,6553,gutenberg,childes,charge,apple,under,through
p0004192,0,0.035,spatial,content,1,S,501-1000,501-1000,0,2,2,0,17422,19582,qwen_pair_packed,childes,entire,grass,through,across
p0004193,0,0.009000000000000001,spatial,content,1,S,501-1000,501-1000,0,1,1,0,2469,17602,gutenberg,fw_preserved_compact_view,tears,parts,into,through
p0004194,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11492,9792,childes,simple_wiki,brain,entire,into,within
p0004195,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,14286,13118,gutenberg,childes,windows,apple,through,through
p0004196,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,19944,15866,childes,simple_wiki,bottom,skin,into,under
p0004197,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,7809,13996,gutenberg,bnc_spoken,fresh,private,into,into
p0004198,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12446,12062,bnc_spoken,childes,corner,bottom,into,toward
p0004199,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11359,8243,gutenberg,open_subtitles,wide,windows,into,through
p0004200,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,9766,12716,childes,simple_wiki,doll,title,into,under
p0004201,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11704,11138,open_subtitles,gutenberg,ears,field,through,across
p0004202,0,0.013000000000000001,spatial,content,1,S,501-1000,501-1000,0,2,2,0,12025,11535,qwen_pair_packed,gutenberg,current,quiet,into,into
p0004203,0,0.055,spatial,content,1,S,501-1000,501-1000,0,1,1,0,1179,1202,qwen_pair_packed,gutenberg,account,glass,into,under
p0004204,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11567,18224,gutenberg,childes,corner,woods,into,through
p0004205,0,0.015,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11637,18479,qwen_pair_packed,gutenberg,simple,bright,onto,into
p0004206,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,651,3208,gutenberg,childes,deep,neck,into,through
p0004207,0,0.0,spatial,content,1,S,501-1000,501-1000,0,2,2,0,16884,10183,gutenberg,open_subtitles,corner,forward,against,behind
p0004208,1,2.2,spatial,content,1,S,501-1000,501-1000,0,5-8,3-4,1,5385,7039,childes,gutenberg,puts,countries,onto,between
p0004209,0,0.018000000000000002,spatial,content,1,S,501-1000,501-1000,0,2,2,0,11113,9292,gutenberg,qwen_pair_packed,title,earlier,under,into
p0004210,1,2.152,spatial,content,1,S,501-1000,501-1000,0,2,3-4,1,8186,7058,gutenberg,fw_preserved_compact_view,deep,bus,under,outside
p0004211,1,2.2,spatial,content,1,S,501-1000,501-1000,0,5-8,3-4,1,3182,8040,childes,gutenberg,bus,spot,outside,towards
p0004212,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6815,15520,simple_wiki,gutenberg,top,eyes,within,into
p0004213,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,7807,7731,gutenberg,simple_wiki,long,room,through,into
p0004214,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,15443,16467,open_subtitles,gutenberg,word,would,into,beyond
p0004215,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,10743,16705,simple_wiki,open_subtitles,each,four,against,within
p0004216,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,1190,3683,bnc_spoken,childes,way,piece,across,through
p0004217,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,11110,5184,childes,gutenberg,back,sea,through,into
p0004218,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,5820,9816,open_subtitles,childes,yet,big,into,under
p0004219,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,20151,4297,childes,gutenberg,four,world,through,outside
p0004220,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,15802,12035,gutenberg,bnc_spoken,name,kind,under,under
p0004221,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,4632,16568,bnc_spoken,childes,east,nice,between,through
p0004222,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,7617,5696,open_subtitles,gutenberg,still,made,into,between
p0004223,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,13844,19590,open_subtitles,gutenberg,town,water,into,through
p0004224,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,4434,13990,childes,bnc_spoken,three,rock,through,towards
p0004225,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,13428,17305,open_subtitles,gutenberg,someone,such,beside,across
p0004226,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10389,7510,gutenberg,childes,last,box,within,through
p0004227,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,9285,4160,gutenberg,childes,tea,three,between,through
p0004228,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,7623,17652,bnc_spoken,gutenberg,too,short,into,within
p0004229,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16915,13797,gutenberg,childes,own,nice,into,through
p0004230,0,0.002,spatial,content,1,S,1001+,1001+,0,2,2,0,17341,7654,qwen_pair_packed,fw_preserved_compact_view,land,second,into,inside
p0004231,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6877,14529,gutenberg,childes,room,piece,into,through
p0004232,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6216,20101,gutenberg,childes,place,new,into,into
p0004233,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,18112,16205,gutenberg,open_subtitles,time,room,against,into
p0004234,0,0.001,spatial,content,1,S,1001+,1001+,0,2,2,0,13093,16796,fw_preserved_compact_view,qwen_pair_packed,certain,power,into,beyond
p0004235,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2678,12590,open_subtitles,gutenberg,water,sort,above,against
p0004236,0,0.007,spatial,content,1,S,1001+,1001+,0,5-8,5-8,0,1959,793,qwen_pair_packed,fw_preserved_compact_view,set,rest,against,across
p0004237,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,16918,951,gutenberg,childes,sea,three,between,through
p0004238,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,4596,1005,childes,gutenberg,baby,every,into,between
p0004239,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,15205,9569,qwen_pair_packed,fw_preserved_compact_view,tree,case,behind,into
p0004240,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,3683,19326,childes,gutenberg,nice,arms,through,into
p0004241,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,7683,17578,gutenberg,bnc_spoken,dead,group,beside,through
p0004242,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,15173,15338,gutenberg,simple_wiki,every,different,through,between
p0004243,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,13945,19104,bnc_spoken,gutenberg,bit,big,into,toward
p0004244,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,9514,5493,simple_wiki,open_subtitles,sea,myself,above,beyond
p0004245,0,0.0,spatial,content,1,S,1001+,1001+,0,5-8,5-8,0,20172,16747,childes,gutenberg,another,yet,onto,above
p0004246,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,19159,6997,bnc_spoken,gutenberg,call,mind,beyond,through
p0004247,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,10079,11690,childes,gutenberg,air,front,into,into
p0004248,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,4342,18885,gutenberg,bnc_spoken,box,near,into,against
p0004249,0,0.001,spatial,content,1,S,1001+,1001+,0,2,2,0,4269,9707,fw_preserved_compact_view,gutenberg,air,series,into,into
p0004250,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,14201,19022,gutenberg,open_subtitles,heart,form,into,into
p0004251,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,6231,10370,childes,bnc_spoken,window,place,outside,into
p0004252,0,0.022,spatial,content,1,S,1001+,1001+,0,1,1,0,12652,1457,qwen_pair_packed,gutenberg,whatever,thirty,into,between
p0004253,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2528,11434,simple_wiki,bnc_spoken,months,rest,between,through
p0004254,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,952,7136,gutenberg,bnc_spoken,whole,new,through,through
p0004255,0,0.0,spatial,content,1,S,1001+,1001+,0,1,1,0,4160,9403,childes,simple_wiki,four,sea,through,above
p0004256,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,2772,5422,open_subtitles,childes,white,nice,inside,through
p0004257,0,0.0,spatial,content,1,S,1001+,1001+,0,5-8,5-8,0,2493,9488,open_subtitles,gutenberg,mother,whole,through,between
p0004258,0,0.0,spatial,content,1,S,1001+,1001+,0,2,2,0,16915,3820,gutenberg,simple_wiki,fine,east,into,through
p0004259,0,0.0,spatial,content,1,S,1001+,1001+,0,3-4,3-4,0,6075,10196,open_subtitles,childes,way,dark,through,outside
