global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1203,4,256,301,38973,54115,8288,5,47556718
1204,4,256,301,38635,54427,8189,5,47595353
1205,4,256,301,40246,55748,8272,5,47635599
1206,4,256,301,38536,54952,8269,5,47674135
1207,4,256,301,38920,54572,8011,5,47713055
1208,4,256,301,40069,56075,8533,5,47753124
1209,4,256,301,39008,54890,8316,5,47792132
1210,4,256,301,39596,55589,8186,5,47831728
1211,4,256,301,40011,55724,8361,5,47871739
1212,4,256,301,38245,54395,8190,5,47909984
1213,4,256,301,40283,55971,8359,5,47950267
1214,4,256,301,40021,56036,8271,5,47990288
1215,4,256,301,39448,55466,8437,5,48029736
1216,4,256,301,39135,54603,8326,5,48068871
1217,4,256,301,39923,55128,8133,5,48108794
1218,4,256,301,40295,56098,8333,5,48149089
1219,4,256,301,40355,56045,8478,5,48189444
1220,4,256,301,38669,54909,8262,5,48228113
1221,4,256,301,40426,56561,8535,5,48268539
1222,4,256,301,38454,53920,7929,5,48306993
1223,4,256,301,39493,55088,8218,5,48346486
1224,4,256,301,39388,54435,8153,5,48385874
1225,4,256,301,40770,56740,8641,5,48426644
1226,4,256,301,40382,56351,8427,5,48467026
1227,4,256,301,39141,55073,8170,5,48506167
1228,4,256,301,39891,55984,8397,5,48546058
1229,4,256,301,37940,53776,8266,5,48583998
1230,4,256,301,39080,55221,8027,5,48623078
1231,4,256,301,39889,56226,8372,5,48662967
1232,4,256,301,38259,54312,8138,5,48701226
1233,4,256,301,39344,54859,8207,5,48740570
1234,4,256,301,38778,54459,8220,5,48779348
1235,4,256,301,39639,54928,8224,5,48818987
1236,4,256,301,37776,53247,7992,5,48856763
1237,4,256,301,39032,54872,8031,5,48895795
1238,4,256,301,39754,55464,8302,5,48935549
1239,4,256,301,39191,54743,8217,5,48974740
1240,4,256,301,38700,54298,8232,5,49013440
1241,4,256,301,40222,55645,8294,5,49053662
1242,4,256,301,38626,54160,8194,5,49092288
1243,4,256,301,38527,54268,8184,5,49130815
1244,4,256,301,38909,54231,8143,5,49169724
1245,4,256,301,39315,54309,8249,5,49209039
1246,4,256,301,40061,55027,8233,5,49249100
1247,4,256,301,38977,55210,8443,5,49288077
1248,4,256,301,39521,55151,8156,5,49327598
1249,4,256,301,37831,53983,7899,5,49365429
1250,4,256,301,39853,55557,8206,5,49405282
1251,4,256,301,39274,54662,8084,5,49444556
1252,4,256,301,38995,54526,8345,5,49483551
1253,4,256,301,39367,54843,8237,5,49522918
1254,4,256,301,41307,56568,8711,5,49564225
1255,4,256,301,39489,55497,8290,5,49603714
1256,4,256,301,39975,55390,8110,5,49643689
1257,4,256,301,39097,54798,8185,5,49682786
1258,4,256,301,40066,55774,8303,5,49722852
1259,4,256,301,39849,55797,8576,5,49762701
1260,4,256,301,39518,55477,8198,5,49802219
1261,4,256,301,39460,54787,8444,5,49841679
1262,4,256,301,40093,55962,8422,5,49881772
1263,4,256,301,39847,55226,8180,5,49921619
1264,4,256,301,38978,54733,8213,5,49960597
1265,4,256,301,39403,55274,8350,5,50000000
1266,5,256,302,42118,54397,8220,5,50042118
1267,5,256,302,42401,54633,8122,5,50084519
1268,5,256,302,41924,54070,8184,5,50126443
1269,5,256,302,42473,54386,8020,5,50168916
1270,5,256,302,42356,54586,8009,5,50211272
1271,5,256,302,42912,55965,8398,5,50254184
1272,5,256,302,42950,55607,8287,5,50297134
1273,5,256,302,42585,55122,8260,5,50339719
1274,5,256,302,42750,55218,8365,5,50382469
1275,5,256,302,42574,55012,8158,5,50425043
1276,5,256,302,40430,56068,8477,5,50465473
1277,5,256,301,39767,55769,8295,5,50505240
1278,5,256,301,40206,56229,8287,5,50545446
1279,5,256,301,40495,56447,8424,5,50585941
1280,5,256,301,39782,55557,8240,5,50625723
1281,5,256,301,38517,54104,8235,5,50664240
1282,5,256,301,39181,54516,8339,5,50703421
1283,5,256,301,39489,55269,8352,5,50742910
1284,5,256,301,39369,55177,8208,5,50782279
1285,5,256,301,39051,54999,8276,5,50821330
1286,5,256,301,39971,55711,8424,5,50861301
1287,5,256,301,40650,55883,8309,5,50901951
1288,5,256,301,38143,53969,8187,5,50940094
1289,5,256,301,41108,56338,8383,5,50981202
1290,5,256,301,38766,55249,8481,5,51019968
1291,5,256,301,39043,54965,8135,5,51059011
1292,5,256,301,39239,54898,8329,5,51098250
1293,5,256,301,38742,54783,8216,5,51136992
1294,5,256,301,39681,55176,8272,5,51176673
1295,5,256,301,40392,55803,8304,5,51217065
1296,5,256,301,38033,53967,7949,5,51255098
1297,5,256,301,40819,56368,8666,5,51295917
1298,5,256,301,39214,55240,8247,5,51335131
1299,5,256,301,38488,53849,8038,5,51373619
1300,5,256,301,40653,56170,8518,5,51414272
1301,5,256,301,40222,55919,8315,5,51454494
1302,5,256,301,41258,56509,8478,5,51495752
1303,5,256,301,36733,52372,7652,5,51532485
1304,5,256,301,39966,55503,8328,5,51572451
1305,5,256,301,39502,55462,8317,5,51611953
1306,5,256,301,40656,56940,8608,5,51652609
1307,5,256,301,39009,55168,8306,5,51691618
1308,5,256,301,38322,54276,8044,5,51729940
1309,5,256,301,38980,54144,8150,5,51768920
1310,5,256,301,40049,55688,8354,5,51808969
1311,5,256,301,38775,54685,8341,5,51847744
1312,5,256,301,38290,54983,8411,5,51886034
1313,5,256,301,38821,54451,8239,5,51924855
1314,5,256,301,40719,56880,8544,5,51965574
1315,5,256,301,37980,54071,8153,5,52003554
1316,5,256,301,40015,55799,8353,5,52043569
1317,5,256,301,41673,57036,8636,5,52085242
1318,5,256,301,39461,54829,8142,5,52124703
1319,5,256,301,38530,54658,8225,5,52163233
1320,5,256,301,39019,54555,8235,5,52202252
1321,5,256,301,39073,55032,8126,5,52241325
1322,5,256,301,40157,56359,8537,5,52281482
1323,5,256,301,38833,53676,7990,5,52320315
1324,5,256,301,40167,56327,8597,5,52360482
1325,5,256,301,39752,55601,8325,5,52400234
1326,5,256,301,39333,55203,8178,5,52439567
1327,5,256,301,38793,54687,8315,5,52478360
1328,5,256,301,38878,54290,7924,5,52517238
1329,5,256,301,39707,55515,8377,5,52556945
1330,5,256,301,39185,54568,8122,5,52596130
1331,5,256,301,38279,53545,8198,5,52634409
1332,5,256,301,39778,55370,8295,5,52674187
1333,5,256,301,38702,54759,8185,5,52712889
1334,5,256,301,38976,55170,7942,5,52751865
1335,5,256,301,39930,55851,8535,5,52791795
1336,5,256,301,39887,55232,8124,5,52831682
1337,5,256,301,38717,54152,7927,5,52870399
1338,5,256,301,38553,53450,7811,5,52908952
1339,5,256,301,39159,54880,8230,5,52948111
1340,5,256,301,38665,54447,8039,5,52986776
1341,5,256,301,40372,56430,8598,5,53027148
1342,5,256,301,39150,54370,8028,5,53066298
1343,5,256,301,39884,55646,8171,5,53106182
1344,5,256,301,39716,55688,8354,5,53145898
1345,5,256,301,39682,55017,8197,5,53185580
1346,5,256,301,39659,55861,8230,5,53225239
1347,5,256,301,40456,56241,8395,5,53265695
1348,5,256,301,39396,54485,8318,5,53305091
1349,5,256,301,39867,55439,8442,5,53344958
1350,5,256,301,39282,54596,8336,5,53384240
1351,5,256,301,38722,53825,7985,5,53422962
1352,5,256,301,39213,55370,8369,5,53462175
1353,5,256,301,39013,54694,8115,5,53501188
1354,5,256,301,38228,54150,7959,5,53539416
1355,5,256,301,38958,54927,8058,5,53578374
1356,5,256,301,39816,56074,8409,5,53618190
1357,5,256,301,40590,56054,8370,5,53658780
1358,5,256,301,39737,55420,8263,5,53698517
1359,5,256,301,38737,54542,7894,5,53737254
1360,5,256,301,38939,54104,8232,5,53776193
1361,5,256,301,38072,52757,7979,5,53814265
1362,5,256,301,40109,55882,8406,5,53854374
1363,5,256,301,40465,56241,8644,5,53894839
1364,5,256,301,39623,55869,8270,5,53934462
1365,5,256,301,39102,55053,8294,5,53973564
1366,5,256,301,39081,54867,8447,5,54012645
1367,5,256,301,39210,55056,8273,5,54051855
1368,5,256,301,38455,54092,8246,5,54090310
1369,5,256,301,38826,55054,8217,5,54129136
1370,5,256,301,39201,54782,8027,5,54168337
1371,5,256,301,40866,56084,8371,5,54209203
1372,5,256,301,39464,54904,8183,5,54248667
1373,5,256,301,39797,55117,8486,5,54288464
1374,5,256,301,39412,54918,8239,5,54327876
1375,5,256,301,38392,53685,7909,5,54366268
1376,5,256,301,39758,55043,8256,5,54406026
1377,5,256,301,38776,54579,8247,5,54444802
1378,5,256,301,40345,55937,8313,5,54485147
1379,5,256,301,39642,55570,8471,5,54524789
1380,5,256,301,40669,56157,8301,5,54565458
1381,5,256,301,39604,55542,8326,5,54605062
1382,5,256,301,39430,54873,8278,5,54644492
1383,5,256,301,39621,55493,8510,5,54684113
1384,5,256,301,39169,54254,8192,5,54723282
1385,5,256,301,39203,54546,8245,5,54762485
1386,5,256,301,40065,56157,8322,5,54802550
1387,5,256,301,40547,55991,8349,5,54843097
1388,5,256,301,38784,54979,8189,5,54881881
1389,5,256,301,40514,55986,8678,5,54922395
1390,5,256,301,38785,54603,8365,5,54961180
1391,5,256,301,39136,54839,8103,5,55000316
1392,5,256,301,39716,56074,8479,5,55040032
1393,5,256,301,40043,55654,8260,5,55080075
1394,5,256,301,40306,54995,8044,5,55120381
1395,5,256,301,39782,55623,8164,5,55160163
1396,5,256,301,39056,54457,8301,5,55199219
1397,5,256,301,39747,55159,8288,5,55238966
1398,5,256,301,39174,55108,8279,5,55278140
1399,5,256,301,39092,55183,8376,5,55317232
1400,5,256,301,38911,54696,8091,5,55356143
1401,5,256,301,38896,55183,8278,5,55395039
1402,5,256,301,39417,55176,8361,5,55434456
1403,5,256,301,40325,56498,8504,5,55474781
1404,5,256,301,38396,54151,8241,5,55513177
1405,5,256,301,39286,54636,8197,5,55552463
1406,5,256,301,39379,54620,8172,5,55591842
1407,5,256,301,38431,54282,8154,5,55630273
1408,5,256,301,39379,54823,8238,5,55669652
1409,5,256,301,40022,55554,8340,5,55709674
1410,5,256,301,38539,54402,8156,5,55748213
1411,5,256,301,39410,54949,8144,5,55787623
1412,5,256,301,39834,55435,8549,5,55827457
1413,5,256,301,38486,54335,8295,5,55865943
1414,5,256,301,37796,53175,7968,5,55903739
1415,5,256,301,39287,55338,8422,5,55943026
1416,5,256,301,38451,53735,8139,5,55981477
1417,5,256,301,39353,55367,8294,5,56020830
1418,5,256,301,40621,55882,8425,5,56061451
1419,5,256,301,40267,55732,8537,5,56101718
1420,5,256,301,39802,55186,8126,5,56141520
1421,5,256,301,38589,54223,8234,5,56180109
1422,5,256,301,39231,54667,8287,5,56219340
1423,5,256,301,38714,54860,8275,5,56258054
1424,5,256,301,40867,56630,8722,5,56298921
1425,5,256,301,39247,54793,8137,5,56338168
1426,5,256,301,39123,55842,8761,5,56377291
1427,5,256,301,40771,56624,8430,5,56418062
1428,5,256,301,39795,55445,8541,5,56457857
1429,5,256,301,39554,54591,8184,5,56497411
1430,5,256,301,39058,54666,8345,5,56536469
1431,5,256,301,39814,54727,8132,5,56576283
1432,5,256,301,39662,54851,8254,5,56615945
1433,5,256,301,38451,54271,8141,5,56654396
1434,5,256,301,40386,56929,8529,5,56694782
1435,5,256,301,39694,55475,8385,5,56734476
1436,5,256,301,39274,55365,8098,5,56773750
1437,5,256,301,40328,56338,8576,5,56814078
1438,5,256,301,38948,55151,8216,5,56853026
1439,5,256,301,38252,54401,8071,5,56891278
1440,5,256,301,40192,56070,8344,5,56931470
1441,5,256,301,40097,56396,8551,5,56971567
1442,5,256,301,39788,54958,8232,5,57011355
1443,5,256,301,39836,54842,8154,5,57051191
1444,5,256,301,38497,54627,8097,5,57089688
1445,5,256,301,38235,53631,8138,5,57127923
1446,5,256,301,38350,54137,8068,5,57166273
1447,5,256,301,40010,55780,8311,5,57206283
1448,5,256,301,39709,56245,8550,5,57245992
1449,5,256,301,40113,55636,8220,5,57286105
1450,5,256,301,38654,54569,8329,5,57324759
1451,5,256,301,39441,55261,8023,5,57364200
1452,5,256,301,38987,55131,8179,5,57403187
1453,5,256,301,37306,53558,8040,5,57440493
1454,5,256,301,37456,53593,8013,5,57477949
1455,5,256,301,39796,55413,8449,5,57517745
1456,5,256,301,38973,54115,8204,5,57556718
1457,5,256,301,38635,54427,8191,5,57595353
1458,5,256,301,40246,55748,8302,5,57635599
1459,5,256,301,38536,54952,8286,5,57674135
1460,5,256,301,38920,54572,8273,5,57713055
1461,5,256,301,40069,56075,8474,5,57753124
1462,5,256,301,39008,54890,8393,5,57792132
1463,5,256,301,39596,55589,8267,5,57831728
1464,5,256,301,40011,55724,8501,5,57871739
1465,5,256,301,38245,54395,8083,5,57909984
1466,5,256,301,40283,55971,8295,5,57950267
1467,5,256,301,40021,56036,8371,5,57990288
1468,5,256,301,39448,55466,8190,5,58029736
1469,5,256,301,39135,54603,8317,5,58068871
1470,5,256,301,39923,55128,8172,5,58108794
1471,5,256,301,40295,56098,8386,5,58149089
1472,5,256,301,40355,56045,8652,5,58189444
1473,5,256,301,38669,54909,8226,5,58228113
1474,5,256,301,40426,56561,8403,5,58268539
1475,5,256,301,38454,53920,8022,5,58306993
1476,5,256,301,39493,55088,8382,5,58346486
1477,5,256,301,39388,54435,8100,5,58385874
1478,5,256,301,40770,56740,8400,5,58426644
1479,5,256,301,40382,56351,8367,5,58467026
1480,5,256,301,39141,55073,8402,5,58506167
1481,5,256,301,39891,55984,8308,5,58546058
1482,5,256,301,37940,53776,8171,5,58583998
1483,5,256,301,39080,55221,7993,5,58623078
1484,5,256,301,39889,56226,8311,5,58662967
1485,5,256,301,38259,54312,8217,5,58701226
1486,5,256,301,39344,54859,8125,5,58740570
1487,5,256,301,38778,54459,8397,5,58779348
1488,5,256,301,39639,54928,8265,5,58818987
1489,5,256,301,37776,53247,7953,5,58856763
1490,5,256,301,39032,54872,8304,5,58895795
1491,5,256,301,39754,55464,8357,5,58935549
1492,5,256,301,39191,54743,8288,5,58974740
1493,5,256,301,38700,54298,8247,5,59013440
1494,5,256,301,40222,55645,8480,5,59053662
1495,5,256,301,38626,54160,8248,5,59092288
1496,5,256,301,38527,54268,8000,5,59130815
1497,5,256,301,38909,54231,8243,5,59169724
1498,5,256,301,39315,54309,8227,5,59209039
1499,5,256,301,40061,55027,8194,5,59249100
1500,5,256,301,38977,55210,7929,5,59288077
1501,5,256,301,39521,55151,8318,5,59327598
1502,5,256,301,37831,53983,8074,5,59365429
1503,5,256,301,39853,55557,8198,5,59405282
1504,5,256,301,39274,54662,8157,5,59444556
1505,5,256,301,38995,54526,8236,5,59483551
1506,5,256,301,39367,54843,8228,5,59522918
1507,5,256,301,41307,56568,8575,5,59564225
1508,5,256,301,39489,55497,8278,5,59603714
1509,5,256,301,39975,55390,8291,5,59643689
1510,5,256,301,39097,54798,8275,5,59682786
1511,5,256,301,40066,55774,8463,5,59722852
1512,5,256,301,39849,55797,8219,5,59762701
1513,5,256,301,39518,55477,8250,5,59802219
1514,5,256,301,39460,54787,8037,5,59841679
1515,5,256,301,40093,55962,8411,5,59881772
1516,5,256,301,39847,55226,8431,5,59921619
1517,5,256,301,38978,54733,8448,5,59960597
1518,5,256,301,39403,55274,8298,5,60000000
1519,6,256,302,42118,54397,8022,5,60042118
1520,6,256,302,42401,54633,8158,5,60084519
1521,6,256,302,41924,54070,8043,5,60126443
1522,6,256,302,42473,54386,8250,5,60168916
1523,6,256,302,42356,54586,8092,5,60211272
1524,6,256,302,42912,55965,8327,5,60254184
1525,6,256,302,42950,55607,8513,5,60297134
1526,6,256,302,42585,55122,8535,5,60339719
1527,6,256,302,42750,55218,8308,5,60382469
1528,6,256,302,42574,55012,8423,5,60425043
1529,6,256,302,40430,56068,8526,5,60465473
1530,6,256,301,39767,55769,8208,5,60505240
1531,6,256,301,40206,56229,8379,5,60545446
1532,6,256,301,40495,56447,8675,5,60585941
1533,6,256,301,39782,55557,8543,5,60625723
1534,6,256,301,38517,54104,8068,5,60664240
1535,6,256,301,39181,54516,8223,5,60703421
1536,6,256,301,39489,55269,8376,5,60742910
1537,6,256,301,39369,55177,8163,5,60782279
1538,6,256,301,39051,54999,8369,5,60821330
1539,6,256,301,39971,55711,8378,5,60861301
1540,6,256,301,40650,55883,8401,5,60901951
1541,6,256,301,38143,53969,8073,5,60940094
1542,6,256,301,41108,56338,8235,5,60981202
1543,6,256,301,38766,55249,8237,5,61019968
1544,6,256,301,39043,54965,8429,5,61059011
1545,6,256,301,39239,54898,8121,5,61098250
1546,6,256,301,38742,54783,8186,5,61136992
1547,6,256,301,39681,55176,8153,5,61176673
1548,6,256,301,40392,55803,8178,5,61217065
1549,6,256,301,38033,53967,8076,5,61255098
1550,6,256,301,40819,56368,8353,5,61295917
1551,6,256,301,39214,55240,8164,5,61335131
1552,6,256,301,38488,53849,8128,5,61373619
1553,6,256,301,40653,56170,8535,5,61414272
1554,6,256,301,40222,55919,8304,5,61454494
1555,6,256,301,41258,56509,8570,5,61495752
1556,6,256,301,36733,52372,7887,5,61532485
1557,6,256,301,39966,55503,8435,5,61572451
1558,6,256,301,39502,55462,8376,5,61611953
1559,6,256,301,40656,56940,8401,5,61652609
1560,6,256,301,39009,55168,8190,5,61691618
1561,6,256,301,38322,54276,8174,5,61729940
1562,6,256,301,38980,54144,8067,5,61768920
1563,6,256,301,40049,55688,8355,5,61808969
1564,6,256,301,38775,54685,8245,5,61847744
1565,6,256,301,38290,54983,8397,5,61886034
1566,6,256,301,38821,54451,8207,5,61924855
1567,6,256,301,40719,56880,8680,5,61965574
1568,6,256,301,37980,54071,8254,5,62003554
1569,6,256,301,40015,55799,8326,5,62043569
1570,6,256,301,41673,57036,8558,5,62085242
1571,6,256,301,39461,54829,8014,5,62124703
1572,6,256,301,38530,54658,8204,5,62163233
1573,6,256,301,39019,54555,8235,5,62202252
1574,6,256,301,39073,55032,8338,5,62241325
1575,6,256,301,40157,56359,8493,5,62281482
1576,6,256,301,38833,53676,8170,5,62320315
1577,6,256,301,40167,56327,8687,5,62360482
1578,6,256,301,39752,55601,8330,5,62400234
1579,6,256,301,39333,55203,8436,5,62439567
1580,6,256,301,38793,54687,8004,5,62478360
1581,6,256,301,38878,54290,8193,5,62517238
1582,6,256,301,39707,55515,8436,5,62556945
1583,6,256,301,39185,54568,8146,5,62596130
1584,6,256,301,38279,53545,8205,5,62634409
1585,6,256,301,39778,55370,8234,5,62674187
1586,6,256,301,38702,54759,8178,5,62712889
1587,6,256,301,38976,55170,8203,5,62751865
1588,6,256,301,39930,55851,8353,5,62791795
1589,6,256,301,39887,55232,8115,5,62831682
1590,6,256,301,38717,54152,8045,5,62870399
1591,6,256,301,38553,53450,8007,5,62908952
1592,6,256,301,39159,54880,7978,5,62948111
1593,6,256,301,38665,54447,8304,5,62986776
1594,6,256,301,40372,56430,8444,5,63027148
1595,6,256,301,39150,54370,8193,5,63066298
1596,6,256,301,39884,55646,8694,5,63106182
1597,6,256,301,39716,55688,8299,5,63145898
1598,6,256,301,39682,55017,8250,5,63185580
1599,6,256,301,39659,55861,8244,5,63225239
1600,6,256,301,40456,56241,8229,5,63265695
1601,6,256,301,39396,54485,8226,5,63305091
1602,6,256,301,39867,55439,8280,5,63344958
1603,6,256,301,39282,54596,8158,5,63384240
1604,6,256,301,38722,53825,7934,5,63422962
1605,6,256,301,39213,55370,8378,5,63462175
1606,6,256,301,39013,54694,8112,5,63501188
1607,6,256,301,38228,54150,8104,5,63539416
1608,6,256,301,38958,54927,7949,5,63578374
1609,6,256,301,39816,56074,8496,5,63618190
1610,6,256,301,40590,56054,8520,5,63658780
1611,6,256,301,39737,55420,8411,5,63698517
1612,6,256,301,38737,54542,7992,5,63737254
1613,6,256,301,38939,54104,8127,5,63776193
1614,6,256,301,38072,52757,7921,5,63814265
1615,6,256,301,40109,55882,8430,5,63854374
1616,6,256,301,40465,56241,8499,5,63894839
1617,6,256,301,39623,55869,8434,5,63934462
1618,6,256,301,39102,55053,8111,5,63973564
1619,6,256,301,39081,54867,8242,5,64012645
1620,6,256,301,39210,55056,8222,5,64051855
1621,6,256,301,38455,54092,8121,5,64090310
1622,6,256,301,38826,55054,8237,5,64129136
1623,6,256,301,39201,54782,8056,5,64168337
1624,6,256,301,40866,56084,8362,5,64209203
1625,6,256,301,39464,54904,8135,5,64248667
1626,6,256,301,39797,55117,8268,5,64288464
1627,6,256,301,39412,54918,8353,5,64327876
1628,6,256,301,38392,53685,8052,5,64366268
1629,6,256,301,39758,55043,8389,5,64406026
1630,6,256,301,38776,54579,8236,5,64444802
1631,6,256,301,40345,55937,8313,5,64485147
1632,6,256,301,39642,55570,8212,5,64524789
1633,6,256,301,40669,56157,8423,5,64565458
1634,6,256,301,39604,55542,8276,5,64605062
1635,6,256,301,39430,54873,8302,5,64644492
1636,6,256,301,39621,55493,8304,5,64684113
1637,6,256,301,39169,54254,8304,5,64723282
1638,6,256,301,39203,54546,8128,5,64762485
1639,6,256,301,40065,56157,8248,5,64802550
1640,6,256,301,40547,55991,8552,5,64843097
1641,6,256,301,38784,54979,8125,5,64881881
1642,6,256,301,40514,55986,8655,5,64922395
1643,6,256,301,38785,54603,8054,5,64961180
1644,6,256,301,39136,54839,8337,5,65000316
1645,6,256,301,39716,56074,8379,5,65040032
1646,6,256,301,40043,55654,8314,5,65080075
1647,6,256,301,40306,54995,8441,5,65120381
1648,6,256,301,39782,55623,8290,5,65160163
1649,6,256,301,39056,54457,8162,5,65199219
1650,6,256,301,39747,55159,8367,5,65238966
1651,6,256,301,39174,55108,8289,5,65278140
1652,6,256,301,39092,55183,8413,5,65317232
1653,6,256,301,38911,54696,8269,5,65356143
1654,6,256,301,38896,55183,8166,5,65395039
1655,6,256,301,39417,55176,8450,5,65434456
1656,6,256,301,40325,56498,8518,5,65474781
1657,6,256,301,38396,54151,8288,5,65513177
1658,6,256,301,39286,54636,8353,5,65552463
1659,6,256,301,39379,54620,8111,5,65591842
1660,6,256,301,38431,54282,8192,5,65630273
1661,6,256,301,39379,54823,8134,5,65669652
1662,6,256,301,40022,55554,8569,5,65709674
1663,6,256,301,38539,54402,8084,5,65748213
1664,6,256,301,39410,54949,8082,5,65787623
1665,6,256,301,39834,55435,8273,5,65827457
1666,6,256,301,38486,54335,8232,5,65865943
1667,6,256,301,37796,53175,8190,5,65903739
1668,6,256,301,39287,55338,8319,5,65943026
1669,6,256,301,38451,53735,8070,5,65981477
1670,6,256,301,39353,55367,8293,5,66020830
1671,6,256,301,40621,55882,8355,5,66061451
1672,6,256,301,40267,55732,8290,5,66101718
1673,6,256,301,39802,55186,8358,5,66141520
1674,6,256,301,38589,54223,8022,5,66180109
1675,6,256,301,39231,54667,8396,5,66219340
1676,6,256,301,38714,54860,8431,5,66258054
1677,6,256,301,40867,56630,8393,5,66298921
1678,6,256,301,39247,54793,8393,5,66338168
1679,6,256,301,39123,55842,8171,5,66377291
1680,6,256,301,40771,56624,8319,5,66418062
1681,6,256,301,39795,55445,8379,5,66457857
1682,6,256,301,39554,54591,8292,5,66497411
1683,6,256,301,39058,54666,7981,5,66536469
1684,6,256,301,39814,54727,8147,5,66576283
1685,6,256,301,39662,54851,8018,5,66615945
1686,6,256,301,38451,54271,8289,5,66654396
1687,6,256,301,40386,56929,8720,5,66694782
1688,6,256,301,39694,55475,8356,5,66734476
1689,6,256,301,39274,55365,8148,5,66773750
1690,6,256,301,40328,56338,8415,5,66814078
1691,6,256,301,38948,55151,8286,5,66853026
1692,6,256,301,38252,54401,8210,5,66891278
1693,6,256,301,40192,56070,8474,5,66931470
1694,6,256,301,40097,56396,8552,5,66971567
1695,6,256,301,39788,54958,8338,5,67011355
1696,6,256,301,39836,54842,8153,5,67051191
1697,6,256,301,38497,54627,8171,5,67089688
1698,6,256,301,38235,53631,8049,5,67127923
1699,6,256,301,38350,54137,8153,5,67166273
1700,6,256,301,40010,55780,8335,5,67206283
1701,6,256,301,39709,56245,8366,5,67245992
1702,6,256,301,40113,55636,8148,5,67286105
1703,6,256,301,38654,54569,8200,5,67324759
1704,6,256,301,39441,55261,8366,5,67364200
1705,6,256,301,38987,55131,8179,5,67403187
1706,6,256,301,37306,53558,8178,5,67440493
1707,6,256,301,37456,53593,8174,5,67477949
1708,6,256,301,39796,55413,8331,5,67517745
1709,6,256,301,38973,54115,8011,5,67556718
1710,6,256,301,38635,54427,8164,5,67595353
1711,6,256,301,40246,55748,8306,5,67635599
1712,6,256,301,38536,54952,8199,5,67674135
1713,6,256,301,38920,54572,8298,5,67713055
1714,6,256,301,40069,56075,8339,5,67753124
1715,6,256,301,39008,54890,8223,5,67792132
1716,6,256,301,39596,55589,8234,5,67831728
1717,6,256,301,40011,55724,8455,5,67871739
1718,6,256,301,38245,54395,8199,5,67909984
1719,6,256,301,40283,55971,8344,5,67950267
1720,6,256,301,40021,56036,8313,5,67990288
1721,6,256,301,39448,55466,8374,5,68029736
1722,6,256,301,39135,54603,8080,5,68068871
1723,6,256,301,39923,55128,8149,5,68108794
1724,6,256,301,40295,56098,8469,5,68149089
1725,6,256,301,40355,56045,8607,5,68189444
1726,6,256,301,38669,54909,8246,5,68228113
1727,6,256,301,40426,56561,8635,5,68268539
1728,6,256,301,38454,53920,8179,5,68306993
1729,6,256,301,39493,55088,8075,5,68346486
1730,6,256,301,39388,54435,8327,5,68385874
1731,6,256,301,40770,56740,8448,5,68426644
1732,6,256,301,40382,56351,8211,5,68467026
1733,6,256,301,39141,55073,8270,5,68506167
1734,6,256,301,39891,55984,8463,5,68546058
1735,6,256,301,37940,53776,8105,5,68583998
1736,6,256,301,39080,55221,8203,5,68623078
1737,6,256,301,39889,56226,8378,5,68662967
1738,6,256,301,38259,54312,8048,5,68701226
1739,6,256,301,39344,54859,8317,5,68740570
1740,6,256,301,38778,54459,8072,5,68779348
1741,6,256,301,39639,54928,8162,5,68818987
1742,6,256,301,37776,53247,7905,5,68856763
1743,6,256,301,39032,54872,8065,5,68895795
1744,6,256,301,39754,55464,8321,5,68935549
1745,6,256,301,39191,54743,8118,5,68974740
1746,6,256,301,38700,54298,8213,5,69013440
1747,6,256,301,40222,55645,8488,5,69053662
1748,6,256,301,38626,54160,8298,5,69092288
1749,6,256,301,38527,54268,8252,5,69130815
1750,6,256,301,38909,54231,8302,5,69169724
1751,6,256,301,39315,54309,8084,5,69209039
1752,6,256,301,40061,55027,8346,5,69249100
1753,6,256,301,38977,55210,8211,5,69288077
1754,6,256,301,39521,55151,8410,5,69327598
1755,6,256,301,37831,53983,8294,5,69365429
1756,6,256,301,39853,55557,8477,5,69405282
1757,6,256,301,39274,54662,8184,5,69444556
1758,6,256,301,38995,54526,8084,5,69483551
1759,6,256,301,39367,54843,8337,5,69522918
1760,6,256,301,41307,56568,8492,5,69564225
1761,6,256,301,39489,55497,8290,5,69603714
1762,6,256,301,39975,55390,8352,5,69643689
1763,6,256,301,39097,54798,8201,5,69682786
1764,6,256,301,40066,55774,8479,5,69722852
1765,6,256,301,39849,55797,8228,5,69762701
1766,6,256,301,39518,55477,8223,5,69802219
1767,6,256,301,39460,54787,8431,5,69841679
1768,6,256,301,40093,55962,8347,5,69881772
1769,6,256,301,39847,55226,8310,5,69921619
1770,6,256,301,38978,54733,8173,5,69960597
1771,6,256,301,39403,55274,8123,5,70000000
1772,7,256,302,42118,54397,8092,5,70042118
1773,7,256,302,42401,54633,8040,5,70084519
1774,7,256,302,41924,54070,8104,5,70126443
1775,7,256,302,42473,54386,8247,5,70168916
1776,7,256,302,42356,54586,8219,5,70211272
1777,7,256,302,42912,55965,8516,5,70254184
1778,7,256,302,42950,55607,8332,5,70297134
1779,7,256,302,42585,55122,8288,5,70339719
1780,7,256,302,42750,55218,8273,5,70382469
1781,7,256,302,42574,55012,8167,5,70425043
1782,7,256,302,40430,56068,8537,5,70465473
1783,7,256,301,39767,55769,8303,5,70505240
