stream_alias,stream_path,stream_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,screen,inherited_aln_pair_text_hit_row,text_preview
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38946,childes,7852,160,norm_text+source_example_id,heldout6992:row:childes:7852,heldout6992,False,I know. *CHI: right here. *CHI: right there. *CHI: is it? *MOT: yep. *CHI: no it ain't. *CHI: I point to a number. *CHI: three. *CHI: ten. *CHI: what is this? *MOT: what is it? *CHI: ten? *MOT: no twelve. *CHI: twelve? *
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38946,childes,7852,160,norm_text+source_example_id,heldout2647:row:childes:7852,heldout2647,False,I know. *CHI: right here. *CHI: right there. *CHI: is it? *MOT: yep. *CHI: no it ain't. *CHI: I point to a number. *CHI: three. *CHI: ten. *CHI: what is this? *MOT: what is it? *CHI: ten? *MOT: no twelve. *CHI: twelve? *
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38947,open_subtitles,40607,160,norm_text+source_example_id,heldout6992:row:open_subtitles:40607,heldout6992,True,to self-pity again. And I thínk ríght there and then... .. .she realízed none of us ís perfect forever. She found peace. She opened a studío and taught young gírls how to dance. DAISY : An8 tendu. Come back the other way
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38947,open_subtitles,40607,160,norm_text+source_example_id,heldout2647:row:open_subtitles:40607,heldout2647,True,to self-pity again. And I thínk ríght there and then... .. .she realízed none of us ís perfect forever. She found peace. She opened a studío and taught young gírls how to dance. DAISY : An8 tendu. Come back the other way
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38950,childes,10947,160,norm_text+source_example_id,heldout6992:row:childes:10947,heldout6992,False,thing on you know. *CHI: it's still blinkin' Mommy. [very close to tape recorder] *MOT: I know. *CHI: no! *CHI: no no no no no. *CHI: no. *MOT: Aimee you gonna eat lots of food tonight. *MOT: okay? *CHI: zzz. [breathes i
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38960,gutenberg,36532,160,norm_text+source_example_id,heldout6992:row:gutenberg:36532,heldout6992,False,"effort he pulled himself together; suddenly remembering that he had indeed turned the handle and neglected to restore it to its usual position, and realising that it was now closed, he gave a drunken shout and rushed at "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38973,childes,17944,160,norm_text+source_example_id,heldout6992:row:childes:17944,heldout6992,False,"up in the air. *FAT: "" oh my father. "" *FAT: you can explain it to me Ross go ahead. *CHI: no. *FAT: you have no intention of doing it eh? *FAT: no intention of explaining it? *FAT: yeah you're a good girl. *FAT: where's"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38973,childes,17944,160,norm_text+source_example_id,heldout2647:row:childes:17944,heldout2647,False,"up in the air. *FAT: "" oh my father. "" *FAT: you can explain it to me Ross go ahead. *CHI: no. *FAT: you have no intention of doing it eh? *FAT: no intention of explaining it? *FAT: yeah you're a good girl. *FAT: where's"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38981,gutenberg,22549,160,norm_text+source_example_id,heldout6992:row:gutenberg:22549,heldout6992,True,"with much forced politeness, while under their breath they reviled their coxswains. Most of these latter were small girls chosen for their light weight rather than for their ability; but Flossie Parker’s was of proved sk"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38993,open_subtitles,47228,160,norm_text+source_example_id,heldout6992:row:open_subtitles:47228,heldout6992,True,"a file,then it might shed some light on,you know,what's going on. Okay,well,I'll see what I can do,but we're talking the fbi. Thanks.Nice. Dude,I need to talk to you about something else. It's about theresa. Hey,can I ge"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,38998,childes,10510,160,norm_text+source_example_id,heldout6992:row:childes:10510,heldout6992,False,the phone? *MOT: you know how to do it. [aft rings phone] *MOT: think we try that? %add: BRO *MOT: Tanya here try that one. *CHI: what one? *BRO: I want this. [all whines] [BRO may be referring to a phone] *CHI: then get
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39020,bnc_spoken,1757,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:1757,heldout6992,False,"obviously extremely concerned about him, concerned for his safety, and again they'd really like to get in touch with him or him to make contact with the family or the police. Police in Wiltshire are urgently appealing to"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39027,childes,21807,160,norm_text+source_example_id,heldout6992:row:childes:21807,heldout6992,False,"no. [nina yells as Elizabeth makes the cricket jump around] *MOT: okay why don't we sit down here? *CHI: okay. *ELI: cricket cricket. *CHI: "" this is my store and you can't come in it."" [nina makes the mother doll talk] "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39042,open_subtitles,42841,160,norm_text+source_example_id,heldout6992:row:open_subtitles:42841,heldout6992,True,"of similar to that. With the bees disappearing, I mean, I don't know, it feels like a pattern. The nature of events like the one in australia is that they crest and then stop. We just have to be alive when it's over. I d"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39044,childes,20167,160,norm_text+source_example_id,heldout6992:row:childes:20167,heldout6992,False,towel. *CHI: and then I get my taddle. *FAT: uhhuh. *CHI: and xxx I get xxx preschool. [exchange between the FAT and MOT throughout.] *CHI: what's that? *FAT: this is the haircut. *FAT: Ross? *CHI: what? *FAT: you gettin
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39050,simple_wiki,53790,160,norm_text+source_example_id,heldout6992:row:simple_wiki:53790,heldout6992,True,"two-time WWE Raw Tag Team Champion, one-time WWE SmackDown Tag Team Champion, two-time NXT Tag Team Champion, and one-time WWE 24/7 Champion. Wheeler has also wrestled for Lucha Libre AAA Worldwide (AAA), New Japan Pro-W"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39050,simple_wiki,53790,160,norm_text+source_example_id,heldout2647:row:simple_wiki:53790,heldout2647,True,"two-time WWE Raw Tag Team Champion, one-time WWE SmackDown Tag Team Champion, two-time NXT Tag Team Champion, and one-time WWE 24/7 Champion. Wheeler has also wrestled for Lucha Libre AAA Worldwide (AAA), New Japan Pro-W"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39060,gutenberg,37483,160,norm_text+source_example_id,heldout6992:row:gutenberg:37483,heldout6992,False,"satisfy myself beyond doubt that the writings were the same. This could only be achieved by setting the two papers one against the other for comparison, and I saw not any means of doing this secretly. But within a little"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39060,gutenberg,37483,160,norm_text+source_example_id,heldout2647:row:gutenberg:37483,heldout2647,False,"satisfy myself beyond doubt that the writings were the same. This could only be achieved by setting the two papers one against the other for comparison, and I saw not any means of doing this secretly. But within a little"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39066,bnc_spoken,4514,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:4514,heldout6992,False,slaughter the old price Yeah yeah. then you've got you've got to beware. Yeah sure. But but don't give it away for nothing. Mm. the thing the thing that you've got to avoid is getting into a situation where you've where 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39068,childes,7052,160,norm_text+source_example_id,heldout6992:row:childes:7052,heldout6992,False,that is? *CHI: giraffe. *URS: what's this? *CHI: giraffe. *URS: that's a baby giraffe. *CHI: bunny rabbit. *CHI: hop bunny. *CHI: what dat? *URS: leopard. *CHI: leopard. %add: Ursula *CHI: what dat? %add: Ursula *CHI: wh
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39068,childes,7052,160,norm_text+source_example_id,heldout2647:row:childes:7052,heldout2647,False,that is? *CHI: giraffe. *URS: what's this? *CHI: giraffe. *URS: that's a baby giraffe. *CHI: bunny rabbit. *CHI: hop bunny. *CHI: what dat? *URS: leopard. *CHI: leopard. %add: Ursula *CHI: what dat? %add: Ursula *CHI: wh
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39102,childes,14080,160,norm_text+source_example_id,heldout6992:row:childes:14080,heldout6992,False,*MOT: she's gonna bring it back don't worry. *MOT: whoa. *MOT: how'd you do that? [SIS heard in the background asking about her coat] *CHI: watch this. *CHI: Mom watch. *AUN: Chi what kind of happy meal do you want? *MOT
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39103,childes,16780,160,norm_text+source_example_id,heldout6992:row:childes:16780,heldout6992,False,me. [burped?] *SIS: you're his three great xxx. *MOT: mhm. *SIS: and we also xxx. [car or truck going by drowns out Chi's voice] *SIS: except Dadda I haven't seen him for a long time. *CHI: we probably never will. *SIS: 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39104,gutenberg,32545,160,norm_text+source_example_id,heldout6992:row:gutenberg:32545,heldout6992,False,"that showed such homage was dearer to him than the more splendid honors paid as tributes to his genius, ""as I walk along the street, the little darlings nod and kiss their hands to me; and they say to one another, 'There"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39127,bnc_spoken,1424,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:1424,heldout6992,False,"or one over the eight wasps rolling around, er and er you know, not, not being terribly active, but that, that is the time at which of course people do tend to tread on them or pick them up and get stung. It does seem th"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39127,bnc_spoken,1424,160,norm_text+source_example_id,heldout2647:row:bnc_spoken:1424,heldout2647,False,"or one over the eight wasps rolling around, er and er you know, not, not being terribly active, but that, that is the time at which of course people do tend to tread on them or pick them up and get stung. It does seem th"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39128,bnc_spoken,4032,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:4032,heldout6992,False,"sore throat. It's about three weeks now. The er not a sore throat th you know, it's there for a couple of days and then it kind of eases off, I think it's getting better and then the next day it's as bad as ever. As bad "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39128,bnc_spoken,4032,160,norm_text+source_example_id,heldout2647:row:bnc_spoken:4032,heldout2647,False,"sore throat. It's about three weeks now. The er not a sore throat th you know, it's there for a couple of days and then it kind of eases off, I think it's getting better and then the next day it's as bad as ever. As bad "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39130,childes,8625,160,norm_text+source_example_id,heldout6992:row:childes:8625,heldout6992,False,would look in milk. *MEL: red milk? *MOT: yeah they have the strawberry syrup. *MEL: oh it makes it taste different too I guess doesn't it? *MOT: yeah. *CHI: I will get some more water. *MOT: don't you think you have eno
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39130,childes,8625,160,norm_text+source_example_id,heldout2647:row:childes:8625,heldout2647,False,would look in milk. *MEL: red milk? *MOT: yeah they have the strawberry syrup. *MEL: oh it makes it taste different too I guess doesn't it? *MOT: yeah. *CHI: I will get some more water. *MOT: don't you think you have eno
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39134,childes,10081,160,norm_text+source_example_id,heldout6992:row:childes:10081,heldout6992,False,checker-board magnet fell off the black base magnet] [puts the checke-board magnet back on the black base] *CHI: [buzzing noise]. [picks up nut with base and moves base through the air towards Mot] *MOT: no no no. [MOT i
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39136,gutenberg,37126,160,norm_text+source_example_id,heldout6992:row:gutenberg:37126,heldout6992,False,"took out his knife and began to make the bouquet which was to be Miss Penny's bribe. He could not bear to give up his little playmate, and was quite ready to try again, with this persistent and charming ally to help him "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39185,gutenberg,28932,160,norm_text+source_example_id,heldout6992:row:gutenberg:28932,heldout6992,False,"in the distance! How tiny all the towns and villages look from here! It's just like looking at a map, isn't it?"" ""Well, it was certainly worth getting up in the middle of the night to see it, Bessie. And I do love to sle"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39196,childes,13882,160,norm_text+source_example_id,heldout6992:row:childes:13882,heldout6992,False,"do it now. *MOT: we'll see if it will take it off our hand. *MOT: put the magnet over us. *CHI: Ma I did it! %int: high pitch, squeaky *CHI: now let me try it. *CHI: let me try it. *MOT: here do it again. *MOT: let me se"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39207,childes,7254,160,norm_text+source_example_id,heldout6992:row:childes:7254,heldout6992,False,gobble gobble gobble gobble. *CHI: I don't hear it. *MOT: gobble gobble gobble gobble. *CHI: Mommy is dis it? *MOT: no I don't hear that saying gobble gobble gobble gobble. *MOT: what says gobble gobble? *CHI: Mommy what
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39207,childes,7254,160,norm_text+source_example_id,heldout2647:row:childes:7254,heldout2647,False,gobble gobble gobble gobble. *CHI: I don't hear it. *MOT: gobble gobble gobble gobble. *CHI: Mommy is dis it? *MOT: no I don't hear that saying gobble gobble gobble gobble. *MOT: what says gobble gobble? *CHI: Mommy what
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39220,childes,13037,160,norm_text+source_example_id,heldout6992:row:childes:13037,heldout6992,False,I think I'll have some too. *MOT: I think you should sit up. *MOT: it's hot. *MOT: it's gonna spill right all over you. *CHI: xxx I got some xxx. *MOT: ah the sugar. *MOT: oh we even had a tablecloth. *CHI: there you go.
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39222,childes,10430,160,norm_text+source_example_id,heldout6992:row:childes:10430,heldout6992,False,does? *FAT: what are you watchin' T V? *CHI: no no no. *CHI: I saw some... this thing is sandwich fire xxx and he can't steal. *FAT: oh. %int: lengthened *CHI: so that's what they do. *FAT: what's the baby doin' now? *CH
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39222,childes,10430,160,norm_text+source_example_id,heldout2647:row:childes:10430,heldout2647,False,does? *FAT: what are you watchin' T V? *CHI: no no no. *CHI: I saw some... this thing is sandwich fire xxx and he can't steal. *FAT: oh. %int: lengthened *CHI: so that's what they do. *FAT: what's the baby doin' now? *CH
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39228,gutenberg,32194,160,norm_text+source_example_id,heldout6992:row:gutenberg:32194,heldout6992,False,"opened the door, Mr. Giant?' And when the giant said, 'Come down and I'll tell you,' she answered, 'No, Mr. Giant, I can't come till you've opened the door.' And then she heard him grumbling to himself, and in a minute s"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39237,childes,19816,160,norm_text+source_example_id,heldout6992:row:childes:19816,heldout6992,False,I... *CHI: yeah no. *FAT: what is the magic word? *CHI: please. *FAT: please what? *CHI: please let me get up the wall. *CHI: yeah. *FAT: okay why should I do it? *CHI: cause. *FAT: why? *CHI: because. *FAT: what does da
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39239,gutenberg,37488,160,norm_text+source_example_id,heldout6992:row:gutenberg:37488,heldout6992,True,"deeming it likely that in mere self-confidence he would take a false step. While with exceeding care I held myself in the background, I contrived to learn all that was requisite about his doings. On Sunday I made one of "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39241,childes,14452,160,norm_text+source_example_id,heldout6992:row:childes:14452,heldout6992,False,out. *SIS: Mom Bro can do the dishes tonight. *BRO: no. *SIS: I don't think it's fair you should be punished. *SIS: you should hafta the dishes I'm not gonna xxx. *BRO: I'm not gonna xxx. *CHI: xxx wash my hands and my f
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39241,childes,14452,160,norm_text+source_example_id,heldout2647:row:childes:14452,heldout2647,False,out. *SIS: Mom Bro can do the dishes tonight. *BRO: no. *SIS: I don't think it's fair you should be punished. *SIS: you should hafta the dishes I'm not gonna xxx. *BRO: I'm not gonna xxx. *CHI: xxx wash my hands and my f
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39243,switchboard,62387,160,norm_text+source_example_id,heldout6992:row:switchboard:62387,heldout6992,False,"A: Uh-huh. A: Yeah, A: well, yeah, A: and that. B: And, and they're very dissatisfied, B: and they're, they're causing wars right now, B: and I don't think it's that different from what the Baltic states are, are going t"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39243,switchboard,62387,160,norm_text+source_example_id,heldout2647:row:switchboard:62387,heldout2647,False,"A: Uh-huh. A: Yeah, A: well, yeah, A: and that. B: And, and they're very dissatisfied, B: and they're, they're causing wars right now, B: and I don't think it's that different from what the Baltic states are, are going t"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39246,open_subtitles,44115,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44115,heldout6992,True,"No, I agree with Oprah. Mom... Yeah, Mom... Mom. Mom. I need to borrow some money. Allison Rolen? Have I made a mistake? Cynthia Keener. Ameritips. Allison? Hi. I thought I was going to meet you ten minutes at the food c"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39251,childes,6801,160,norm_text+source_example_id,heldout6992:row:childes:6801,heldout6992,False,truth. *URS: where did you go Adam? *CHI: I went home by myself and visit a snake. *CHI: shall I put this this way? *URS: is that the truth Adam? *CHI: yeah. *CHI: dat's the truth. *MOT: I don't believe that's the truth.
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39254,open_subtitles,44189,160,norm_text+source_example_id,heldout6992:row:open_subtitles:44189,heldout6992,False,"childish behaviour? What was my lesson? (C�R �L�RM DE�CTlV�TES) WOM�N: Hey, Boosie , you can have him . It's your turn . Hi. Hi , big boy. You looking for a good time? Hello? Oh , we have a grumpy one . (BOTH LAUGH) Hi. "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39254,open_subtitles,44189,160,norm_text+source_example_id,heldout2647:row:open_subtitles:44189,heldout2647,False,"childish behaviour? What was my lesson? (C�R �L�RM DE�CTlV�TES) WOM�N: Hey, Boosie , you can have him . It's your turn . Hi. Hi , big boy. You looking for a good time? Hello? Oh , we have a grumpy one . (BOTH LAUGH) Hi. "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39259,childes,10758,160,norm_text+source_example_id,heldout6992:row:childes:10758,heldout6992,False,*BR1: oh sorry! *CHI: how come you don't want this? *BR1: Mom did the dryer dry all the clothes in there? *MOT: I don't know. *MOT: why? *BR1: well is it done? *BR1: did you put it on? *CHI: it's not xxx. *MOT: it's xxx.
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39299,open_subtitles,48853,160,norm_text+source_example_id,heldout6992:row:open_subtitles:48853,heldout6992,False,"Your Majesty! We have sinned against you, Your Majesty. I give my sword to you and await your judgment. Your Majesty! The last soldiers of Ho Gae's army join His Majesty's army No sign of him? We have sent scouts in all "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39299,open_subtitles,48853,160,norm_text+source_example_id,heldout2647:row:open_subtitles:48853,heldout2647,False,"Your Majesty! We have sinned against you, Your Majesty. I give my sword to you and await your judgment. Your Majesty! The last soldiers of Ho Gae's army join His Majesty's army No sign of him? We have sent scouts in all "
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39319,childes,19540,160,norm_text+source_example_id,heldout6992:row:childes:19540,heldout6992,False,way. *MAR: do they do they do all those guys go a long way? *FAT: what's that? *MAR: do north west and all those other guys go a long way? *FAT: yes. *FAT: they go up north goes up till the end of the earth. *MAR: huh? *
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39331,childes,5608,160,norm_text+source_example_id,heldout6992:row:childes:5608,heldout6992,False,up in water and go down in it too. *CHI: me too Mommy huh? *MOT: if you say so. *CHI: at camp I went in the water standed up huh? *CHI: at camp. *URS: oh at camp? *CHI: yeah. *CHI: I like to play in water every time I se
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39336,childes,10589,160,norm_text+source_example_id,heldout6992:row:childes:10589,heldout6992,False,wanna go shopping with Grandma tonight? *CHI: yeah. *MOT: yeah. *CHI: yeah. *CHI: sit down! *MOT: I don't wanna sit down. *MOT: finish your dinner and drink your milk. *CHI: that's the milk. *MOT: okay you're all finishe
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39336,childes,10589,160,norm_text+source_example_id,heldout2647:row:childes:10589,heldout2647,False,wanna go shopping with Grandma tonight? *CHI: yeah. *MOT: yeah. *CHI: yeah. *CHI: sit down! *MOT: I don't wanna sit down. *MOT: finish your dinner and drink your milk. *CHI: that's the milk. *MOT: okay you're all finishe
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39337,gutenberg,24584,160,norm_text+source_example_id,heldout6992:row:gutenberg:24584,heldout6992,False,"son Judas, as the strongest and mightiest, to lead his brethren to battle, and Simon, as the wisest, to be their counsellor; then he blessed them and died; and his sons were able to bury him in the tomb of his fathers at"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39360,childes,11891,160,norm_text+source_example_id,heldout6992:row:childes:11891,heldout6992,False,change into? *CHI: caterpillar. *MOT: no. *CHI: cat. *MOT: no. *CHI: what? *MOT: it begins with a b. *CHI: bee. *MOT: butterfly! *CHI: butterfly. *MOT: you know. *EX1: zzz. [laughs] *MOT: he was a beautiful butterfly. *M
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39360,childes,11891,160,norm_text+source_example_id,heldout2647:row:childes:11891,heldout2647,False,change into? *CHI: caterpillar. *MOT: no. *CHI: cat. *MOT: no. *CHI: what? *MOT: it begins with a b. *CHI: bee. *MOT: butterfly! *CHI: butterfly. *MOT: you know. *EX1: zzz. [laughs] *MOT: he was a beautiful butterfly. *M
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39376,bnc_spoken,3594,160,norm_text+source_example_id,heldout6992:row:bnc_spoken:3594,heldout6992,False,got determination and you've got some pzazz. If I'm if I I am in luxurious position of saying that I can fit you in to some of these companies. I've got six companies there. If you were to choose an environment that you 
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39386,open_subtitles,50347,160,norm_text+source_example_id,heldout6992:row:open_subtitles:50347,heldout6992,False,"it when she said ""good luck."" - You think so? - Yeah. Besides, I'm the one who says stuff about you behind your back. Okay, well, maybe I read it wrong... I'll text her. Oh, I've got some new emojis I've been dying to us"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39386,open_subtitles,50347,160,norm_text+source_example_id,heldout2647:row:open_subtitles:50347,heldout2647,False,"it when she said ""good luck."" - You think so? - Yeah. Besides, I'm the one who says stuff about you behind your back. Okay, well, maybe I read it wrong... I'll text her. Oh, I've got some new emojis I've been dying to us"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39390,open_subtitles,38716,160,norm_text+source_example_id,heldout6992:row:open_subtitles:38716,heldout6992,False,"prison by ours too. For sure . Listen up, how about I'll sell you an idea, for five bucks? --What idea? --Your brother, who was supose to be meeting him there, in Israel? .. Yes, I'm listening.--Vasya! Yasha somewhere ov"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39390,open_subtitles,38716,160,norm_text+source_example_id,heldout2647:row:open_subtitles:38716,heldout2647,False,"prison by ours too. For sure . Listen up, how about I'll sell you an idea, for five bucks? --What idea? --Your brother, who was supose to be meeting him there, in Israel? .. Yes, I'm listening.--Vasya! Yasha somewhere ov"
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39403,childes,6139,160,norm_text+source_example_id,heldout6992:row:childes:6139,heldout6992,False,that's the sliding stairs. *CHI: now. *CHI: and this is xxx. *CHI: now if I had a gun... *CHI: hold your hands up. *CHI: pow. *CHI: watch now when I shoot watch. *CHI: I got you. *CHI: hey what is this Mommy? *CHI: I'm g
compact_experience_SHUF,experiments/archive/compact_experience/data/qwen_shuffled_control/training_corpora/qwen_shuffled_10M.jsonl,39406,childes,8033,160,norm_text+source_example_id,heldout6992:row:childes:8033,heldout6992,False,"on permanent. *FAT: can't take it off. = = = childes/CHILDES_NA/Brown/Sarah/030507.cha = = = *CHI: [Sarah enters with Bozo, a new toy doll got big]. *CHI: wan' see this? *CHI: wait a minute. [slurred together. aft Bozo t"
