set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose21,dose56_rw2s0_004381,rw2s0_004381,simple_wiki,59577,21,23,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022219,rw2s1_022219,gutenberg,36369,51,53,104,1,True,1,gutenberg,36369,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005205,rw2s1_005205,gutenberg,27884,25,24,49,1,True,1,gutenberg,27884,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_020847,rw2s0_020847,bnc_spoken,1733,42,34,76,1,True,1,bnc_spoken,1733,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_040078,rw_040078,open_subtitles,38750,12,14,26,1,True,1,open_subtitles,38750,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_018519,rw2s1_018519,open_subtitles,38915,19,19,38,1,True,1,open_subtitles,38915,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003007,rw2s1_003007,gutenberg,32492,26,27,53,1,True,1,gutenberg,32492,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_018499,rw2s1_018499,bnc_spoken,3299,18,16,34,1,True,1,bnc_spoken,3299,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012382,rw2s0_012382,gutenberg,36610,21,20,41,1,True,1,gutenberg,36610,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044535,rw_044535,childes,17131,13,15,28,1,True,1,childes,17131,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014065,rw2s1_014065,simple_wiki,59428,26,25,51,1,True,1,simple_wiki,59428,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_022650,rw2s0_022650,gutenberg,26516,19,16,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033005,rw_033005,bnc_spoken,1196,24,21,45,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030882,rw2s1_030882,bnc_spoken,4522,18,16,34,1,True,1,bnc_spoken,4522,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021410,rw2s0_021410,gutenberg,24675,24,19,43,1,True,1,gutenberg,24675,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003223,rw2s0_003223,gutenberg,28285,41,37,78,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_004634,rw2s0_004634,gutenberg,34332,18,20,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020546,rw2s1_020546,open_subtitles,40784,19,16,35,1,True,1,open_subtitles,40784,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_026470,rw_026470,open_subtitles,49284,14,15,29,1,True,1,open_subtitles,49284,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_023911,rw2s1_023911,bnc_spoken,1980,26,22,48,1,True,1,bnc_spoken,1980,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023952,rw2s0_023952,open_subtitles,45153,22,25,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_022820,rw2s1_022820,simple_wiki,57712,20,23,43,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011752,rw2s1_011752,gutenberg,32937,25,27,52,1,True,1,gutenberg,32937,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007633,rw2s0_007633,gutenberg,31700,28,27,55,1,True,1,gutenberg,31700,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026643,rw2s1_026643,simple_wiki,56929,18,20,38,1,True,1,simple_wiki,56929,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_010417,rw2s0_010417,open_subtitles,40480,22,28,50,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014212,rw2s1_014212,gutenberg,37684,44,37,81,1,True,1,gutenberg,37684,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025230,rw2s0_025230,gutenberg,28126,18,21,39,1,True,1,gutenberg,28126,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_006204,rw2s0_006204,gutenberg,31507,19,18,37,1,True,1,gutenberg,31507,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_036111,rw_036111,childes,19763,14,15,29,1,True,1,childes,19763,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005449,rw2s0_005449,simple_wiki,62241,19,21,40,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_012373,rw_012373,childes,9946,18,20,38,1,True,1,childes,9946,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019629,rw2s1_019629,bnc_spoken,3794,29,29,58,1,True,1,bnc_spoken,3794,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_038391,rw_038391,childes,9001,15,17,32,1,True,1,childes,9001,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005486,rw2s1_005486,gutenberg,27842,34,29,63,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_018944,rw2s1_018944,gutenberg,36819,18,19,37,1,True,1,gutenberg,36819,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_021391,rw_021391,open_subtitles,43754,15,14,29,1,True,1,open_subtitles,43754,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027921,rw2s0_027921,gutenberg,32438,37,25,62,1,True,1,gutenberg,32438,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029845,rw2s1_029845,switchboard,62366,25,25,50,1,True,1,switchboard,62366,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014830,rw2s1_014830,bnc_spoken,1758,20,22,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019825,rw2s1_019825,gutenberg,36231,54,42,96,1,True,1,gutenberg,36231,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019882,rw2s0_019882,gutenberg,36404,39,35,74,1,True,1,gutenberg,36404,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_042296,rw_042296,childes,9798,16,16,32,1,True,1,childes,9798,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025239,rw2s0_025239,gutenberg,28674,23,28,51,1,True,1,gutenberg,28674,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021465,rw2s0_021465,gutenberg,31728,22,23,45,1,True,1,gutenberg,31728,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009950,rw2s0_009950,gutenberg,23964,34,34,68,1,True,1,gutenberg,23964,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015602,rw2s0_015602,gutenberg,29683,24,25,49,1,True,1,gutenberg,29683,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013101,rw2s1_013101,open_subtitles,39926,37,36,73,1,True,1,open_subtitles,39926,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003743,rw2s1_003743,gutenberg,32127,35,35,70,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_029910,rw_029910,childes,7282,14,12,26,1,True,1,childes,7282,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024738,rw2s0_024738,gutenberg,24990,19,15,34,1,True,1,gutenberg,24990,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_000708,rw_000708,open_subtitles,41192,12,13,25,1,True,1,open_subtitles,41192,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_015558,rw_015558,open_subtitles,44264,22,27,49,1,True,1,open_subtitles,44264,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_007024,rw2s1_007024,gutenberg,31935,22,28,50,1,True,1,gutenberg,31935,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031640,rw2s0_031640,simple_wiki,57978,21,22,43,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000833,rw2s1_000833,simple_wiki,59972,24,25,49,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024808,rw2s0_024808,gutenberg,25114,24,24,48,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026503,rw2s1_026503,childes,18414,24,22,46,1,True,1,childes,18414,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031536,rw2s1_031536,gutenberg,35020,20,22,42,1,True,1,gutenberg,35020,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024077,rw2s0_024077,gutenberg,34578,18,20,38,1,True,1,gutenberg,34578,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000063,rw2s0_000063,gutenberg,33302,18,20,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_024571,rw2s0_024571,gutenberg,30450,32,31,63,1,True,1,gutenberg,30450,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_008642,rw2s0_008642,childes,9232,19,19,38,1,True,1,childes,9232,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_014734,rw_014734,gutenberg,37830,19,20,39,1,True,1,gutenberg,37830,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004514,rw2s1_004514,gutenberg,27742,19,19,38,1,True,1,gutenberg,27742,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026426,rw2s1_026426,switchboard,62361,29,25,54,1,True,1,switchboard,62361,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_032852,rw_032852,childes,17156,12,14,26,1,True,1,childes,17156,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015098,rw2s0_015098,gutenberg,27333,22,24,46,1,True,1,gutenberg,27333,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001211,rw2s1_001211,open_subtitles,40868,24,19,43,1,True,1,open_subtitles,40868,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043946,rw_043946,childes,12417,18,20,38,1,True,1,childes,12417,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_032407,rw2s1_032407,simple_wiki,53793,20,21,41,1,True,1,simple_wiki,53793,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014642,rw2s0_014642,simple_wiki,59488,26,26,52,1,True,1,simple_wiki,59488,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027433,rw2s0_027433,simple_wiki,54789,18,21,39,1,True,1,simple_wiki,54789,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027469,rw2s0_027469,gutenberg,22826,31,23,54,1,True,1,gutenberg,22826,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_005361,rw2s1_005361,gutenberg,27189,21,20,41,1,True,1,gutenberg,27189,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025105,rw2s1_025105,simple_wiki,57345,19,21,40,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031450,rw2s1_031450,gutenberg,26143,25,25,50,1,True,1,gutenberg,26143,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025372,rw2s1_025372,gutenberg,23168,36,35,71,1,True,1,gutenberg,23168,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_022399,rw_022399,childes,19460,17,21,38,1,True,1,childes,19460,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026809,rw2s1_026809,gutenberg,26113,37,37,74,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_023395,rw2s1_023395,simple_wiki,58749,18,17,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037882,rw_037882,childes,16760,14,17,31,1,True,1,childes,16760,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_014212,rw2s0_014212,bnc_spoken,333,19,17,36,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029889,rw2s1_029889,bnc_spoken,474,41,26,67,1,True,1,bnc_spoken,474,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_002663,rw2s0_002663,gutenberg,30855,23,23,46,1,True,1,gutenberg,30855,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010517,rw2s1_010517,gutenberg,31835,31,28,59,1,True,1,gutenberg,31835,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_021246,rw2s0_021246,gutenberg,34516,27,22,49,1,True,1,gutenberg,34516,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001751,rw2s1_001751,gutenberg,38404,22,22,44,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043567,rw_043567,childes,13428,13,13,26,1,True,1,childes,13428,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016055,rw2s0_016055,gutenberg,23249,21,19,40,1,True,1,gutenberg,23249,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_018795,rw2s1_018795,gutenberg,28036,35,34,69,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_020239,rw2s1_020239,open_subtitles,45389,19,21,40,1,True,1,open_subtitles,45389,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008280,rw2s1_008280,simple_wiki,54268,46,46,92,1,True,1,simple_wiki,54268,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001106,rw2s1_001106,bnc_spoken,4285,45,34,79,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_013710,rw2s0_013710,bnc_spoken,1902,23,19,42,1,True,1,bnc_spoken,1902,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_029825,rw2s0_029825,gutenberg,33943,21,20,41,1,True,1,gutenberg,33943,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_028629,rw2s1_028629,gutenberg,34762,22,26,48,1,True,1,gutenberg,34762,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028324,rw2s0_028324,open_subtitles,39484,21,21,42,1,True,1,open_subtitles,39484,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043030,rw_043030,childes,9412,12,16,28,1,True,1,childes,9412,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024820,rw2s1_024820,gutenberg,29757,35,26,61,1,True,1,gutenberg,29757,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_025237,rw2s0_025237,gutenberg,30852,25,25,50,1,True,1,gutenberg,30852,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_016082,rw2s1_016082,open_subtitles,48805,22,22,44,1,True,1,open_subtitles,48805,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_044686,rw_044686,childes,14274,13,12,25,1,True,1,childes,14274,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025787,rw2s1_025787,gutenberg,31916,26,21,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025584,rw2s1_025584,bnc_spoken,933,23,22,45,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_022681,rw2s0_022681,simple_wiki,55628,23,24,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031242,rw2s1_031242,bnc_spoken,3083,24,20,44,1,True,1,bnc_spoken,3083,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_028839,rw2s0_028839,simple_wiki,61753,21,16,37,1,True,1,simple_wiki,61753,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003126,rw2s0_003126,simple_wiki,53295,20,17,37,1,True,1,simple_wiki,53295,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_005623,rw2s0_005623,childes,19334,20,12,32,1,True,1,childes,19334,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_011207,rw_011207,childes,18560,12,10,22,1,True,1,childes,18560,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_031281,rw2s0_031281,open_subtitles,51579,18,17,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016587,rw_016587,gutenberg,24304,17,18,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010197,rw2s1_010197,gutenberg,29404,26,28,54,1,True,1,gutenberg,29404,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000299,rw2s0_000299,gutenberg,27455,18,17,35,1,True,1,gutenberg,27455,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_003882,rw_003882,childes,11275,12,13,25,1,True,1,childes,11275,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017425,rw2s1_017425,open_subtitles,41631,18,14,32,1,True,1,open_subtitles,41631,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_014036,rw2s1_014036,childes,13003,18,18,36,1,True,1,childes,13003,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_024298,rw_024298,childes,7944,13,13,26,1,True,1,childes,7944,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_011237,rw2s1_011237,gutenberg,31808,31,29,60,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_017853,rw2s1_017853,gutenberg,28133,44,45,89,1,True,1,gutenberg,28133,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_015701,rw2s0_015701,gutenberg,29798,46,50,96,1,True,1,gutenberg,29798,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_002829,rw2s1_002829,simple_wiki,57870,27,24,51,1,True,1,simple_wiki,57870,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_018651,rw2s0_018651,open_subtitles,45215,29,33,62,1,True,1,open_subtitles,45215,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_025470,rw_025470,childes,11319,12,12,24,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029568,rw2s1_029568,simple_wiki,60388,28,29,57,1,True,1,simple_wiki,60388,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_007408,rw_007408,gutenberg,37742,18,15,33,1,True,1,gutenberg,37742,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003090,rw2s1_003090,simple_wiki,56885,18,17,35,1,True,1,simple_wiki,56885,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033030,rw_033030,childes,19030,15,15,30,1,True,1,childes,19030,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_009508,rw2s0_009508,simple_wiki,58163,18,16,34,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007556,rw2s0_007556,simple_wiki,60213,22,24,46,1,True,1,simple_wiki,60213,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_004864,rw_004864,childes,15540,18,18,36,1,True,1,childes,15540,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_004321,rw2s1_004321,simple_wiki,56702,23,22,45,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019726,rw2s1_019726,open_subtitles,47016,18,20,38,1,True,1,open_subtitles,47016,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_003458,rw2s1_003458,gutenberg,32870,40,30,70,1,True,1,gutenberg,32870,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_012603,rw2s0_012603,gutenberg,29507,22,23,45,1,True,1,gutenberg,29507,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_033964,rw_033964,childes,17499,12,12,24,1,True,1,childes,17499,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_031413,rw2s1_031413,bnc_spoken,2597,24,18,42,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016731,rw_016731,gutenberg,38337,25,25,50,1,True,1,gutenberg,38337,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_016861,rw2s0_016861,gutenberg,32044,19,19,38,1,True,1,gutenberg,32044,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024581,rw2s1_024581,gutenberg,22988,19,16,35,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007196,rw2s0_007196,simple_wiki,53364,19,18,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_024981,rw2s1_024981,bnc_spoken,1970,21,25,46,1,True,1,bnc_spoken,1970,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003285,rw2s0_003285,gutenberg,37282,30,24,54,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_026707,rw2s1_026707,childes,18114,20,24,44,1,True,1,childes,18114,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030551,rw2s1_030551,gutenberg,28980,34,27,61,1,True,1,gutenberg,28980,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_043409,rw_043409,childes,10675,26,23,49,1,True,1,childes,10675,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_010127,rw2s1_010127,open_subtitles,45727,23,20,43,1,True,1,open_subtitles,45727,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_039467,rw_039467,childes,14154,12,13,25,1,True,1,childes,14154,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_014196,rw_014196,childes,21636,15,15,30,1,True,1,childes,21636,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_025374,rw2s1_025374,open_subtitles,47074,20,18,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_008384,rw2s1_008384,gutenberg,26842,18,20,38,1,True,1,gutenberg,26842,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_013984,rw2s1_013984,gutenberg,25776,39,41,80,1,True,1,gutenberg,25776,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_010301,rw_010301,open_subtitles,44078,16,15,31,1,True,1,open_subtitles,44078,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027737,rw2s0_027737,open_subtitles,45886,33,34,67,1,True,1,open_subtitles,45886,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_001533,rw2s1_001533,gutenberg,28993,27,25,52,1,True,1,gutenberg,28993,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_017415,rw2s0_017415,gutenberg,37385,44,39,83,1,True,1,gutenberg,37385,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_009473,rw2s1_009473,bnc_spoken,51,20,21,41,1,True,1,bnc_spoken,51,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_023404,rw2s0_023404,gutenberg,22585,33,32,65,1,True,1,gutenberg,22585,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_014801,rw_014801,childes,20035,12,10,22,1,True,1,childes,20035,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_000273,rw2s0_000273,simple_wiki,56300,19,22,41,1,True,1,simple_wiki,56300,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_016897,rw_016897,childes,9765,12,10,22,1,True,1,childes,9765,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_006471,rw2s1_006471,gutenberg,34052,25,26,51,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_031007,rw_031007,gutenberg,27429,36,33,69,1,True,1,gutenberg,27429,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_019257,rw2s1_019257,childes,14312,25,21,46,1,True,1,childes,14312,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_030172,rw2s1_030172,gutenberg,33781,22,23,45,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_012131,rw2s1_012131,gutenberg,30486,19,19,38,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_010289,rw_010289,gutenberg,30955,12,13,25,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_011162,rw2s0_011162,gutenberg,27222,24,25,49,1,True,1,gutenberg,27222,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_007748,rw2s0_007748,open_subtitles,43247,18,19,37,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_005829,rw_005829,open_subtitles,41223,12,12,24,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_026084,rw_026084,gutenberg,32771,24,23,47,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_003515,rw2s0_003515,simple_wiki,56901,27,21,48,1,True,1,simple_wiki,56901,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_042842,rw_042842,open_subtitles,40969,12,13,25,0,False,0,,,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_000210,rw2s1_000210,bnc_spoken,192,26,26,52,1,True,1,bnc_spoken,192,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_029131,rw2s1_029131,simple_wiki,52837,23,23,46,1,True,1,simple_wiki,52837,False,False,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_019139,rw_019139,switchboard,62423,12,13,25,1,True,1,switchboard,62423,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_001750,rw_001750,childes,11375,12,11,23,1,True,1,childes,11375,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_019275,rw2s0_019275,bnc_spoken,4317,40,32,72,1,True,1,bnc_spoken,4317,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_006689,rw2s1_006689,gutenberg,36472,20,15,35,1,True,1,gutenberg,36472,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_026283,rw2s0_026283,childes,9978,18,18,36,1,True,1,childes,9978,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s0_027119,rw2s0_027119,gutenberg,36392,29,24,53,1,True,1,gutenberg,36392,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_021330,rw2s1_021330,bnc_spoken,4728,21,18,39,1,True,1,bnc_spoken,4728,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_037836,rw_037836,childes,11077,15,13,28,1,True,1,childes,11077,False,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw2s1_006832,rw2s1_006832,gutenberg,23320,31,26,57,1,True,1,gutenberg,23320,True,True,dose21_clean_shard1_all_or_exact
dose21,dose56_rw_038709,rw_038709,childes,19788,12,12,24,1,True,1,childes,19788,False,True,dose21_clean_shard1_all_or_exact
