word,stream_count,stream_log_freq_per_million,child_status,child_aoa_month,model_status,model_aoa_log10_step,model_curve_first_minus_last,current_exposure_status,current_cross_log10_word_pos,current_cross_word_pos,count_src__bnc_spoken,logfreq_src__bnc_spoken,count_src__childes,logfreq_src__childes,count_src__cleanqwen_fineweb_compact_view_reinvest,logfreq_src__cleanqwen_fineweb_compact_view_reinvest,count_src__gutenberg,logfreq_src__gutenberg,count_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,logfreq_src__neutral_cleanqwen_topup_compact_reinvest::open_subtitles,count_src__open_subtitles,logfreq_src__open_subtitles,count_src__qwen_pair_packed,logfreq_src__qwen_pair_packed,count_src__simple_wiki,logfreq_src__simple_wiki,count_src__switchboard,logfreq_src__switchboard,childes_spoken_first_cross_log10_word_pos,childes_spoken_first_cross_source,childes_bnc_simple_first_cross_log10_word_pos,childes_bnc_simple_first_cross_source,written_first_control_cross_log10_word_pos,written_first_control_cross_source,qwen_clean_first_control_cross_log10_word_pos,qwen_clean_first_control_cross_source,largest_sources_first_cross_log10_word_pos,largest_sources_first_cross_source,smallest_sources_first_cross_log10_word_pos,smallest_sources_first_cross_source,alphabetical_sources_cross_log10_word_pos,alphabetical_sources_cross_source,source_child_aoa_enrichment_first_cross_log10_word_pos,source_child_aoa_enrichment_first_cross_source
jeans,410,1.4122057429043915,ok,28.96130506431679,ok,7.121627995621856,4.151953321607673,ok,7.699156432995127,50021468.0,60,2.3519837066941665,140,1.6968194646917072,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,130,1.964778224675233,70,1.44813958572494,10,-0.008572673219043673,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
jello,310,1.133013715385442,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,280,2.3881857008806575,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,0,-3.5997421826474603,20,0.2129517620510794,10,-0.008572673219043673,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.693753594798004,simple_wiki,7.690014524717385,simple_wiki,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6600515040109505,qwen_pair_packed
jelly,1250,2.526128564329582,ok,28.223958940535663,threshold_above_upper_asymptote,,-0.10716991424560618,ok,7.698466554080884,49942071.73015873,10,0.6007155988208485,760,3.385588087617254,20,1.57701558435169,230,2.517433426950231,0,8.622553707074063,70,1.349017707730708,130,2.063900102669465,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
juice,8130,4.398207515277686,ok,19.337110489192803,ok,7.048880183503259,1.213865661621094,ok,7.699156432995127,50021468.0,50,2.171313677938685,6990,5.603919339345786,180,3.752321475980263,150,2.091145648702458,0,8.622553707074063,250,2.6168639184374043,310,2.9307107772802503,200,2.9408663163641027,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
jump,8830,4.4807967311483345,ok,22.877728721484658,ok,6.888864240276477,-0.027163565158843994,ok,7.698959882326844,49998834.67420815,250,3.77279926218229,5100,5.28870582904048,80,2.944847882631845,680,3.6000103866050486,0,8.622553707074063,1760,4.566758136507592,590,3.5734965115441337,360,3.527544026342482,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
keys,3020,3.4080074735907044,ok,22.06723590327549,ok,7.985453922997175,0.7626098632812504,ok,7.699156432995127,50021468.0,60,2.3519837066941665,580,3.1155017770558526,110,3.261606219165135,590,3.458152200150945,0,8.622553707074063,940,3.93981664665357,580,3.556416677044663,160,2.718346012187549,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
kick,2260,3.1181711207465685,ok,24.711999260850668,flat_or_zero_amplitude,,-0.8987636566162109,ok,7.699156432995127,50021468.0,150,3.2633034258463014,650,3.2293532738704664,70,2.8122034080255505,230,2.517433426950231,0,8.622553707074063,670,3.601428700634218,310,2.9307107772802503,180,2.8357828473904143,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
kiss,5260,3.9628111722602513,ok,21.57034386718253,threshold_above_upper_asymptote,,-0.2513575553894043,ok,7.699156432995127,50021468.0,20,1.2697652278017333,2160,4.4297069312898945,0,-2.136556482352618,1170,4.142368851444493,0,8.622553707074063,1300,4.263909082801192,510,3.4279175135114373,100,2.250209797116609,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
kitchen,12450,4.8243458757409154,ok,24.044183513123148,model_fit_exception,,-0.2987581491470337,ok,7.698878182982293,49989429.79343475,220,3.6452380365442716,7680,5.698051904107107,110,3.261606219165135,1720,4.527552789751063,0,8.622553707074063,980,3.981467643548886,1540,4.532389193943439,200,2.9408663163641027,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
kitty,11290,4.726546757154605,ok,20.292166245251202,flat_or_zero_amplitude,,-1.5398346185684204,ok,7.698925576946348,49994885.36935341,20,1.2697652278017333,6190,5.482383113778653,0,-2.136556482352618,3570,5.257643485502692,0,8.622553707074063,580,3.4572947990504312,880,3.973016803842978,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
kleenex,540,1.6873244510911716,,,,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,510,2.987002613522627,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,20,0.11382988405684742,10,-0.45609786692980536,0,-3.0530951109424667,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.667309387832344,open_subtitles,7.680521159554612,qwen_pair_packed,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.6937536739156185,open_subtitles
knee,2400,3.178262141982904,ok,22.63315001657779,aoa_after_last_checkpoint,,-0.2589234709739685,ok,7.699156432995127,50021468.0,50,2.171313677938685,1020,3.679659958167806,160,3.634884640777398,560,3.4060118070257426,0,8.622553707074063,360,2.9808969546374886,180,2.3882576536796525,70,1.8956647794357016,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
knife,5290,3.968497852356125,ok,25.31616693081719,ok,7.101383783709279,2.1981812715530396,ok,7.699156432995127,50021468.0,120,3.0409900945880803,2000,4.352764404215196,30,1.9743173818206934,700,3.6289769302905897,0,8.622553707074063,1340,4.294202955588498,810,3.8901782170824477,290,3.3116556459094446,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
knock,5590,4.023653821599331,ok,26.086781584080928,flat_or_zero_amplitude,,-1.202586984634399,ok,7.699001305758289,50003603.83928572,210,3.5988259947798067,2980,4.751458326577888,90,3.061940548913208,710,3.6431515120506828,0,8.622553707074063,1120,4.114935291153467,450,3.3028849529551096,30,1.0577787532308447,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
ladder,1880,2.9341227919222996,ok,27.93590548210792,threshold_above_upper_asymptote,,-0.579582267254592,ok,7.699156432995127,50021468.0,40,1.9506423157698642,680,3.274439798009427,10,0.907965955370805,520,3.3319724525685515,0,8.622553707074063,200,2.3942192446591086,310,2.9307107772802503,120,2.4317018225481886,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
lady,22370,5.410328219609729,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699117377399344,50016969.83003597,420,4.290784821070374,4940,5.256833795552924,70,2.8122034080255505,9100,6.19326720056399,0,8.622553707074063,3870,5.354543974557253,3210,5.26670884314082,760,4.274028181316826,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
lamb,2250,3.113737506744896,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,50,2.171313677938685,1390,3.989030649591926,0,-2.136556482352618,490,3.2726078435189456,0,8.622553707074063,170,2.2321402946360562,100,1.8026846034058475,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
lamp,1600,2.7729011734218263,ok,29.426392592767808,threshold_above_upper_asymptote,,-0.7416393116116513,ok,7.699156432995127,50021468.0,60,2.3519837066941665,220,2.1475096708048076,40,2.2578926723198207,850,3.8230069763494443,0,8.622553707074063,60,1.1960483629492806,360,3.080018832631721,10,-0.008572673219043673,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
last,65280,6.4812784629342906,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.6989967912724016,50003084.05513017,5500,6.861934617836861,12710,6.201795678430712,1590,5.928394409396526,16450,6.785293715381901,0,8.622553707074063,14390,6.667728543541891,11110,6.50817276202817,3450,5.786326496678135,80,5.943206911574548,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
later,32830,5.793943054364158,ok,28.08468448252086,ok,6.705415892846113,1.5094654262065879,ok,7.698971256440647,50000144.15408039,880,5.029830269593631,4490,5.1613313090289115,1410,5.808290228649378,4090,5.3936050554672805,0,8.622553707074063,5090,5.628536334459735,7510,6.116584196344826,9340,6.7821671325980954,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
leg,5230,3.9570919687957242,ok,22.967834744581136,ok,7.6238206977176874,0.4890950679779049,ok,7.699156432995127,50021468.0,320,4.019222618018095,2220,4.457099650650064,250,4.080049618732247,640,3.5394316858503165,0,8.622553707074063,910,3.9073988970801476,640,3.654775997243506,250,3.1635109901423983,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
lick,500,1.610437412767184,ok,27.831628726846333,ok,6.926051283003704,5.512392997741701,ok,7.699156432995127,50021468.0,10,0.6007155988208485,60,0.8542553409547023,0,-2.136556482352618,160,2.1554765070835984,0,8.622553707074063,60,1.1960483629492806,130,2.063900102669465,80,2.0283092540419965,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.695090635461614,bnc_spoken,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
light,25930,5.55800497504286,ok,21.573068682350033,flat_or_zero_amplitude,,0.27405467033386266,ok,7.698888276955204,49990591.67283951,600,4.647102983177409,8040,5.743858525211986,1780,6.04124020092516,6030,5.781767769536826,0,8.622553707074063,3530,5.262599780868887,4270,5.552013071292919,1670,5.06093033141429,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
like,284260,7.952476164256436,ok,25.75007721668643,ok,6.072690167001678,2.4785639166831963,ok,7.698982222110435,50001406.64304813,17300,8.007831023459698,114490,8.39985910501987,7050,7.417444513484613,37020,7.596409656762666,0,8.622553707074063,75210,8.321451125762955,24520,7.2997916572660895,7220,6.524731551184098,1450,8.83461333071149,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
lion,4740,3.8587277083699223,ok,22.93884161407195,model_fit_exception,,-0.5886186599731449,ok,7.699156432995127,50021468.0,10,0.6007155988208485,3330,4.8624896977711405,30,1.9743173818206934,590,3.458152200150945,0,8.622553707074063,120,1.8850547508431947,430,3.2574741997745025,230,3.080302932054182,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
lips,4420,3.788837904857768,ok,25.482076843958392,ok,6.918610198029957,1.8636858105659488,ok,7.698960326107998,49998885.76523702,30,1.667067025270737,740,3.35893760962576,30,1.9743173818206934,2170,4.759895399253176,0,8.622553707074063,460,3.2257178536078466,890,3.9843099786364333,100,2.250209797116609,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
listen,16110,5.082056326324518,ok,28.048745584501315,ok,6.8930996963837945,1.8070420742034923,ok,7.69904859125239,50009048.471756674,500,4.464947940412646,3670,4.959695147468743,120,3.3482404511380373,1830,4.589526997073818,0,8.622553707074063,8930,6.190632661257023,940,4.0389385246478025,100,2.250209797116609,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
lollipop,3220,3.472121719998854,ok,27.842830450401625,flat_or_zero_amplitude,,-2.0811872482299805,ok,7.698619955239467,49959715.345679015,0,-2.4438068389025744,3010,4.7614734328224095,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,30,0.5111316815258509,180,2.3882576536796525,0,-3.0530951109424667,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.667309387832344,open_subtitles,7.680521159554612,qwen_pair_packed,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.6937536739156185,open_subtitles
long,67910,6.520775754778549,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.698901125114117,49992070.615339406,3250,6.335904451301894,10790,6.038033372299425,2810,6.497708380649457,20810,7.020395510522706,0,8.622553707074063,13120,6.575336169440504,12350,6.613978702973271,4650,6.0847820893,130,6.426322953912779,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
look,127090,7.14748452410013,ok,24.098423511314476,threshold_below_lower_asymptote,,1.4149685382843025,ok,7.698978805512086,50001013.28310789,5830,6.920198380617759,61640,7.780686376934893,790,5.2292563548568545,16000,6.757557815247175,0,8.622553707074063,33830,7.522523039359278,7770,6.150616667262383,1160,4.696658295331971,70,5.810562436968254,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
loud,8360,4.426103326914633,ok,26.12765077192083,threshold_above_upper_asymptote,,0.1166547298431393,ok,7.699156432995127,50021468.0,10,0.6007155988208485,5160,5.300400728923894,60,2.6592340632441234,1280,4.232188470153107,0,8.622553707074063,880,3.8738949258487456,830,3.9145548049600665,140,2.585259558391279,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
love,46270,6.137089701992454,ok,23.249110931637965,threshold_below_lower_asymptote,,1.3447643578052526,ok,7.699025097765586,50006343.26781858,1210,5.348129118035484,8630,5.814669695744651,280,4.193164423170078,8180,6.086691116936659,0,8.622553707074063,21450,7.066908232020284,4600,5.626447148129133,1890,5.184648692948466,30,4.9726764107633965,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
lunch,10050,4.61020747750536,ok,24.37307490241634,ok,7.167632149891429,2.4586897075176246,ok,7.698384076669978,49932588.06910168,210,3.5988259947798067,5620,5.385787882819758,180,3.752321475980263,1140,4.11640460623797,0,8.622553707074063,1950,4.669246026859196,870,3.961594635114961,80,2.0283092540419965,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
mad,6060,4.104377397922475,ok,28.357752575026606,threshold_above_upper_asymptote,,-0.45082321763038635,ok,7.699156432995127,50021468.0,140,3.1945478304311714,1590,4.123415687107106,0,-2.136556482352618,1440,4.349928119038111,0,8.622553707074063,2170,4.776117832652133,440,3.280437321282951,260,3.2026549308109002,20,4.575374613294393,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
mailman,300,1.1002775679871708,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,270,2.351884074204443,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,30,0.5111316815258509,0,-3.5006203046532285,0,-3.0530951109424667,0,0.8618025465900853,7.653224866864919,open_subtitles,7.663326950861201,open_subtitles,7.698969926163005,childes,7.667309387832344,open_subtitles,7.665240175346143,open_subtitles,7.698970004336019,childes,7.674521652395041,open_subtitles,7.6937536739156185,open_subtitles
make,113150,7.0313038839767765,ok,26.76673663101711,ok,6.403938853337971,3.1061309695243846,ok,7.698941618246247,49996732.0374426,5330,6.830540663047901,42010,7.3972868419386195,3300,6.658419949336153,20020,6.9816945920958435,0,8.622553707074063,25180,7.227230162343063,12580,6.632430150999293,4570,6.0674299567113525,160,6.633243669720101,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
man,101290,6.920577719002021,ok,26.239323453067815,ok,6.465362138587407,3.082128039002418,ok,7.698993606870129,50002717.41600079,1920,5.809681189443331,25650,6.90393031950422,770,5.203630352967498,27550,7.300958527750227,0,8.622553707074063,27680,7.321888471064761,14920,6.803018261167296,2770,5.566835157924883,30,4.9726764107633965,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
meat,6270,4.138441189276013,ok,26.824160865348063,ok,7.015557777180096,1.4115667097270483,ok,7.69901563912287,50005254.17504052,220,3.6452380365442716,3150,4.806928425300017,420,4.59803517762033,820,3.7870964750436733,0,8.622553707074063,920,3.9183219985856175,580,3.556416677044663,160,2.718346012187549,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
medicine,4760,3.8629377977376547,ok,24.709281294511936,threshold_above_upper_asymptote,,-0.44771986007690323,ok,7.699156432995127,50021468.0,140,3.1945478304311714,770,3.398651630678077,690,5.0940066710566745,510,3.312573202118248,0,8.622553707074063,880,3.8738949258487456,950,4.049515037835201,810,4.3377034107932095,10,3.906324984313508,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
melon,230,0.835080676448612,child_sigmoid_or_bounds_failed,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,90,1.256961826623787,0,-2.136556482352618,10,-0.5714421783229946,0,8.622553707074063,60,1.1960483629492806,20,0.2129517620510794,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.690014524717385,simple_wiki,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
milk,17990,5.192428933788718,ok,18.255048075517685,ok,7.01555211682633,0.2683757662773125,ok,7.699011810017123,50004813.28856826,230,3.689591204094074,13320,6.248671456845309,880,5.337080626143588,1260,4.216446311141502,0,8.622553707074063,720,3.6733504133520616,1360,4.408134434130018,220,3.0359497645043794,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
mittens,450,1.5051878910603012,,,,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,300,2.4570597298931687,40,2.2578926723198207,20,0.09760745065789034,0,8.622553707074063,50,1.015378334193799,40,0.8938288500192103,0,-3.0530951109424667,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.684342500389608,gutenberg,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.6937536739156185,open_subtitles
mommy,54580,6.302261769097063,child_above_50pct_from_first_age,,not_attempted_no_child_aoa,,,ok,7.699124552309667,50017796.15929528,0,-2.4438068389025744,52830,7.626455930350997,0,-2.136556482352618,0,-3.6159646160464174,0,8.622553707074063,1130,4.123820289630509,620,3.6230524805513786,0,-3.0530951109424667,0,0.8618025465900853,7.678674223643472,qwen_pair_packed,7.678674223643472,qwen_pair_packed,7.698969926163005,childes,7.667309387832344,open_subtitles,7.680521159554612,qwen_pair_packed,7.698970004336019,childes,7.689485027938436,qwen_pair_packed,7.6937536739156185,open_subtitles
money,36910,5.9110811564085735,ok,24.59030107938586,ok,6.853425664564013,2.5871248245239267,ok,7.698710790380719,49970165.79487179,3740,6.47631491296983,6370,5.511045214339342,910,5.37058459737499,8200,6.089132971516691,0,8.622553707074063,10300,6.333352714641325,5370,5.781203168944819,1680,5.06689871678264,340,7.385364852739598,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698969926163005,switchboard,7.698969926163005,switchboard,7.698970004336019,childes,7.698970004336019,switchboard,7.698970004336019,switchboard
monkey,5490,4.005604419049677,ok,21.420862525347772,threshold_above_upper_asymptote,,-2.4793457984924316,ok,7.69899848475012,50003279.03636364,0,-2.4438068389025744,3720,4.973225322755223,60,2.6592340632441234,700,3.6289769302905897,0,8.622553707074063,530,3.3672249559665226,310,2.9307107772802503,170,2.7787873663410503,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.6937536739156185,open_subtitles
moon,14880,5.002636723984989,ok,21.266352929569763,ok,6.738854432443212,0.5642780661582947,ok,7.6990979797079175,50014735.88021535,40,1.9506423157698642,9690,5.930513279058709,560,4.885419940719542,1870,4.611143618301728,0,8.622553707074063,860,3.850918613564079,1260,4.331790622534692,600,4.037814711137517,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.698786441386108,bnc_spoken,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.698786519592156,bnc_spoken
moose,240,0.8775499035577244,child_never_reaches_50pct,,not_attempted_no_child_aoa,,,ok,7.699156432995127,50021468.0,0,-2.4438068389025744,50,0.6735853121992207,80,2.944847882631845,40,0.7784845386260214,0,8.622553707074063,0,-3.5997421826474603,20,0.2129517620510794,50,1.5620254058987928,0,0.8618025465900853,7.698970004336019,gutenberg,7.698970004336019,gutenberg,7.698969926163005,childes,7.693753594798004,simple_wiki,7.698786441386108,cleanqwen_fineweb_compact_view_reinvest,7.698970004336019,childes,7.698786519592156,simple_wiki,7.677366016691672,gutenberg
