global_step,epoch,stage_length,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1203,4,128,554,39500,54591,8225,9,47549379
1204,4,128,554,39102,54818,8117,9,47588481
1205,4,128,554,39709,55341,8300,9,47628190
1206,4,128,554,39312,55419,8290,9,47667502
1207,4,128,554,39228,55230,8390,9,47706730
1208,4,128,554,39524,55186,8270,9,47746254
1209,4,128,554,39627,55589,8422,9,47785881
1210,4,128,554,39504,55817,8406,9,47825385
1211,4,128,554,39925,55618,8634,9,47865310
1212,4,128,554,39036,55427,8305,9,47904346
1213,4,128,554,40305,56086,8286,9,47944651
1214,4,128,554,39377,55303,8362,9,47984028
1215,4,128,554,39552,55156,8364,9,48023580
1216,4,128,554,39260,55319,8218,9,48062840
1217,4,128,554,39784,54691,8358,9,48102624
1218,4,128,554,39884,55476,8149,9,48142508
1219,4,128,554,40061,55589,8341,9,48182569
1220,4,128,554,39375,55776,8487,9,48221944
1221,4,128,554,39484,55769,8455,9,48261428
1222,4,128,554,39369,54968,8130,9,48300797
1223,4,128,554,39702,55131,8169,9,48340499
1224,4,128,554,39190,54615,8248,9,48379689
1225,4,128,554,40108,55473,8261,9,48419797
1226,4,128,554,39898,55747,8474,9,48459695
1227,4,128,554,39926,55849,8464,9,48499621
1228,4,128,554,39717,55822,8325,9,48539338
1229,4,128,554,39052,54797,8175,9,48578390
1230,4,128,554,39243,55570,8549,9,48617633
1231,4,128,554,39436,55973,8376,9,48657069
1232,4,128,554,38740,55250,8499,9,48695809
1233,4,128,554,39708,55415,8326,9,48735517
1234,4,128,554,39707,55556,8238,9,48775224
1235,4,128,554,39674,55071,8305,9,48814898
1236,4,128,554,38650,54536,8044,9,48853548
1237,4,128,554,39630,55339,8305,9,48893178
1238,4,128,554,39121,55029,8296,9,48932299
1239,4,128,554,39824,55500,8309,9,48972123
1240,4,128,554,39143,54949,8179,9,49011266
1241,4,128,554,39952,55278,8101,9,49051218
1242,4,128,554,39247,54980,8305,9,49090465
1243,4,128,554,38916,54725,8288,9,49129381
1244,4,128,554,39350,54912,8179,9,49168731
1245,4,128,554,39308,54338,8198,9,49208039
1246,4,128,554,39693,54419,8298,9,49247732
1247,4,128,554,38765,54911,8489,9,49286497
1248,4,128,554,39550,55207,8278,9,49326047
1249,4,128,554,38673,55182,8188,9,49364720
1250,4,128,554,39846,55446,8257,9,49404566
1251,4,128,554,39382,54881,8303,9,49443948
1252,4,128,554,39320,54985,8219,9,49483268
1253,4,128,554,39127,54553,8184,9,49522395
1254,4,128,554,40852,55869,8356,9,49563247
1255,4,128,554,39827,55947,8339,9,49603074
1256,4,128,554,39728,55147,8108,9,49642802
1257,4,128,554,39453,55261,8220,9,49682255
1258,4,128,554,40074,55682,8276,9,49722329
1259,4,128,554,39732,55737,8352,9,49762061
1260,4,128,554,39662,55560,8345,9,49801723
1261,4,128,554,39589,55024,8246,9,49841312
1262,4,128,554,39674,55547,8410,9,49880986
1263,4,128,554,39833,55075,8260,9,49920819
1264,4,128,554,39693,55714,8392,9,49960512
1265,4,128,554,39488,55420,8371,9,50000000
1266,5,128,555,38686,49987,7700,9,50038686
1267,5,128,555,39200,50669,7487,9,50077886
1268,5,128,555,38731,49828,7611,9,50116617
1269,5,128,555,39025,50031,7531,9,50155642
1270,5,128,555,38925,49825,7170,9,50194567
1271,5,128,555,39716,51748,7806,9,50234283
1272,5,128,555,39866,51722,7662,9,50274149
1273,5,128,555,39296,50795,7581,9,50313445
1274,5,128,555,39633,51526,7746,9,50353078
1275,5,128,555,39378,50771,7531,9,50392456
1276,5,128,555,39192,51432,7794,9,50431648
1277,5,128,555,40180,55520,8167,9,50471828
1278,5,128,555,39918,55884,8361,9,50511746
1279,5,128,555,40218,56179,8205,9,50551964
1280,5,128,555,39635,55443,8345,9,50591599
1281,5,128,555,39658,55855,8270,9,50631257
1282,5,128,555,39387,54884,8337,9,50670644
1283,5,128,555,39753,55263,8340,9,50710397
1284,5,128,555,39553,55525,8312,9,50749950
1285,5,128,555,39499,55376,8130,9,50789449
1286,5,128,555,39656,55649,8406,9,50829105
1287,5,128,555,39990,55528,8229,9,50869095
1288,5,128,555,39877,55263,8172,9,50908972
1289,5,128,555,38988,54495,8168,9,50947960
1290,5,128,555,40383,55977,8397,9,50988343
1291,5,128,555,39499,55814,8259,9,51027842
1292,5,128,555,39384,55308,7989,9,51067226
1293,5,128,555,38905,55206,8308,9,51106131
1294,5,128,555,39267,55055,8303,9,51145398
1295,5,128,555,39718,55201,8375,9,51185116
1296,5,128,555,39483,55082,8138,9,51224599
1297,5,128,555,39642,55230,8076,9,51264241
1298,5,128,555,40547,56472,8372,9,51304788
1299,5,128,555,38660,54580,8187,9,51343448
1300,5,128,555,39177,54544,8133,9,51382625
1301,5,128,555,40170,55543,8295,9,51422795
1302,5,128,555,40300,56212,8440,9,51463095
1303,5,128,555,39675,54723,8210,9,51502770
1304,5,128,555,38914,55004,8316,9,51541684
1305,5,128,555,39377,54839,8084,9,51581061
1306,5,128,555,39751,55996,8566,9,51620812
1307,5,128,555,40308,56209,8412,9,51661120
1308,5,128,555,39002,55546,8618,9,51700122
1309,5,128,555,39354,55057,8481,9,51739476
1310,5,128,555,39331,54753,8354,9,51778807
1311,5,128,555,40075,55990,8431,9,51818882
1312,5,128,555,39374,55807,8323,9,51858256
1313,5,128,555,38843,55500,8551,9,51897099
1314,5,128,555,39548,55126,8382,9,51936647
1315,5,128,555,39722,55385,8448,9,51976369
1316,5,128,555,38675,55260,8368,9,52015044
1317,5,128,555,40124,55559,8305,9,52055168
1318,5,128,555,40097,55252,8402,9,52095265
1319,5,128,555,39983,55600,8299,9,52135248
1320,5,128,555,38694,55000,8149,9,52173942
1321,5,128,555,39321,55133,8412,9,52213263
1322,5,128,555,39663,55445,8222,9,52252926
1323,5,128,555,39944,55946,8424,9,52292870
1324,5,128,555,39190,54505,8192,9,52332060
1325,5,128,555,40079,56160,8289,9,52372139
1326,5,128,555,39605,55477,8463,9,52411744
1327,5,128,555,39408,55039,8326,9,52451152
1328,5,128,555,39506,55391,8195,9,52490658
1329,5,128,555,38939,55241,8288,9,52529597
1330,5,128,555,39802,55350,8328,9,52569399
1331,5,128,555,39475,54885,8082,9,52608874
1332,5,128,555,39293,54884,8055,9,52648167
1333,5,128,555,39214,55153,8267,9,52687381
1334,5,128,555,39738,55796,8333,9,52727119
1335,5,128,555,39045,54985,8181,9,52766164
1336,5,128,555,39871,55888,8416,9,52806035
1337,5,128,555,40353,55267,8134,9,52846388
1338,5,128,555,38887,54429,8149,9,52885275
1339,5,128,555,39400,55149,8135,9,52924675
1340,5,128,555,38644,54267,7942,9,52963319
1341,5,128,555,39365,55364,8212,9,53002684
1342,5,128,555,40158,55911,8328,9,53042842
1343,5,128,555,39698,55005,8230,9,53082540
1344,5,128,555,39820,55886,8437,9,53122360
1345,5,128,555,40006,55665,8346,9,53162366
1346,5,128,555,39475,54740,8024,9,53201841
1347,5,128,555,39932,56156,8284,9,53241773
1348,5,128,555,39406,54904,8170,9,53281179
1349,5,128,555,39512,54412,8098,9,53320691
1350,5,128,555,39447,55822,8393,9,53360138
1351,5,128,555,39134,54361,8283,9,53399272
1352,5,128,555,39305,54452,8002,9,53438577
1353,5,128,555,39614,55831,8321,9,53478191
1354,5,128,555,39153,54891,8129,9,53517344
1355,5,128,555,38565,55310,8450,9,53555909
1356,5,128,555,39520,55881,8309,9,53595429
1357,5,128,555,40635,56084,8460,9,53636064
1358,5,128,555,40321,55869,8469,9,53676385
1359,5,128,555,39275,54859,8279,9,53715660
1360,5,128,555,39447,55147,8134,9,53755107
1361,5,128,555,39508,54776,8424,9,53794615
1362,5,128,555,39037,54536,8180,9,53833652
1363,5,128,555,39796,55326,8121,9,53873448
1364,5,128,555,40238,56496,8515,9,53913686
1365,5,128,555,39395,55033,8097,9,53953081
1366,5,128,555,39164,55492,7931,9,53992245
1367,5,128,555,39718,55659,8345,9,54031963
1368,5,128,555,38878,55224,8339,9,54070841
1369,5,128,555,38815,54560,8204,9,54109656
1370,5,128,555,40387,56310,8389,9,54150043
1371,5,128,555,39745,55005,8259,9,54189788
1372,5,128,555,40217,55624,8417,9,54230005
1373,5,128,555,39620,54990,8288,9,54269625
1374,5,128,555,39582,54997,8263,9,54309207
1375,5,128,555,39542,55511,8331,9,54348749
1376,5,128,555,39427,54993,8109,9,54388176
1377,5,128,555,39213,54755,8326,9,54427389
1378,5,128,555,40403,55769,8457,9,54467792
1379,5,128,555,39082,55591,8224,9,54506874
1380,5,128,555,40806,55775,8329,9,54547680
1381,5,128,555,39501,55396,8398,9,54587181
1382,5,128,555,40171,55770,8435,9,54627352
1383,5,128,555,39497,55049,8183,9,54666849
1384,5,128,555,39234,55167,8417,9,54706083
1385,5,128,555,40126,55226,8277,9,54746209
1386,5,128,555,39714,55642,8273,9,54785923
1387,5,128,555,40456,56007,8300,9,54826379
1388,5,128,555,39139,55140,8182,9,54865518
1389,5,128,555,39878,55628,8428,9,54905396
1390,5,128,555,39161,54794,8263,9,54944557
1391,5,128,555,39556,55305,8303,9,54984113
1392,5,128,555,39367,55752,8321,9,55023480
1393,5,128,555,39972,55651,8197,9,55063452
1394,5,128,555,40092,54867,8242,9,55103544
1395,5,128,555,39418,55084,8116,9,55142962
1396,5,128,555,40192,55505,8545,9,55183154
1397,5,128,555,39495,55389,8210,9,55222649
1398,5,128,555,39263,54920,8158,9,55261912
1399,5,128,555,39307,55662,8273,9,55301219
1400,5,128,555,39721,55338,8425,9,55340940
1401,5,128,555,39371,55811,8415,9,55380311
1402,5,128,555,38904,55017,8254,9,55419215
1403,5,128,555,40250,55808,8463,9,55459465
1404,5,128,555,38921,55253,8349,9,55498386
1405,5,128,555,39570,54786,8304,9,55537956
1406,5,128,555,39759,55660,8488,9,55577715
1407,5,128,554,38813,54639,8063,9,55616528
1408,5,128,554,39551,55082,8146,9,55656079
1409,5,128,554,39884,55467,8217,9,55695963
1410,5,128,554,39244,55350,8227,9,55735207
1411,5,128,554,39147,54282,8007,9,55774354
1412,5,128,554,39574,55814,8409,9,55813928
1413,5,128,554,39181,54982,8159,9,55853109
1414,5,128,554,39022,54125,8218,9,55892131
1415,5,128,554,38830,55172,8369,9,55930961
1416,5,128,554,39541,55233,8218,9,55970502
1417,5,128,554,39454,55302,8541,9,56009956
1418,5,128,554,39683,55519,8168,9,56049639
1419,5,128,554,40029,55074,8284,9,56089668
1420,5,128,554,39992,55335,8396,9,56129660
1421,5,128,554,39092,54603,8241,9,56168752
1422,5,128,554,39407,55166,8280,9,56208159
1423,5,128,554,39623,55760,8272,9,56247782
1424,5,128,554,39638,55097,8262,9,56287420
1425,5,128,554,39526,55151,8265,9,56326946
1426,5,128,554,39069,55673,8487,9,56366015
1427,5,128,554,40589,56206,8278,9,56406604
1428,5,128,554,39738,55664,8377,9,56446342
1429,5,128,554,39814,55023,8341,9,56486156
1430,5,128,554,38825,54277,8267,9,56524981
1431,5,128,554,40097,55148,8101,9,56565078
1432,5,128,554,39388,54627,8464,9,56604466
1433,5,128,554,39278,55240,8268,9,56643744
1434,5,128,554,40090,56671,8540,9,56683834
1435,5,128,554,39414,55115,8434,9,56723248
1436,5,128,554,39816,55801,8303,9,56763064
1437,5,128,554,39913,55721,8394,9,56802977
1438,5,128,554,39037,55596,8515,9,56842014
1439,5,128,554,39041,55230,8098,9,56881055
1440,5,128,554,39490,55326,8183,9,56920545
1441,5,128,554,40081,56126,8519,9,56960626
1442,5,128,554,39665,55104,8170,9,57000291
1443,5,128,554,39604,54651,8192,9,57039895
1444,5,128,554,39518,55646,8266,9,57079413
1445,5,128,554,38633,54495,8341,9,57118046
1446,5,128,554,39037,54882,8379,9,57157083
1447,5,128,554,39754,55530,8607,9,57196837
1448,5,128,554,39231,55658,8065,9,57236068
1449,5,128,554,39967,55422,8301,9,57276035
1450,5,128,554,39075,55080,8065,9,57315110
1451,5,128,554,39667,55482,8294,9,57354777
1452,5,128,554,38980,55044,8463,9,57393757
1453,5,128,554,38793,55572,8464,9,57432550
1454,5,128,554,38297,54835,8096,9,57470847
1455,5,128,554,39032,55038,8347,9,57509879
1456,5,128,554,39500,54591,8115,9,57549379
1457,5,128,554,39102,54818,8346,9,57588481
1458,5,128,554,39709,55341,8171,9,57628190
1459,5,128,554,39312,55419,8195,9,57667502
1460,5,128,554,39228,55230,8291,9,57706730
1461,5,128,554,39524,55186,8318,9,57746254
1462,5,128,554,39627,55589,8308,9,57785881
1463,5,128,554,39504,55817,8456,9,57825385
1464,5,128,554,39925,55618,8335,9,57865310
1465,5,128,554,39036,55427,8298,9,57904346
1466,5,128,554,40305,56086,8358,9,57944651
1467,5,128,554,39377,55303,8340,9,57984028
1468,5,128,554,39552,55156,8293,9,58023580
1469,5,128,554,39260,55319,8221,9,58062840
1470,5,128,554,39784,54691,8092,9,58102624
1471,5,128,554,39884,55476,8316,9,58142508
1472,5,128,554,40061,55589,8431,9,58182569
1473,5,128,554,39375,55776,8361,9,58221944
1474,5,128,554,39484,55769,8297,9,58261428
1475,5,128,554,39369,54968,8321,9,58300797
1476,5,128,554,39702,55131,8287,9,58340499
1477,5,128,554,39190,54615,8096,9,58379689
1478,5,128,554,40108,55473,8155,9,58419797
1479,5,128,554,39898,55747,8430,9,58459695
1480,5,128,554,39926,55849,8265,9,58499621
1481,5,128,554,39717,55822,8329,9,58539338
1482,5,128,554,39052,54797,8132,9,58578390
1483,5,128,554,39243,55570,8406,9,58617633
1484,5,128,554,39436,55973,8529,9,58657069
1485,5,128,554,38740,55250,8227,9,58695809
1486,5,128,554,39708,55415,8169,9,58735517
1487,5,128,554,39707,55556,8041,9,58775224
1488,5,128,554,39674,55071,8533,9,58814898
1489,5,128,554,38650,54536,8060,9,58853548
1490,5,128,554,39630,55339,8322,9,58893178
1491,5,128,554,39121,55029,8227,9,58932299
1492,5,128,554,39824,55500,8273,9,58972123
1493,5,128,554,39143,54949,8269,9,59011266
1494,5,128,554,39952,55278,8130,9,59051218
1495,5,128,554,39247,54980,8130,9,59090465
1496,5,128,554,38916,54725,8341,9,59129381
1497,5,128,554,39350,54912,8376,9,59168731
1498,5,128,554,39308,54338,8037,9,59208039
1499,5,128,554,39693,54419,7991,9,59247732
1500,5,128,554,38765,54911,8218,9,59286497
1501,5,128,554,39550,55207,8298,9,59326047
1502,5,128,554,38673,55182,8108,9,59364720
1503,5,128,554,39846,55446,8320,9,59404566
1504,5,128,554,39382,54881,8265,9,59443948
1505,5,128,554,39320,54985,8083,9,59483268
1506,5,128,554,39127,54553,8114,9,59522395
1507,5,128,554,40852,55869,8165,9,59563247
1508,5,128,554,39827,55947,8301,9,59603074
1509,5,128,554,39728,55147,8295,9,59642802
1510,5,128,554,39453,55261,8297,9,59682255
1511,5,128,554,40074,55682,8400,9,59722329
1512,5,128,554,39732,55737,8636,9,59762061
1513,5,128,554,39662,55560,8368,9,59801723
1514,5,128,554,39589,55024,8474,9,59841312
1515,5,128,554,39674,55547,8344,9,59880986
1516,5,128,554,39833,55075,8268,9,59920819
1517,5,128,554,39693,55714,8405,9,59960512
1518,5,128,554,39488,55420,8314,9,60000000
1519,6,128,555,38686,49987,7505,9,60038686
1520,6,128,555,39200,50669,7521,9,60077886
1521,6,128,555,38731,49828,7358,9,60116617
1522,6,128,555,39025,50031,7393,9,60155642
1523,6,128,555,38925,49825,7587,9,60194567
1524,6,128,555,39716,51748,7766,9,60234283
1525,6,128,555,39866,51722,7720,9,60274149
1526,6,128,555,39296,50795,7658,9,60313445
1527,6,128,555,39633,51526,7737,9,60353078
1528,6,128,555,39378,50771,7675,9,60392456
1529,6,128,555,39192,51432,7923,9,60431648
1530,6,128,555,40180,55520,8243,9,60471828
1531,6,128,555,39918,55884,8309,9,60511746
1532,6,128,555,40218,56179,8458,9,60551964
1533,6,128,555,39635,55443,8197,9,60591599
1534,6,128,555,39658,55855,8441,9,60631257
1535,6,128,555,39387,54884,8294,9,60670644
1536,6,128,555,39753,55263,8096,9,60710397
1537,6,128,555,39553,55525,8348,9,60749950
1538,6,128,555,39499,55376,8466,9,60789449
1539,6,128,555,39656,55649,8566,9,60829105
1540,6,128,555,39990,55528,8155,9,60869095
1541,6,128,555,39877,55263,8328,9,60908972
1542,6,128,555,38988,54495,8301,9,60947960
1543,6,128,555,40383,55977,8333,9,60988343
1544,6,128,555,39499,55814,8338,9,61027842
1545,6,128,555,39384,55308,8146,9,61067226
1546,6,128,555,38905,55206,8459,9,61106131
1547,6,128,555,39267,55055,8228,9,61145398
1548,6,128,555,39718,55201,8200,9,61185116
1549,6,128,555,39483,55082,8378,9,61224599
1550,6,128,555,39642,55230,8164,9,61264241
1551,6,128,555,40547,56472,8566,9,61304788
1552,6,128,555,38660,54580,8173,9,61343448
1553,6,128,555,39177,54544,8358,9,61382625
1554,6,128,555,40170,55543,8214,9,61422795
1555,6,128,555,40300,56212,8639,9,61463095
1556,6,128,555,39675,54723,8167,9,61502770
1557,6,128,555,38914,55004,8390,9,61541684
1558,6,128,555,39377,54839,8257,9,61581061
1559,6,128,555,39751,55996,8579,9,61620812
1560,6,128,555,40308,56209,8510,9,61661120
1561,6,128,555,39002,55546,8170,9,61700122
1562,6,128,555,39354,55057,8259,9,61739476
1563,6,128,555,39331,54753,8191,9,61778807
1564,6,128,555,40075,55990,8463,9,61818882
1565,6,128,555,39374,55807,8476,9,61858256
1566,6,128,555,38843,55500,8638,9,61897099
1567,6,128,555,39548,55126,8177,9,61936647
1568,6,128,555,39722,55385,8220,9,61976369
1569,6,128,555,38675,55260,8127,9,62015044
1570,6,128,555,40124,55559,8200,9,62055168
1571,6,128,555,40097,55252,8368,9,62095265
1572,6,128,555,39983,55600,8380,9,62135248
1573,6,128,555,38694,55000,8387,9,62173942
1574,6,128,555,39321,55133,8166,9,62213263
1575,6,128,555,39663,55445,8364,9,62252926
1576,6,128,555,39944,55946,8515,9,62292870
1577,6,128,555,39190,54505,7945,9,62332060
1578,6,128,555,40079,56160,8419,9,62372139
1579,6,128,555,39605,55477,8159,9,62411744
1580,6,128,555,39408,55039,8107,9,62451152
1581,6,128,555,39506,55391,8200,9,62490658
1582,6,128,555,38939,55241,8346,9,62529597
1583,6,128,555,39802,55350,8213,9,62569399
1584,6,128,555,39475,54885,8316,9,62608874
1585,6,128,555,39293,54884,8438,9,62648167
1586,6,128,555,39214,55153,8380,9,62687381
1587,6,128,555,39738,55796,8387,9,62727119
1588,6,128,555,39045,54985,8036,9,62766164
1589,6,128,555,39871,55888,8241,9,62806035
1590,6,128,555,40353,55267,8335,9,62846388
1591,6,128,555,38887,54429,8136,9,62885275
1592,6,128,555,39400,55149,8117,9,62924675
1593,6,128,555,38644,54267,8441,9,62963319
1594,6,128,555,39365,55364,8206,9,63002684
1595,6,128,555,40158,55911,8271,9,63042842
1596,6,128,555,39698,55005,8308,9,63082540
1597,6,128,555,39820,55886,8311,9,63122360
1598,6,128,555,40006,55665,8504,9,63162366
1599,6,128,555,39475,54740,8252,9,63201841
1600,6,128,555,39932,56156,8494,9,63241773
1601,6,128,555,39406,54904,8302,9,63281179
1602,6,128,555,39512,54412,8172,9,63320691
1603,6,128,555,39447,55822,8337,9,63360138
1604,6,128,555,39134,54361,8208,9,63399272
1605,6,128,555,39305,54452,8122,9,63438577
1606,6,128,555,39614,55831,8658,9,63478191
1607,6,128,555,39153,54891,8232,9,63517344
1608,6,128,555,38565,55310,8313,9,63555909
1609,6,128,555,39520,55881,8319,9,63595429
1610,6,128,555,40635,56084,8316,9,63636064
1611,6,128,555,40321,55869,8498,9,63676385
1612,6,128,555,39275,54859,8254,9,63715660
1613,6,128,555,39447,55147,8145,9,63755107
1614,6,128,555,39508,54776,8148,9,63794615
1615,6,128,555,39037,54536,8316,9,63833652
1616,6,128,555,39796,55326,8285,9,63873448
1617,6,128,555,40238,56496,8439,9,63913686
1618,6,128,555,39395,55033,8316,9,63953081
1619,6,128,555,39164,55492,8337,9,63992245
1620,6,128,555,39718,55659,8153,9,64031963
1621,6,128,555,38878,55224,8100,9,64070841
1622,6,128,555,38815,54560,8148,9,64109656
1623,6,128,555,40387,56310,8492,9,64150043
1624,6,128,555,39745,55005,8221,9,64189788
1625,6,128,555,40217,55624,8277,9,64230005
1626,6,128,555,39620,54990,8187,9,64269625
1627,6,128,555,39582,54997,8217,9,64309207
1628,6,128,555,39542,55511,8403,9,64348749
1629,6,128,555,39427,54993,8221,9,64388176
1630,6,128,555,39213,54755,8255,9,64427389
1631,6,128,555,40403,55769,8431,9,64467792
1632,6,128,555,39082,55591,8660,9,64506874
1633,6,128,555,40806,55775,8400,9,64547680
1634,6,128,555,39501,55396,8191,9,64587181
1635,6,128,555,40171,55770,8233,9,64627352
1636,6,128,555,39497,55049,8196,9,64666849
1637,6,128,555,39234,55167,8319,9,64706083
1638,6,128,555,40126,55226,8290,9,64746209
1639,6,128,555,39714,55642,8339,9,64785923
1640,6,128,555,40456,56007,8344,9,64826379
1641,6,128,555,39139,55140,8157,9,64865518
1642,6,128,555,39878,55628,8091,9,64905396
1643,6,128,555,39161,54794,8195,9,64944557
1644,6,128,555,39556,55305,8436,9,64984113
1645,6,128,555,39367,55752,8338,9,65023480
1646,6,128,555,39972,55651,8384,9,65063452
1647,6,128,555,40092,54867,8345,9,65103544
1648,6,128,555,39418,55084,8262,9,65142962
1649,6,128,555,40192,55505,8264,9,65183154
1650,6,128,555,39495,55389,8506,9,65222649
1651,6,128,555,39263,54920,8142,9,65261912
1652,6,128,555,39307,55662,8436,9,65301219
1653,6,128,555,39721,55338,8272,9,65340940
1654,6,128,555,39371,55811,8600,9,65380311
1655,6,128,555,38904,55017,8161,9,65419215
1656,6,128,555,40250,55808,8286,9,65459465
1657,6,128,555,38921,55253,8229,9,65498386
1658,6,128,555,39570,54786,8028,9,65537956
1659,6,128,555,39759,55660,8314,9,65577715
1660,6,128,554,38813,54639,8130,9,65616528
1661,6,128,554,39551,55082,8234,9,65656079
1662,6,128,554,39884,55467,8105,9,65695963
1663,6,128,554,39244,55350,8175,9,65735207
1664,6,128,554,39147,54282,8172,9,65774354
1665,6,128,554,39574,55814,8492,9,65813928
1666,6,128,554,39181,54982,8278,9,65853109
1667,6,128,554,39022,54125,7961,9,65892131
1668,6,128,554,38830,55172,8212,9,65930961
1669,6,128,554,39541,55233,8263,9,65970502
1670,6,128,554,39454,55302,8121,9,66009956
1671,6,128,554,39683,55519,8415,9,66049639
1672,6,128,554,40029,55074,8422,9,66089668
1673,6,128,554,39992,55335,8382,9,66129660
1674,6,128,554,39092,54603,8341,9,66168752
1675,6,128,554,39407,55166,8198,9,66208159
1676,6,128,554,39623,55760,8345,9,66247782
1677,6,128,554,39638,55097,8146,9,66287420
1678,6,128,554,39526,55151,8081,9,66326946
1679,6,128,554,39069,55673,8293,9,66366015
1680,6,128,554,40589,56206,8372,9,66406604
1681,6,128,554,39738,55664,8392,9,66446342
1682,6,128,554,39814,55023,8209,9,66486156
1683,6,128,554,38825,54277,8059,9,66524981
1684,6,128,554,40097,55148,8354,9,66565078
1685,6,128,554,39388,54627,8253,9,66604466
1686,6,128,554,39278,55240,8403,9,66643744
1687,6,128,554,40090,56671,8557,9,66683834
1688,6,128,554,39414,55115,8190,9,66723248
1689,6,128,554,39816,55801,8486,9,66763064
1690,6,128,554,39913,55721,8400,9,66802977
1691,6,128,554,39037,55596,8552,9,66842014
1692,6,128,554,39041,55230,8372,9,66881055
1693,6,128,554,39490,55326,8286,9,66920545
1694,6,128,554,40081,56126,8568,9,66960626
1695,6,128,554,39665,55104,8188,9,67000291
1696,6,128,554,39604,54651,8130,9,67039895
1697,6,128,554,39518,55646,8219,9,67079413
1698,6,128,554,38633,54495,8068,9,67118046
1699,6,128,554,39037,54882,8246,9,67157083
1700,6,128,554,39754,55530,8354,9,67196837
1701,6,128,554,39231,55658,8658,9,67236068
1702,6,128,554,39967,55422,8339,9,67276035
1703,6,128,554,39075,55080,8185,9,67315110
1704,6,128,554,39667,55482,8147,9,67354777
1705,6,128,554,38980,55044,8203,9,67393757
1706,6,128,554,38793,55572,8176,9,67432550
1707,6,128,554,38297,54835,8100,9,67470847
1708,6,128,554,39032,55038,8356,9,67509879
1709,6,128,554,39500,54591,8249,9,67549379
1710,6,128,554,39102,54818,8240,9,67588481
1711,6,128,554,39709,55341,8208,9,67628190
1712,6,128,554,39312,55419,8571,9,67667502
1713,6,128,554,39228,55230,8225,9,67706730
1714,6,128,554,39524,55186,8203,9,67746254
1715,6,128,554,39627,55589,8556,9,67785881
1716,6,128,554,39504,55817,8270,9,67825385
1717,6,128,554,39925,55618,8503,9,67865310
1718,6,128,554,39036,55427,8200,9,67904346
1719,6,128,554,40305,56086,8489,9,67944651
1720,6,128,554,39377,55303,8240,9,67984028
1721,6,128,554,39552,55156,8030,9,68023580
1722,6,128,554,39260,55319,8266,9,68062840
1723,6,128,554,39784,54691,8023,9,68102624
1724,6,128,554,39884,55476,8324,9,68142508
1725,6,128,554,40061,55589,8314,9,68182569
1726,6,128,554,39375,55776,8345,9,68221944
1727,6,128,554,39484,55769,8214,9,68261428
1728,6,128,554,39369,54968,8036,9,68300797
1729,6,128,554,39702,55131,8283,9,68340499
1730,6,128,554,39190,54615,8161,9,68379689
1731,6,128,554,40108,55473,8293,9,68419797
1732,6,128,554,39898,55747,8474,9,68459695
1733,6,128,554,39926,55849,8447,9,68499621
1734,6,128,554,39717,55822,8526,9,68539338
1735,6,128,554,39052,54797,8160,9,68578390
1736,6,128,554,39243,55570,8429,9,68617633
1737,6,128,554,39436,55973,8500,9,68657069
1738,6,128,554,38740,55250,8113,9,68695809
1739,6,128,554,39708,55415,8358,9,68735517
1740,6,128,554,39707,55556,8512,9,68775224
1741,6,128,554,39674,55071,8153,9,68814898
1742,6,128,554,38650,54536,8173,9,68853548
1743,6,128,554,39630,55339,8344,9,68893178
1744,6,128,554,39121,55029,8350,9,68932299
1745,6,128,554,39824,55500,8194,9,68972123
1746,6,128,554,39143,54949,8287,9,69011266
1747,6,128,554,39952,55278,8269,9,69051218
1748,6,128,554,39247,54980,8424,9,69090465
1749,6,128,554,38916,54725,8160,9,69129381
1750,6,128,554,39350,54912,8191,9,69168731
1751,6,128,554,39308,54338,8027,9,69208039
1752,6,128,554,39693,54419,8013,9,69247732
1753,6,128,554,38765,54911,8379,9,69286497
1754,6,128,554,39550,55207,8303,9,69326047
1755,6,128,554,38673,55182,8215,9,69364720
1756,6,128,554,39846,55446,8435,9,69404566
1757,6,128,554,39382,54881,8332,9,69443948
1758,6,128,554,39320,54985,8133,9,69483268
1759,6,128,554,39127,54553,8162,9,69522395
1760,6,128,554,40852,55869,8329,9,69563247
1761,6,128,554,39827,55947,8281,9,69603074
1762,6,128,554,39728,55147,8414,9,69642802
1763,6,128,554,39453,55261,8231,9,69682255
1764,6,128,554,40074,55682,8222,9,69722329
1765,6,128,554,39732,55737,8449,9,69762061
1766,6,128,554,39662,55560,8413,9,69801723
1767,6,128,554,39589,55024,8345,9,69841312
1768,6,128,554,39674,55547,8531,9,69880986
1769,6,128,554,39833,55075,8171,9,69920819
1770,6,128,554,39693,55714,8156,9,69960512
1771,6,128,554,39488,55420,8497,9,70000000
1772,7,256,302,42118,54397,8240,5,70042118
1773,7,256,302,42401,54633,8230,5,70084519
1774,7,256,302,41924,54070,8147,5,70126443
1775,7,256,302,42473,54386,8141,5,70168916
1776,7,256,302,42356,54586,8071,5,70211272
1777,7,256,302,42912,55965,8298,5,70254184
1778,7,256,302,42950,55607,8447,5,70297134
1779,7,256,302,42585,55122,8194,5,70339719
1780,7,256,302,42750,55218,8493,5,70382469
1781,7,256,302,42574,55012,8242,5,70425043
1782,7,256,302,40430,56068,8465,5,70465473
1783,7,256,301,39767,55769,8274,5,70505240
