target,decoder_mode,layer_index,layer,pair_id,family,template_id,alt_type,alt_0,alt_1,correct_AB,correct_BA,margin_AB,margin_BA,four_cell_M,both_correct,swap_both_correct,erased_bias,s_AB_alt0,s_AB_alt1,s_BA_alt0,s_BA_alt1,s_erased_alt0,s_erased_alt1
scale1p75_live_80M,stat,0,emb,151387,temporal_order_repaired,tor01,people,Hana,Pia,Hana,Pia,-1.3179264068603516,1.3179264068603516,0.0,False,False,-4.28593635559082,-27.71567153930664,-26.39774513244629,-27.71567153930664,-26.39774513244629,-21.581958770751953,-17.296022415161133
scale1p75_live_80M,stat,0,emb,151388,temporal_order_repaired,tor01,people,Liam,Zoe,Liam,Zoe,0.17559242248535156,-0.17559242248535156,0.0,False,False,-1.346221923828125,-27.500944137573242,-27.676536560058594,-27.500944137573242,-27.676536560058594,-23.78118133544922,-22.434959411621094
scale1p75_live_80M,stat,0,emb,151389,temporal_order_repaired,tor01,people,Caleb,Ava,Caleb,Ava,-10.450910568237305,10.450910568237305,0.0,False,False,-10.34518814086914,-34.564857482910156,-24.11394691467285,-34.564857482910156,-24.11394691467285,-31.000244140625,-20.65505599975586
scale1p75_live_80M,stat,0,emb,151390,temporal_order_repaired,tor01,people,Ava,Iris,Ava,Iris,-3.161203384399414,3.161203384399414,0.0,False,False,-3.485443115234375,-27.434297561645508,-24.273094177246094,-27.434297561645508,-24.273094177246094,-20.65505599975586,-17.169612884521484
scale1p75_live_80M,stat,0,emb,151391,temporal_order_repaired,tor01,people,Pia,Omar,Pia,Omar,0.3912372589111328,-0.3912372589111328,0.0,False,False,7.415576934814453,-26.39774513244629,-26.788982391357422,-26.39774513244629,-26.788982391357422,-17.296022415161133,-24.711599349975586
scale1p75_live_80M,stat,0,emb,151392,temporal_order_repaired,tor01,people,Omar,Arun,Omar,Arun,-0.2666053771972656,0.2666053771972656,0.0,False,False,-1.4784870147705078,-26.788982391357422,-26.522377014160156,-26.788982391357422,-26.522377014160156,-24.711599349975586,-23.233112335205078
scale1p75_live_80M,stat,0,emb,151393,temporal_order_repaired,tor01,people,Ruby,Zoe,Ruby,Zoe,-3.828409194946289,3.828409194946289,0.0,False,False,0.25501251220703125,-31.504945755004883,-27.676536560058594,-31.504945755004883,-27.676536560058594,-22.179946899414062,-22.434959411621094
scale1p75_live_80M,stat,0,emb,151394,temporal_order_repaired,tor01,people,Owen,Ruby,Owen,Ruby,17.296215057373047,-17.296215057373047,0.0,False,False,11.81829833984375,-10.239645004272461,-27.535860061645508,-10.239645004272461,-27.535860061645508,-10.361648559570312,-22.179946899414062
scale1p75_live_80M,stat,0,emb,151395,temporal_order_repaired,tor01,people,Liam,Noah,Liam,Noah,-2.130739212036133,2.130739212036133,0.0,False,False,-4.872861862182617,-27.500944137573242,-25.37020492553711,-27.500944137573242,-25.37020492553711,-23.78118133544922,-18.9083194732666
scale1p75_live_80M,stat,0,emb,151396,temporal_order_repaired,tor01,people,Felix,Maya,Felix,Maya,-5.259267807006836,5.259267807006836,0.0,False,False,-6.730390548706055,-30.83633804321289,-25.577070236206055,-30.83633804321289,-25.577070236206055,-22.930194854736328,-16.199804306030273
scale1p75_live_80M,stat,0,emb,151397,temporal_order_repaired,tor01,people,Noah,Simon,Noah,Simon,-11.467804908752441,11.467804908752441,0.0,False,False,-7.608194351196289,-24.123985290527344,-12.656180381774902,-24.123985290527344,-12.656180381774902,-18.9083194732666,-11.300125122070312
scale1p75_live_80M,stat,0,emb,151398,temporal_order_repaired,tor01,people,Tara,Eli,Tara,Eli,-9.82237434387207,9.82237434387207,0.0,False,False,-8.109098434448242,-24.473649978637695,-14.651275634765625,-24.473649978637695,-14.651275634765625,-19.643230438232422,-11.53413200378418
scale1p75_live_80M,stat,0,emb,151399,temporal_order_repaired,tor01,people,Ruby,Clara,Ruby,Clara,-13.690807342529297,13.690807342529297,0.0,False,False,-10.210847854614258,-27.535860061645508,-13.845052719116211,-27.535860061645508,-13.845052719116211,-22.179946899414062,-11.969099044799805
scale1p75_live_80M,stat,0,emb,151400,temporal_order_repaired,tor01,people,Tara,Ruby,Tara,Ruby,0.9359073638916016,-0.9359073638916016,0.0,False,False,2.5367164611816406,-30.56903839111328,-31.504945755004883,-30.56903839111328,-31.504945755004883,-19.643230438232422,-22.179946899414062
scale1p75_live_80M,stat,0,emb,151401,temporal_order_repaired,tor01,people,Hana,Iris,Hana,Iris,-3.442577362060547,3.442577362060547,0.0,False,False,-4.412345886230469,-27.71567153930664,-24.273094177246094,-27.71567153930664,-24.273094177246094,-21.581958770751953,-17.169612884521484
scale1p75_live_80M,stat,0,emb,151402,temporal_order_repaired,tor01,people,Owen,Felix,Owen,Felix,20.234235763549805,-20.234235763549805,0.0,False,False,12.568546295166016,-10.239645004272461,-30.473880767822266,-10.239645004272461,-30.473880767822266,-10.361648559570312,-22.930194854736328
scale1p75_live_80M,stat,0,emb,151403,temporal_order_repaired,tor01,people,Nora,Ruby,Nora,Ruby,3.3198509216308594,-3.3198509216308594,0.0,False,False,4.412921905517578,-28.185094833374023,-31.504945755004883,-28.185094833374023,-31.504945755004883,-17.767024993896484,-22.179946899414062
scale1p75_live_80M,stat,0,emb,151404,temporal_order_repaired,tor01,people,Hana,Felix,Hana,Felix,3.12066650390625,-3.12066650390625,0.0,False,False,1.348236083984375,-27.71567153930664,-30.83633804321289,-27.71567153930664,-30.83633804321289,-21.581958770751953,-22.930194854736328
scale1p75_live_80M,stat,0,emb,151405,temporal_order_repaired,tor01,people,Liam,Omar,Liam,Omar,-0.7119617462158203,0.7119617462158203,0.0,False,False,0.9304180145263672,-27.500944137573242,-26.788982391357422,-27.500944137573242,-26.788982391357422,-23.78118133544922,-24.711599349975586
scale1p75_live_80M,stat,0,emb,151406,temporal_order_repaired,tor01,people,Hana,Jules,Hana,Jules,3.5047607421875,-3.5047607421875,0.0,False,False,-0.08550643920898438,-27.71567153930664,-31.22043228149414,-27.71567153930664,-31.22043228149414,-21.581958770751953,-21.49645233154297
scale1p75_live_80M,stat,0,emb,151407,temporal_order_repaired,tor01,people,Owen,Pia,Owen,Pia,11.894458770751953,-11.894458770751953,0.0,False,False,6.93437385559082,-10.239645004272461,-22.134103775024414,-10.239645004272461,-22.134103775024414,-10.361648559570312,-17.296022415161133
scale1p75_live_80M,stat,0,emb,151408,temporal_order_repaired,tor02,people,Clara,Leo,Clara,Leo,-0.8584718704223633,0.8584718704223633,0.0,False,False,-1.8150358200073242,-10.921308517456055,-10.062836647033691,-10.921308517456055,-10.062836647033691,-13.18234920501709,-11.367313385009766
scale1p75_live_80M,stat,0,emb,151409,temporal_order_repaired,tor02,people,Owen,Theo,Owen,Theo,3.8598947525024414,-3.8598947525024414,0.0,False,False,3.0766897201538086,-10.312630653381348,-14.172525405883789,-10.312630653381348,-14.172525405883789,-9.014618873596191,-12.09130859375
scale1p75_live_80M,stat,0,emb,151410,temporal_order_repaired,tor02,people,Caleb,Mira,Caleb,Mira,-8.295833587646484,8.295833587646484,0.0,False,False,-8.720394134521484,-37.016780853271484,-28.720947265625,-37.016780853271484,-28.720947265625,-31.773887634277344,-23.05349349975586
scale1p75_live_80M,stat,0,emb,151411,temporal_order_repaired,tor02,people,Jules,Caleb,Jules,Caleb,5.796348571777344,-5.796348571777344,0.0,False,False,5.923465728759766,-31.22043228149414,-37.016780853271484,-31.22043228149414,-37.016780853271484,-25.850421905517578,-31.773887634277344
scale1p75_live_80M,stat,0,emb,151412,temporal_order_repaired,tor02,people,Nina,Omar,Nina,Omar,17.12271785736084,-17.12271785736084,0.0,False,False,7.690764427185059,-10.504036903381348,-27.626754760742188,-10.504036903381348,-27.626754760742188,-11.948040962219238,-19.638805389404297
scale1p75_live_80M,stat,0,emb,151413,temporal_order_repaired,tor02,people,Noah,Sofia,Noah,Sofia,8.31375503540039,-8.31375503540039,0.0,False,False,6.695959091186523,-25.37020492553711,-33.6839599609375,-25.37020492553711,-33.6839599609375,-19.099231719970703,-25.795190811157227
scale1p75_live_80M,stat,0,emb,151414,temporal_order_repaired,tor02,people,Sofia,Owen,Sofia,Owen,-23.364347457885742,23.364347457885742,0.0,False,False,-16.780571937561035,-33.6039924621582,-10.239645004272461,-33.6039924621582,-10.239645004272461,-25.795190811157227,-9.014618873596191
scale1p75_live_80M,stat,0,emb,151415,temporal_order_repaired,tor02,people,Theo,Maya,Theo,Maya,2.9436416625976562,-2.9436416625976562,0.0,False,False,4.768133163452148,-16.091182708740234,-19.03482437133789,-16.091182708740234,-19.03482437133789,-12.09130859375,-16.85944175720215
scale1p75_live_80M,stat,0,emb,151416,temporal_order_repaired,tor02,people,Nora,Ava,Nora,Ava,-2.4457473754882812,2.4457473754882812,0.0,False,False,2.3329429626464844,-26.55890655517578,-24.1131591796875,-26.55890655517578,-24.1131591796875,-18.306331634521484,-20.63927459716797
scale1p75_live_80M,stat,0,emb,151417,temporal_order_repaired,tor02,people,Dylan,Hana,Dylan,Hana,-10.538532257080078,10.538532257080078,0.0,False,False,-6.911064147949219,-38.25420379638672,-27.71567153930664,-38.25420379638672,-27.71567153930664,-32.51980209350586,-25.60873794555664
scale1p75_live_80M,stat,0,emb,151418,temporal_order_repaired,tor02,people,Arun,Liam,Arun,Liam,-3.285919189453125,3.285919189453125,0.0,False,False,2.208587646484375,-26.670005798339844,-23.38408660888672,-26.670005798339844,-23.38408660888672,-21.476932525634766,-23.68552017211914
scale1p75_live_80M,stat,0,emb,151419,temporal_order_repaired,tor02,people,Simon,Ruby,Simon,Ruby,13.027200698852539,-13.027200698852539,0.0,False,False,13.793937683105469,-14.626016616821289,-27.653217315673828,-14.626016616821289,-27.653217315673828,-9.210922241210938,-23.004859924316406
scale1p75_live_80M,stat,0,emb,151420,temporal_order_repaired,tor02,people,Sofia,Felix,Sofia,Felix,-2.8476219177246094,2.8476219177246094,0.0,False,False,1.1498241424560547,-33.6839599609375,-30.83633804321289,-33.6839599609375,-30.83633804321289,-25.795190811157227,-26.94501495361328
scale1p75_live_80M,stat,0,emb,151421,temporal_order_repaired,tor02,people,Maya,Oscar,Maya,Oscar,-5.945867538452148,5.945867538452148,0.0,False,False,-5.948389053344727,-19.03482437133789,-13.088956832885742,-19.03482437133789,-13.088956832885742,-16.85944175720215,-10.911052703857422
scale1p75_live_80M,stat,0,emb,151422,temporal_order_repaired,tor02,people,Nora,Nina,Nora,Nina,-10.167847633361816,10.167847633361816,0.0,False,False,-6.358290672302246,-20.671884536743164,-10.504036903381348,-20.671884536743164,-10.504036903381348,-18.306331634521484,-11.948040962219238
scale1p75_live_80M,stat,0,emb,151423,temporal_order_repaired,tor02,people,Arun,Dylan,Arun,Dylan,11.731826782226562,-11.731826782226562,0.0,False,False,11.042869567871094,-26.522377014160156,-38.25420379638672,-26.522377014160156,-38.25420379638672,-21.476932525634766,-32.51980209350586
scale1p75_live_80M,stat,0,emb,151424,temporal_order_repaired,tor02,people,Pia,Omar,Pia,Omar,1.6807117462158203,-1.6807117462158203,0.0,False,False,-5.158149719238281,-22.134103775024414,-23.814815521240234,-22.134103775024414,-23.814815521240234,-24.796955108642578,-19.638805389404297
scale1p75_live_80M,stat,0,emb,151425,temporal_order_repaired,tor02,people,Miles,Jonah,Miles,Jonah,1.621622085571289,-1.621622085571289,0.0,False,False,1.1205558776855469,-21.343252182006836,-22.964874267578125,-21.343252182006836,-22.964874267578125,-22.60852813720703,-23.729084014892578
scale1p75_live_80M,stat,0,emb,151426,temporal_order_repaired,tor02,people,Jonah,Maya,Jonah,Maya,2.306243896484375,-2.306243896484375,0.0,False,False,-6.86964225769043,-22.964874267578125,-25.2711181640625,-22.964874267578125,-25.2711181640625,-23.729084014892578,-16.85944175720215
scale1p75_live_80M,stat,0,emb,151427,temporal_order_repaired,tor02,people,Noah,Tara,Noah,Tara,0.34966468811035156,-0.34966468811035156,0.0,False,False,4.713220596313477,-24.123985290527344,-24.473649978637695,-24.123985290527344,-24.473649978637695,-19.099231719970703,-23.81245231628418
scale1p75_live_80M,stat,0,emb,151428,temporal_order_repaired,tor02,people,Clara,Eli,Clara,Eli,3.1121301651000977,-3.1121301651000977,0.0,False,False,-0.2570009231567383,-10.921308517456055,-14.033438682556152,-10.921308517456055,-14.033438682556152,-13.18234920501709,-12.925348281860352
scale1p75_live_80M,stat,0,emb,151429,temporal_order_repaired,tor02,people,Liam,Maya,Liam,Maya,1.8870315551757812,-1.8870315551757812,0.0,False,False,-6.826078414916992,-23.38408660888672,-25.2711181640625,-23.38408660888672,-25.2711181640625,-23.68552017211914,-16.85944175720215
scale1p75_live_80M,stat,0,emb,151430,temporal_order_repaired,tor02,people,Pia,Clara,Pia,Clara,-14.360161781311035,14.360161781311035,0.0,False,False,-11.614605903625488,-27.392040252685547,-13.031878471374512,-27.392040252685547,-13.031878471374512,-24.796955108642578,-13.18234920501709
scale1p75_live_80M,stat,0,emb,151431,temporal_order_repaired,tor02,people,Iris,Clara,Iris,Clara,-6.9403181076049805,6.9403181076049805,0.0,False,False,-5.448849678039551,-19.972196578979492,-13.031878471374512,-19.972196578979492,-13.031878471374512,-18.63119888305664,-13.18234920501709
scale1p75_live_80M,stat,0,emb,151432,temporal_order_repaired,tor03,people,Nora,Mina,Nora,Mina,-1.4397697448730469,1.4397697448730469,0.0,False,False,7.199182510375977,-21.811054229736328,-20.37128448486328,-21.811054229736328,-20.37128448486328,-16.606470108032227,-23.805652618408203
scale1p75_live_80M,stat,0,emb,151433,temporal_order_repaired,tor03,people,Jules,Felix,Jules,Felix,0.2063007354736328,-0.2063007354736328,0.0,False,False,-0.22592544555664062,-21.855318069458008,-22.06161880493164,-21.855318069458008,-22.06161880493164,-25.411334991455078,-25.185409545898438
scale1p75_live_80M,stat,0,emb,151434,temporal_order_repaired,tor03,people,Iris,Owen,Iris,Owen,-10.949012756347656,10.949012756347656,0.0,False,False,-7.81451416015625,-24.05175018310547,-13.102737426757812,-24.05175018310547,-13.102737426757812,-19.88886833190918,-12.07435417175293
scale1p75_live_80M,stat,0,emb,151435,temporal_order_repaired,tor03,people,Maya,Tara,Maya,Tara,6.0860595703125,-6.0860595703125,0.0,False,False,11.146143913269043,-14.375560760498047,-20.461620330810547,-14.375560760498047,-20.461620330810547,-15.417710304260254,-26.563854217529297
scale1p75_live_80M,stat,0,emb,151436,temporal_order_repaired,tor03,people,Caleb,Maya,Caleb,Maya,-14.361270904541016,14.361270904541016,0.0,False,False,-14.441710472106934,-35.22345733642578,-20.862186431884766,-35.22345733642578,-20.862186431884766,-29.859420776367188,-15.417710304260254
scale1p75_live_80M,stat,0,emb,151437,temporal_order_repaired,tor03,people,Clara,Eli,Clara,Eli,2.0472869873046875,-2.0472869873046875,0.0,False,False,-0.3424720764160156,-13.454907417297363,-15.50219440460205,-13.454907417297363,-15.50219440460205,-13.260971069335938,-12.918498992919922
scale1p75_live_80M,stat,0,emb,151438,temporal_order_repaired,tor03,people,Theo,Rosa,Theo,Rosa,6.019205093383789,-6.019205093383789,0.0,False,False,6.260410308837891,-15.322683334350586,-21.341888427734375,-15.322683334350586,-21.341888427734375,-13.798328399658203,-20.058738708496094
scale1p75_live_80M,stat,0,emb,151439,temporal_order_repaired,tor03,people,Oscar,Miles,Oscar,Miles,8.339784622192383,-8.339784622192383,0.0,False,False,10.759958267211914,-14.049684524536133,-22.389469146728516,-14.049684524536133,-22.389469146728516,-10.808984756469727,-21.56894302368164
scale1p75_live_80M,stat,0,emb,151440,temporal_order_repaired,tor03,people,Rosa,Sofia,Rosa,Sofia,13.235624313354492,-13.235624313354492,0.0,False,False,5.797111511230469,-24.527963638305664,-37.763587951660156,-24.527963638305664,-37.763587951660156,-20.058738708496094,-25.855850219726562
scale1p75_live_80M,stat,0,emb,151441,temporal_order_repaired,tor03,people,Nina,Leo,Nina,Leo,3.7221593856811523,-3.7221593856811523,0.0,False,False,1.2434635162353516,-11.394415855407715,-15.116575241088867,-11.394415855407715,-15.116575241088867,-9.836309432983398,-11.07977294921875
scale1p75_live_80M,stat,0,emb,151442,temporal_order_repaired,tor03,people,Iris,Pia,Iris,Pia,2.6684484481811523,-2.6684484481811523,0.0,False,False,0.9018497467041016,-15.330903053283691,-17.999351501464844,-15.330903053283691,-17.999351501464844,-19.88886833190918,-20.79071807861328
scale1p75_live_80M,stat,0,emb,151443,temporal_order_repaired,tor03,people,Felix,Simon,Felix,Simon,-17.231891632080078,17.231891632080078,0.0,False,False,-13.700300216674805,-31.015810012817383,-13.783918380737305,-31.015810012817383,-13.783918380737305,-25.185409545898438,-11.485109329223633
scale1p75_live_80M,stat,0,emb,151444,temporal_order_repaired,tor03,people,Iris,Oscar,Iris,Oscar,-10.002065658569336,10.002065658569336,0.0,False,False,-9.079883575439453,-24.05175018310547,-14.049684524536133,-24.05175018310547,-14.049684524536133,-19.88886833190918,-10.808984756469727
scale1p75_live_80M,stat,0,emb,151445,temporal_order_repaired,tor03,people,Owen,Maya,Owen,Maya,6.904945373535156,-6.904945373535156,0.0,False,False,3.343356132507324,-13.102737426757812,-20.00768280029297,-13.102737426757812,-20.00768280029297,-12.07435417175293,-15.417710304260254
scale1p75_live_80M,stat,0,emb,151446,temporal_order_repaired,tor03,people,Theo,Noah,Theo,Noah,11.545173645019531,-11.545173645019531,0.0,False,False,4.929595947265625,-15.322683334350586,-26.867856979370117,-15.322683334350586,-26.867856979370117,-13.798328399658203,-18.727924346923828
scale1p75_live_80M,stat,0,emb,151447,temporal_order_repaired,tor03,people,Pia,Ava,Pia,Ava,-0.7294044494628906,0.7294044494628906,0.0,False,False,-2.9505462646484375,-17.999351501464844,-17.269947052001953,-17.999351501464844,-17.269947052001953,-20.79071807861328,-17.840171813964844
scale1p75_live_80M,stat,0,emb,151448,temporal_order_repaired,tor03,people,Jules,Ruby,Jules,Ruby,0.32221221923828125,-0.32221221923828125,0.0,False,False,-2.0186500549316406,-21.855318069458008,-22.17753028869629,-21.855318069458008,-22.17753028869629,-25.411334991455078,-23.392684936523438
scale1p75_live_80M,stat,0,emb,151449,temporal_order_repaired,tor03,people,Oscar,Caleb,Oscar,Caleb,22.513813018798828,-22.513813018798828,0.0,False,False,19.050432205200195,-11.566577911376953,-34.08039093017578,-11.566577911376953,-34.08039093017578,-10.808984756469727,-29.859416961669922
scale1p75_live_80M,stat,0,emb,151450,temporal_order_repaired,tor03,people,Owen,Leo,Owen,Leo,2.1477537155151367,-2.1477537155151367,0.0,False,False,-0.9945812225341797,-12.96882152557373,-15.116575241088867,-12.96882152557373,-15.116575241088867,-12.07435417175293,-11.07977294921875
scale1p75_live_80M,stat,0,emb,151451,temporal_order_repaired,tor03,people,Leo,Sofia,Leo,Sofia,17.20804214477539,-17.20804214477539,0.0,False,False,14.776077270507812,-14.006206512451172,-31.214248657226562,-14.006206512451172,-31.214248657226562,-11.07977294921875,-25.855850219726562
scale1p75_live_80M,stat,0,emb,151452,temporal_order_repaired,tor03,people,Leah,Iris,Leah,Iris,8.096643447875977,-8.096643447875977,0.0,False,False,6.520261764526367,-15.955106735229492,-24.05175018310547,-15.955106735229492,-24.05175018310547,-13.368602752685547,-19.888864517211914
scale1p75_live_80M,stat,0,emb,151453,temporal_order_repaired,tor03,people,Nina,Ruby,Nina,Ruby,12.79774284362793,-12.79774284362793,0.0,False,False,13.556373596191406,-12.929244995117188,-25.726987838745117,-12.929244995117188,-25.726987838745117,-9.836311340332031,-23.392684936523438
scale1p75_live_80M,stat,0,emb,151454,temporal_order_repaired,tor03,people,Jules,Pia,Jules,Pia,-3.855966567993164,3.855966567993164,0.0,False,False,-4.620616912841797,-21.855318069458008,-17.999351501464844,-21.855318069458008,-17.999351501464844,-25.411334991455078,-20.79071807861328
scale1p75_live_80M,stat,0,emb,151455,temporal_order_repaired,tor03,people,Dylan,Tara,Dylan,Tara,-10.061531066894531,10.061531066894531,0.0,False,False,-5.162969589233398,-36.408939361572266,-26.347408294677734,-36.408939361572266,-26.347408294677734,-31.726821899414062,-26.563852310180664
scale1p75_live_80M,stat,0,emb,151456,object_state,os01,object,stone,glove,stone,glove,4.393476486206055,-4.393476486206055,0.0,False,False,5.213274002075195,-10.872368812561035,-15.26584529876709,-10.872368812561035,-15.26584529876709,-9.291485786437988,-14.504759788513184
scale1p75_live_80M,stat,0,emb,151457,object_state,os01,object,wallet,photo,wallet,photo,-1.1622848510742188,1.1622848510742188,0.0,False,False,-2.305330276489258,-17.26621437072754,-16.10392951965332,-17.26621437072754,-16.10392951965332,-14.853784561157227,-12.548454284667969
scale1p75_live_80M,stat,0,emb,151458,object_state,os01,object,map,glove,map,glove,4.517685890197754,-4.517685890197754,0.0,False,False,3.9455041885375977,-10.748159408569336,-15.26584529876709,-10.748159408569336,-15.26584529876709,-10.559255599975586,-14.504759788513184
scale1p75_live_80M,stat,0,emb,151459,object_state,os01,object,bowl,rope,bowl,rope,-4.940149307250977,4.940149307250977,0.0,False,False,-0.45674800872802734,-17.59869956970215,-12.658550262451172,-17.59869956970215,-12.658550262451172,-13.465949058532715,-13.009201049804688
scale1p75_live_80M,stat,0,emb,151460,object_state,os01,object,map,fork,map,fork,6.154035568237305,-6.154035568237305,0.0,False,False,2.834718704223633,-10.748159408569336,-16.90219497680664,-10.748159408569336,-16.90219497680664,-10.559255599975586,-13.393974304199219
scale1p75_live_80M,stat,0,emb,151461,object_state,os01,object,bowl,notebook,bowl,notebook,14.05948257446289,-14.05948257446289,0.0,False,False,18.68996524810791,-18.47716522216797,-32.53664779663086,-18.47716522216797,-32.53664779663086,-13.465949058532715,-32.155914306640625
scale1p75_live_80M,stat,0,emb,151462,object_state,os01,object,ribbon,coin,ribbon,coin,1.2129335403442383,-1.2129335403442383,0.0,False,False,-1.377852439880371,-14.194846153259277,-15.407779693603516,-14.194846153259277,-15.407779693603516,-14.131326675415039,-12.753474235534668
scale1p75_live_80M,stat,0,emb,151463,object_state,os01,object,candle,map,candle,map,-3.6520681381225586,3.6520681381225586,0.0,False,False,-0.33038806915283203,-14.400227546691895,-10.748159408569336,-14.400227546691895,-10.748159408569336,-10.889643669128418,-10.559255599975586
scale1p75_live_80M,stat,0,emb,151464,object_state,os01,object,stone,candle,stone,candle,3.5278587341308594,-3.5278587341308594,0.0,False,False,1.5981578826904297,-10.872370719909668,-14.400229454040527,-10.872370719909668,-14.400229454040527,-9.291484832763672,-10.889642715454102
scale1p75_live_80M,stat,0,emb,151465,object_state,os01,object,key,cup,key,cup,0.8110475540161133,-0.8110475540161133,0.0,False,False,-0.24883460998535156,-13.956354141235352,-14.767401695251465,-13.956354141235352,-14.767401695251465,-9.473226547241211,-9.22439193725586
scale1p75_live_80M,stat,0,emb,151466,object_state,os01,object,mug,key,mug,key,-8.463990211486816,8.463990211486816,0.0,False,False,-8.283441543579102,-21.950809478759766,-13.48681926727295,-21.950809478759766,-13.48681926727295,-17.756668090820312,-9.473226547241211
scale1p75_live_80M,stat,0,emb,151467,object_state,os01,object,wallet,bowl,wallet,bowl,0.332489013671875,-0.332489013671875,0.0,False,False,-1.3878364562988281,-17.266212463378906,-17.59870147705078,-17.266212463378906,-17.59870147705078,-14.853784561157227,-13.465948104858398
scale1p75_live_80M,stat,0,emb,151468,object_state,os01,object,marble,sock,marble,sock,3.6432743072509766,-3.6432743072509766,0.0,False,False,0.09261322021484375,-12.207134246826172,-15.850408554077148,-12.207134246826172,-15.850408554077148,-13.14599609375,-13.238609313964844
scale1p75_live_80M,stat,0,emb,151469,object_state,os01,object,ring,key,ring,key,3.4713239669799805,-3.4713239669799805,0.0,False,False,1.9298405647277832,-10.485030174255371,-13.956354141235352,-10.485030174255371,-13.956354141235352,-7.543385982513428,-9.473226547241211
scale1p75_live_80M,stat,0,emb,151470,object_state,os01,object,card,ring,card,ring,-4.953916549682617,4.953916549682617,0.0,False,False,-2.2638039588928223,-15.438946723937988,-10.485030174255371,-15.438946723937988,-10.485030174255371,-9.80718994140625,-7.543385982513428
scale1p75_live_80M,stat,0,emb,151471,object_state,os01,object,photo,cup,photo,cup,-1.3365259170532227,1.3365259170532227,0.0,False,False,-3.324064254760742,-16.103927612304688,-14.767401695251465,-16.103927612304688,-14.767401695251465,-12.548456192016602,-9.22439193725586
scale1p75_live_80M,stat,0,emb,151472,object_state,os01,object,book,feather,book,feather,4.510367393493652,-4.510367393493652,0.0,False,False,1.215169906616211,-10.989164352416992,-15.499531745910645,-10.989164352416992,-15.499531745910645,-10.65005111694336,-11.86522102355957
scale1p75_live_80M,stat,0,emb,151473,object_state,os01,object,cup,scarf,cup,scarf,18.116055488586426,-18.116055488586426,0.0,False,False,15.360794067382812,-11.675278663635254,-29.79133415222168,-11.675278663635254,-29.79133415222168,-9.22439193725586,-24.585186004638672
scale1p75_live_80M,stat,0,emb,151474,object_state,os01,object,wallet,spoon,wallet,spoon,-2.4576730728149414,2.4576730728149414,0.0,False,False,-2.361083984375,-17.266212463378906,-14.808539390563965,-17.266212463378906,-14.808539390563965,-14.853784561157227,-12.492700576782227
scale1p75_live_80M,stat,0,emb,151475,object_state,os01,object,feather,lantern,feather,lantern,2.11057186126709,-2.11057186126709,0.0,False,False,2.210866928100586,-15.499531745910645,-17.610103607177734,-15.499531745910645,-17.610103607177734,-11.86522102355957,-14.076087951660156
scale1p75_live_80M,stat,0,emb,151476,object_state,os01,object,spoon,card,spoon,card,0.6304073333740234,-0.6304073333740234,0.0,False,False,-2.6855106353759766,-14.808539390563965,-15.438946723937988,-14.808539390563965,-15.438946723937988,-12.492700576782227,-9.80718994140625
scale1p75_live_80M,stat,0,emb,151477,object_state,os01,object,ticket,glove,ticket,glove,0.6638765335083008,-0.6638765335083008,0.0,False,False,0.7044792175292969,-14.601971626281738,-15.265848159790039,-14.601971626281738,-15.265848159790039,-13.800281524658203,-14.5047607421875
scale1p75_live_80M,stat,0,emb,151478,object_state,os01,object,ribbon,key,ribbon,key,-0.2384929656982422,0.2384929656982422,0.0,False,False,-4.658100128173828,-14.194847106933594,-13.956354141235352,-14.194847106933594,-13.956354141235352,-14.131326675415039,-9.473226547241211
scale1p75_live_80M,stat,0,emb,151479,object_state,os01,object,toy,spoon,toy,spoon,1.6319332122802734,-1.6319332122802734,0.0,False,False,1.6106071472167969,-13.176606178283691,-14.808539390563965,-13.176606178283691,-14.808539390563965,-10.88209342956543,-12.492700576782227
scale1p75_live_80M,stat,0,emb,151480,object_state,os02,object,scarf,toy,scarf,toy,-14.347021102905273,14.347021102905273,0.0,False,False,-13.703092575073242,-25.777511596679688,-11.430490493774414,-25.777511596679688,-11.430490493774414,-24.585186004638672,-10.88209342956543
scale1p75_live_80M,stat,0,emb,151481,object_state,os02,object,cup,fork,cup,fork,2.0464820861816406,-2.0464820861816406,0.0,False,False,4.169582366943359,-10.29262638092041,-12.33910846710205,-10.29262638092041,-12.33910846710205,-9.22439193725586,-13.393974304199219
scale1p75_live_80M,stat,0,emb,151482,object_state,os02,object,lantern,feather,lantern,feather,-2.207876205444336,2.207876205444336,0.0,False,False,-2.210866928100586,-14.171802520751953,-11.963926315307617,-14.171802520751953,-11.963926315307617,-14.076087951660156,-11.86522102355957
scale1p75_live_80M,stat,0,emb,151483,object_state,os02,object,cup,button,cup,button,4.2018280029296875,-4.2018280029296875,0.0,False,False,3.7997074127197266,-10.234699249267578,-14.436527252197266,-10.234699249267578,-14.436527252197266,-9.22439193725586,-13.024099349975586
scale1p75_live_80M,stat,0,emb,151484,object_state,os02,object,lantern,sock,lantern,sock,-0.530120849609375,0.530120849609375,0.0,False,False,-0.8374786376953125,-16.835371017456055,-16.30525016784668,-16.835371017456055,-16.30525016784668,-14.076087951660156,-13.238609313964844
