global_step,epoch,stage_length,step_in_epoch,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1110,4,128,97,555,39550,54766,8098,9,43870730
1111,4,128,98,555,39270,54500,8041,9,43910000
1112,4,128,99,555,40525,55892,8525,9,43950525
1113,4,128,100,555,40223,55244,8305,9,43990748
1114,4,128,101,555,39197,54406,8204,9,44029945
1115,4,128,102,555,40319,55376,8111,9,44070264
1116,4,128,103,555,40033,56173,8328,9,44110297
1117,4,128,104,555,39656,54932,8230,9,44149953
1118,4,128,105,555,39487,54836,8453,9,44189440
1119,4,128,106,555,40032,55910,8431,9,44229472
1120,4,128,107,555,40350,54693,8152,9,44269822
1121,4,128,108,555,39438,55147,8051,9,44309260
1122,4,128,109,555,39989,55645,8319,9,44349249
1123,4,128,110,555,38993,54712,8264,9,44388242
1124,4,128,111,555,39789,55088,8237,9,44428031
1125,4,128,112,555,39586,55561,8303,9,44467617
1126,4,128,113,555,39563,55335,8030,9,44507180
1127,4,128,114,555,39880,54566,8145,9,44547060
1128,4,128,115,555,39764,55959,8349,9,44586824
1129,4,128,116,555,38794,53687,8052,9,44625618
1130,4,128,117,555,39041,54345,8157,9,44664659
1131,4,128,118,555,39681,54911,8158,9,44704340
1132,4,128,119,555,39394,54903,8303,9,44743734
1133,4,128,120,555,39665,54966,8258,9,44783399
1134,4,128,121,555,39391,54974,8273,9,44822790
1135,4,128,122,555,39208,55673,8412,9,44861998
1136,4,128,123,555,38981,54905,8245,9,44900979
1137,4,128,124,555,39543,55532,8259,9,44940522
1138,4,128,125,555,40298,55925,8480,9,44980820
1139,4,128,126,555,39530,54970,8168,9,45020350
1140,4,128,127,555,39156,54304,8192,9,45059506
1141,4,128,128,555,39462,55056,8181,9,45098968
1142,4,128,129,555,38980,55597,8530,9,45137948
1143,4,128,130,555,39385,54690,7970,9,45177333
1144,4,128,131,555,39525,54323,8242,9,45216858
1145,4,128,132,555,40091,54834,8289,9,45256949
1146,4,128,133,555,40100,54994,8070,9,45297049
1147,4,128,134,555,39929,55686,8235,9,45336978
1148,4,128,135,555,39548,55035,8259,9,45376526
1149,4,128,136,555,39597,54757,8318,9,45416123
1150,4,128,137,555,39718,55233,8383,9,45455841
1151,4,128,138,555,39201,54894,8236,9,45495042
1152,4,128,139,555,39201,55163,8301,9,45534243
1153,4,128,140,555,39865,55272,8222,9,45574108
1154,4,128,141,554,39479,55113,8445,9,45613587
1155,4,128,142,554,39328,54582,8126,9,45652915
1156,4,128,143,554,39479,55112,8201,9,45692394
1157,4,128,144,554,39227,54124,8128,9,45731621
1158,4,128,145,554,38466,55189,8306,9,45770087
1159,4,128,146,554,39423,55242,8228,9,45809510
1160,4,128,147,554,39102,55610,8296,9,45848612
1161,4,128,148,554,39040,54409,8250,9,45887652
1162,4,128,149,554,40067,55342,8273,9,45927719
1163,4,128,150,554,39851,55722,8377,9,45967570
1164,4,128,151,554,40135,54794,8162,9,46007705
1165,4,128,152,554,38692,54301,8395,9,46046397
1166,4,128,153,554,39354,55751,8342,9,46085751
1167,4,128,154,554,38760,54038,8064,9,46124511
1168,4,128,155,554,38722,54166,8098,9,46163233
1169,4,128,156,554,39617,54751,8057,9,46202850
1170,4,128,157,554,40261,55360,8157,9,46243111
1171,4,128,158,554,39328,55393,8444,9,46282439
1172,4,128,159,554,39855,55555,8544,9,46322294
1173,4,128,160,554,39386,55026,8228,9,46361680
1174,4,128,161,554,40014,55334,8408,9,46401694
1175,4,128,162,554,39849,55046,8154,9,46441543
1176,4,128,163,554,40373,55384,8352,9,46481916
1177,4,128,164,554,39201,55127,8176,9,46521117
1178,4,128,165,554,39266,54756,8141,9,46560383
1179,4,128,166,554,39427,55219,8321,9,46599810
1180,4,128,167,554,40003,55909,8373,9,46639813
1181,4,128,168,554,40381,54790,8239,9,46680194
1182,4,128,169,554,40290,55412,8140,9,46720484
1183,4,128,170,554,39381,55408,8306,9,46759865
1184,4,128,171,554,39080,54814,8271,9,46798945
1185,4,128,172,554,40167,56090,8245,9,46839112
1186,4,128,173,554,39757,54918,8422,9,46878869
1187,4,128,174,554,39743,54926,8373,9,46918612
1188,4,128,175,554,39442,55277,8301,9,46958054
1189,4,128,176,554,40019,55862,8432,9,46998073
1190,4,128,177,554,39740,55069,8361,9,47037813
1191,4,128,178,554,39651,55454,8394,9,47077464
1192,4,128,179,554,39904,54865,8304,9,47117368
1193,4,128,180,554,39516,55271,8348,9,47156884
1194,4,128,181,554,39177,54990,8398,9,47196061
1195,4,128,182,554,39463,54885,8457,9,47235524
1196,4,128,183,554,41031,55633,8382,9,47276555
1197,4,128,184,554,40309,56192,8405,9,47316864
1198,4,128,185,554,40244,55485,8337,9,47357108
1199,4,128,186,554,39345,54148,8123,9,47396453
1200,4,128,187,554,40722,56489,8595,9,47437175
1201,4,128,188,554,39415,55195,8410,9,47476590
1202,4,128,189,554,39363,55218,8257,9,47515953
1203,4,128,190,554,39503,54913,8320,9,47555456
1204,4,128,191,554,38691,55558,8304,9,47594147
1205,4,128,192,554,40276,55842,8370,9,47634423
1206,4,128,193,554,39339,55165,8353,9,47673762
1207,4,128,194,554,39951,55244,8228,9,47713713
1208,4,128,195,554,39165,54265,8152,9,47752878
1209,4,128,196,554,39444,55219,8279,9,47792322
1210,4,128,197,554,39100,54613,8243,9,47831422
1211,4,128,198,554,38612,54871,8351,9,47870034
1212,4,128,199,554,39066,54944,8271,9,47909100
1213,4,128,200,554,39401,54433,7950,9,47948501
1214,4,128,201,554,40108,56063,8398,9,47988609
1215,4,128,202,554,39423,54679,8283,9,48028032
1216,4,128,203,554,39645,54281,8186,9,48067677
1217,4,128,204,554,39525,54891,8326,9,48107202
1218,4,128,205,554,38903,55270,8232,9,48146105
1219,4,128,206,554,39300,55114,8319,9,48185405
1220,4,128,207,554,39677,55430,8460,9,48225082
1221,4,128,208,554,40030,55154,8301,9,48265112
1222,4,128,209,554,39736,54682,8022,9,48304848
1223,4,128,210,554,40189,55371,8290,9,48345037
1224,4,128,211,554,39306,54602,8334,9,48384343
1225,4,128,212,554,39564,55051,8071,9,48423907
1226,4,128,213,554,39790,55584,8417,9,48463697
1227,4,128,214,554,40053,54926,8359,9,48503750
1228,4,128,215,554,38956,54218,8134,9,48542706
1229,4,128,216,554,39071,54866,8229,9,48581777
1230,4,128,217,554,39499,54972,8362,9,48621276
1231,4,128,218,554,39561,55270,8209,9,48660837
1232,4,128,219,554,39026,54736,8368,9,48699863
1233,4,128,220,554,39573,55486,8313,9,48739436
1234,4,128,221,554,39716,55342,8250,9,48779152
1235,4,128,222,554,39527,55028,8440,9,48818679
1236,4,128,223,554,39931,56246,8329,9,48858610
1237,4,128,224,554,39348,55598,8232,9,48897958
1238,4,128,225,554,39524,54536,8107,9,48937482
1239,4,128,226,554,39934,55467,8431,9,48977416
1240,4,128,227,554,39439,55440,8263,9,49016855
1241,4,128,228,554,39668,55517,8033,9,49056523
1242,4,128,229,554,39682,56107,8376,9,49096205
1243,4,128,230,554,39551,55306,8223,9,49135756
1244,4,128,231,554,39055,54929,8216,9,49174811
1245,4,128,232,554,39412,55106,8262,9,49214223
1246,4,128,233,554,39803,54934,8245,9,49254026
1247,4,128,234,554,39956,54996,8413,9,49293982
1248,4,128,235,554,39493,55052,8312,9,49333475
1249,4,128,236,554,39035,55165,8240,9,49372510
1250,4,128,237,554,38793,54591,8307,9,49411303
1251,4,128,238,554,39198,55379,8310,9,49450501
1252,4,128,239,554,39184,54535,8052,9,49489685
1253,4,128,240,554,39005,55243,8136,9,49528690
1254,4,128,241,554,39003,54715,8247,9,49567693
1255,4,128,242,554,39353,54731,8114,9,49607046
1256,4,128,243,554,38953,54574,8109,9,49645999
1257,4,128,244,554,39285,54383,8122,9,49685284
1258,4,128,245,554,40081,55059,8231,9,49725365
1259,4,128,246,554,38385,53948,8147,9,49763750
1260,4,128,247,554,39063,54206,8189,9,49802813
1261,4,128,248,554,38915,54623,8293,9,49841728
1262,4,128,249,554,39663,55796,8494,9,49881391
1263,4,128,250,554,39655,55209,8215,9,49921046
1264,4,128,251,554,39401,54780,8299,9,49960447
1265,4,128,252,554,39553,54824,8323,9,50000000
1266,5,128,0,555,39692,55077,8327,9,50039692
1267,5,128,1,555,39371,55130,8282,9,50079063
1268,5,128,2,555,39919,54658,8517,9,50118982
1269,5,128,3,555,40034,55809,8399,9,50159016
1270,5,128,4,555,39254,55025,7911,9,50198270
1271,5,128,5,555,39262,54911,8296,9,50237532
1272,5,128,6,555,38347,54570,8145,9,50275879
1273,5,128,7,555,39711,54962,8190,9,50315590
1274,5,128,8,555,38685,54857,8365,9,50354275
1275,5,128,9,555,39402,55575,8311,9,50393677
1276,5,128,10,555,39550,54649,8295,9,50433227
1277,5,128,11,555,38800,54681,8129,9,50472027
1278,5,128,12,555,38830,55055,8222,9,50510857
1279,5,128,13,555,40167,55381,8191,9,50551024
1280,5,128,14,555,39276,54634,8196,9,50590300
1281,5,128,15,555,39903,55246,8357,9,50630203
1282,5,128,16,555,38961,54919,8341,9,50669164
1283,5,128,17,555,40718,55284,8430,9,50709882
1284,5,128,18,555,39597,55558,8239,9,50749479
1285,5,128,19,555,39400,54848,8123,9,50788879
1286,5,128,20,555,40048,55336,8250,9,50828927
1287,5,128,21,555,39074,55038,8177,9,50868001
1288,5,128,22,555,38425,54802,8040,9,50906426
1289,5,128,23,555,39589,54840,8165,9,50946015
1290,5,128,24,555,39409,54850,8252,9,50985424
1291,5,128,25,555,39740,55600,8266,9,51025164
1292,5,128,26,555,39575,55216,8052,9,51064739
1293,5,128,27,555,40309,55856,8459,9,51105048
1294,5,128,28,555,40024,55803,8547,9,51145072
1295,5,128,29,555,39630,55899,8455,9,51184702
1296,5,128,30,555,38997,54834,8111,9,51223699
1297,5,128,31,555,39514,55037,8079,9,51263213
1298,5,128,32,555,39433,55818,8247,9,51302646
1299,5,128,33,555,39544,55469,8259,9,51342190
1300,5,128,34,555,39397,55388,8373,9,51381587
1301,5,128,35,555,39666,55352,8222,9,51421253
1302,5,128,36,555,40122,55443,8326,9,51461375
1303,5,128,37,555,38801,54479,8219,9,51500176
1304,5,128,38,555,39849,54895,8290,9,51540025
1305,5,128,39,555,38795,54759,8179,9,51578820
1306,5,128,40,555,38988,54218,8146,9,51617808
1307,5,128,41,555,39099,55398,8238,9,51656907
1308,5,128,42,555,39693,54898,8308,9,51696600
1309,5,128,43,555,40091,55505,8685,9,51736691
1310,5,128,44,555,39440,55391,8391,9,51776131
1311,5,128,45,555,40135,55494,8323,9,51816266
1312,5,128,46,555,39923,55645,8372,9,51856189
1313,5,128,47,555,39560,54924,8404,9,51895749
1314,5,128,48,555,39093,54515,8087,9,51934842
1315,5,128,49,555,38817,54973,8369,9,51973659
1316,5,128,50,555,38646,54627,8216,9,52012305
1317,5,128,51,555,39453,54827,8185,9,52051758
1318,5,128,52,555,40101,55645,8502,9,52091859
1319,5,128,53,555,39617,55532,8390,9,52131476
1320,5,128,54,555,39822,55241,8252,9,52171298
1321,5,128,55,555,40323,55245,8397,9,52211621
1322,5,128,56,555,40511,56109,8229,9,52252132
1323,5,128,57,555,38659,54288,8186,9,52290791
1324,5,128,58,555,39943,55368,8358,9,52330734
1325,5,128,59,555,39981,55327,8147,9,52370715
1326,5,128,60,555,39490,55506,8592,9,52410205
1327,5,128,61,555,39352,54893,8296,9,52449557
1328,5,128,62,555,38714,54762,8046,9,52488271
1329,5,128,63,555,39191,55288,8267,9,52527462
1330,5,128,64,555,38517,54679,8322,9,52565979
1331,5,128,65,555,38950,55462,8168,9,52604929
1332,5,128,66,555,39643,54832,8081,9,52644572
1333,5,128,67,555,39829,55402,8266,9,52684401
1334,5,128,68,555,39589,55107,8208,9,52723990
1335,5,128,69,555,40495,55610,8311,9,52764485
1336,5,128,70,555,39367,54689,8305,9,52803852
1337,5,128,71,555,40476,55844,8136,9,52844328
1338,5,128,72,555,39792,55248,8268,9,52884120
1339,5,128,73,555,38938,55087,8017,9,52923058
1340,5,128,74,555,40165,55307,8201,9,52963223
1341,5,128,75,555,39954,56007,8486,9,53003177
1342,5,128,76,555,39503,54655,8100,9,53042680
1343,5,128,77,555,39212,55228,8336,9,53081892
1344,5,128,78,555,38194,54022,8035,9,53120086
1345,5,128,79,555,39668,54545,8147,9,53159754
1346,5,128,80,555,39992,55524,8168,9,53199746
1347,5,128,81,555,39390,55579,8329,9,53239136
1348,5,128,82,555,39571,55105,8150,9,53278707
1349,5,128,83,555,39938,55242,8174,9,53318645
1350,5,128,84,555,39711,55077,8174,9,53358356
1351,5,128,85,555,39360,55467,8460,9,53397716
1352,5,128,86,555,40131,55101,8286,9,53437847
1353,5,128,87,555,39658,55035,8336,9,53477505
1354,5,128,88,555,39962,55143,8197,9,53517467
1355,5,128,89,555,39891,55199,8401,9,53557358
1356,5,128,90,555,39404,55286,8365,9,53596762
1357,5,128,91,555,39497,55024,8313,9,53636259
1358,5,128,92,555,39454,55388,8444,9,53675713
1359,5,128,93,555,40297,55759,8541,9,53716010
1360,5,128,94,555,39630,55675,8448,9,53755640
1361,5,128,95,555,39275,55247,8487,9,53794915
1362,5,128,96,555,39135,55169,8404,9,53834050
1363,5,128,97,555,39484,55466,8159,9,53873534
1364,5,128,98,555,39216,55420,8401,9,53912750
1365,5,128,99,555,39478,55817,8252,9,53952228
1366,5,128,100,555,39384,55096,7996,9,53991612
1367,5,128,101,555,40192,56466,8480,9,54031804
1368,5,128,102,555,39484,55484,8409,9,54071288
1369,5,128,103,555,40044,55652,8347,9,54111332
1370,5,128,104,555,39923,55161,8238,9,54151255
1371,5,128,105,555,39768,54752,8164,9,54191023
1372,5,128,106,555,38104,54202,8316,9,54229127
1373,5,128,107,555,39152,54753,8229,9,54268279
1374,5,128,108,555,39218,54949,8214,9,54307497
1375,5,128,109,555,39140,55656,8328,9,54346637
1376,5,128,110,555,39963,55503,8060,9,54386600
1377,5,128,111,555,38417,54681,8265,9,54425017
1378,5,128,112,555,39549,54832,8345,9,54464566
1379,5,128,113,555,39594,54366,8090,9,54504160
1380,5,128,114,555,39908,55070,8250,9,54544068
1381,5,128,115,555,39168,54706,8241,9,54583236
1382,5,128,116,555,39455,54613,8332,9,54622691
1383,5,128,117,555,39822,54984,8284,9,54662513
1384,5,128,118,555,40134,55952,8492,9,54702647
1385,5,128,119,555,39471,54707,8164,9,54742118
1386,5,128,120,555,40091,55152,8190,9,54782209
1387,5,128,121,555,39811,54662,8141,9,54822020
1388,5,128,122,555,40404,55926,8294,9,54862424
1389,5,128,123,555,39994,55421,8286,9,54902418
1390,5,128,124,555,39111,54626,8181,9,54941529
1391,5,128,125,555,39301,55503,8394,9,54980830
1392,5,128,126,555,38437,54563,8208,9,55019267
1393,5,128,127,555,39018,54494,8048,9,55058285
1394,5,128,128,555,39629,55473,8282,9,55097914
1395,5,128,129,555,39299,54707,8112,9,55137213
1396,5,128,130,555,39486,55832,8504,9,55176699
1397,5,128,131,555,39032,55298,8221,9,55215731
1398,5,128,132,555,39570,55201,8231,9,55255301
1399,5,128,133,555,39983,55210,8284,9,55295284
1400,5,128,134,555,39507,54990,8316,9,55334791
1401,5,128,135,555,40033,55835,8344,9,55374824
1402,5,128,136,555,38893,55192,8441,9,55413717
1403,5,128,137,555,39882,54756,8334,9,55453599
1404,5,128,138,555,40294,55537,8240,9,55493893
1405,5,128,139,555,39996,55550,8359,9,55533889
1406,5,128,140,555,39119,54618,8294,9,55573008
1407,5,128,141,554,39578,55073,8144,9,55612586
1408,5,128,142,554,39562,55301,8330,9,55652148
1409,5,128,143,554,39230,54802,8229,9,55691378
1410,5,128,144,554,39492,55716,8378,9,55730870
1411,5,128,145,554,39513,54759,8299,9,55770383
1412,5,128,146,554,39222,55127,8216,9,55809605
1413,5,128,147,554,40495,55839,8413,9,55850100
1414,5,128,148,554,39501,55153,8260,9,55889601
1415,5,128,149,554,39256,55213,8236,9,55928857
1416,5,128,150,554,39728,55305,8249,9,55968585
1417,5,128,151,554,39203,54571,8469,9,56007788
1418,5,128,152,554,39462,54461,7991,9,56047250
1419,5,128,153,554,39272,55348,8408,9,56086522
1420,5,128,154,554,39739,54862,8291,9,56126261
1421,5,128,155,554,39199,55153,8274,9,56165460
1422,5,128,156,554,39859,54809,8216,9,56205319
1423,5,128,157,554,38889,55077,8144,9,56244208
1424,5,128,158,554,39770,54956,8268,9,56283978
1425,5,128,159,554,39880,55388,8309,9,56323858
1426,5,128,160,554,38861,55007,8464,9,56362719
1427,5,128,161,554,39220,54565,8128,9,56401939
1428,5,128,162,554,40015,55213,8284,9,56441954
1429,5,128,163,554,38732,54855,8212,9,56480686
1430,5,128,164,554,39639,54729,8301,9,56520325
1431,5,128,165,554,39516,55490,8271,9,56559841
1432,5,128,166,554,39184,54689,8612,9,56599025
1433,5,128,167,554,40110,55741,8273,9,56639135
1434,5,128,168,554,39581,54841,8293,9,56678716
1435,5,128,169,554,39406,55013,8333,9,56718122
1436,5,128,170,554,39449,55491,8409,9,56757571
1437,5,128,171,554,40249,56050,8413,9,56797820
1438,5,128,172,554,39361,54823,8288,9,56837181
1439,5,128,173,554,39239,54647,8042,9,56876420
1440,5,128,174,554,39313,54866,8202,9,56915733
1441,5,128,175,554,40399,54596,8292,9,56956132
1442,5,128,176,554,39639,55158,8183,9,56995771
1443,5,128,177,554,39595,55511,8352,9,57035366
1444,5,128,178,554,39424,54464,8171,9,57074790
1445,5,128,179,554,40150,55400,8373,9,57114940
1446,5,128,180,554,40373,55121,8334,9,57155313
1447,5,128,181,554,39834,55015,8492,9,57195147
1448,5,128,182,554,39729,54818,7986,9,57234876
1449,5,128,183,554,39157,54832,8305,9,57274033
1450,5,128,184,554,39890,55347,8158,9,57313923
1451,5,128,185,554,40078,55665,8296,9,57354001
1452,5,128,186,554,39424,55088,8252,9,57393425
1453,5,128,187,554,38442,54162,8236,9,57431867
1454,5,128,188,554,39638,55928,8324,9,57471505
1455,5,128,189,554,39535,54831,8382,9,57511040
1456,5,128,190,554,39554,55705,8338,9,57550594
1457,5,128,191,554,39256,53966,8132,9,57589850
1458,5,128,192,554,39554,55104,8172,9,57629404
1459,5,128,193,554,40171,55784,8344,9,57669575
1460,5,128,194,554,39097,55033,8205,9,57708672
1461,5,128,195,554,38990,55115,8274,9,57747662
1462,5,128,196,554,39465,55395,8333,9,57787127
1463,5,128,197,554,39641,55376,8441,9,57826768
1464,5,128,198,554,40036,55441,8316,9,57866804
1465,5,128,199,554,39433,54536,8185,9,57906237
1466,5,128,200,554,39788,55527,8192,9,57946025
1467,5,128,201,554,39838,55127,8357,9,57985863
1468,5,128,202,554,39454,55060,8223,9,58025317
1469,5,128,203,554,38372,54783,8337,9,58063689
1470,5,128,204,554,39574,54683,8219,9,58103263
1471,5,128,205,554,39430,55543,8430,9,58142693
1472,5,128,206,554,40490,56027,8456,9,58183183
1473,5,128,207,554,39487,54918,8274,9,58222670
1474,5,128,208,554,39551,55537,8352,9,58262221
1475,5,128,209,554,38637,54669,8248,9,58300858
1476,5,128,210,554,39873,55071,8080,9,58340731
1477,5,128,211,554,39273,54199,8071,9,58380004
1478,5,128,212,554,39689,54447,8013,9,58419693
1479,5,128,213,554,40120,55278,8209,9,58459813
1480,5,128,214,554,40603,55621,8347,9,58500416
1481,5,128,215,554,39729,55115,8301,9,58540145
1482,5,128,216,554,40015,54527,8012,9,58580160
1483,5,128,217,554,38958,54027,8244,9,58619118
1484,5,128,218,554,39067,54770,8408,9,58658185
1485,5,128,219,554,39449,54860,8125,9,58697634
1486,5,128,220,554,39551,55033,7992,9,58737185
1487,5,128,221,554,38803,54788,8061,9,58775988
1488,5,128,222,554,39373,55072,8588,9,58815361
1489,5,128,223,554,39958,55263,8231,9,58855319
1490,5,128,224,554,39127,54760,8198,9,58894446
1491,5,128,225,554,40877,55978,8287,9,58935323
1492,5,128,226,554,38944,55163,8269,9,58974267
1493,5,128,227,554,39196,55747,8273,9,59013463
1494,5,128,228,554,40028,55851,8232,9,59053491
1495,5,128,229,554,39246,54918,8128,9,59092737
1496,5,128,230,554,39088,54402,8306,9,59131825
1497,5,128,231,554,39824,55028,8437,9,59171649
1498,5,128,232,554,39813,54899,8264,9,59211462
1499,5,128,233,554,39929,55162,8096,9,59251391
1500,5,128,234,554,38877,54722,8182,9,59290268
1501,5,128,235,554,39319,55248,8301,9,59329587
1502,5,128,236,554,39648,54582,8269,9,59369235
1503,5,128,237,554,39179,54511,8177,9,59408414
1504,5,128,238,554,39255,55555,8392,9,59447669
1505,5,128,239,554,39581,55364,8077,9,59487250
1506,5,128,240,554,39525,54849,8119,9,59526775
1507,5,128,241,554,39495,54932,8156,9,59566270
1508,5,128,242,554,39145,54096,7996,9,59605415
1509,5,128,243,554,39711,55380,8319,9,59645126
1510,5,128,244,554,39882,54987,8211,9,59685008
1511,5,128,245,554,38909,54161,8174,9,59723917
1512,5,128,246,554,40213,54630,8468,9,59764130
1513,5,128,247,554,40299,55701,8433,9,59804429
1514,5,128,248,554,38777,55096,8437,9,59843206
1515,5,128,249,554,39274,54553,8155,9,59882480
1516,5,128,250,554,39464,55289,8394,9,59921944
1517,5,128,251,554,39393,54919,8200,9,59961337
1518,5,128,252,554,38663,54152,8054,9,60000000
1519,6,128,0,555,39937,55806,8466,9,60039937
1520,6,128,1,555,40044,55881,8262,9,60079981
1521,6,128,2,555,39665,54848,8191,9,60119646
1522,6,128,3,555,40633,56065,8335,9,60160279
1523,6,128,4,555,39392,55075,8426,9,60199671
1524,6,128,5,555,39677,55537,8331,9,60239348
1525,6,128,6,555,38989,54731,8087,9,60278337
1526,6,128,7,555,38902,54492,8187,9,60317239
1527,6,128,8,555,38880,54130,8182,9,60356119
1528,6,128,9,555,39349,55328,8265,9,60395468
1529,6,128,10,555,39442,54863,8364,9,60434910
1530,6,128,11,555,39436,55245,8146,9,60474346
1531,6,128,12,555,39989,55025,8116,9,60514335
1532,6,128,13,555,39479,55531,8367,9,60553814
1533,6,128,14,555,40023,56037,8345,9,60593837
1534,6,128,15,555,39416,55022,8491,9,60633253
1535,6,128,16,555,40368,55986,8451,9,60673621
1536,6,128,17,555,39697,55176,8263,9,60713318
1537,6,128,18,555,39385,54799,8204,9,60752703
1538,6,128,19,555,39718,54899,8355,9,60792421
1539,6,128,20,555,39878,56313,8568,9,60832299
1540,6,128,21,555,39935,55539,8276,9,60872234
1541,6,128,22,555,39029,54575,8200,9,60911263
1542,6,128,23,555,39468,55020,8300,9,60950731
1543,6,128,24,555,39991,55066,8264,9,60990722
1544,6,128,25,555,39108,54662,8221,9,61029830
1545,6,128,26,555,39752,55053,8045,9,61069582
1546,6,128,27,555,39346,55252,8399,9,61108928
1547,6,128,28,555,39907,55119,8294,9,61148835
1548,6,128,29,555,40046,55773,8332,9,61188881
1549,6,128,30,555,40139,55383,8481,9,61229020
1550,6,128,31,555,39996,55122,8296,9,61269016
1551,6,128,32,555,39041,55296,8402,9,61308057
1552,6,128,33,555,40134,55599,8403,9,61348191
1553,6,128,34,555,39710,55073,8414,9,61387901
1554,6,128,35,555,38857,54666,8039,9,61426758
1555,6,128,36,555,40176,55913,8477,9,61466934
1556,6,128,37,555,39631,54931,8192,9,61506565
1557,6,128,38,555,39298,55168,8396,9,61545863
1558,6,128,39,555,39402,54991,8293,9,61585265
1559,6,128,40,555,39427,54719,8157,9,61624692
1560,6,128,41,555,39288,54631,8238,9,61663980
1561,6,128,42,555,40048,55825,8346,9,61704028
1562,6,128,43,555,39134,54792,8252,9,61743162
1563,6,128,44,555,39909,55757,8442,9,61783071
1564,6,128,45,555,39267,53846,8045,9,61822338
1565,6,128,46,555,39839,55641,8297,9,61862177
1566,6,128,47,555,39292,54653,8430,9,61901469
1567,6,128,48,555,39628,55966,8299,9,61941097
1568,6,128,49,555,39770,55087,8122,9,61980867
1569,6,128,50,555,39163,54160,7965,9,62020030
1570,6,128,51,555,39507,54906,8074,9,62059537
1571,6,128,52,555,39605,55209,8225,9,62099142
1572,6,128,53,555,40011,55644,8489,9,62139153
1573,6,128,54,555,39013,54896,8368,9,62178166
1574,6,128,55,555,39228,54524,8122,9,62217394
1575,6,128,56,555,38874,54679,8230,9,62256268
1576,6,128,57,555,39326,54085,8142,9,62295594
1577,6,128,58,555,38499,54411,8142,9,62334093
1578,6,128,59,555,39451,54486,8169,9,62373544
1579,6,128,60,555,39185,54820,7984,9,62412729
1580,6,128,61,555,39416,55255,7979,9,62452145
1581,6,128,62,555,39711,55347,8215,9,62491856
1582,6,128,63,555,39114,54504,8199,9,62530970
1583,6,128,64,555,38750,55175,8016,9,62569720
1584,6,128,65,555,39380,55118,8442,9,62609100
1585,6,128,66,555,39595,55210,8423,9,62648695
1586,6,128,67,555,39286,55389,8385,9,62687981
1587,6,128,68,555,39942,54643,8207,9,62727923
1588,6,128,69,555,39157,54475,8096,9,62767080
1589,6,128,70,555,39088,55383,8167,9,62806168
1590,6,128,71,555,39595,54526,8271,9,62845763
1591,6,128,72,555,39205,55309,8362,9,62884968
1592,6,128,73,555,39902,55943,8213,9,62924870
1593,6,128,74,555,39708,54734,8390,9,62964578
1594,6,128,75,555,39476,55028,8073,9,63004054
1595,6,128,76,555,39400,55348,8104,9,63043454
1596,6,128,77,555,39841,55264,8287,9,63083295
1597,6,128,78,555,39107,54469,8148,9,63122402
1598,6,128,79,555,39884,55416,8449,9,63162286
1599,6,128,80,555,38927,54398,8176,9,63201213
1600,6,128,81,555,39533,55296,8381,9,63240746
1601,6,128,82,555,40274,55774,8387,9,63281020
1602,6,128,83,555,39470,55833,8405,9,63320490
1603,6,128,84,555,40172,55228,8165,9,63360662
1604,6,128,85,555,39240,54970,8378,9,63399902
1605,6,128,86,555,39895,54572,8102,9,63439797
1606,6,128,87,555,40353,56176,8590,9,63480150
1607,6,128,88,555,40292,54898,8208,9,63520442
1608,6,128,89,555,38380,55057,8258,9,63558822
1609,6,128,90,555,39219,54633,8313,9,63598041
1610,6,128,91,555,40018,56096,8422,9,63638059
1611,6,128,92,555,39940,55525,8448,9,63677999
1612,6,128,93,555,40194,55387,8320,9,63718193
1613,6,128,94,555,40218,55361,8107,9,63758411
1614,6,128,95,555,39474,55347,8312,9,63797885
1615,6,128,96,555,39634,55611,8487,9,63837519
1616,6,128,97,555,38985,54901,8176,9,63876504
1617,6,128,98,555,39832,55033,8230,9,63916336
1618,6,128,99,555,40283,55677,8395,9,63956619
1619,6,128,100,555,39257,54588,8236,9,63995876
1620,6,128,101,555,39621,55195,8138,9,64035497
1621,6,128,102,555,39962,55782,8287,9,64075459
1622,6,128,103,555,40859,55990,8415,9,64116318
1623,6,128,104,555,39846,55466,8579,9,64156164
1624,6,128,105,555,39186,55386,8151,9,64195350
1625,6,128,106,555,39122,54766,8128,9,64234472
1626,6,128,107,555,39509,55200,8151,9,64273981
1627,6,128,108,555,39452,55810,8403,9,64313433
1628,6,128,109,555,39281,54986,8282,9,64352714
1629,6,128,110,555,38489,55045,8207,9,64391203
1630,6,128,111,555,39717,55812,8429,9,64430920
1631,6,128,112,555,39451,55236,8437,9,64470371
1632,6,128,113,555,39808,55823,8569,9,64510179
1633,6,128,114,555,38518,54383,8300,9,64548697
1634,6,128,115,555,38739,55134,8264,9,64587436
1635,6,128,116,555,39647,55481,8185,9,64627083
1636,6,128,117,555,39337,55276,8352,9,64666420
1637,6,128,118,555,39358,55066,8299,9,64705778
1638,6,128,119,555,39677,55103,8278,9,64745455
1639,6,128,120,555,39508,54849,8073,9,64784963
1640,6,128,121,555,39520,55496,8321,9,64824483
1641,6,128,122,555,39618,54757,8195,9,64864101
1642,6,128,123,555,39981,56239,8237,9,64904082
1643,6,128,124,555,38881,54904,8298,9,64942963
1644,6,128,125,555,38677,55083,8354,9,64981640
1645,6,128,126,555,39815,55563,8287,9,65021455
