global_step,epoch,stage_length,step_in_epoch,n_chunks,charged_words,active_tokens,masked_tokens,microbatches,cumulative_words
1110,4,256,97,301,39652,54933,8480,5,43868240
1111,4,256,98,301,39104,54205,8370,5,43907344
1112,4,256,99,301,40693,56221,8569,5,43948037
1113,4,256,100,301,40781,56055,8363,5,43988818
1114,4,256,101,301,39079,53841,8164,5,44027897
1115,4,256,102,301,40496,55934,8312,5,44068393
1116,4,256,103,301,40008,56085,8306,5,44108401
1117,4,256,104,301,39942,55269,8505,5,44148343
1118,4,256,105,301,39658,54980,8267,5,44188001
1119,4,256,106,301,40132,56143,8294,5,44228133
1120,4,256,107,301,41209,55982,8587,5,44269342
1121,4,256,108,301,39301,54788,8199,5,44308643
1122,4,256,109,301,40050,55903,8484,5,44348693
1123,4,256,110,301,38772,54310,8282,5,44387465
1124,4,256,111,301,39621,54835,8128,5,44427086
1125,4,256,112,301,40146,56382,8323,5,44467232
1126,4,256,113,301,39948,55869,8466,5,44507180
1127,4,256,114,301,39880,54566,8073,5,44547060
1128,4,256,115,301,39801,56004,8335,5,44586861
1129,4,256,116,301,38148,52767,8048,5,44625009
1130,4,256,117,301,38330,53485,8148,5,44663339
1131,4,256,118,301,40048,55430,8275,5,44703387
1132,4,256,119,301,39222,54765,8486,5,44742609
1133,4,256,120,301,39907,55149,8084,5,44782516
1134,4,256,121,301,39298,54761,8303,5,44821814
1135,4,256,122,301,38160,54166,8047,5,44859974
1136,4,256,123,301,39035,54998,8373,5,44899009
1137,4,256,124,301,39052,54917,8339,5,44938061
1138,4,256,125,301,40884,56649,8508,5,44978945
1139,4,256,126,301,39366,54981,8363,5,45018311
1140,4,256,127,301,38972,54082,8274,5,45057283
1141,4,256,128,301,39891,55521,8374,5,45097174
1142,4,256,129,301,38816,55293,8379,5,45135990
1143,4,256,130,301,39492,54722,8152,5,45175482
1144,4,256,131,301,39407,54190,8005,5,45214889
1145,4,256,132,301,40087,55066,8308,5,45254976
1146,4,256,133,301,40539,55463,8174,5,45295515
1147,4,256,134,301,39924,55670,8379,5,45335439
1148,4,256,135,301,39488,54752,8347,5,45374927
1149,4,256,136,301,39790,55102,8555,5,45414717
1150,4,256,137,301,39615,55097,8129,5,45454332
1151,4,256,138,301,38806,54452,8278,5,45493138
1152,4,256,139,301,38831,54536,8211,5,45531969
1153,4,256,140,301,40257,55880,8528,5,45572226
1154,4,256,141,301,38974,54507,8191,5,45611200
1155,4,256,142,301,39395,54715,8336,5,45650595
1156,4,256,143,301,39279,54782,8321,5,45689874
1157,4,256,144,301,39533,54556,8125,5,45729407
1158,4,256,145,301,38008,54230,7891,5,45767415
1159,4,256,146,301,38866,54707,8280,5,45806281
1160,4,256,147,301,39225,55590,8205,5,45845506
1161,4,256,148,301,38813,54487,8146,5,45884319
1162,4,256,149,301,40761,56136,8371,5,45925080
1163,4,256,150,301,39577,55253,8310,5,45964657
1164,4,256,151,301,40518,55443,8323,5,46005175
1165,4,256,152,301,38502,53821,8050,5,46043677
1166,4,256,153,301,38955,55157,8356,5,46082632
1167,4,256,154,301,38372,53854,7969,5,46121004
1168,4,256,155,301,38495,53632,7961,5,46159499
1169,4,256,156,301,39668,54948,8273,5,46199167
1170,4,256,157,301,40557,55793,8365,5,46239724
1171,4,256,158,301,38879,54917,8343,5,46278603
1172,4,256,159,301,40307,56096,8505,5,46318910
1173,4,256,160,301,39638,55210,8289,5,46358548
1174,4,256,161,301,39932,55517,8288,5,46398480
1175,4,256,162,301,40394,55807,8169,5,46438874
1176,4,256,163,301,40620,55785,8474,5,46479494
1177,4,256,164,301,39506,55140,8315,5,46519000
1178,4,256,165,301,39017,54702,8055,5,46558017
1179,4,256,166,301,39643,55240,8169,5,46597660
1180,4,256,167,301,40323,56288,8492,5,46637983
1181,4,256,168,301,41030,55827,8499,5,46679013
1182,4,256,169,301,40671,55991,8447,5,46719684
1183,4,256,170,301,39139,55126,8350,5,46758823
1184,4,256,171,301,39201,54982,8115,5,46798024
1185,4,256,172,301,40608,56656,8500,5,46838632
1186,4,256,173,301,39458,54493,8171,5,46878090
1187,4,256,174,301,40202,55504,8218,5,46918292
1188,4,256,175,301,39505,55461,8376,5,46957797
1189,4,256,176,301,39845,55637,8123,5,46997642
1190,4,256,177,301,40078,55497,8425,5,47037720
1191,4,256,178,301,39424,55152,8256,5,47077144
1192,4,256,179,301,40064,55096,8484,5,47117208
1193,4,256,180,301,39407,55068,8194,5,47156615
1194,4,256,181,301,39036,54823,8394,5,47195651
1195,4,256,182,301,39553,54949,8410,5,47235204
1196,4,256,183,301,42557,57816,8708,5,47277761
1197,4,256,184,301,40407,56234,8548,5,47318168
1198,4,256,185,301,40887,56425,8586,5,47359055
1199,4,256,186,301,39616,54541,8323,5,47398671
1200,4,256,187,301,40689,56491,8501,5,47439360
1201,4,256,188,301,39615,55456,8377,5,47478975
1202,4,256,189,301,38980,54672,8236,5,47517955
1203,4,256,190,301,39247,54761,8366,5,47557202
1204,4,256,191,301,38421,55048,8263,5,47595623
1205,4,256,192,301,40952,56707,8390,5,47636575
1206,4,256,193,301,39049,54939,8324,5,47675624
1207,4,256,194,301,40528,56019,8214,5,47716152
1208,4,256,195,301,38757,53601,8044,5,47754909
1209,4,256,196,301,39168,54992,8352,5,47794077
1210,4,256,197,301,39141,54494,8029,5,47833218
1211,4,256,198,301,38105,54526,8219,5,47871323
1212,4,256,199,301,39228,54713,8369,5,47910551
1213,4,256,200,301,39170,54156,8099,5,47949721
1214,4,256,201,301,40306,56268,8266,5,47990027
1215,4,256,202,301,39440,54786,8404,5,48029467
1216,4,256,203,301,40183,55022,8339,5,48069650
1217,4,256,204,301,39304,55003,8053,5,48108954
1218,4,256,205,301,39120,55106,8253,5,48148074
1219,4,256,206,301,39084,54870,8334,5,48187158
1220,4,256,207,301,39362,55156,8305,5,48226520
1221,4,256,208,301,40647,55765,8408,5,48267167
1222,4,256,209,301,40317,55581,8125,5,48307484
1223,4,256,210,301,40772,56135,8374,5,48348256
1224,4,256,211,301,39145,54688,8173,5,48387401
1225,4,256,212,301,40005,55358,8295,5,48427406
1226,4,256,213,301,39878,55525,8173,5,48467284
1227,4,256,214,301,39962,54965,8165,5,48507246
1228,4,256,215,301,38845,54173,8147,5,48546091
1229,4,256,216,301,38235,53825,8037,5,48584326
1230,4,256,217,301,40091,55674,8128,5,48624417
1231,4,256,218,301,39600,55168,8373,5,48664017
1232,4,256,219,301,38489,54283,8138,5,48702506
1233,4,256,220,301,39474,55348,8333,5,48741980
1234,4,256,221,301,40124,55856,8401,5,48782104
1235,4,256,222,301,39237,54828,8127,5,48821341
1236,4,256,223,301,40430,56574,8532,5,48861771
1237,4,256,224,301,39091,55108,8111,5,48900862
1238,4,256,225,301,39855,55221,8320,5,48940717
1239,4,256,226,301,40537,56361,8618,5,48981254
1240,4,256,227,301,39146,54880,8212,5,49020400
1241,4,256,228,301,39259,55147,8221,5,49059659
1242,4,256,229,301,39442,55657,8431,5,49099101
1243,4,256,230,301,39809,55628,8372,5,49138910
1244,4,256,231,301,38302,53871,8103,5,49177212
1245,4,256,232,301,39545,55231,8407,5,49216757
1246,4,256,233,301,39679,54715,8098,5,49256436
1247,4,256,234,301,40303,55739,8425,5,49296739
1248,4,256,235,301,39802,55310,8285,5,49336541
1249,4,256,236,301,38794,55029,8107,5,49375335
1250,4,256,237,301,38610,54059,8202,5,49413945
1251,4,256,238,301,38894,54929,8208,5,49452839
1252,4,256,239,301,38690,53916,8160,5,49491529
1253,4,256,240,301,38608,54607,8099,5,49530137
1254,4,256,241,301,38507,54078,8294,5,49568644
1255,4,256,242,301,39240,54745,8091,5,49607884
1256,4,256,243,301,38435,53812,7787,5,49646319
1257,4,256,244,301,39598,54730,8172,5,49685917
1258,4,256,245,301,40104,55101,8113,5,49726021
1259,4,256,246,301,37569,52881,8074,5,49763590
1260,4,256,247,301,38855,53923,7849,5,49802445
1261,4,256,248,301,38510,53981,8203,5,49840955
1262,4,256,249,301,39807,56001,8404,5,49880762
1263,4,256,250,301,39964,55743,8216,5,49920726
1264,4,256,251,301,39280,54609,8241,5,49960006
1265,4,256,252,301,39994,55379,8395,5,50000000
1266,5,256,0,302,39773,55205,8359,5,50039773
1267,5,256,1,302,39367,55130,8384,5,50079140
1268,5,256,2,302,40795,55860,8331,5,50119935
1269,5,256,3,302,40360,56223,8348,5,50160295
1270,5,256,4,302,39220,54987,8210,5,50199515
1271,5,256,5,302,39125,54819,8148,5,50238640
1272,5,256,6,302,38037,53966,8296,5,50276677
1273,5,256,7,302,39555,54924,8477,5,50316232
1274,5,256,8,302,38344,54267,8133,5,50354576
1275,5,256,9,302,39015,55065,8259,5,50393591
1276,5,256,10,302,39557,54649,8224,5,50433148
1277,5,256,11,301,38324,54035,8221,5,50471472
1278,5,256,12,301,37626,53532,7884,5,50509098
1279,5,256,13,301,41062,56388,8481,5,50550160
1280,5,256,14,301,39225,54664,8004,5,50589385
1281,5,256,15,301,40066,55492,8457,5,50629451
1282,5,256,16,301,38590,54532,8136,5,50668041
1283,5,256,17,301,41682,56488,8450,5,50709723
1284,5,256,18,301,39187,54995,8311,5,50748910
1285,5,256,19,301,39009,54185,8181,5,50787919
1286,5,256,20,301,40444,56049,8471,5,50828363
1287,5,256,21,301,38857,54567,8465,5,50867220
1288,5,256,22,301,37657,53708,8070,5,50904877
1289,5,256,23,301,39549,54806,8110,5,50944426
1290,5,256,24,301,39122,54513,8103,5,50983548
1291,5,256,25,301,39923,56003,8496,5,51023471
1292,5,256,26,301,39838,55498,8472,5,51063309
1293,5,256,27,301,40793,56494,8373,5,51104102
1294,5,256,28,301,40355,56357,8467,5,51144457
1295,5,256,29,301,39416,55421,8177,5,51183873
1296,5,256,30,301,38207,53902,7940,5,51222080
1297,5,256,31,301,39511,54838,8394,5,51261591
1298,5,256,32,301,39807,56512,8531,5,51301398
1299,5,256,33,301,39124,54951,8359,5,51340522
1300,5,256,34,301,39615,55664,8361,5,51380137
1301,5,256,35,301,39860,55595,8299,5,51419997
1302,5,256,36,301,40421,55667,8341,5,51460418
1303,5,256,37,301,38225,53844,8093,5,51498643
1304,5,256,38,301,40141,55181,8300,5,51538784
1305,5,256,39,301,38134,53725,8022,5,51576918
1306,5,256,40,301,38085,53257,8104,5,51615003
1307,5,256,41,301,38630,54446,8173,5,51653633
1308,5,256,42,301,40256,55784,8425,5,51693889
1309,5,256,43,301,40392,55997,8549,5,51734281
1310,5,256,44,301,38238,53914,8170,5,51772519
1311,5,256,45,301,41015,56524,8391,5,51813534
1312,5,256,46,301,40115,55681,8291,5,51853649
1313,5,256,47,301,39210,54570,8211,5,51892859
1314,5,256,48,301,38443,53727,8146,5,51931302
1315,5,256,49,301,38722,54444,8256,5,51970024
1316,5,256,50,301,37494,53309,7919,5,52007518
1317,5,256,51,301,38934,54237,8189,5,52046452
1318,5,256,52,301,40065,55791,8489,5,52086517
1319,5,256,53,301,40247,56125,8675,5,52126764
1320,5,256,54,301,40096,55666,8516,5,52166860
1321,5,256,55,301,40356,55588,8263,5,52207216
1322,5,256,56,301,40921,56648,8566,5,52248137
1323,5,256,57,301,38557,53771,7961,5,52286694
1324,5,256,58,301,40610,56351,8667,5,52327304
1325,5,256,59,301,39990,55475,8331,5,52367294
1326,5,256,60,301,39582,55584,8255,5,52406876
1327,5,256,61,301,39593,55114,8107,5,52446469
1328,5,256,62,301,37685,53549,8033,5,52484154
1329,5,256,63,301,39256,54853,8410,5,52523410
1330,5,256,64,301,37696,53909,7919,5,52561106
1331,5,256,65,301,38767,55090,8341,5,52599873
1332,5,256,66,301,39464,54874,8258,5,52639337
1333,5,256,67,301,40022,55598,8407,5,52679359
1334,5,256,68,301,39440,54615,8094,5,52718799
1335,5,256,69,301,40458,56135,8449,5,52759257
1336,5,256,70,301,39709,54774,8145,5,52798966
1337,5,256,71,301,40789,56387,8424,5,52839755
1338,5,256,72,301,40497,56205,8518,5,52880252
1339,5,256,73,301,37539,53213,8236,5,52917791
1340,5,256,74,301,40484,55791,8461,5,52958275
1341,5,256,75,301,40527,56451,8518,5,52998802
1342,5,256,76,301,39366,54486,8303,5,53038168
1343,5,256,77,301,38955,55092,8392,5,53077123
1344,5,256,78,301,37321,52655,7831,5,53114444
1345,5,256,79,301,39857,55067,8341,5,53154301
1346,5,256,80,301,40515,56026,8404,5,53194816
1347,5,256,81,301,39271,55447,8275,5,53234087
1348,5,256,82,301,39226,54853,8182,5,53273313
1349,5,256,83,301,40325,55245,8330,5,53313638
1350,5,256,84,301,39654,55344,8280,5,53353292
1351,5,256,85,301,38705,54458,8086,5,53391997
1352,5,256,86,301,41554,57054,8434,5,53433551
1353,5,256,87,301,39003,54478,8059,5,53472554
1354,5,256,88,301,40099,55336,8184,5,53512653
1355,5,256,89,301,40310,55607,8309,5,53552963
1356,5,256,90,301,39373,55132,8210,5,53592336
1357,5,256,91,301,38670,54216,8109,5,53631006
1358,5,256,92,301,39830,55451,8300,5,53670836
1359,5,256,93,301,40382,56179,8364,5,53711218
1360,5,256,94,301,39653,55526,8354,5,53750871
1361,5,256,95,301,39469,55480,8271,5,53790340
1362,5,256,96,301,38619,54550,8154,5,53828959
1363,5,256,97,301,39139,54752,8155,5,53868098
1364,5,256,98,301,38706,54863,8286,5,53906804
1365,5,256,99,301,39549,55627,8231,5,53946353
1366,5,256,100,301,39123,55304,8277,5,53985476
1367,5,256,101,301,39861,55853,8211,5,54025337
1368,5,256,102,301,39940,55608,8324,5,54065277
1369,5,256,103,301,39614,55883,8179,5,54104891
1370,5,256,104,301,40477,55729,8252,5,54145368
1371,5,256,105,301,40152,55156,8342,5,54185520
1372,5,256,106,301,37518,53034,7904,5,54223038
1373,5,256,107,301,38533,54136,8078,5,54261571
1374,5,256,108,301,38970,54628,8157,5,54300541
1375,5,256,109,301,39313,55752,8060,5,54339854
1376,5,256,110,301,39854,55976,8463,5,54379708
1377,5,256,111,301,37567,53054,8003,5,54417275
1378,5,256,112,301,39293,54699,8187,5,54456568
1379,5,256,113,301,39228,53948,8169,5,54495796
1380,5,256,114,301,40035,55144,8363,5,54535831
1381,5,256,115,301,39475,54926,8145,5,54575306
1382,5,256,116,301,38950,53919,8130,5,54614256
1383,5,256,117,301,40214,55425,8117,5,54654470
1384,5,256,118,301,40053,56250,8495,5,54694523
1385,5,256,119,301,39854,54978,8187,5,54734377
1386,5,256,120,301,39805,54852,8187,5,54774182
1387,5,256,121,301,40211,55422,8427,5,54814393
1388,5,256,122,301,41812,57412,8503,5,54856205
1389,5,256,123,301,39561,55164,8221,5,54895766
1390,5,256,124,301,39220,54482,8140,5,54934986
1391,5,256,125,301,38540,54331,8066,5,54973526
1392,5,256,126,301,37920,53582,7904,5,55011446
1393,5,256,127,301,38038,53719,7977,5,55049484
1394,5,256,128,301,39728,55227,8462,5,55089212
1395,5,256,129,301,39717,55472,8299,5,55128929
1396,5,256,130,301,39547,55574,8169,5,55168476
1397,5,256,131,301,38074,54122,8134,5,55206550
1398,5,256,132,301,39194,55107,8415,5,55245744
1399,5,256,133,301,40922,56544,8429,5,55286666
1400,5,256,134,301,40606,55937,8462,5,55327272
1401,5,256,135,301,39832,55904,8432,5,55367104
1402,5,256,136,301,38956,54896,8409,5,55406060
1403,5,256,137,301,38563,53877,7932,5,55444623
1404,5,256,138,301,41341,56118,8386,5,55485964
1405,5,256,139,301,39949,56205,8415,5,55525913
1406,5,256,140,301,39065,54161,8165,5,55564978
1407,5,256,141,301,39213,54688,8435,5,55604191
1408,5,256,142,301,40257,55914,8219,5,55644448
1409,5,256,143,301,38303,54082,8020,5,55682751
1410,5,256,144,301,39698,55662,8266,5,55722449
1411,5,256,145,301,39147,53936,8065,5,55761596
1412,5,256,146,301,39990,56090,8545,5,55801586
1413,5,256,147,301,39734,55244,8431,5,55841320
1414,5,256,148,301,40179,55977,8256,5,55881499
1415,5,256,149,301,38682,54422,8226,5,55920181
1416,5,256,150,301,39676,55350,8348,5,55959857
1417,5,256,151,301,39314,54760,8277,5,55999171
1418,5,256,152,301,39470,54522,8120,5,56038641
1419,5,256,153,301,39533,54928,8327,5,56078174
1420,5,256,154,301,39781,55797,8192,5,56117955
1421,5,256,155,301,39248,54838,8200,5,56157203
1422,5,256,156,301,39837,55000,8108,5,56197040
1423,5,256,157,301,38162,53978,8219,5,56235202
1424,5,256,158,301,39316,54615,8294,5,56274518
1425,5,256,159,301,41026,56568,8446,5,56315544
1426,5,256,160,301,38911,54709,8395,5,56354455
1427,5,256,161,301,39020,54532,8212,5,56393475
1428,5,256,162,301,39898,55626,8411,5,56433373
1429,5,256,163,301,39211,55154,8527,5,56472584
1430,5,256,164,301,39991,55227,8292,5,56512575
1431,5,256,165,301,39416,55323,8257,5,56551991
1432,5,256,166,301,39144,54899,8236,5,56591135
1433,5,256,167,301,40212,55389,8307,5,56631347
1434,5,256,168,301,40058,55692,8347,5,56671405
1435,5,256,169,301,39309,55069,8286,5,56710714
1436,5,256,170,301,40113,55955,8177,5,56750827
1437,5,256,171,301,39938,55821,8353,5,56790765
1438,5,256,172,301,39403,55236,8250,5,56830168
1439,5,256,173,301,39712,54808,8287,5,56869880
1440,5,256,174,301,38541,54259,8217,5,56908421
1441,5,256,175,301,41852,56247,8538,5,56950273
1442,5,256,176,301,39749,55378,8328,5,56990022
1443,5,256,177,301,39546,55342,8183,5,57029568
1444,5,256,178,301,39790,55209,8174,5,57069358
1445,5,256,179,301,40371,55974,8526,5,57109729
1446,5,256,180,301,41392,56567,8774,5,57151121
1447,5,256,181,301,40493,55453,8368,5,57191614
1448,5,256,182,301,39833,55000,8401,5,57231447
1449,5,256,183,301,38687,54446,8142,5,57270134
1450,5,256,184,301,40471,55917,8326,5,57310605
1451,5,256,185,301,40788,56547,8299,5,57351393
1452,5,256,186,301,39261,54996,7960,5,57390654
1453,5,256,187,301,37495,53020,7904,5,57428149
1454,5,256,188,301,39619,55980,8464,5,57467768
1455,5,256,189,301,39869,55165,8406,5,57507637
1456,5,256,190,301,39611,55733,8429,5,57547248
1457,5,256,191,301,39849,54647,8207,5,57587097
1458,5,256,192,301,40092,56043,8443,5,57627189
1459,5,256,193,301,40394,56125,8238,5,57667583
1460,5,256,194,301,38909,54577,8192,5,57706492
1461,5,256,195,301,38788,54921,8257,5,57745280
1462,5,256,196,301,39488,55528,8390,5,57784768
1463,5,256,197,301,39734,55568,8209,5,57824502
1464,5,256,198,301,40441,55965,8333,5,57864943
1465,5,256,199,301,39694,54673,8174,5,57904637
1466,5,256,200,301,39592,55511,8291,5,57944229
1467,5,256,201,301,40385,55624,8306,5,57984614
1468,5,256,202,301,39173,54886,8133,5,58023787
1469,5,256,203,301,37684,53749,8100,5,58061471
1470,5,256,204,301,38907,53909,8021,5,58100378
1471,5,256,205,301,39440,55259,8309,5,58139818
1472,5,256,206,301,40914,56909,8621,5,58180732
1473,5,256,207,301,39718,55079,8371,5,58220450
1474,5,256,208,301,40258,56483,8319,5,58260708
1475,5,256,209,301,38185,54032,8153,5,58298893
1476,5,256,210,301,39661,55146,8373,5,58338554
1477,5,256,211,301,40054,54870,8300,5,58378608
1478,5,256,212,301,39965,54854,8123,5,58418573
1479,5,256,213,301,40221,55623,8464,5,58458794
1480,5,256,214,301,41510,56793,8736,5,58500304
1481,5,256,215,301,39726,55141,8199,5,58540030
1482,5,256,216,301,40290,54903,8232,5,58580320
1483,5,256,217,301,38546,53453,7770,5,58618866
1484,5,256,218,301,38999,54681,8007,5,58657865
1485,5,256,219,301,39344,54640,8321,5,58697209
1486,5,256,220,301,39656,55217,8346,5,58736865
1487,5,256,221,301,38376,54172,8089,5,58775241
1488,5,256,222,301,39479,55212,8326,5,58814720
1489,5,256,223,301,40167,55597,8252,5,58854887
1490,5,256,224,301,38972,54519,8229,5,58893859
1491,5,256,225,301,41950,57546,8680,5,58935809
1492,5,256,226,301,38223,54106,8053,5,58974032
1493,5,256,227,301,38647,55014,8378,5,59012679
1494,5,256,228,301,40492,56534,8618,5,59053171
1495,5,256,229,301,38766,54203,8256,5,59091937
1496,5,256,230,301,39281,54648,8203,5,59131218
1497,5,256,231,301,40005,55299,8480,5,59171223
1498,5,256,232,301,40399,55766,8488,5,59211622
1499,5,256,233,301,40249,55600,8244,5,59251871
1500,5,256,234,301,38557,54269,7864,5,59290428
1501,5,256,235,301,39072,54839,8354,5,59329500
1502,5,256,236,301,39930,55015,8198,5,59369430
1503,5,256,237,301,38984,54206,8106,5,59408414
1504,5,256,238,301,38937,55089,8178,5,59447351
1505,5,256,239,301,39317,55043,8332,5,59486668
1506,5,256,240,301,39576,54854,8413,5,59526244
1507,5,256,241,301,39399,54918,8290,5,59565643
1508,5,256,242,301,39292,54157,7988,5,59604935
1509,5,256,243,301,39711,55529,8387,5,59644646
1510,5,256,244,301,40244,55438,8389,5,59684890
1511,5,256,245,301,38315,53333,8036,5,59723205
1512,5,256,246,301,41245,55979,8285,5,59764450
1513,5,256,247,301,40730,56451,8458,5,59805180
1514,5,256,248,301,38506,54665,7991,5,59843686
1515,5,256,249,301,39434,54768,8139,5,59883120
1516,5,256,250,301,39313,55019,8321,5,59922433
1517,5,256,251,301,39435,55072,8508,5,59961868
1518,5,256,252,301,38132,53349,8014,5,60000000
1519,6,256,0,302,40257,56213,8365,5,60040257
1520,6,256,1,302,40044,55944,8450,5,60080301
1521,6,256,2,302,40154,55496,8130,5,60120455
1522,6,256,3,302,41293,56997,8641,5,60161748
1523,6,256,4,302,39414,55041,8219,5,60201162
1524,6,256,5,302,40205,56345,8430,5,60241367
1525,6,256,6,302,39017,54870,8346,5,60280384
1526,6,256,7,302,38549,53813,8087,5,60318933
1527,6,256,8,302,38439,53558,8087,5,60357372
1528,6,256,9,302,39358,55425,8420,5,60396730
1529,6,256,10,302,40063,55702,8480,5,60436793
1530,6,256,11,301,39257,54991,8113,5,60476050
1531,6,256,12,301,40289,55219,8281,5,60516339
1532,6,256,13,301,38905,54890,8136,5,60555244
1533,6,256,14,301,40213,56276,8382,5,60595457
1534,6,256,15,301,39209,54913,8201,5,60634666
1535,6,256,16,301,40759,56422,8531,5,60675425
1536,6,256,17,301,39510,55085,8304,5,60714935
1537,6,256,18,301,39762,55132,8131,5,60754697
1538,6,256,19,301,39638,54870,8378,5,60794335
1539,6,256,20,301,39791,56247,8401,5,60834126
1540,6,256,21,301,40674,56253,8565,5,60874800
1541,6,256,22,301,38505,53843,8179,5,60913305
1542,6,256,23,301,38880,54408,8122,5,60952185
1543,6,256,24,301,40405,55533,8378,5,60992590
1544,6,256,25,301,38463,53954,7937,5,61031053
1545,6,256,26,301,40117,55614,8260,5,61071170
1546,6,256,27,301,38960,54452,8143,5,61110130
1547,6,256,28,301,39628,54960,8199,5,61149758
1548,6,256,29,301,40259,56078,8590,5,61190017
1549,6,256,30,301,40709,56044,8330,5,61230726
1550,6,256,31,301,40099,55238,8066,5,61270825
1551,6,256,32,301,38759,54935,8251,5,61309584
1552,6,256,33,301,39972,55485,8424,5,61349556
1553,6,256,34,301,40215,55720,8465,5,61389771
1554,6,256,35,301,38570,54177,8014,5,61428341
1555,6,256,36,301,40616,56556,8432,5,61468957
1556,6,256,37,301,39534,54941,8297,5,61508491
1557,6,256,38,301,39355,55112,8213,5,61547846
1558,6,256,39,301,39624,55200,8521,5,61587470
1559,6,256,40,301,38862,54122,8079,5,61626332
1560,6,256,41,301,39289,54558,8347,5,61665621
1561,6,256,42,301,40535,56499,8523,5,61706156
1562,6,256,43,301,38867,54508,8051,5,61745023
1563,6,256,44,301,39652,55248,8284,5,61784675
1564,6,256,45,301,39639,54361,8322,5,61824314
1565,6,256,46,301,40062,55859,8435,5,61864376
1566,6,256,47,301,38954,54287,8015,5,61903330
1567,6,256,48,301,39606,55832,8438,5,61942936
1568,6,256,49,301,39394,54785,8363,5,61982330
1569,6,256,50,301,39336,54251,8155,5,62021666
1570,6,256,51,301,39183,54539,8132,5,62060849
1571,6,256,52,301,39635,55205,8212,5,62100484
1572,6,256,53,301,39766,55440,8492,5,62140250
1573,6,256,54,301,38899,54724,8040,5,62179149
1574,6,256,55,301,39196,54431,8179,5,62218345
1575,6,256,56,301,38782,54485,8293,5,62257127
1576,6,256,57,301,38643,53215,7915,5,62295770
1577,6,256,58,301,37662,53152,8179,5,62333432
1578,6,256,59,301,39214,54243,7997,5,62372646
1579,6,256,60,301,39136,54573,8252,5,62411782
1580,6,256,61,301,39456,55400,8520,5,62451238
1581,6,256,62,301,39832,55630,8260,5,62491070
1582,6,256,63,301,38940,54250,8401,5,62530010
1583,6,256,64,301,38424,54603,8118,5,62568434
1584,6,256,65,301,38602,54209,8163,5,62607036
1585,6,256,66,301,39744,55351,8358,5,62646780
1586,6,256,67,301,39225,55296,8284,5,62686005
1587,6,256,68,301,39762,54438,8279,5,62725767
1588,6,256,69,301,39297,54712,8228,5,62765064
1589,6,256,70,301,38794,54579,8100,5,62803858
1590,6,256,71,301,39372,54544,8135,5,62843230
1591,6,256,72,301,39464,55557,8317,5,62882694
1592,6,256,73,301,39393,55481,8156,5,62922087
1593,6,256,74,301,40468,55564,8406,5,62962555
1594,6,256,75,301,39444,54968,8216,5,63001999
1595,6,256,76,301,38901,54855,8282,5,63040900
1596,6,256,77,301,39826,55237,8498,5,63080726
1597,6,256,78,301,39542,54934,8342,5,63120268
1598,6,256,79,301,39325,54535,8185,5,63159593
1599,6,256,80,301,39076,54877,8181,5,63198669
1600,6,256,81,301,39641,55212,8226,5,63238310
1601,6,256,82,301,40461,56190,8520,5,63278771
1602,6,256,83,301,40122,56732,8442,5,63318893
1603,6,256,84,301,40544,55671,8142,5,63359437
1604,6,256,85,301,38739,54188,8054,5,63398176
1605,6,256,86,301,40100,55029,8400,5,63438276
1606,6,256,87,301,40936,56892,8543,5,63479212
1607,6,256,88,301,41453,56508,8287,5,63520665
1608,6,256,89,301,36889,52992,7969,5,63557554
1609,6,256,90,301,39599,55216,8252,5,63597153
1610,6,256,91,301,39946,55950,8340,5,63637099
1611,6,256,92,301,40150,55864,8370,5,63677249
1612,6,256,93,301,40845,56246,8320,5,63718094
1613,6,256,94,301,40488,55734,8373,5,63758582
1614,6,256,95,301,39377,55227,8102,5,63797959
1615,6,256,96,301,39726,55677,8372,5,63837685
1616,6,256,97,301,38862,54756,8288,5,63876547
1617,6,256,98,301,39884,55156,8328,5,63916431
1618,6,256,99,301,41300,56869,8394,5,63957731
1619,6,256,100,301,38612,53897,8211,5,63996343
1620,6,256,101,301,39749,55356,8165,5,64036092
1621,6,256,102,301,40287,56177,8477,5,64076379
1622,6,256,103,301,41493,56876,8407,5,64117872
1623,6,256,104,301,39272,55113,8137,5,64157144
1624,6,256,105,301,39297,55125,8152,5,64196441
1625,6,256,106,301,38671,54118,8041,5,64235112
1626,6,256,107,301,39349,54954,8436,5,64274461
1627,6,256,108,301,39490,55847,8254,5,64313951
1628,6,256,109,301,39555,55408,8367,5,64353506
1629,6,256,110,301,38191,54744,8344,5,64391697
1630,6,256,111,301,39448,55414,8355,5,64431145
1631,6,256,112,301,39386,55116,8224,5,64470531
1632,6,256,113,301,39861,55916,8227,5,64510392
1633,6,256,114,301,37983,53540,8052,5,64548375
1634,6,256,115,301,37859,53945,8161,5,64586234
1635,6,256,116,301,39321,55058,8496,5,64625555
1636,6,256,117,301,38563,54258,8090,5,64664118
1637,6,256,118,301,39142,54736,8115,5,64703260
1638,6,256,119,301,39892,55233,8261,5,64743152
1639,6,256,120,301,39325,54865,8085,5,64782477
1640,6,256,121,301,39977,55938,8428,5,64822454
1641,6,256,122,301,39749,55043,8298,5,64862203
1642,6,256,123,301,40220,56615,8681,5,64902423
1643,6,256,124,301,38564,54196,7942,5,64940987
1644,6,256,125,301,37637,53644,8176,5,64978624
1645,6,256,126,301,39864,55970,8458,5,65018488
