probe_arm,line_index,words,words_field,word_field_matches_actual,source_label,source_kind,origin_source,selected_route_bucket,required_capability,length_bin,text_sha256,in_compact,in_rowblock_breadth,in_interleaved_breadth,compact_row_source,rowblock_row_source,interleaved_row_source
transition,688,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,temporal_quantity_transition,quantity_anchor,36_50,d39da49e1b045d767a17bfcd30ffbc49345ec521be7be6bcfad198f3f2a58cda,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
transition,689,38,38,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,36_50,e3fc6889d75f967a51082b638245ddc1ca5c2a5a06dba8c7e1379313173f43b1,True,True,True,gutenberg,gutenberg,gutenberg
transition,690,30,30,True,fw_compact_rewrites,selected_qwen35_compact_rewrites,new_qwen35_full26k,temporal_quantity_transition,quantity_anchor,26_35,032c143849b85ae7adb6a10777761e748c235b71395622ac1d7eecd056376114,True,False,False,fw_preserved_compact_view,,
transition,691,47,47,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,temporal_quantity_transition,quantity_anchor,36_50,fb44663cfd97fa83f819ee06a0e7a5696dfbafec6eb3c07bb2230e891b251db4,True,True,True,childes,childes,childes
transition,692,29,31,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,temporal_quantity_transition,quantity_anchor,26_35,5481a392b4815fa02a8b22921f58cb92b13d9284c9818a0de8ff48ccfc0b622b,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,693,21,21,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,a02_compact_reinvest,temporal_quantity_transition,quantity_anchor,16_25,ce8aeaa74556aa4b0b98f6f3e8407535845b88aa2f05b9488bee7689d5dfff8e,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,694,41,41,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,temporal_quantity_transition,quantity_anchor,36_50,abed2308e7ae44317a8be234449db50e0436e287f44a78cbe04baf74e1ba89a4,True,True,True,childes,childes,childes
transition,695,37,37,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,36_50,5d6af60b08bb44df9c8fed37b36662613d89c1b4173323ec44cd59ab89aee48e,True,True,True,gutenberg,gutenberg,gutenberg
transition,696,44,46,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,36_50,23029442297b6e3e3df9caa4032cda8507d9de764717c02cd93c0cca6718eb34,True,True,True,gutenberg,gutenberg,gutenberg
transition,697,29,29,True,fw_compact_rewrites,selected_qwen35_compact_rewrites,new_qwen35_full26k,temporal_quantity_transition,quantity_anchor,26_35,0d14732123fe140a5458fe04e337bffc5dd49720dd71e64a22ca4947c8f2995d,True,False,False,fw_preserved_compact_view,,
transition,698,36,37,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,temporal_quantity_transition,quantity_anchor,36_50,a099859823189fc13a9485e76751b30f2d58269f412f1ea82b704ee7ac8bef6a,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,699,28,28,True,fw_breadth_whole_sentence_companions,selected_fineweb_breadth_companions,,temporal_quantity_transition,quantity_anchor,26_35,b54c55c3949f68864f09aa6ee0adb7d718698d30c8f7346a5c9601b1e053849d,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,700,25,25,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,temporal_quantity_transition,quantity_anchor,16_25,f4e35fb76c08472ddedd9850c4d96c6d0768f7b46275d9385c1d80800cd89ed4,False,False,False,,,
transition,701,42,42,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,temporal_quantity_transition,quantity_anchor,36_50,d07196a7ebc0ddb41461ac4f3ddfb015d07fa741372e7c9d824c564f5e5298a8,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
transition,702,48,50,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,36_50,79cb51beebdb15d48129675e701d610ffa41e899fc09bceaa8d90e3412f9a5a8,True,True,True,gutenberg,gutenberg,gutenberg
transition,703,57,57,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,51_70,326ddd643ca598ec2e9f101f82ab9a9e032c10204c68abd4aaac8f0ea2660c8f,True,True,True,gutenberg,gutenberg,gutenberg
transition,704,35,37,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,quality_v2_kept,temporal_quantity_transition,quantity_anchor,36_50,f2fdf77a4141780690719ce0aee314c91a325258c852d5525a90d32aa95cf74d,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,705,33,35,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,temporal_quantity_transition,quantity_anchor,26_35,0aa7d26befbfc9279c7b63cdf15495ee73dfcfa689922ac474e5161d0ba27c61,True,True,True,fw_preserved_compact_view,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,706,31,31,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,temporal_quantity_transition,quantity_anchor,26_35,43a99321d6b585e43a8783ff197716ac82e22aea3089fb7e4e055d4e68f81c32,False,False,False,,,
transition,707,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,51_70,3c6884dc37926270e626dda2c5bde7b86f7ca4c5b02d421435abf66bebd2b3ef,True,True,True,gutenberg,gutenberg,gutenberg
transition,708,34,34,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,temporal_quantity_transition,quantity_anchor,26_35,ba946095a23bb6bc9f3e130a136482a6f053202576fde919649af24296d81c62,True,True,True,gutenberg,gutenberg,gutenberg
transition,709,39,40,False,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,quality_v2_kept,temporal_quantity_transition,quantity_anchor,36_50,73f176e25249c35052e876defef72dfedf31ee8d40e1593d8b75eb13741d3395,False,True,True,,fw_preserved_source_breadth_wholesentence,fw_preserved_source_breadth_interleaved_wholesentence
transition,710,32,32,True,fw_frozen_sources_38167,fineweb_candidate_source_reservoir,v3_stable,temporal_quantity_transition,quantity_anchor,26_35,4f2d60c107bd397b049a41b87824f64c1ef1440587f9fb8e3fcf1388d9b0b36a,False,False,False,,,
anchor_control,0,69,70,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,b4423ee02026489f1306e58a07ed9d07453864bcad58568c805f49f675add985,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,1,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,f78880a62cba78e2d990d42e74a59b552206ca37659bd4c03de78dbb5c4e4a8f,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,2,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,93687b250f7c4ef2ba5a5a7b899299f8388c3234caf70e8a51ec3d75f1b68582,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,3,68,68,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,dda954dc7e21374d5524db3c93dad8a238c262a7c9b47d85767263e77a7bb33a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,4,68,68,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,804301f1e40ccbfdb82ca271a3c25a06943d960e291d36389cf5aaaafc14760f,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,5,68,68,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,1733f37527acfc8e8bc0e86374731d2fb5f9252d84091f73ba695339d5cafc2c,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,6,70,70,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,181c7d57200617d48921a7be8c4716c446297761e09827f49b8cec04325157be,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,7,71,70,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,spatial_anchor,51_70,69e21ff46a0cf0f390e408c6f01fe310fea92cfd29b2b3a7865e9b665808410c,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,8,66,68,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,21fd255694f8df5f78549f148fc0a306a24feabb3a6ee342ff3d2c680c045a11,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,9,66,68,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,a21e4e9027031c60ee4fec716995c03979b2d10e85fe7dc93126760f522c0a9e,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,10,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,e3c7bee2cba1bec966ecd0b7196c42f6b4aaca4c8aa30242d806eef190e4c591,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,11,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,quantity_anchor,51_70,c3e4919490dce44303de4e972965422c13ae1c4542ca0aa673be7524f70bbe13,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,12,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,07a30d31d2c37fbef217290070cc6e74fc5ff2a821ca682631b67b2c69e99ce4,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,13,69,69,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,d7d75a4dbb3adfde75d874f960707747e7d588385c55028b43c65fef34fc875b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,14,67,68,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,b847809a3c548aed9a9b8e981dfdc633543c7b18118890e342cc7eb2486e4eb5,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,15,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,51_70,f4c761c46eb5584495c88738b27ff3171ec5d147fec12533817fbd35a67ba657,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,16,65,67,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,bcf384d72c9ae264a5c09d8a5dad521cae46569cc4192b935c0e26d4c0c5da2a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,17,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,750560a40f9bcb9c956246a29948a78aab1a03d9ae46835b4d282bdd884d5b30,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,18,67,68,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,5ae23de56ae61c5dd458cd33e6a0f7d08dce2951eeb969b28205e6ad9292762a,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,19,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,6b10bec63f3369edc3af87170ee39caf9c239fe1761e14c202165f50a94b7b4e,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,20,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,f7fe27bb0f3c156a00a9e5a3929e7b4c273ce0ac36cd1643029b63416351e489,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,21,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,f03d18f7623e589f4e997c16a6ac9ac43e023f20c9a0c3793bb8f926df7bd144,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,22,66,66,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,007a97344a9fba91d4c135d3b63ca5c167e521dd66154f5e64b49cdfc6efac21,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,23,66,66,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,68074ba12226f3943516b8bf4035c4a5dc801f7dd490c303f014cfb4493ea2a0,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,24,66,66,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,9fd46dac8b17ffc21c4b54f5df527743f40cc74f52d467ba68f6b121d606df40,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,25,66,66,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,4246f23d9499189c3c40be245eb221de19ddb2af08cbdf380b5a250fd9c8f6b7,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,26,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,1c0d4bc49a4e62bcbe8ace580549133aa24aafcd84f460107e36da5f408c3ba0,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,27,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,spatial_anchor,51_70,b6411c53ce8515524a5d41bcb661735b917a71ee3196528b3504b21721cf42f2,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,28,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,882ca91d96d72bc47e97106f3364c06ceeb88535d5d018c2cddb8db7fc6a65e5,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,29,67,67,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,f58068781bf02071c37f91871d0fb15714fc0280ac6022c3b5d3c736cc658d2d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,30,66,66,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,71e78dfd52b522166fec0aeaf6973e6553a11bdead0960d9c32fceca204fb295,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,31,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,fe3844f7422b5d218945916d62044cd4c5dca1e63010674a19b0671a4fd39551,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,32,65,66,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,d895449b0aed9c90a23deb22f0a835780e310c48069220ab52a5f615e4560759,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,33,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,63f0b34b48ea25acc542dbd9188f97f98009bbb26fccc11548d8e9e3e7909d8c,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,34,64,65,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,ffbc89ec453bf1e351d51d32e1b18d992ef56bd9a4025ea0f7ef42339b829e07,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,35,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,fc0612a0c176353a23c3a500b538c6e6ec22e649cf2b3358b4a331cfdb1f4792,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,36,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,af7f08735f4a59b439d03478b527fb4e483acf69f8c014c7e96936dafe3dc464,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,37,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,e5267a64aa49a4a69c211bf7aadaf62bcd63b5e7ea27dcbecf4cfe0da8cac83c,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,38,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,985e6b5d523a1d3f13ae77399de15891e76998df48b20ba1b5d30688cb104b5b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,39,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,4fc096fd3337a0c832771105efb2cf908d5a0b22681c8ed79abaea1aa08de5b5,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,40,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,c708003582d806c7587b4d9732c42641f5f4fad7d43972f362d32c08cf643909,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,41,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,dde20aa7c24c3283e0d25879547adfd43f03416aef93d6fad65cadc1d2dbcec0,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,42,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,3e06f360dcfcb2c31e3d406df27b8615f3c1587c45d9427100d81f7d71eac60d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,43,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,08fee06d922c3009f1511f1ef8433df416d1fd4ed1461d1e1e2c67c1d6d90102,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,44,65,65,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,simple_wiki,,spatial_anchor,51_70,8015e366af63fc2ff62325d22bd92453612cb1a1ad4eaf10b468b5e1826e9202,True,True,True,simple_wiki,simple_wiki,simple_wiki
anchor_control,45,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,c7bff82c1b609751909a1dfa3461e3b9ee177d6dcfee0a53d91ddc71222dcb80,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,46,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,1b8a980dbbc5ca1298f68c7ae6c277ae1c714bb3b128b1a8d655668e8d13202c,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,47,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,c67acc61ab77914b92fc23d5fcfcc61b0ad7be7d646795840cb3dfd3025f4452,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,48,63,63,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,940fba75a179acc0d591b830e3d755c429baf809eb1b0ad2d4354bfd5e940bc3,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,49,63,63,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,physical_anchor,51_70,7e8103ed192b639325115655da97851f592bff762d5cc1ec003cc437ed4964f3,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,50,63,63,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,ece1c935dc87526ad4f1ea8bea12fe62b3e243297d57311e07d418ead476e38c,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,51,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,1e75a1f1e33b030b1e6256b19101ab55cf932fdb1218493ce5de77c86c4e5c84,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,52,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,1da7ff6504ab9c67f7f8bc3b9878c27222b7b679261528963a10a103bdbb4c3f,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,53,64,64,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,a595016976627ff3e00fcef98f54f5bd17d85f6d50b15ca9b48afda4200b6723,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,54,63,63,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,childes,,physical_anchor,51_70,7e54941341b89eec51fbafb4e2b88b55487d4d665ffd93ee75d3539cb376a007,True,True,True,childes,childes,childes
anchor_control,55,63,63,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,4146adf69eeb015b021a41ab6fc47aa80d68ba5434aac2744bdaefb1f895f3b8,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,56,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,physical_anchor,51_70,1b39c2d6418d03095f4fabaa6ec6a66e41a39f21fbc446cbbee082a0ff6e4639,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,57,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,2c6aabe6cf6711667d2152cf8f5a395c4881ce3dfa4160b1ca248fe3d2e020cd,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,58,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,0f2b2356a4933ad4fe514821eacd1e49aab8a5f550ef5a6ae2575d681e564d37,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,59,61,62,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,5085cdfac29dea1fd18e903aef2837f832e80c3b688b10eba52db27346286e8f,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,60,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,0ad72585ec334f6b7eaca5ca7eeeebabd7f08b40611ed082acd8ea2ee6619b8c,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,61,62,62,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,3fce2d11d3ad202e9eb02bf9fe66c8e1b20d66f79b59b4d7980b518ccde89c14,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,62,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,9fc861a3df91d7a90fc80742f8a1300510d8143a564dfbf8f14f555a30d8105b,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,63,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,75b6317fdd2cd6f15ebaac370200838e7bd3a82db6b1b7c53451c2a65027f7fc,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,64,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,acb0956c9b84683996d0c6c43509e75d3d4dbcb8d74ac2ea7156495256800354,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,65,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,open_subtitles,,physical_anchor,51_70,da5e3aa2ee55b22f2c99f655355ba211001ba7e22b44c6381c0a653706833ef4,True,True,True,open_subtitles,open_subtitles,open_subtitles
anchor_control,66,59,61,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,289006dfc8f87398e230a79545044fe02344185ddfdb4b142dc6923d6ef283a2,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,67,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,98675bf2992a1cfeb58886e9285c508e49422dfb46f0a8a015cf5abd1b57713f,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,68,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,c0cb3ac9a626a79d2f20516d732e1e1791d3a5e5e19c222664909366696d4119,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,69,59,60,False,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,a8b8222e765ad30e58582d6163f918cf1ac00b6e0afeab8fcdcfc22ef6ea59a7,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,70,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,qwen_pair_packed,,physical_anchor,51_70,9b33628ef5f9482234d32e14686a949d5bd0791dab22f9a4c0ea18ae2fcb5238,True,True,True,qwen_pair_packed,qwen_pair_packed,qwen_pair_packed
anchor_control,71,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,b058672682f1ee769907907ce97c4195a44d0384d8c9b593abd9cc05159332d7,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,72,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,667b8de3365c97efec7351c43fc4d95b4fadbf085a760359e17d781304b9e172,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,73,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,a26cb006219c2c11a391ed63ab71e96a0a0e11aea6dea582eeb91087552151ff,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,74,60,60,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,physical_anchor,51_70,7d3f943202b95afda878f96125ccfaa45274125c982d00790b99595fc6e89359,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
anchor_control,75,59,59,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,714c462979af5d3597818f7c8e0b588dd699e21877a124d14ff4d3aaf52e8187,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,76,59,59,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,f8b603e1b644c5067a3e2f73dae9d2fcdf579083f2acfb8d9a3c8b66c6e4705d,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,77,59,59,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,physical_anchor,51_70,034cf00eb08e303f4c07c8483e13dda2da7618057bf128b3045b77e9aa55a7ba,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,78,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,e4e63931d0c442b4b8c6a9524d43f6b887b41bd130a7f2e58884ebfaf27c8db9,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,79,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,gutenberg,,spatial_anchor,51_70,fcea4f81e0ea823178941684c56a3f1b648256ad4c179e114799e7e85796c4a1,True,True,True,gutenberg,gutenberg,gutenberg
anchor_control,80,61,61,True,compact_experience_aligned_10m_rows,current_lineage_10M_pool,bnc_spoken,,spatial_anchor,51_70,f0f309b34a8c4c59a63e61a1e9924c0d6bfb6babe19fa5f0f7b0daecb0e15d5a,True,True,True,bnc_spoken,bnc_spoken,bnc_spoken
