pair_id,overlap_bin,target_key,target_word,token_class,token_id_occurs_in_source,surface_word_class
wikilarge_8a1e22b70a494f80f3d5,high,wikilarge_8a1e22b70a494f80f3d5:10,fragments,overlap,True,overlap
wikilarge_8a48df15eef832c1e43f,low,wikilarge_8a48df15eef832c1e43f:1,bull,overlap,True,overlap
wikilarge_8a48df15eef832c1e43f,low,wikilarge_8a48df15eef832c1e43f:2,word,nonoverlap,False,nonoverlap
wikilarge_8a48df15eef832c1e43f,low,wikilarge_8a48df15eef832c1e43f:5,several,nonoverlap,False,nonoverlap
wikilarge_8ab208c39add9c21f85a,high,wikilarge_8ab208c39add9c21f85a:0,include,nonoverlap,False,nonoverlap
wikilarge_8ab208c39add9c21f85a,high,wikilarge_8ab208c39add9c21f85a:8,types,nonoverlap,False,nonoverlap
wikilarge_8ab208c39add9c21f85a,high,wikilarge_8ab208c39add9c21f85a:10,coral,overlap,True,overlap
wikilarge_8b2af8d827601c8a311c,high,wikilarge_8b2af8d827601c8a311c:0,thought,nonoverlap,False,nonoverlap
wikilarge_8b2af8d827601c8a311c,high,wikilarge_8b2af8d827601c8a311c:1,solar,overlap,True,overlap
wikilarge_8b2af8d827601c8a311c,high,wikilarge_8b2af8d827601c8a311c:3,because,nonoverlap,False,nonoverlap
wikilarge_8b3842925e1f52a01eb4,low,wikilarge_8b3842925e1f52a01eb4:4,animals,overlap,True,overlap
wikilarge_8b3842925e1f52a01eb4,low,wikilarge_8b3842925e1f52a01eb4:6,start,nonoverlap,False,nonoverlap
wikilarge_8b3842925e1f52a01eb4,low,wikilarge_8b3842925e1f52a01eb4:7,breeding,nonoverlap,False,nonoverlap
wikilarge_8b44b0cd7f29a1639435,low,wikilarge_8b44b0cd7f29a1639435:0,day,overlap,True,overlap
wikilarge_8b44b0cd7f29a1639435,low,wikilarge_8b44b0cd7f29a1639435:5,space,nonoverlap,False,nonoverlap
wikilarge_8b44b0cd7f29a1639435,low,wikilarge_8b44b0cd7f29a1639435:6,write,nonoverlap,False,nonoverlap
wikilarge_8b5e84c7ac240193680b,low,wikilarge_8b5e84c7ac240193680b:0,different,nonoverlap,False,nonoverlap
wikilarge_8b5e84c7ac240193680b,low,wikilarge_8b5e84c7ac240193680b:1,set,nonoverlap,False,nonoverlap
wikilarge_8b5e84c7ac240193680b,low,wikilarge_8b5e84c7ac240193680b:4,represent,overlap,True,overlap
wikilarge_8b6848e95bbb7608df6b,low,wikilarge_8b6848e95bbb7608df6b:0,elephant,overlap,True,overlap
wikilarge_8b6848e95bbb7608df6b,low,wikilarge_8b6848e95bbb7608df6b:2,like,nonoverlap,False,nonoverlap
wikilarge_8b6848e95bbb7608df6b,low,wikilarge_8b6848e95bbb7608df6b:7,made,nonoverlap,False,nonoverlap
wikilarge_8b9f99e9f7dcd9f80d48,low,wikilarge_8b9f99e9f7dcd9f80d48:0,weather,nonoverlap,False,nonoverlap
wikilarge_8b9f99e9f7dcd9f80d48,low,wikilarge_8b9f99e9f7dcd9f80d48:1,system,nonoverlap,False,nonoverlap
wikilarge_8b9f99e9f7dcd9f80d48,low,wikilarge_8b9f99e9f7dcd9f80d48:5,began,overlap,True,overlap
wikilarge_8ba092bfef8db968ed8a,high,wikilarge_8ba092bfef8db968ed8a:7,american,overlap,True,overlap
wikilarge_8ba092bfef8db968ed8a,high,wikilarge_8ba092bfef8db968ed8a:11,popular,nonoverlap,False,nonoverlap
wikilarge_8ba092bfef8db968ed8a,high,wikilarge_8ba092bfef8db968ed8a:12,television,nonoverlap,False,nonoverlap
wikilarge_8be3d7193d087a01692a,high,wikilarge_8be3d7193d087a01692a:2,mother,overlap,True,overlap
wikilarge_8be3d7193d087a01692a,high,wikilarge_8be3d7193d087a01692a:4,except,nonoverlap,False,nonoverlap
wikilarge_8be3d7193d087a01692a,high,wikilarge_8be3d7193d087a01692a:5,short,nonoverlap,False,nonoverlap
wikilarge_8bf6aa11308cceeb7c62,low,wikilarge_8bf6aa11308cceeb7c62:2,show,nonoverlap,False,nonoverlap
wikilarge_8bf6aa11308cceeb7c62,low,wikilarge_8bf6aa11308cceeb7c62:3,breast,overlap,True,overlap
wikilarge_8bf6aa11308cceeb7c62,low,wikilarge_8bf6aa11308cceeb7c62:5,making,nonoverlap,False,nonoverlap
wikilarge_8c1b0f21b0807a83e2d1,medium,wikilarge_8c1b0f21b0807a83e2d1:2,wants,nonoverlap,False,nonoverlap
wikilarge_8c1b0f21b0807a83e2d1,medium,wikilarge_8c1b0f21b0807a83e2d1:6,marry,nonoverlap,False,nonoverlap
wikilarge_8c1b0f21b0807a83e2d1,medium,wikilarge_8c1b0f21b0807a83e2d1:9,famous,overlap,True,overlap
wikilarge_8caba55574329070090e,low,wikilarge_8caba55574329070090e:2,born,overlap,True,overlap
wikilarge_8caba55574329070090e,low,wikilarge_8caba55574329070090e:4,football,nonoverlap,False,nonoverlap
wikilarge_8caba55574329070090e,low,wikilarge_8caba55574329070090e:5,player,nonoverlap,False,nonoverlap
wikilarge_8d0303c7fa667ce144ea,medium,wikilarge_8d0303c7fa667ce144ea:3,word,overlap,True,overlap
wikilarge_8d0303c7fa667ce144ea,medium,wikilarge_8d0303c7fa667ce144ea:5,which,nonoverlap,False,nonoverlap
wikilarge_8d0303c7fa667ce144ea,medium,wikilarge_8d0303c7fa667ce144ea:6,means,nonoverlap,False,nonoverlap
wikilarge_8d6802bad64423f4d687,medium,wikilarge_8d6802bad64423f4d687:0,couple,nonoverlap,False,nonoverlap
wikilarge_8d6802bad64423f4d687,medium,wikilarge_8d6802bad64423f4d687:1,son,overlap,True,overlap
wikilarge_8d6802bad64423f4d687,medium,wikilarge_8d6802bad64423f4d687:5,who,nonoverlap,False,nonoverlap
wikilarge_8d7464692ccedd2af4a5,high,wikilarge_8d7464692ccedd2af4a5:0,second,nonoverlap,False,nonoverlap
wikilarge_8d7464692ccedd2af4a5,high,wikilarge_8d7464692ccedd2af4a5:1,game,nonoverlap,False,nonoverlap
wikilarge_8d7464692ccedd2af4a5,high,wikilarge_8d7464692ccedd2af4a5:12,incident,overlap,True,overlap
wikilarge_8dfe644ff1de30f91cdd,medium,wikilarge_8dfe644ff1de30f91cdd:6,theatre,overlap,True,overlap
wikilarge_8dfe644ff1de30f91cdd,medium,wikilarge_8dfe644ff1de30f91cdd:8,markets,nonoverlap,False,nonoverlap
wikilarge_8dfe644ff1de30f91cdd,medium,wikilarge_8dfe644ff1de30f91cdd:9,performances,nonoverlap,False,nonoverlap
wikilarge_8e0efee4043df02a2f89,high,wikilarge_8e0efee4043df02a2f89:1,designed,nonoverlap,False,overlap
wikilarge_8e0efee4043df02a2f89,high,wikilarge_8e0efee4043df02a2f89:4,series,nonoverlap,False,nonoverlap
wikilarge_8e0efee4043df02a2f89,high,wikilarge_8e0efee4043df02a2f89:15,engine,overlap,True,overlap
wikilarge_8eda1c9c61023b905116,low,wikilarge_8eda1c9c61023b905116:1,think,nonoverlap,False,nonoverlap
wikilarge_8eda1c9c61023b905116,low,wikilarge_8eda1c9c61023b905116:5,started,nonoverlap,False,nonoverlap
wikilarge_8eda1c9c61023b905116,low,wikilarge_8eda1c9c61023b905116:9,literature,overlap,True,overlap
wikilarge_8ede6a01791057854134,high,wikilarge_8ede6a01791057854134:0,kennedy,overlap,True,overlap
wikilarge_8ede6a01791057854134,high,wikilarge_8ede6a01791057854134:5,people,nonoverlap,False,nonoverlap
wikilarge_8ede6a01791057854134,high,wikilarge_8ede6a01791057854134:8,helped,nonoverlap,False,nonoverlap
wikilarge_8f329ac1865ccd121b6d,medium,wikilarge_8f329ac1865ccd121b6d:2,believed,nonoverlap,False,nonoverlap
wikilarge_8f329ac1865ccd121b6d,medium,wikilarge_8f329ac1865ccd121b6d:3,front,nonoverlap,False,nonoverlap
wikilarge_8f329ac1865ccd121b6d,medium,wikilarge_8f329ac1865ccd121b6d:11,within,overlap,True,overlap
wikilarge_8faa48e96625545aaa5d,medium,wikilarge_8faa48e96625545aaa5d:1,born,overlap,True,overlap
wikilarge_8faa48e96625545aaa5d,medium,wikilarge_8faa48e96625545aaa5d:5,football,nonoverlap,False,nonoverlap
wikilarge_8faa48e96625545aaa5d,medium,wikilarge_8faa48e96625545aaa5d:6,player,nonoverlap,False,nonoverlap
wikilarge_8ff83f0a37ebea855d53,high,wikilarge_8ff83f0a37ebea855d53:1,often,nonoverlap,False,nonoverlap
wikilarge_8ff83f0a37ebea855d53,high,wikilarge_8ff83f0a37ebea855d53:2,called,nonoverlap,False,nonoverlap
wikilarge_8ff83f0a37ebea855d53,high,wikilarge_8ff83f0a37ebea855d53:8,roman,overlap,True,overlap
wikilarge_90262562913824e00d26,high,wikilarge_90262562913824e00d26:1,large,nonoverlap,False,nonoverlap
wikilarge_90262562913824e00d26,high,wikilarge_90262562913824e00d26:6,there,nonoverlap,False,nonoverlap
wikilarge_90262562913824e00d26,high,wikilarge_90262562913824e00d26:10,goods,overlap,True,overlap
wikilarge_90515d4d8af5b01c59c1,medium,wikilarge_90515d4d8af5b01c59c1:3,made,nonoverlap,False,nonoverlap
wikilarge_90515d4d8af5b01c59c1,medium,wikilarge_90515d4d8af5b01c59c1:5,which,nonoverlap,False,nonoverlap
wikilarge_90515d4d8af5b01c59c1,medium,wikilarge_90515d4d8af5b01c59c1:7,animals,overlap,True,overlap
wikilarge_905fe57e62c1142cc158,medium,wikilarge_905fe57e62c1142cc158:2,football,overlap,True,overlap
wikilarge_905fe57e62c1142cc158,medium,wikilarge_905fe57e62c1142cc158:4,which,nonoverlap,False,nonoverlap
wikilarge_905fe57e62c1142cc158,medium,wikilarge_905fe57e62c1142cc158:5,plays,nonoverlap,False,nonoverlap
wikilarge_90e610d4dffabde82010,low,wikilarge_90e610d4dffabde82010:2,there,nonoverlap,False,nonoverlap
wikilarge_90e610d4dffabde82010,low,wikilarge_90e610d4dffabde82010:3,co,overlap,True,overlap
wikilarge_90e610d4dffabde82010,low,wikilarge_90e610d4dffabde82010:5,show,nonoverlap,False,nonoverlap
wikilarge_91389dce3e16d493a046,high,wikilarge_91389dce3e16d493a046:2,shows,nonoverlap,False,nonoverlap
wikilarge_91389dce3e16d493a046,high,wikilarge_91389dce3e16d493a046:9,song,overlap,True,overlap
wikilarge_91389dce3e16d493a046,high,wikilarge_91389dce3e16d493a046:18,first,nonoverlap,False,nonoverlap
wikilarge_914cfc1451f3ef4399e3,high,wikilarge_914cfc1451f3ef4399e3:7,lived,nonoverlap,False,nonoverlap
wikilarge_914cfc1451f3ef4399e3,high,wikilarge_914cfc1451f3ef4399e3:12,states,overlap,True,overlap
wikilarge_914cfc1451f3ef4399e3,high,wikilarge_914cfc1451f3ef4399e3:13,mostly,nonoverlap,False,nonoverlap
wikilarge_91744b1cfd0805ccfdd7,high,wikilarge_91744b1cfd0805ccfdd7:1,time,overlap,True,overlap
wikilarge_91744b1cfd0805ccfdd7,high,wikilarge_91744b1cfd0805ccfdd7:4,previous,nonoverlap,False,nonoverlap
wikilarge_91744b1cfd0805ccfdd7,high,wikilarge_91744b1cfd0805ccfdd7:6,times,nonoverlap,False,nonoverlap
wikilarge_91d5ab5be54022c48e30,high,wikilarge_91d5ab5be54022c48e30:0,history,nonoverlap,False,nonoverlap
wikilarge_91d5ab5be54022c48e30,high,wikilarge_91d5ab5be54022c48e30:3,identified,nonoverlap,False,nonoverlap
wikilarge_91d5ab5be54022c48e30,high,wikilarge_91d5ab5be54022c48e30:4,paris,overlap,True,overlap
wikilarge_91e606354f264a0797d3,low,wikilarge_91e606354f264a0797d3:0,moment,nonoverlap,False,nonoverlap
wikilarge_91e606354f264a0797d3,low,wikilarge_91e606354f264a0797d3:3,versions,nonoverlap,False,nonoverlap
wikilarge_91e606354f264a0797d3,low,wikilarge_91e606354f264a0797d3:4,internet,overlap,True,overlap
wikilarge_91fd06a126ce7ae34809,high,wikilarge_91fd06a126ce7ae34809:1,another,nonoverlap,False,nonoverlap
wikilarge_91fd06a126ce7ae34809,high,wikilarge_91fd06a126ce7ae34809:2,word,nonoverlap,False,nonoverlap
wikilarge_91fd06a126ce7ae34809,high,wikilarge_91fd06a126ce7ae34809:6,support,overlap,True,overlap
wikilarge_92127276070b8f649673,medium,wikilarge_92127276070b8f649673:0,same,nonoverlap,False,nonoverlap
wikilarge_92127276070b8f649673,medium,wikilarge_92127276070b8f649673:2,concept,nonoverlap,False,nonoverlap
wikilarge_92127276070b8f649673,medium,wikilarge_92127276070b8f649673:3,mass,overlap,True,overlap
wikilarge_9283d31beb7d8ef59913,medium,wikilarge_9283d31beb7d8ef59913:2,different,nonoverlap,False,nonoverlap
wikilarge_9283d31beb7d8ef59913,medium,wikilarge_9283d31beb7d8ef59913:3,groups,nonoverlap,False,nonoverlap
wikilarge_9283d31beb7d8ef59913,medium,wikilarge_9283d31beb7d8ef59913:4,green,overlap,True,overlap
wikilarge_92cb610b41e26916e48b,medium,wikilarge_92cb610b41e26916e48b:0,part,nonoverlap,False,nonoverlap
wikilarge_92cb610b41e26916e48b,medium,wikilarge_92cb610b41e26916e48b:1,creating,nonoverlap,False,nonoverlap
wikilarge_92cb610b41e26916e48b,medium,wikilarge_92cb610b41e26916e48b:9,tennessee,overlap,True,overlap
wikilarge_92cc0f30ec1755e01992,high,wikilarge_92cc0f30ec1755e01992:1,career,nonoverlap,False,nonoverlap
wikilarge_92cc0f30ec1755e01992,high,wikilarge_92cc0f30ec1755e01992:3,georgia,overlap,True,overlap
wikilarge_92cc0f30ec1755e01992,high,wikilarge_92cc0f30ec1755e01992:5,leaving,nonoverlap,False,nonoverlap
wikilarge_93855c88b3db211d18e1,low,wikilarge_93855c88b3db211d18e1:2,tell,nonoverlap,False,nonoverlap
wikilarge_93855c88b3db211d18e1,low,wikilarge_93855c88b3db211d18e1:3,him,nonoverlap,False,nonoverlap
wikilarge_93855c88b3db211d18e1,low,wikilarge_93855c88b3db211d18e1:8,hans,overlap,True,overlap
wikilarge_93baa069b032cf156464,medium,wikilarge_93baa069b032cf156464:0,often,nonoverlap,False,nonoverlap
wikilarge_93baa069b032cf156464,medium,wikilarge_93baa069b032cf156464:1,conducted,overlap,True,overlap
wikilarge_93baa069b032cf156464,medium,wikilarge_93baa069b032cf156464:5,year,nonoverlap,False,nonoverlap
wikilarge_943390fb6d187576a8f1,high,wikilarge_943390fb6d187576a8f1:0,earl,nonoverlap,False,overlap
wikilarge_943390fb6d187576a8f1,high,wikilarge_943390fb6d187576a8f1:8,referred,nonoverlap,False,nonoverlap
wikilarge_943390fb6d187576a8f1,high,wikilarge_943390fb6d187576a8f1:13,territory,overlap,True,overlap
wikilarge_9446274b60c1e09cb8f7,medium,wikilarge_9446274b60c1e09cb8f7:2,there,nonoverlap,False,nonoverlap
wikilarge_9446274b60c1e09cb8f7,medium,wikilarge_9446274b60c1e09cb8f7:3,people,overlap,True,overlap
wikilarge_9446274b60c1e09cb8f7,medium,wikilarge_9446274b60c1e09cb8f7:4,living,nonoverlap,False,nonoverlap
wikilarge_944fe9fe606859d1b4a7,high,wikilarge_944fe9fe606859d1b4a7:3,usually,nonoverlap,False,nonoverlap
wikilarge_944fe9fe606859d1b4a7,high,wikilarge_944fe9fe606859d1b4a7:9,parts,nonoverlap,False,nonoverlap
wikilarge_944fe9fe606859d1b4a7,high,wikilarge_944fe9fe606859d1b4a7:14,ending,overlap,True,overlap
wikilarge_94bbe2584e9fc0de67c8,medium,wikilarge_94bbe2584e9fc0de67c8:0,most,nonoverlap,False,nonoverlap
wikilarge_94bbe2584e9fc0de67c8,medium,wikilarge_94bbe2584e9fc0de67c8:3,la,overlap,True,overlap
wikilarge_94bbe2584e9fc0de67c8,medium,wikilarge_94bbe2584e9fc0de67c8:6,directed,nonoverlap,False,nonoverlap
wikilarge_94d4f5279c833143cd62,low,wikilarge_94d4f5279c833143cd62:0,show,nonoverlap,False,nonoverlap
wikilarge_94d4f5279c833143cd62,low,wikilarge_94d4f5279c833143cd62:1,aired,overlap,True,overlap
wikilarge_94d4f5279c833143cd62,low,wikilarge_94d4f5279c833143cd62:4,until,nonoverlap,False,nonoverlap
wikilarge_954674065c1150e71ffe,medium,wikilarge_954674065c1150e71ffe:6,state,overlap,True,overlap
wikilarge_954674065c1150e71ffe,medium,wikilarge_954674065c1150e71ffe:8,adding,nonoverlap,False,nonoverlap
wikilarge_954674065c1150e71ffe,medium,wikilarge_954674065c1150e71ffe:9,front,nonoverlap,False,nonoverlap
wikilarge_955c4cbbb4e13457c0d4,medium,wikilarge_955c4cbbb4e13457c0d4:0,general,nonoverlap,False,overlap
wikilarge_955c4cbbb4e13457c0d4,medium,wikilarge_955c4cbbb4e13457c0d4:7,november,overlap,True,overlap
wikilarge_955c4cbbb4e13457c0d4,medium,wikilarge_955c4cbbb4e13457c0d4:10,military,nonoverlap,False,nonoverlap
wikilarge_95975b4f5fd28ef09fa5,medium,wikilarge_95975b4f5fd28ef09fa5:4,getting,nonoverlap,False,nonoverlap
wikilarge_95975b4f5fd28ef09fa5,medium,wikilarge_95975b4f5fd28ef09fa5:5,final,overlap,True,overlap
wikilarge_95975b4f5fd28ef09fa5,medium,wikilarge_95975b4f5fd28ef09fa5:9,lost,nonoverlap,False,nonoverlap
wikilarge_95ba1168c0727cd5eb69,high,wikilarge_95ba1168c0727cd5eb69:9,claimed,nonoverlap,False,nonoverlap
wikilarge_95ba1168c0727cd5eb69,high,wikilarge_95ba1168c0727cd5eb69:10,smoking,overlap,True,overlap
wikilarge_95ba1168c0727cd5eb69,high,wikilarge_95ba1168c0727cd5eb69:11,mothers,nonoverlap,False,nonoverlap
wikilarge_95becfccb705aeb68a04,low,wikilarge_95becfccb705aeb68a04:2,best,nonoverlap,False,nonoverlap
wikilarge_95becfccb705aeb68a04,low,wikilarge_95becfccb705aeb68a04:7,form,overlap,True,overlap
wikilarge_95becfccb705aeb68a04,low,wikilarge_95becfccb705aeb68a04:8,death,nonoverlap,False,nonoverlap
wikilarge_95cfde07d2565c9bdcb8,high,wikilarge_95cfde07d2565c9bdcb8:0,max,overlap,True,overlap
wikilarge_95cfde07d2565c9bdcb8,high,wikilarge_95cfde07d2565c9bdcb8:8,new,nonoverlap,False,nonoverlap
wikilarge_95cfde07d2565c9bdcb8,high,wikilarge_95cfde07d2565c9bdcb8:10,turn,nonoverlap,False,nonoverlap
wikilarge_9639ba82e415aaaaef2a,low,wikilarge_9639ba82e415aaaaef2a:1,craft,overlap,True,overlap
wikilarge_9639ba82e415aaaaef2a,low,wikilarge_9639ba82e415aaaaef2a:2,making,nonoverlap,False,nonoverlap
wikilarge_9639ba82e415aaaaef2a,low,wikilarge_9639ba82e415aaaaef2a:3,things,nonoverlap,False,nonoverlap
wikilarge_96663b52e14553c3144f,high,wikilarge_96663b52e14553c3144f:2,lot,nonoverlap,False,nonoverlap
wikilarge_96663b52e14553c3144f,high,wikilarge_96663b52e14553c3144f:8,producer,nonoverlap,False,nonoverlap
wikilarge_96663b52e14553c3144f,high,wikilarge_96663b52e14553c3144f:16,world,overlap,True,overlap
wikilarge_968302ca33937a393273,high,wikilarge_968302ca33937a393273:6,run,nonoverlap,False,nonoverlap
wikilarge_968302ca33937a393273,high,wikilarge_968302ca33937a393273:12,fantasy,nonoverlap,False,nonoverlap
wikilarge_968302ca33937a393273,high,wikilarge_968302ca33937a393273:14,element,overlap,True,overlap
wikilarge_96e20a6b6637b6cdf5f9,high,wikilarge_96e20a6b6637b6cdf5f9:8,founded,overlap,True,overlap
wikilarge_96e20a6b6637b6cdf5f9,high,wikilarge_96e20a6b6637b6cdf5f9:14,which,nonoverlap,False,nonoverlap
wikilarge_96e20a6b6637b6cdf5f9,high,wikilarge_96e20a6b6637b6cdf5f9:15,tries,nonoverlap,False,nonoverlap
wikilarge_975e5c7fdb7c39fa3ecc,medium,wikilarge_975e5c7fdb7c39fa3ecc:1,cameras,overlap,True,overlap
wikilarge_975e5c7fdb7c39fa3ecc,medium,wikilarge_975e5c7fdb7c39fa3ecc:2,sometimes,nonoverlap,False,nonoverlap
wikilarge_975e5c7fdb7c39fa3ecc,medium,wikilarge_975e5c7fdb7c39fa3ecc:3,function,nonoverlap,False,nonoverlap
wikilarge_98191fb88d67c054271e,low,wikilarge_98191fb88d67c054271e:0,started,nonoverlap,False,nonoverlap
wikilarge_98191fb88d67c054271e,low,wikilarge_98191fb88d67c054271e:1,career,nonoverlap,False,nonoverlap
wikilarge_98191fb88d67c054271e,low,wikilarge_98191fb88d67c054271e:8,principal,overlap,True,overlap
wikilarge_983ba4b60d1ac6605f63,medium,wikilarge_983ba4b60d1ac6605f63:0,earliest,nonoverlap,False,nonoverlap
wikilarge_983ba4b60d1ac6605f63,medium,wikilarge_983ba4b60d1ac6605f63:4,play,nonoverlap,False,nonoverlap
wikilarge_983ba4b60d1ac6605f63,medium,wikilarge_983ba4b60d1ac6605f63:7,ireland,overlap,True,overlap
wikilarge_9858cd72afc6e654d102,high,wikilarge_9858cd72afc6e654d102:1,common,overlap,True,overlap
wikilarge_9858cd72afc6e654d102,high,wikilarge_9858cd72afc6e654d102:2,sort,nonoverlap,False,nonoverlap
wikilarge_9858cd72afc6e654d102,high,wikilarge_9858cd72afc6e654d102:9,today,nonoverlap,False,nonoverlap
wikilarge_987f14307de75ad3741d,low,wikilarge_987f14307de75ad3741d:0,latest,nonoverlap,False,nonoverlap
wikilarge_987f14307de75ad3741d,low,wikilarge_987f14307de75ad3741d:1,one,nonoverlap,False,nonoverlap
wikilarge_987f14307de75ad3741d,low,wikilarge_987f14307de75ad3741d:4,april,overlap,True,overlap
wikilarge_98c1dcfcd94beee4c821,high,wikilarge_98c1dcfcd94beee4c821:0,later,nonoverlap,False,nonoverlap
wikilarge_98c1dcfcd94beee4c821,high,wikilarge_98c1dcfcd94beee4c821:1,married,nonoverlap,False,nonoverlap
wikilarge_98c1dcfcd94beee4c821,high,wikilarge_98c1dcfcd94beee4c821:2,prince,overlap,True,overlap
wikilarge_98e397dfc335eeaf29f7,high,wikilarge_98e397dfc335eeaf29f7:0,flag,nonoverlap,False,overlap
wikilarge_98e397dfc335eeaf29f7,high,wikilarge_98e397dfc335eeaf29f7:1,thailand,overlap,True,overlap
wikilarge_98e397dfc335eeaf29f7,high,wikilarge_98e397dfc335eeaf29f7:12,times,nonoverlap,False,nonoverlap
wikilarge_990ae372fa2c7d83bb93,high,wikilarge_990ae372fa2c7d83bb93:4,open,overlap,True,overlap
wikilarge_990ae372fa2c7d83bb93,high,wikilarge_990ae372fa2c7d83bb93:6,mm,nonoverlap,False,nonoverlap
wikilarge_990ae372fa2c7d83bb93,high,wikilarge_990ae372fa2c7d83bb93:11,except,nonoverlap,False,nonoverlap
wikilarge_9923d200462db1f73ed0,high,wikilarge_9923d200462db1f73ed0:2,quickly,nonoverlap,False,nonoverlap
wikilarge_9923d200462db1f73ed0,high,wikilarge_9923d200462db1f73ed0:5,entered,nonoverlap,False,nonoverlap
wikilarge_9923d200462db1f73ed0,high,wikilarge_9923d200462db1f73ed0:9,jupiter,overlap,True,overlap
wikilarge_9929638c4199d106b9b4,medium,wikilarge_9929638c4199d106b9b4:4,difference,overlap,True,overlap
wikilarge_9929638c4199d106b9b4,medium,wikilarge_9929638c4199d106b9b4:9,effect,nonoverlap,False,nonoverlap
wikilarge_9929638c4199d106b9b4,medium,wikilarge_9929638c4199d106b9b4:11,small,nonoverlap,False,nonoverlap
wikilarge_99378eddd7a43f6bf53c,medium,wikilarge_99378eddd7a43f6bf53c:1,pilot,overlap,True,overlap
wikilarge_99378eddd7a43f6bf53c,medium,wikilarge_99378eddd7a43f6bf53c:9,eat,nonoverlap,False,nonoverlap
wikilarge_99378eddd7a43f6bf53c,medium,wikilarge_99378eddd7a43f6bf53c:11,pieces,nonoverlap,False,nonoverlap
wikilarge_99471f1c3fb45fcc1778,low,wikilarge_99471f1c3fb45fcc1778:5,case,nonoverlap,False,nonoverlap
wikilarge_99471f1c3fb45fcc1778,low,wikilarge_99471f1c3fb45fcc1778:7,watching,overlap,True,overlap
wikilarge_99471f1c3fb45fcc1778,low,wikilarge_99471f1c3fb45fcc1778:10,lets,nonoverlap,False,nonoverlap
wikilarge_99d393d8c667ecd127a2,medium,wikilarge_99d393d8c667ecd127a2:8,remain,overlap,True,overlap
wikilarge_99d393d8c667ecd127a2,medium,wikilarge_99d393d8c667ecd127a2:9,close,nonoverlap,False,nonoverlap
wikilarge_99d393d8c667ecd127a2,medium,wikilarge_99d393d8c667ecd127a2:13,grew,nonoverlap,False,nonoverlap
wikilarge_9a631bc1d57eb1651ba4,low,wikilarge_9a631bc1d57eb1651ba4:1,name,overlap,True,overlap
wikilarge_9a631bc1d57eb1651ba4,low,wikilarge_9a631bc1d57eb1651ba4:7,when,nonoverlap,False,nonoverlap
wikilarge_9a631bc1d57eb1651ba4,low,wikilarge_9a631bc1d57eb1651ba4:11,looked,nonoverlap,False,nonoverlap
wikilarge_9a89b78ec4eefb2a2b5d,medium,wikilarge_9a89b78ec4eefb2a2b5d:1,parts,nonoverlap,False,nonoverlap
wikilarge_9a89b78ec4eefb2a2b5d,medium,wikilarge_9a89b78ec4eefb2a2b5d:2,called,nonoverlap,False,nonoverlap
wikilarge_9a89b78ec4eefb2a2b5d,medium,wikilarge_9a89b78ec4eefb2a2b5d:4,ontario,overlap,True,overlap
wikilarge_9b00fd693a2e0c0c7368,high,wikilarge_9b00fd693a2e0c0c7368:0,became,nonoverlap,False,nonoverlap
wikilarge_9b00fd693a2e0c0c7368,high,wikilarge_9b00fd693a2e0c0c7368:1,famous,nonoverlap,False,nonoverlap
wikilarge_9b00fd693a2e0c0c7368,high,wikilarge_9b00fd693a2e0c0c7368:2,when,overlap,True,overlap
wikilarge_9b07a5746cb7613e8e92,low,wikilarge_9b07a5746cb7613e8e92:0,there,nonoverlap,False,nonoverlap
wikilarge_9b07a5746cb7613e8e92,low,wikilarge_9b07a5746cb7613e8e92:4,system,nonoverlap,False,nonoverlap
wikilarge_9b07a5746cb7613e8e92,low,wikilarge_9b07a5746cb7613e8e92:7,voting,overlap,True,overlap
wikilarge_9b49fd70d1c9c1064a95,high,wikilarge_9b49fd70d1c9c1064a95:7,jimmy,overlap,True,overlap
wikilarge_9b49fd70d1c9c1064a95,high,wikilarge_9b49fd70d1c9c1064a95:10,running,nonoverlap,False,nonoverlap
wikilarge_9b49fd70d1c9c1064a95,high,wikilarge_9b49fd70d1c9c1064a95:12,within,nonoverlap,False,nonoverlap
wikilarge_9bd1729fa3edd34e186d,medium,wikilarge_9bd1729fa3edd34e186d:3,february,overlap,True,overlap
wikilarge_9bd1729fa3edd34e186d,medium,wikilarge_9bd1729fa3edd34e186d:5,football,nonoverlap,False,nonoverlap
wikilarge_9bd1729fa3edd34e186d,medium,wikilarge_9bd1729fa3edd34e186d:6,player,nonoverlap,False,nonoverlap
wikilarge_9bd5c38f80672e20a280,low,wikilarge_9bd5c38f80672e20a280:0,test,nonoverlap,False,nonoverlap
wikilarge_9bd5c38f80672e20a280,low,wikilarge_9bd5c38f80672e20a280:8,shake,overlap,True,overlap
wikilarge_9bd5c38f80672e20a280,low,wikilarge_9bd5c38f80672e20a280:11,like,nonoverlap,False,nonoverlap
wikilarge_9becd4c1d0fa33489723,medium,wikilarge_9becd4c1d0fa33489723:0,another,nonoverlap,False,nonoverlap
wikilarge_9becd4c1d0fa33489723,medium,wikilarge_9becd4c1d0fa33489723:1,type,nonoverlap,False,nonoverlap
wikilarge_9becd4c1d0fa33489723,medium,wikilarge_9becd4c1d0fa33489723:3,plastic,overlap,True,overlap
wikilarge_9c0199980484f14359cb,medium,wikilarge_9c0199980484f14359cb:1,became,overlap,True,overlap
wikilarge_9c0199980484f14359cb,medium,wikilarge_9c0199980484f14359cb:2,teacher,nonoverlap,False,nonoverlap
