stream,stream_path,stream_row_index,pass_index,within_pass_row_index,stream_source,stream_example_id,stream_words,hit_type,heldout_row_id,heldout_source,heldout_example_id,heldout_words,norm_text_exact,pair_like_or_changed_source,inherited_aln_pair_text_hit_row,text_preview
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26625,0,26625,open_subtitles,49126,160,source_example_id,heldout6992:row:open_subtitles:49126,open_subtitles,49126,160,True,False,True,"a piece of paper, you could fold it. If it were kimbap, you could roll it up. If it were flowing water, you could block it. Even if it's scary, a plane can be put in reverse... ""Put a plane in reverse?"" Haven't you seen it on Armed Forces Day? Anyway, things can be blocked, or reversed, but why not "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26641,0,26641,simple_wiki,56031,160,source_example_id,heldout6992:row:simple_wiki:56031,simple_wiki,56031,160,True,False,True,"scripted series. She played Blanca Evangelista. In 2021, she became the first transgender woman to earn an Emmy Award nomination in a major acting category for her role as Blanca. In 2022, she won a Golden Globe Award becoming the first transgender actor to win the award. On June 4, 2021, Rodriguez "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26664,0,26664,open_subtitles,45052,160,source_example_id,heldout6992:row:open_subtitles:45052,open_subtitles,45052,160,True,False,False,"to. The cupboard stays here. It's all right. Let's go, let's leave. Let's leave. Open the door, I'm still here. Open the door. Open the door! Open the... Open the door! Open the door! I can't die like this! I have something worth... worth living... worth living for. Attica? Attica! Attica. Where are"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26666,0,26666,childes,10115,160,source_example_id,heldout6992:row:childes:10115,childes,10115,160,True,False,False,a fourth washer and one falls down; when she tries to pick it up it sticks to the base and is hard to get off] *INV: [laughs]. *MOT: the arm thing [silver stick]. *MOT: gosh that magnet [black base] is really strong. *MOT: powerful huh? *CHI: um. *MOT: run Chi. *MOT: [laughs]. *CHI: [pulls the fourt
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26682,0,26682,simple_wiki,56179,160,source_example_id,heldout6992:row:simple_wiki:56179,simple_wiki,56179,160,True,False,False,"cassette single and European CD single = = = Central European University = = = Central European University (CEU) is an international private humanities university. It was founded and financed by George Soros in 1991, based on American models. Founded in Budapest, it has been operating in Vienna sinc"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26701,0,26701,childes,10732,160,source_example_id,heldout6992:row:childes:10732,childes,10732,160,True,False,False,what? [sounds muffled] *AUN: I can't hear you. *MOT: we can't hear you. *MOT: talk over here. *MOT: what did Auntie buy you? *CHI: a balloon. *AUN: yeah? %int: falling and rising *MOT: and what did you ha hafta eat? *CHI: the corn. *AUN: what else? *AUN: what's your favorite? *CHI: mm mm... %int: 2 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26713,0,26713,bnc_spoken,1756,160,source_example_id,heldout6992:row:bnc_spoken:1756,bnc_spoken,1756,160,True,False,True,"Lawford, A A Roadwatch. British Rail tell us that the Banbury to Paddington train, which was due to arrive at Oxford at three minutes past seven, has been cancelled this evening, but I've nothing disadvantageous to report to you from the buses. Still to come, Conservatives on Oxfordshire County Coun"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26744,0,26744,gutenberg,23441,160,source_example_id,heldout6992:row:gutenberg:23441,gutenberg,23441,160,True,False,True,"was burning merrily. Near the fireplace was a cuckoo-clock and Julius always loved to watch the little cuckoo come out and tell any one who happened to be listening just what time it was. “It’s almost time for the cuckoo to come out,” said Julius. “But oh gracious, how sleepy I am. I know I was late"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26755,0,26755,childes,9625,160,source_example_id,heldout6992:row:childes:9625,childes,9625,160,True,False,False,go ahead. [hands wand to Chi] *CHI: [moves wand over objects on table; they stick] *MOT: might be able to get 'em [objects] all up. *CHI: try to. [continues to move wand over objects] *MOT: [yawns] *CHI: I can't get this one [silver man]. *MOT: oh you're gettin' pushy now. *CHI: [laughs]. *MOT: try 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26777,0,26777,open_subtitles,48992,160,source_example_id,heldout6992:row:open_subtitles:48992,open_subtitles,48992,160,True,False,False,"on the freeway. You mind taking him from here? Oh, you got it. Okay, I need a gurney for the transfer. - I'll page Hahn. - I'll page Hahn. Sounds like we all agree. Get him inside and flip for it. You're in good hands, Mr. Nolston. Thank you, gentlemen. On three. One, two, three. When are you gonna "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26809,0,26809,open_subtitles,43975,160,source_example_id,heldout6992:row:open_subtitles:43975,open_subtitles,43975,160,True,False,False,"the kid next door had a turtle party wagon. It's an accessory for the Teenage Mutant Ninja Turtles action figures. It's a toy. No? Anyway, I loved that party wagon. I wanted that party wagon. So I climbed the tree outside his bedroom window. But the tree had a fungus and his dad was too cheap to hir"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26818,0,26818,childes,8279,160,source_example_id,heldout6992:row:childes:8279,childes,8279,160,True,False,False,Fred on it. *CHI: and with pretty dimes on it. *MOT: oh. [sits down at the kitchen table] *MOT: I forgot. [whispered] *CHI: awoh. *MOT: one of the things I purposely went out for. [disgusted] *KEN: tell me about Santa Sarah. *CHI: uh. *MOT: tell Kent all about Santa. *MOT: [rushes out the door to ca
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26822,0,26822,open_subtitles,44204,160,source_example_id,heldout6992:row:open_subtitles:44204,open_subtitles,44204,160,True,False,True,"Just tell us what you need and a time frame. Here. Here, by this crane. Just give me two minutes to set it up, then you send it running in here, it's game over. Cool. Two minutes coming up. Motion sensor. Thank you. Amy: Who are you guys? Amy, we'll explain what we can. We're a private research faci"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26824,0,26824,childes,12788,160,source_example_id,heldout6992:row:childes:12788,childes,12788,160,True,False,False,up xxx. *CHI: so that we hafta climb chairs to xxx. *CHI: Sis you can sit with me. *CHI: let me move that chair ove'. *SIS: cocoa xxx. [someone moves chair] *CHI: Sis you wanna sit with me? *CHI: Sis come over here and sit. *CHI: taperecorder. *MOT: hello? *CHI: tape recorde'! *MOT: cut it out. *CHI
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26836,0,26836,gutenberg,30928,160,source_example_id,heldout6992:row:gutenberg:30928,gutenberg,30928,160,True,False,False,"wore during the day. These work-people were called serfs. Sometimes a serf could stand this kind of life no longer, and he would run away. If he was not caught within a year and a day, he was a free man. But if he was caught before the year and a day were up, the lord might whip him, brand him with "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26844,0,26844,childes,20964,160,source_example_id,heldout6992:row:childes:20964,childes,20964,160,True,False,False,put it her into her bed. *MOT: did you dry her hair well? *CHI: yup [yes]. *MOT: maybe she would like a clip in her hair. *CHI: okay. *CHI: clip. *MOT: you gonna make a curl? *CHI: clip clip clip. *CHI: would you hold this? *MOT: hold what? *CHI: hold Raggedy Ann. *CHI: oh I wanna hold this. *CHI: y
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26863,0,26863,simple_wiki,55085,160,source_example_id,heldout6992:row:simple_wiki:55085,simple_wiki,55085,160,True,False,True,"1995 movie ""Dangerous Minds"". The song was listed at number 85 on ""Billboard""s Greatest Songs of All Time and was the number one biggest-selling single of 1995 on U.S. ""Billboard"". In 2008, it was ranked number 38 on VH1's 100 Greatest Songs of Hip Hop. Coolio was awarded a Grammy for Best Rap Solo "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26885,0,26885,open_subtitles,48191,160,source_example_id,heldout6992:row:open_subtitles:48191,open_subtitles,48191,160,True,False,True,"Sang-woo. Sang-woo, it's Dad! - Hello? - You still have a hundred grand left. Dad. Help me. You still have a hundred grand left. Sir, it's me. About Sang-woo's voice. We said we want to be alone. The thing is, Mr. HAN. Forensics called in today, and it appears that Sang-woo's voice was a tape record"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26903,0,26903,childes,15053,160,source_example_id,heldout6992:row:childes:15053,childes,15053,160,True,False,False,crying in background] *MOT: go 'head and eat Chi. %int: softly *MOT: here. *MOT: this what you want? *MOT: huh? *MOT: what Bro? *BRO: I want water. *MOT: huh? *BRO: water. *MOT: Chi give him some of that. [baby still fussing in background] *MOT: come one xxx. %int: very softly *CHI: xxx gave me a ha
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26916,0,26916,bnc_spoken,1795,160,source_example_id,heldout6992:row:bnc_spoken:1795,bnc_spoken,1795,160,True,False,True,"the Consumers' Association, the supposedly great British banger has a lot to answer for. Under its skin, instead of succulent cuts of prime meat you're much more likely to get all sorts of other things instead. The deputy editor of Which, Judith Gubby, although she's not a banger fan herself, munche"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26956,0,26956,simple_wiki,54552,160,source_example_id,heldout6992:row:simple_wiki:54552,simple_wiki,54552,160,True,False,True,"future city business to electronics. Some researchers of Russian electronics history mentioned that a similar idea was proposed to the Russian government by two escaped Silicon Valley engineers, which are Alfred Sarant and Joel Barr. On January 15, 1963, Zelenograd received official city status and "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26962,0,26962,childes,15452,160,source_example_id,heldout6992:row:childes:15452,childes,15452,160,True,False,False,call yet? *CHI: I hafta get all the toys out first. *MOT: oh. *CHI: three telephones! *MOT: three telephones! *MOT: wow! *CHI: I have. *MOT: that's more telephones than last year. *CHI: mommy. *MOT: what? *CHI: I have two [telephones]. *MOT: oh you have two? *CHI: uhhuh. *CHI: car. *CHI: I still hav
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,26992,0,26992,gutenberg,30786,160,source_example_id,heldout6992:row:gutenberg:30786,gutenberg,30786,160,True,False,True,"The books were not like those in the library of Assur-bani-pal nor the kind we have now, of course, because printing had not been invented. They were every one of them written by hand, and not on pages, but on long sheets which were rolled up on sticks to form a scroll. [Illustration: A scroll, pens"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27005,0,27005,gutenberg,33551,160,source_example_id,heldout6992:row:gutenberg:33551,gutenberg,33551,160,True,False,False,"the sun. She was well wrapped up for this event, and was charged not to put foot on the damp ground. It had been rather a lonesome morning, with everyone at church except Amanda, but the little girl stood it pretty well. She read aloud to an audience consisting of the two dolls and the three kittens"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27016,0,27016,simple_wiki,60930,160,source_example_id,heldout6992:row:simple_wiki:60930,simple_wiki,60930,160,True,False,False,the Doubs department in east France. = = = Byans-sur-Doubs = = = Byans-sur-Doubs is a commune. It is in Bourgogne-Franche-Comté in the Doubs department in east France. = = = Cademène = = = Cademène is a commune. It is in Bourgogne-Franche-Comté in the Doubs department in east France. = = = Cendrey =
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27035,0,27035,open_subtitles,46587,160,source_example_id,heldout6992:row:open_subtitles:46587,open_subtitles,46587,160,True,False,False,turn to snow by tonight. Really? I thought it felt cold. And we're already in March... Yeah it feels like I'm gonna catch a cold. We can get off at Shimokita. Yeah. Tohno let's get to practice. Right... About that... I don't think I can make it today. Getting ready to move? Something like that. Sorr
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27069,0,27069,childes,14627,160,source_example_id,heldout6992:row:childes:14627,childes,14627,160,True,False,False,xxx dinner why. *MOT: why? *CHI: I'm a kowabunga dude! *CHI: we'll go tomorrow? *CHI: ah that's what they do now! *CHI: wanna go? *CHI: gonna slow down. *CHI: xxx down. *MOT: in xxx. [sounds like she's reading something] [pause with tv] *MOT: good job on that corn Chi why don't you put it down a sec
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27079,0,27079,childes,18441,160,source_example_id,heldout6992:row:childes:18441,childes,18441,160,True,False,False,something when it's exciting. *CHI: one more want and that's the last want. *CHI: one more want and one more want and no more want and no more wants. *FAT: and no more wants. *FAT: what does it mean? *CHI: it means that you don't have no more wants. *FAT: what is a want? *CHI: it means that you want
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27100,0,27100,open_subtitles,49223,160,source_example_id,heldout6992:row:open_subtitles:49223,open_subtitles,49223,160,True,False,False,"of time. Yeah,it's crazy,right? I mean,there's plenty of time. No,there isn'T.It's gonna go by like that,and you're gonna end upwith nothing. Oh! don't cry,mirta. Why shouldn't I cry? I haven't seenmy little brother in 30 years. I would like to saythat you look the same,but you look like an old man."
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27102,0,27102,gutenberg,23840,160,source_example_id,heldout6992:row:gutenberg:23840,gutenberg,23840,160,True,False,True,"Aldworth laughed till the tears ran down her cheeks. ""Oh, rich! rich!"" she exclaimed. ""That scene with the dog is inimitable. How funny, how truly funny! But, Marcia, isn't it bad for my nerves to laugh so much?"" ""It's the best thing for them in all the world."" ""Marcia, you are wonderful!"" ""Now for "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27103,0,27103,gutenberg,22840,160,source_example_id,heldout6992:row:gutenberg:22840,gutenberg,22840,160,True,False,False,"seemed no more than eleven or twelve years old. Ordinarily she appeared to him about fifteen, but small for the age. To-day in her wrath, she might be taken for seventeen. How subdued she seemed as she moved about the kitchen. He had done a good thing to strike down one of those animals. She would n"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27119,0,27119,childes,15635,160,source_example_id,heldout6992:row:childes:15635,childes,15635,160,True,False,False,silly rules about balloons on buses. *MOT: but he thought his balloon shouldn't get wet. *MOT: look! [points to picture in book] [CHI had started to show INV2 the other book again] *CHI: wha'? *MOT: he's got the balloon under the umbrella. %int: all softly *CHI: how can a balloon go under an umbrell
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27142,0,27142,childes,16900,160,source_example_id,heldout6992:row:childes:16900,childes,16900,160,True,False,False,gonna make cupcakes? *MOT: huh? *CHI: someone already is. *MOT: well do you wanna make Christmas cookies? *CHI: yeah. *MOT: we can make sugar cookies and I'll let you decorate them. *MOT: if you wanna do that. *BRO: Mom. *CHI: yeah. *BRO: I think there's only twenty five people in our class. *MOT: a
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27145,0,27145,childes,18711,160,source_example_id,heldout6992:row:childes:18711,childes,18711,160,True,False,False,"I wore both of my underoos. "" *FAT: you're doing fine go ahead. *CHI: daddy. *FAT: yeah. *CHI: I ran out of control. *FAT: no you ran out of energy. *CHI: I ran out of energy. *FAT: how about Star Wars can you say that? *CHI: that's why I ran out of control. *FAT: you don't wanna hear Star Wars? *FA"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27149,0,27149,bnc_spoken,201,160,source_example_id,heldout6992:row:bnc_spoken:201,bnc_spoken,201,160,True,False,True,"The officers just take their advice, this is not accountability. If a motion about a particular industry cannot be placed on the agenda, that of our congress then we lose the accountability. It is essential that this right is not lost. The second is the expense. As the number of sections grow, anoth"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27165,0,27165,childes,9527,160,source_example_id,heldout6992:row:childes:9527,childes,9527,160,True,False,False,bear on top of the blue and white checked magnet] *MOT: it's [construction] the teddy bear's kitchen. *CHI: hm? *MOT: the teddy bear's picnic. *CHI: oh and then the turtle's at the bottom. [puts the plastic turtle on the black base next to the construction] *CHI: hey can I come in? %int: voice of tu
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27173,0,27173,childes,16512,160,source_example_id,heldout6992:row:childes:16512,childes,16512,160,True,False,False,she's just sitting there. *FAT: did you have enough to eat Vis. *VIS: I'm still picking. *VIS: it was delicious thank you. *FAT: we're always glad to have you for supper. *MOT: Bro do you know what the purpose of an answering machine is dear? [off the phone] *BRO: what? *MOT: so that I don't answer 
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27181,0,27181,bnc_spoken,2085,160,source_example_id,heldout6992:row:bnc_spoken:2085,bnc_spoken,2085,160,True,False,False,"they find out how badly people have fared over the past ten years when we've had the Tories in office who've really done their very, very best to make the health divide of this country in a very poor state. Hear, hear Thank you, Anne Sorry I was going to go down to get an authorization from Age Conc"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27187,0,27187,open_subtitles,45973,160,source_example_id,heldout6992:row:open_subtitles:45973,open_subtitles,45973,160,True,False,True,"were just talking about you. Ready to turn yourself in? Not quite. We found the City of Gold. Doesn't matter. You still committed a federal crime. Stop. Stop it. - Mr. President? - Craig, give us a minute. Sir, for your information, this is the man who kidnapped you. As I recall, we were exploring a"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27188,0,27188,childes,21575,160,source_example_id,heldout6992:row:childes:21575,childes,21575,160,True,False,False,"of the doll house.] *MOT: okay. *CHI: and then I will... [nina says ""branged"" instead of ""brought.""] *CHI: and I will bring this... *CHI: and I will bring this too. *CHI: I branged them. *MOT: now I gonna put this lemon in. [nina puts various fruits and vegetables into her toy pots.] *MOT: and I'm g"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27189,0,27189,simple_wiki,55013,160,source_example_id,heldout6992:row:simple_wiki:55013,simple_wiki,55013,160,True,False,True,"American football coach. He was the head football at Wagner College from 1978 to 1980 and at Lafayette College from 1981 to 1999. In 1988, 1992 and 1994 Russo coached the Lafayette Leopards. He was born in New York City. Russo died on October 2, 2021 in Asheville, North Carolina at the age of 74. = "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27222,0,27222,gutenberg,31100,160,source_example_id,heldout6992:row:gutenberg:31100,gutenberg,31100,160,True,False,False,"bad things were under Louis XIV, and they got worse until the people could stand it no longer. At this time the king of France was Louis XVI, and his queen was named Marie Antoinette. Although the people were so poor they had hardly anything to eat except a very coarse and bad-tasting kind of bread "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27232,0,27232,simple_wiki,61782,160,source_example_id,heldout6992:row:simple_wiki:61782,simple_wiki,61782,160,True,False,True,"= Brimley's chorus frog = = = The dismal swamp chorus frog or Brimley's chorus frog (""Pseudacris brimleyi"") is a frog. It lives in the east coast of the United States, from Virginia to Georgia. The adult male frog can be 30 mm long from nose to rear end and the adult female frog can be 35 mm long. T"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27253,0,27253,open_subtitles,45114,160,source_example_id,heldout6992:row:open_subtitles:45114,open_subtitles,45114,160,True,False,False,"can give us that. You can... you can show us the mercy that you feel has been denied you. And that would be, at least in part, a-a-a... a legacy that you could leave to your family. KRAVITZ: He's right. You should be thinking of your family right now. You don't want to do this to them. Don't you dar"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27259,0,27259,bnc_spoken,2783,160,source_example_id,heldout6992:row:bnc_spoken:2783,bnc_spoken,2783,160,True,False,False,"higher than that I wouldn't have thought. No. Okay I'll take four people And erm we're going very round very slow. And the visibility was good and everything. So I'd have thought that erm you could put four or six, four or six people on that. And actually if we just counted this to through traffic w"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27260,0,27260,open_subtitles,45503,160,source_example_id,heldout6992:row:open_subtitles:45503,open_subtitles,45503,160,True,False,False,"competiton! Choir competiton? Do you know your Dad used to be a conductor? Don't interrupt me... Don't keep on talking and eat your breakfast! Ryou. You're going now? I'll be going now. Have a safe journey. Now, sit down and eat... The first ""him"" is the object. In the second sentence, if you transl"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27295,0,27295,open_subtitles,41541,160,source_example_id,heldout6992:row:open_subtitles:41541,open_subtitles,41541,160,True,False,False,"and White. Which of these pieces have historical associations? Oh, there are quite a few. You have to see this. That's Nellie Custis'sofa... No, I don't. ... George Washington's granddaughter. I feel so strongly that the White House should have this fine a collection. It's so important, the setting "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27300,0,27300,childes,4865,160,source_example_id,heldout6992:row:childes:4865,childes,4865,160,True,False,False,"*MOT: three... *MOT: two... *MOT: one. *CHI: xxx one? [looking under table] *MOT: what? *CHI: more. *MOT: what? *CHI: go. [still counting,] *CHI: nine one two go Rangy. [still counting,] [Rangy is a toy] *CHI: drop one. [still counting. bef dropped a glass] *CHI: one. [still counting,] *MOT: there i"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27310,0,27310,open_subtitles,42983,160,source_example_id,heldout6992:row:open_subtitles:42983,open_subtitles,42983,160,True,False,True,"the housework, instead of thinking about all these useless things? Maybe I should just get rid of the help and let you do it all. I don't think you'd even be any good at that. Don't do that! What were you up to before we got married? Why can't you ever keep a baby? You asked for the truth. Serves yo"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27339,0,27339,open_subtitles,50164,160,source_example_id,heldout6992:row:open_subtitles:50164,open_subtitles,50164,160,True,False,True,"now, and just get to be a normal girl on vacation with her best friend. It seriously means, like, everything to me. - I love you too. Now, let's make this a night to remember. - Oh, that sounds sexual. - Good. - Now, drink it. - Oh, boy. We'll pay for them, don't worry. Okay. Whoo! - You look thirst"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27341,0,27341,open_subtitles,48257,160,source_example_id,heldout6992:row:open_subtitles:48257,open_subtitles,48257,160,True,False,False,"I was...what goes on? Just got off the phone with eddie. Physical phil's in a bad way. We gotta get over there. What's wrong with that nusk? Batteries run out on his remote? Oliver stone got the flu? No,this isn't funny. We're in hard-core ""honor amongst men"" territory here. Great. My specialty. Thi"
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27354,0,27354,simple_wiki,61157,160,source_example_id,heldout6992:row:simple_wiki:61157,simple_wiki,61157,160,True,False,False,"cantons (). Turkish-speaking areas are often very homogeneous (more than 90% of Turkish-speaking villages in the same dehestân) in Âzerbâyjân and in the . Because of the great dispersion of Turkish villages in the Zagros mountains, Fars region and northern Khorasan since the mid-nineteenth century, "
base_compact_view_reinvest_10M,experiments/archive/frontier_consolidation/data/density_cleanqwen_overlay_medium_riskhard/cleanqwen_fineweb_compact_view_reinvest_10M.jsonl,27356,0,27356,gutenberg,26290,160,source_example_id,heldout6992:row:gutenberg:26290,gutenberg,26290,160,True,False,True,"account at first for Ben's seeming so cool and independent. I think I understand it now."" ""Well, suppose you explain, then."" ""I think he's robbed Major Grafton of a sum of money and taken French leave. He said he was not 'bounced' and that the major did not want him to leave."" ""I hope you are wrong,"
