domain,line_idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,PLL_0,PLL_1,margin,is_correct
physical-relations,745,under,on,direct,variable swap,variable swap,-11.644035,-5.646084,-5.997952,0
physical-relations,746,under,on,direct,variable swap,variable swap,-6.391769,-16.123493,9.731724,1
physical-relations,747,under,on,direct,variable swap,variable swap,-5.000393,-17.785271,12.784878,1
physical-relations,748,under,on,direct,variable swap,variable swap,-17.063776,-5.512967,-11.550809,0
physical-relations,749,under,on,direct,variable swap,variable swap,-16.164257,-7.148685,-9.015572,0
physical-relations,750,under,on,direct,variable swap,variable swap,-6.08736,-13.243926,7.156566,1
physical-relations,751,under,on,direct,variable swap,variable swap,-4.766299,-11.342312,6.576013,1
physical-relations,752,under,on,direct,variable swap,variable swap,-12.821362,-7.478119,-5.343242,0
physical-relations,753,under,on,direct,variable swap,variable swap,-14.204664,-7.495045,-6.709619,0
physical-relations,754,under,on,direct,variable swap,variable swap,-8.320574,-8.128634,-0.191939,0
physical-relations,755,under,on,direct,variable swap,variable swap,-10.867111,-10.313442,-0.553669,0
physical-relations,756,under,on,direct,variable swap,variable swap,-12.05447,-12.21229,0.15782,1
physical-relations,757,under,on,direct,variable swap,variable swap,-10.245967,-10.483083,0.237116,1
physical-relations,758,under,on,direct,variable swap,variable swap,-8.928861,-7.479015,-1.449846,0
physical-relations,759,under,on,direct,variable swap,variable swap,-10.335519,-9.759123,-0.576396,0
physical-relations,760,under,on,direct,variable swap,variable swap,-12.559127,-14.079658,1.520531,1
physical-relations,761,under,on,direct,variable swap,variable swap,-10.473626,-13.023165,2.549539,1
physical-relations,762,under,on,direct,variable swap,variable swap,-10.751076,-27.537111,16.786036,1
physical-relations,763,under,on,direct,variable swap,variable swap,-6.549532,-21.799355,15.249823,1
physical-relations,764,under,on,direct,variable swap,variable swap,-23.384226,-7.430505,-15.953721,0
physical-relations,765,under,on,direct,variable swap,variable swap,-24.982195,-11.315415,-13.66678,0
physical-relations,766,under,on,direct,variable swap,variable swap,-8.327857,-20.773008,12.445151,1
physical-relations,767,under,on,direct,variable swap,variable swap,-4.831738,-13.319912,8.488173,1
physical-relations,768,under,on,direct,variable swap,variable swap,-14.541874,-7.828714,-6.71316,0
physical-relations,769,under,on,direct,variable swap,variable swap,-18.067291,-9.781054,-8.286238,0
physical-relations,770,under,on,direct,variable swap,variable swap,-5.869359,-12.659285,6.789925,1
physical-relations,771,under,on,direct,variable swap,variable swap,-3.514667,-8.134769,4.620103,1
physical-relations,772,under,on,direct,variable swap,variable swap,-10.293209,-5.90949,-4.383719,0
physical-relations,773,under,on,direct,variable swap,variable swap,-13.688787,-8.043922,-5.644865,0
physical-relations,774,under,on,direct,variable swap,variable swap,-6.752885,-9.939017,3.186132,1
physical-relations,775,under,on,direct,variable swap,variable swap,-3.929509,-4.905877,0.976368,1
physical-relations,776,under,on,direct,variable swap,variable swap,-8.204113,-8.676245,0.472132,1
physical-relations,777,under,on,direct,variable swap,variable swap,-11.326003,-9.738729,-1.587274,0
physical-relations,778,under,on,direct,variable swap,variable swap,-11.933214,-4.843798,-7.089416,0
physical-relations,779,under,on,direct,variable swap,variable swap,-5.736896,-2.835583,-2.901313,0
physical-relations,780,under,on,direct,variable swap,variable swap,-4.787643,-7.900424,3.112781,1
physical-relations,781,under,on,direct,variable swap,variable swap,-6.677689,-12.558371,5.880682,1
physical-relations,782,under,on,direct,variable swap,variable swap,-10.444247,-6.713115,-3.731133,0
physical-relations,783,under,on,direct,variable swap,variable swap,-5.11301,-3.95705,-1.155961,0
physical-relations,784,under,on,direct,variable swap,variable swap,-9.185259,-9.877331,0.692072,1
physical-relations,785,under,on,direct,variable swap,variable swap,-11.090433,-14.026385,2.935952,1
physical-relations,786,under,on,direct,variable swap,variable swap,-20.008112,-9.740153,-10.267959,0
physical-relations,787,under,on,direct,variable swap,variable swap,-19.413794,-9.452681,-9.961113,0
physical-relations,788,under,on,direct,variable swap,variable swap,-7.514189,-17.020308,9.506119,1
physical-relations,789,under,on,direct,variable swap,variable swap,-7.261413,-19.634905,12.373492,1
physical-relations,790,under,on,direct,variable swap,variable swap,-12.030426,-9.445564,-2.584862,0
physical-relations,791,under,on,direct,variable swap,variable swap,-13.718,-9.803596,-3.914404,0
physical-relations,792,under,on,direct,variable swap,variable swap,-6.637134,-10.153403,3.51627,1
physical-relations,793,under,on,direct,variable swap,variable swap,-5.479289,-10.49796,5.018671,1
physical-relations,794,under,on,direct,variable swap,variable swap,-24.565529,-9.826523,-14.739006,0
physical-relations,795,under,on,direct,variable swap,variable swap,-20.000771,-5.721397,-14.279373,0
physical-relations,796,under,on,direct,variable swap,variable swap,-6.532849,-21.200499,14.667649,1
physical-relations,797,under,on,direct,variable swap,variable swap,-10.173072,-21.690935,11.517863,1
physical-relations,798,under,on,direct,variable swap,variable swap,-21.243261,-8.64925,-12.594011,0
physical-relations,799,under,on,direct,variable swap,variable swap,-15.292139,-5.179946,-10.112193,0
physical-relations,800,under,on,direct,variable swap,variable swap,-8.940443,-18.884747,9.944304,1
physical-relations,801,under,on,direct,variable swap,variable swap,-11.483503,-20.808571,9.325068,1
physical-relations,802,under,on,direct,variable swap,variable swap,-8.426604,-8.603017,0.176413,1
physical-relations,803,under,on,direct,variable swap,variable swap,-10.193331,-10.492542,0.299212,1
physical-relations,804,under,on,direct,variable swap,variable swap,-12.081849,-12.354177,0.272327,1
physical-relations,805,under,on,direct,variable swap,variable swap,-10.525509,-10.88601,0.360501,1
physical-relations,806,under,on,direct,variable swap,variable swap,-7.661688,-8.889776,1.228088,1
physical-relations,807,under,on,direct,variable swap,variable swap,-9.849249,-10.60799,0.758741,1
physical-relations,808,under,on,direct,variable swap,variable swap,-14.658551,-13.823812,-0.834739,0
physical-relations,809,under,on,direct,variable swap,variable swap,-13.270203,-12.659663,-0.610539,0
physical-relations,810,under,on,direct,variable swap,variable swap,-15.645994,-6.08684,-9.559155,0
physical-relations,811,under,on,direct,variable swap,variable swap,-15.858896,-4.724699,-11.134197,0
physical-relations,812,under,on,direct,variable swap,variable swap,-5.060808,-14.755194,9.694386,1
physical-relations,813,under,on,direct,variable swap,variable swap,-6.809034,-15.655497,8.846462,1
physical-relations,814,under,on,direct,variable swap,variable swap,-13.77879,-6.489812,-7.288977,0
physical-relations,815,under,on,direct,variable swap,variable swap,-12.333244,-4.945351,-7.387894,0
physical-relations,816,under,on,direct,variable swap,variable swap,-8.232213,-14.115932,5.883718,1
physical-relations,817,under,on,direct,variable swap,variable swap,-8.949459,-16.602112,7.652653,1
quantitative-properties,0,a lot of,a little,direct,antonym,concept swap,-9.728891,-9.287613,-0.441278,0
quantitative-properties,1,a lot of,a little,direct,antonym,concept swap,-9.479259,-11.378763,1.899504,1
quantitative-properties,2,a lot of,a little,direct,antonym,concept swap,-10.262243,-12.028919,1.766676,1
quantitative-properties,3,a lot of,a little,direct,antonym,concept swap,-13.608312,-13.791695,0.183383,1
quantitative-properties,4,a lot of,a little,direct,antonym,concept swap,-9.959698,-9.591753,-0.367945,0
quantitative-properties,5,a lot of,a little,direct,antonym,concept swap,-13.178785,-14.66423,1.485445,1
quantitative-properties,6,a lot of,a little,direct,antonym,concept swap,-11.001643,-11.208426,0.206782,1
quantitative-properties,7,a lot of,a little,direct,antonym,concept swap,-19.719229,-18.911997,-0.807232,0
quantitative-properties,8,a lot of,a little,direct,antonym,concept swap,-11.187045,-10.410775,-0.77627,0
quantitative-properties,9,a lot of,a little,direct,antonym,concept swap,-12.893553,-14.830029,1.936477,1
quantitative-properties,10,a lot of,a little,direct,antonym,concept swap,-10.835573,-12.522415,1.686842,1
quantitative-properties,11,a lot of,a little,direct,antonym,concept swap,-16.034641,-15.606754,-0.427887,0
quantitative-properties,12,a lot of,a little,direct,antonym,concept swap,-9.582869,-9.236284,-0.346584,0
quantitative-properties,13,a lot of,a little,direct,antonym,concept swap,-12.547255,-15.047928,2.500673,1
quantitative-properties,14,a lot of,a little,direct,antonym,concept swap,-11.123192,-12.471991,1.348799,1
quantitative-properties,15,a lot of,a little,direct,antonym,concept swap,-20.702297,-20.825521,0.123224,1
quantitative-properties,16,a lot of,a little,direct,antonym,concept swap,-11.433493,-10.624894,-0.808599,0
quantitative-properties,17,a lot of,a little,direct,antonym,concept swap,-11.879078,-15.041284,3.162206,1
quantitative-properties,18,a lot of,a little,direct,antonym,concept swap,-10.889458,-11.458216,0.568758,1
quantitative-properties,19,a lot of,a little,direct,antonym,concept swap,-18.168648,-19.673376,1.504728,1
quantitative-properties,20,a lot of,a little,indirect,antonym,concept swap,-12.84237,-12.175964,-0.666406,0
quantitative-properties,21,a lot of,a little,indirect,antonym,concept swap,-17.258209,-17.783386,0.525177,1
quantitative-properties,22,a lot of,a little,indirect,antonym,concept swap,-13.671459,-13.723959,0.0525,1
quantitative-properties,23,a lot of,a little,indirect,antonym,concept swap,-13.219106,-13.652918,0.433812,1
quantitative-properties,24,a lot of,a little,indirect,antonym,concept swap,-8.315266,-7.833099,-0.482167,0
quantitative-properties,25,a lot of,a little,indirect,antonym,concept swap,-10.685055,-10.757867,0.072812,1
quantitative-properties,26,a lot of,a little,indirect,antonym,concept swap,-13.068001,-13.074428,0.006427,1
quantitative-properties,27,a lot of,a little,indirect,antonym,concept swap,-15.185837,-15.85059,0.664753,1
quantitative-properties,28,a lot of,a little,indirect,antonym,concept swap,-13.089218,-11.605745,-1.483473,0
quantitative-properties,29,a lot of,a little,indirect,antonym,concept swap,-15.946306,-15.863645,-0.082662,0
quantitative-properties,30,a lot of,no,direct,antonym,concept swap,-10.521875,-11.460133,0.938257,1
quantitative-properties,31,a lot of,no,direct,antonym,concept swap,-10.558229,-10.713024,0.154795,1
quantitative-properties,32,a lot of,no,direct,antonym,concept swap,-9.615005,-10.045378,0.430373,1
quantitative-properties,33,a lot of,no,direct,antonym,concept swap,-7.519311,-8.346897,0.827586,1
quantitative-properties,34,a lot of,no,direct,antonym,concept swap,-10.432632,-12.993253,2.56062,1
quantitative-properties,35,a lot of,no,direct,antonym,concept swap,-13.943036,-13.629914,-0.313122,0
quantitative-properties,36,a lot of,no,direct,antonym,concept swap,-10.108216,-8.827288,-1.280929,0
quantitative-properties,37,a lot of,no,direct,antonym,concept swap,-10.916819,-9.916851,-0.999968,0
quantitative-properties,38,a lot of,no,direct,antonym,concept swap,-11.912761,-12.202544,0.289783,1
quantitative-properties,39,a lot of,no,direct,antonym,concept swap,-10.843978,-9.082811,-1.761167,0
quantitative-properties,40,a lot of,no,direct,antonym,concept swap,-12.086395,-11.189441,-0.896955,0
quantitative-properties,41,a lot of,no,direct,antonym,concept swap,-8.219352,-7.412517,-0.806835,0
quantitative-properties,42,a lot of,no,direct,antonym,concept swap,-12.137741,-15.14578,3.008039,1
quantitative-properties,43,a lot of,no,direct,antonym,concept swap,-15.990866,-15.665604,-0.325262,0
quantitative-properties,44,a lot of,no,direct,antonym,concept swap,-9.86186,-9.292948,-0.568913,0
quantitative-properties,45,a lot of,no,direct,antonym,concept swap,-8.435924,-10.265829,1.829906,1
quantitative-properties,46,a lot of,no,direct,antonym,concept swap,-11.359406,-13.02742,1.668015,1
quantitative-properties,47,a lot of,no,direct,antonym,concept swap,-12.225487,-14.122587,1.8971,1
quantitative-properties,48,a lot of,no,direct,antonym,concept swap,-11.528289,-10.78783,-0.740458,0
quantitative-properties,49,a lot of,no,direct,antonym,concept swap,-10.355205,-8.675877,-1.679328,0
quantitative-properties,50,enough,not enough,direct,antonym,concept swap,-12.019572,-13.07513,1.055557,1
quantitative-properties,51,enough,not enough,direct,antonym,concept swap,-13.988047,-11.915028,-2.073019,0
quantitative-properties,52,enough,not enough,direct,antonym,concept swap,-12.099982,-15.919925,3.819942,1
quantitative-properties,53,enough,not enough,direct,antonym,concept swap,-14.348125,-11.294118,-3.054008,0
quantitative-properties,54,enough,not enough,direct,antonym,concept swap,-11.812405,-15.607078,3.794673,1
quantitative-properties,55,enough,not enough,direct,antonym,concept swap,-14.920246,-12.231277,-2.688969,0
quantitative-properties,56,enough,not enough,direct,antonym,concept swap,-11.324886,-14.600813,3.275927,1
quantitative-properties,57,enough,not enough,direct,antonym,concept swap,-13.682838,-11.49133,-2.191508,0
quantitative-properties,58,enough,not enough,direct,antonym,concept swap,-17.697414,-19.376749,1.679335,1
quantitative-properties,59,enough,not enough,direct,antonym,concept swap,-16.827957,-16.426113,-0.401844,0
quantitative-properties,60,enough,not enough,direct,antonym,concept swap,-12.231743,-15.346136,3.114393,1
quantitative-properties,61,enough,not enough,direct,antonym,concept swap,-14.930604,-11.912446,-3.018158,0
quantitative-properties,62,enough,not enough,direct,antonym,concept swap,-11.120799,-15.428394,4.307595,1
quantitative-properties,63,enough,not enough,direct,antonym,concept swap,-13.793508,-10.852215,-2.941293,0
quantitative-properties,64,enough,not enough,direct,antonym,concept swap,-11.442501,-15.039694,3.597193,1
quantitative-properties,65,enough,not enough,direct,antonym,concept swap,-13.735913,-10.639986,-3.095927,0
quantitative-properties,66,enough,not enough,direct,antonym,concept swap,-13.495468,-16.642784,3.147316,1
quantitative-properties,67,enough,not enough,direct,antonym,concept swap,-13.526452,-11.347784,-2.178668,0
quantitative-properties,68,enough,not enough,indirect,antonym,concept swap,-12.474749,-13.409471,0.934722,1
quantitative-properties,69,enough,not enough,indirect,antonym,concept swap,-12.593998,-13.551385,0.957387,1
quantitative-properties,70,enough,not enough,indirect,antonym,concept swap,-13.419802,-14.806664,1.386863,1
quantitative-properties,71,enough,not enough,indirect,antonym,concept swap,-13.783724,-11.535561,-2.248163,0
quantitative-properties,72,enough,not enough,indirect,antonym,concept swap,-13.421473,-16.536364,3.114891,1
quantitative-properties,73,enough,not enough,indirect,antonym,concept swap,-15.144558,-13.659046,-1.485512,0
quantitative-properties,74,enough,not enough,indirect,antonym,concept swap,-17.973955,-19.167416,1.19346,1
quantitative-properties,75,enough,not enough,indirect,antonym,concept swap,-16.639618,-14.80603,-1.833588,0
quantitative-properties,76,enough,not enough,indirect,antonym,concept swap,-12.928905,-13.749422,0.820518,1
quantitative-properties,77,enough,not enough,indirect,antonym,concept swap,-12.798848,-13.201886,0.403038,1
quantitative-properties,78,enough,not enough,indirect,antonym,concept swap,-14.261061,-14.010381,-0.25068,0
quantitative-properties,79,enough,not enough,indirect,antonym,concept swap,-12.629478,-12.701197,0.071719,1
quantitative-properties,80,enough,not enough,indirect,antonym,concept swap,-14.327288,-15.644318,1.31703,1
quantitative-properties,81,enough,not enough,indirect,antonym,concept swap,-14.316405,-14.450003,0.133597,1
quantitative-properties,82,enough,not enough,indirect,antonym,concept swap,-13.63473,-14.654725,1.019995,1
quantitative-properties,83,enough,not enough,indirect,antonym,concept swap,-12.125174,-13.145008,1.019835,1
quantitative-properties,84,enough,not enough,indirect,antonym,concept swap,-15.589436,-16.849321,1.259886,1
quantitative-properties,85,enough,not enough,indirect,antonym,concept swap,-14.0644,-13.177279,-0.887121,0
quantitative-properties,86,many,few,direct,number,concept swap,-10.143248,-12.079823,1.936575,1
quantitative-properties,87,many,few,direct,number,concept swap,-13.518568,-12.494124,-1.024444,0
quantitative-properties,88,many,few,direct,number,concept swap,-13.219519,-15.129518,1.909999,1
quantitative-properties,89,many,few,direct,number,concept swap,-16.572889,-15.9861,-0.586789,0
quantitative-properties,90,many,few,direct,number,concept swap,-11.00393,-13.822502,2.818572,1
quantitative-properties,91,many,few,direct,number,concept swap,-13.948096,-11.453288,-2.494808,0
quantitative-properties,92,many,few,direct,number,concept swap,-11.742599,-13.635002,1.892404,1
quantitative-properties,93,many,few,direct,number,concept swap,-14.007406,-12.748555,-1.258851,0
quantitative-properties,94,many,no,direct,number,concept swap,-10.143248,-11.677564,1.534316,1
quantitative-properties,95,many,no,direct,number,concept swap,-11.069335,-10.84884,-0.220495,0
quantitative-properties,96,many,no,direct,number,concept swap,-8.003016,-12.308301,4.305285,1
quantitative-properties,97,many,no,direct,number,concept swap,-6.429652,-7.970426,1.540774,1
quantitative-properties,98,many,no,direct,number,concept swap,-13.219519,-15.638159,2.41864,1
quantitative-properties,99,many,no,direct,number,concept swap,-15.743609,-13.548496,-2.195113,0
quantitative-properties,100,many,no,direct,number,concept swap,-10.187012,-14.446785,4.259773,1
quantitative-properties,101,many,no,direct,number,concept swap,-10.680912,-10.612483,-0.068429,0
quantitative-properties,102,many,no,direct,number,concept swap,-11.00393,-13.170315,2.166385,1
quantitative-properties,103,many,no,direct,number,concept swap,-13.04691,-11.855422,-1.191488,0
quantitative-properties,104,many,no,direct,number,concept swap,-9.876355,-13.387164,3.510809,1
quantitative-properties,105,many,no,direct,number,concept swap,-6.816055,-9.960265,3.14421,1
quantitative-properties,106,many,no,direct,number,concept swap,-11.742599,-12.737546,0.994947,1
quantitative-properties,107,many,no,direct,number,concept swap,-12.09798,-12.076551,-0.021428,0
quantitative-properties,108,many,no,direct,number,concept swap,-9.498243,-13.615717,4.117474,1
quantitative-properties,109,many,no,direct,number,concept swap,-8.487887,-8.656034,0.168146,1
quantitative-properties,110,many,some,direct,number,concept swap,-8.003016,-7.364525,-0.638491,0
quantitative-properties,111,many,some,direct,number,concept swap,-9.366261,-9.488005,0.121743,1
quantitative-properties,112,many,some,direct,number,concept swap,-10.187012,-10.266046,0.079034,1
quantitative-properties,113,many,some,direct,number,concept swap,-11.814617,-11.693449,-0.121168,0
quantitative-properties,114,many,some,direct,number,concept swap,-9.876355,-8.379739,-1.496616,0
quantitative-properties,115,many,some,direct,number,concept swap,-9.5422,-10.962935,1.420735,1
quantitative-properties,116,many,some,direct,number,concept swap,-9.498243,-8.690378,-0.807865,0
quantitative-properties,117,many,some,direct,number,concept swap,-10.254906,-10.723868,0.468963,1
quantitative-properties,118,more,fewer,direct,antonym,concept swap,-30.798649,-28.433323,-2.365326,0
quantitative-properties,119,more,fewer,direct,antonym,concept swap,-33.64917,-30.132408,-3.516762,0
quantitative-properties,120,more,fewer,direct,antonym,concept swap,-13.461015,-12.125671,-1.335343,0
quantitative-properties,121,more,fewer,direct,antonym,concept swap,-17.850851,-13.143592,-4.707259,0
quantitative-properties,122,more,fewer,direct,antonym,concept swap,-33.849529,-30.229315,-3.620214,0
quantitative-properties,123,more,fewer,direct,antonym,concept swap,-33.401352,-29.401627,-3.999725,0
quantitative-properties,124,more,fewer,direct,antonym,concept swap,-24.08757,-22.766144,-1.321426,0
quantitative-properties,125,more,fewer,direct,antonym,concept swap,-27.458055,-21.398895,-6.05916,0
quantitative-properties,126,more,fewer,direct,antonym,concept swap,-12.269565,-13.890028,1.620463,1
quantitative-properties,127,more,fewer,direct,antonym,concept swap,-16.716232,-9.943061,-6.773171,0
quantitative-properties,128,more,fewer,direct,antonym,concept swap,-13.244795,-11.197316,-2.047479,0
quantitative-properties,129,more,fewer,direct,antonym,concept swap,-13.738256,-8.902706,-4.835549,0
quantitative-properties,130,more,fewer,direct,antonym,concept swap,-14.742558,-15.118895,0.376336,1
quantitative-properties,131,more,fewer,direct,antonym,concept swap,-18.586845,-18.252899,-0.333946,0
quantitative-properties,132,more,fewer,direct,antonym,concept swap,-10.539701,-9.908388,-0.631312,0
quantitative-properties,133,more,fewer,direct,antonym,concept swap,-12.444149,-12.985992,0.541843,1
quantitative-properties,134,more,fewer,direct,antonym,concept swap,-9.384969,-9.002103,-0.382866,0
quantitative-properties,135,more,fewer,direct,antonym,concept swap,-12.212079,-12.607519,0.39544,1
quantitative-properties,136,more,fewer,direct,antonym,concept swap,-15.38582,-15.734105,0.348285,1
quantitative-properties,137,more,fewer,direct,antonym,concept swap,-17.508629,-13.727556,-3.781073,0
quantitative-properties,138,more,fewer,direct,antonym,concept swap,-16.830648,-13.647956,-3.182693,0
quantitative-properties,139,more,fewer,direct,antonym,concept swap,-17.077293,-14.706604,-2.370689,0
quantitative-properties,140,more,fewer,direct,antonym,concept swap,-12.813304,-12.541322,-0.271982,0
quantitative-properties,141,more,fewer,direct,antonym,concept swap,-13.36525,-10.089699,-3.275551,0
quantitative-properties,142,more,fewer,direct,antonym,concept swap,-14.770382,-15.223598,0.453216,1
quantitative-properties,143,more,fewer,direct,antonym,concept swap,-15.995089,-12.733046,-3.262043,0
quantitative-properties,144,more,fewer,direct,antonym,concept swap,-16.056,-15.117655,-0.938345,0
quantitative-properties,145,more,fewer,direct,antonym,concept swap,-19.710503,-17.256571,-2.453932,0
quantitative-properties,146,more,fewer,direct,variable swap,concept swap,-23.034279,-15.118895,-7.915384,0
quantitative-properties,147,more,fewer,direct,variable swap,concept swap,-18.586845,-27.762489,9.175644,1
quantitative-properties,148,more,fewer,direct,variable swap,concept swap,-9.359233,-9.002103,-0.35713,0
quantitative-properties,149,more,fewer,direct,variable swap,concept swap,-12.212079,-12.850977,0.638898,1
quantitative-properties,150,more,fewer,direct,variable swap,concept swap,-10.660522,-9.908388,-0.752133,0
quantitative-properties,151,more,fewer,direct,variable swap,concept swap,-12.444149,-13.370883,0.926734,1
quantitative-properties,152,more,fewer,direct,variable swap,concept swap,-14.742558,-23.599041,8.856483,1
quantitative-properties,153,more,fewer,direct,variable swap,concept swap,-28.295876,-18.252899,-10.042976,0
quantitative-properties,154,more,fewer,direct,variable swap,concept swap,-10.539701,-11.503825,0.964125,1
quantitative-properties,155,more,fewer,direct,variable swap,concept swap,-14.002023,-12.985992,-1.01603,0
quantitative-properties,156,more,fewer,direct,variable swap,concept swap,-9.384969,-9.576274,0.191305,1
quantitative-properties,157,more,fewer,direct,variable swap,concept swap,-13.051085,-12.607519,-0.443565,0
quantitative-properties,158,more,fewer,indirect,antonym,concept swap,-20.431816,-20.140995,-0.290821,0
quantitative-properties,159,more,fewer,indirect,antonym,concept swap,-27.119101,-27.231394,0.112293,1
quantitative-properties,160,more,fewer,indirect,antonym,concept swap,-21.330074,-20.421761,-0.908314,0
quantitative-properties,161,more,fewer,indirect,antonym,concept swap,-23.800211,-24.793827,0.993616,1
quantitative-properties,162,more,fewer,indirect,antonym,concept swap,-18.240084,-17.847202,-0.392881,0
quantitative-properties,163,more,fewer,indirect,antonym,concept swap,-21.600264,-21.816401,0.216137,1
quantitative-properties,164,more,fewer,indirect,antonym,concept swap,-13.462359,-15.492336,2.029977,1
quantitative-properties,165,more,fewer,indirect,antonym,concept swap,-14.751675,-13.709851,-1.041823,0
quantitative-properties,166,more,fewer,indirect,antonym,concept swap,-12.476874,-13.221698,0.744823,1
quantitative-properties,167,more,fewer,indirect,antonym,concept swap,-14.202186,-14.136664,-0.065521,0
quantitative-properties,168,more,fewer,indirect,antonym,concept swap,-25.837196,-28.571125,2.733929,1
quantitative-properties,169,more,fewer,indirect,antonym,concept swap,-23.963715,-22.929737,-1.033978,0
quantitative-properties,170,more,fewer,indirect,antonym,concept swap,-10.554969,-13.35016,2.795191,1
quantitative-properties,171,more,fewer,indirect,antonym,concept swap,-13.523325,-12.081754,-1.441571,0
quantitative-properties,172,more,less,direct,antonym,concept swap,-17.458912,-24.445728,6.986816,1
quantitative-properties,173,more,less,direct,antonym,concept swap,-23.556847,-18.351446,-5.2054,0
quantitative-properties,174,more,less,direct,antonym,concept swap,-15.993601,-18.383297,2.389696,1
quantitative-properties,175,more,less,direct,antonym,concept swap,-18.841908,-18.619001,-0.222906,0
quantitative-properties,176,more,less,direct,antonym,concept swap,-13.326479,-18.342979,5.0165,1
quantitative-properties,177,more,less,direct,antonym,concept swap,-18.590141,-15.679241,-2.9109,0
quantitative-properties,178,more,less,direct,antonym,concept swap,-8.119917,-9.126966,1.00705,1
quantitative-properties,179,more,less,direct,antonym,concept swap,-9.915228,-10.534666,0.619438,1
quantitative-properties,180,more,less,direct,antonym,concept swap,-16.302086,-21.303951,5.001865,1
quantitative-properties,181,more,less,direct,antonym,concept swap,-22.389091,-19.464731,-2.92436,0
quantitative-properties,182,more,less,indirect,antonym,concept swap,-22.089298,-21.757328,-0.33197,0
quantitative-properties,183,more,less,indirect,antonym,concept swap,-24.495996,-24.857897,0.3619,1
quantitative-properties,184,more,less,indirect,antonym,concept swap,-24.632172,-24.810465,0.178293,1
quantitative-properties,185,more,less,indirect,antonym,concept swap,-26.02536,-25.987255,-0.038105,0
quantitative-properties,186,more,less,indirect,antonym,concept swap,-21.593821,-21.328056,-0.265764,0
quantitative-properties,187,more,less,indirect,antonym,concept swap,-22.981735,-23.541161,0.559425,1
quantitative-properties,188,more,less,indirect,antonym,concept swap,-19.523026,-18.905781,-0.617245,0
quantitative-properties,189,more,less,indirect,antonym,concept swap,-20.089291,-20.779093,0.689802,1
quantitative-properties,190,more,less,indirect,antonym,concept swap,-22.264465,-22.022774,-0.241692,0
quantitative-properties,191,more,less,indirect,antonym,concept swap,-24.484032,-24.875534,0.391502,1
quantitative-properties,192,none,all,direct,antonym,concept swap,-15.16684,-13.98436,-1.18248,0
quantitative-properties,193,none,all,direct,antonym,concept swap,-13.592966,-18.024519,4.431553,1
quantitative-properties,194,none,all,direct,antonym,concept swap,-11.730247,-10.237676,-1.492572,0
quantitative-properties,195,none,all,direct,antonym,concept swap,-8.754007,-13.274226,4.520219,1
quantitative-properties,196,none,all,direct,antonym,concept swap,-12.370111,-11.444635,-0.925476,0
quantitative-properties,197,none,all,direct,antonym,concept swap,-11.443052,-14.409643,2.966591,1
quantitative-properties,198,none,all,direct,antonym,concept swap,-13.261374,-12.941557,-0.319817,0
quantitative-properties,199,none,all,direct,antonym,concept swap,-12.32869,-15.872217,3.543528,1
quantitative-properties,200,none,all,direct,number,concept swap,-13.581456,-13.224724,-0.356732,0
quantitative-properties,201,none,all,direct,number,concept swap,-14.484925,-14.468097,-0.016829,0
quantitative-properties,202,none,all,direct,number,concept swap,-9.509727,-9.478231,-0.031495,0
quantitative-properties,203,none,all,direct,number,concept swap,-9.904644,-9.384238,-0.520406,0
quantitative-properties,204,none,all,direct,number,concept swap,-10.995337,-11.592319,0.596983,1
quantitative-properties,205,none,all,direct,number,concept swap,-13.459841,-12.701819,-0.758021,0
quantitative-properties,206,none,all,direct,number,concept swap,-10.417976,-10.119403,-0.298573,0
quantitative-properties,207,none,all,direct,number,concept swap,-12.546205,-12.373217,-0.172988,0
quantitative-properties,208,none,all,indirect,number,concept swap,-15.273548,-15.357112,0.083564,1
quantitative-properties,209,none,all,indirect,number,concept swap,-18.953142,-18.705797,-0.247345,0
quantitative-properties,210,none,all,indirect,number,concept swap,-12.668145,-13.697472,1.029326,1
quantitative-properties,211,none,all,indirect,number,concept swap,-16.032127,-15.598106,-0.434021,0
quantitative-properties,212,none,all,indirect,number,concept swap,-15.328239,-15.449551,0.121311,1
quantitative-properties,213,none,all,indirect,number,concept swap,-17.531385,-17.513174,-0.018211,0
quantitative-properties,214,none,all,indirect,number,concept swap,-16.32366,-16.1745,-0.14916,0
quantitative-properties,215,none,all,indirect,number,concept swap,-20.03021,-19.897507,-0.132704,0
quantitative-properties,216,none,some,direct,number,concept swap,-13.581456,-14.940331,1.358875,1
quantitative-properties,217,none,some,direct,number,concept swap,-15.043594,-14.473393,-0.570201,0
quantitative-properties,218,none,some,direct,number,concept swap,-9.509727,-11.384351,1.874624,1
quantitative-properties,219,none,some,direct,number,concept swap,-11.106055,-11.309558,0.203503,1
quantitative-properties,220,none,some,direct,number,concept swap,-10.995337,-12.477114,1.481777,1
quantitative-properties,221,none,some,direct,number,concept swap,-12.357689,-12.695573,0.337884,1
quantitative-properties,222,none,some,direct,number,concept swap,-10.417976,-11.42313,1.005154,1
quantitative-properties,223,none,some,direct,number,concept swap,-11.262646,-12.000498,0.737852,1
quantitative-properties,224,none,some,direct,other,concept swap,-15.16684,-13.253017,-1.913822,0
quantitative-properties,225,none,some,direct,other,concept swap,-14.1321,-17.563818,3.431718,1
quantitative-properties,226,none,some,direct,other,concept swap,-11.730247,-12.034861,0.304613,1
